timestamp,eda_level_real
2025-01-04T06:00:00.000+07:00,6.09
2025-01-04T06:01:00.000+07:00,6.28
2025-01-04T06:02:00.000+07:00,6.41
2025-01-04T06:03:00.000+07:00,6.49
2025-01-04T06:04:00.000+07:00,6.58
2025-01-04T06:05:00.000+07:00,7.03
2025-01-04T06:06:00.000+07:00,7.97
2025-01-04T06:07:00.000+07:00,8.44
2025-01-04T06:08:00.000+07:00,8.51
2025-01-04T06:09:00.000+07:00,8.53
2025-01-04T06:10:00.000+07:00,8.5
2025-01-04T06:11:00.000+07:00,8.45
2025-01-04T06:12:00.000+07:00,8.66
2025-01-04T06:13:00.000+07:00,9.12
2025-01-04T06:14:00.000+07:00,9.29
2025-01-04T06:15:00.000+07:00,9.2
2025-01-04T06:16:00.000+07:00,9.06
2025-01-04T06:17:00.000+07:00,8.69
2025-01-04T06:18:00.000+07:00,8.24
2025-01-04T06:19:00.000+07:00,7.97
2025-01-04T06:20:00.000+07:00,7.76
2025-01-04T06:21:00.000+07:00,7.46
2025-01-04T06:22:00.000+07:00,7.2
2025-01-04T06:23:00.000+07:00,7.06
2025-01-04T06:24:00.000+07:00,6.95
2025-01-04T06:25:00.000+07:00,6.82
2025-01-04T06:26:00.000+07:00,6.7
2025-01-04T06:27:00.000+07:00,6.54
2025-01-04T06:28:00.000+07:00,6.28
2025-01-04T06:29:00.000+07:00,5.84
2025-01-04T06:30:00.000+07:00,5.39
2025-01-04T06:31:00.000+07:00,5.17
2025-01-04T06:32:00.000+07:00,5.24
2025-01-04T06:33:00.000+07:00,6.16
2025-01-04T06:34:00.000+07:00,7.43
2025-01-04T06:35:00.000+07:00,7.8
2025-01-04T06:36:00.000+07:00,7.72
2025-01-04T06:37:00.000+07:00,7.49
2025-01-04T06:38:00.000+07:00,7.16
2025-01-04T06:39:00.000+07:00,6.88
2025-01-04T06:40:00.000+07:00,6.76
2025-01-04T06:41:00.000+07:00,6.7
2025-01-04T06:42:00.000+07:00,6.64
2025-01-04T06:43:00.000+07:00,6.58
2025-01-04T06:44:00.000+07:00,6.48
2025-01-04T06:45:00.000+07:00,6.35
2025-01-04T06:46:00.000+07:00,6.22
2025-01-04T06:47:00.000+07:00,6.16
2025-01-04T06:48:00.000+07:00,6.15
2025-01-04T06:49:00.000+07:00,6.14
2025-01-04T06:50:00.000+07:00,6.12
2025-01-04T06:51:00.000+07:00,6.08
2025-01-04T06:52:00.000+07:00,5.97
2025-01-04T06:53:00.000+07:00,5.77
2025-01-04T06:54:00.000+07:00,5.51
2025-01-04T06:55:00.000+07:00,4.83
2025-01-04T06:56:00.000+07:00,4.14
2025-01-04T06:57:00.000+07:00,3.8
2025-01-04T06:58:00.000+07:00,3.59
2025-01-04T06:59:00.000+07:00,3.48
2025-01-04T07:00:00.000+07:00,3.29
2025-01-04T07:01:00.000+07:00,3.05
2025-01-04T07:02:00.000+07:00,2.88
2025-01-04T07:03:00.000+07:00,2.74
2025-01-04T07:04:00.000+07:00,2.65
2025-01-04T07:05:00.000+07:00,2.68
2025-01-04T07:06:00.000+07:00,3.42
2025-01-04T07:07:00.000+07:00,4.92
2025-01-04T07:08:00.000+07:00,5.74
2025-01-04T07:09:00.000+07:00,5.97
2025-01-04T07:10:00.000+07:00,6.04
2025-01-04T07:11:00.000+07:00,6.08
2025-01-04T07:12:00.000+07:00,6.12
2025-01-04T07:13:00.000+07:00,6.11
2025-01-04T07:14:00.000+07:00,6.1
2025-01-04T07:15:00.000+07:00,6.09
2025-01-04T07:16:00.000+07:00,6.06
2025-01-04T07:17:00.000+07:00,6.0
2025-01-04T07:18:00.000+07:00,5.92
2025-01-04T07:19:00.000+07:00,5.84
2025-01-04T07:20:00.000+07:00,5.8
2025-01-04T07:21:00.000+07:00,5.77
2025-01-04T07:22:00.000+07:00,5.72
2025-01-04T07:23:00.000+07:00,5.68
2025-01-04T07:24:00.000+07:00,5.69
2025-01-04T07:25:00.000+07:00,5.73
2025-01-04T07:26:00.000+07:00,5.78
2025-01-04T07:27:00.000+07:00,5.81
2025-01-04T07:28:00.000+07:00,5.81
2025-01-04T07:29:00.000+07:00,5.75
2025-01-04T07:30:00.000+07:00,5.5
2025-01-04T07:31:00.000+07:00,5.03
2025-01-04T07:32:00.000+07:00,4.68
2025-01-04T07:33:00.000+07:00,4.52
2025-01-04T07:34:00.000+07:00,4.44
2025-01-04T07:35:00.000+07:00,4.43
2025-01-04T07:36:00.000+07:00,4.44
2025-01-04T07:37:00.000+07:00,4.45
2025-01-04T07:38:00.000+07:00,4.5
2025-01-04T07:39:00.000+07:00,4.55
2025-01-04T07:40:00.000+07:00,4.55
2025-01-04T07:41:00.000+07:00,4.55
2025-01-04T07:42:00.000+07:00,4.64
2025-01-04T07:43:00.000+07:00,4.78
2025-01-04T07:44:00.000+07:00,4.82
2025-01-04T07:45:00.000+07:00,4.75
2025-01-04T07:46:00.000+07:00,4.63
2025-01-04T07:47:00.000+07:00,4.49
2025-01-04T07:48:00.000+07:00,4.3
2025-01-04T07:49:00.000+07:00,4.1
2025-01-04T07:50:00.000+07:00,3.99
2025-01-04T07:51:00.000+07:00,3.89
