timestamp,eda_level_real
2024-12-04T09:15:00.000+07:00,2.09
2024-12-04T09:16:00.000+07:00,2.04
2024-12-04T09:17:00.000+07:00,2.05
2024-12-04T09:18:00.000+07:00,2.11
2024-12-04T09:19:00.000+07:00,2.18
2024-12-04T09:20:00.000+07:00,2.23
2024-12-04T09:21:00.000+07:00,2.29
2024-12-04T09:22:00.000+07:00,2.35
2024-12-04T09:23:00.000+07:00,2.4
2024-12-04T09:24:00.000+07:00,2.47
2024-12-04T09:25:00.000+07:00,2.53
2024-12-04T09:26:00.000+07:00,2.54
2024-12-04T09:27:00.000+07:00,2.49
2024-12-04T09:28:00.000+07:00,2.34
2024-12-04T09:29:00.000+07:00,2.22
2024-12-04T09:30:00.000+07:00,2.17
2024-12-04T09:31:00.000+07:00,2.18
2024-12-04T09:32:00.000+07:00,2.22
2024-12-04T09:33:00.000+07:00,2.28
2024-12-04T09:34:00.000+07:00,2.35
2024-12-04T09:35:00.000+07:00,2.45
2024-12-04T09:36:00.000+07:00,2.5
2024-12-04T09:37:00.000+07:00,2.44
2024-12-04T09:38:00.000+07:00,2.37
2024-12-04T09:39:00.000+07:00,2.31
2024-12-04T09:40:00.000+07:00,2.26
2024-12-04T09:41:00.000+07:00,2.22
2024-12-04T09:42:00.000+07:00,2.21
2024-12-04T09:43:00.000+07:00,2.22
2024-12-04T09:44:00.000+07:00,2.24
2024-12-04T09:45:00.000+07:00,2.29
2024-12-04T09:46:00.000+07:00,2.35
2024-12-04T09:47:00.000+07:00,2.45
2024-12-04T09:48:00.000+07:00,2.63
2024-12-04T09:49:00.000+07:00,2.78
2024-12-04T09:50:00.000+07:00,2.83
2024-12-04T09:51:00.000+07:00,2.82
2024-12-04T09:52:00.000+07:00,2.77
2024-12-04T09:53:00.000+07:00,2.71
2024-12-04T09:54:00.000+07:00,2.65
2024-12-04T09:55:00.000+07:00,2.59
2024-12-04T09:56:00.000+07:00,2.54
2024-12-04T09:57:00.000+07:00,2.51
2024-12-04T09:58:00.000+07:00,2.48
2024-12-04T09:59:00.000+07:00,2.47
2024-12-04T10:00:00.000+07:00,2.46
2024-12-04T10:01:00.000+07:00,2.46
2024-12-04T10:02:00.000+07:00,2.45
2024-12-04T10:03:00.000+07:00,2.44
2024-12-04T10:04:00.000+07:00,2.4
2024-12-04T10:05:00.000+07:00,2.35
2024-12-04T10:06:00.000+07:00,2.33
2024-12-04T10:07:00.000+07:00,2.35
2024-12-04T10:08:00.000+07:00,2.4
2024-12-04T10:09:00.000+07:00,2.49
2024-12-04T10:10:00.000+07:00,2.58
2024-12-04T10:11:00.000+07:00,2.62
2024-12-04T10:12:00.000+07:00,2.63
2024-12-04T10:13:00.000+07:00,2.63
2024-12-04T10:14:00.000+07:00,2.6
2024-12-04T10:15:00.000+07:00,2.59
2024-12-04T10:16:00.000+07:00,2.59
2024-12-04T10:17:00.000+07:00,2.61
2024-12-04T10:18:00.000+07:00,2.62
2024-12-04T10:19:00.000+07:00,2.63
2024-12-04T10:20:00.000+07:00,2.6
2024-12-04T10:21:00.000+07:00,2.56
2024-12-04T10:22:00.000+07:00,2.55
2024-12-04T10:23:00.000+07:00,2.55
2024-12-04T10:24:00.000+07:00,2.55
2024-12-04T10:25:00.000+07:00,2.54
2024-12-04T10:26:00.000+07:00,2.54
2024-12-04T10:27:00.000+07:00,2.54
2024-12-04T10:28:00.000+07:00,2.54
2024-12-04T10:29:00.000+07:00,2.54
2024-12-04T10:30:00.000+07:00,2.59
2024-12-04T10:31:00.000+07:00,2.66
2024-12-04T10:32:00.000+07:00,2.68
2024-12-04T10:33:00.000+07:00,2.66
2024-12-04T10:34:00.000+07:00,2.65
2024-12-04T10:35:00.000+07:00,2.61
2024-12-04T10:36:00.000+07:00,2.49
2024-12-04T10:37:00.000+07:00,2.38
2024-12-04T10:38:00.000+07:00,2.29
2024-12-04T10:39:00.000+07:00,2.18
2024-12-04T10:40:00.000+07:00,2.09
2024-12-04T10:41:00.000+07:00,2.02
2024-12-04T10:42:00.000+07:00,1.98
2024-12-04T10:43:00.000+07:00,1.96
2024-12-04T10:44:00.000+07:00,1.94
2024-12-04T10:45:00.000+07:00,1.93
2024-12-04T10:46:00.000+07:00,1.94
2024-12-04T10:47:00.000+07:00,1.91
2024-12-04T10:48:00.000+07:00,1.9
2024-12-04T10:49:00.000+07:00,1.92
