timestamp,eda_level_real
2025-02-06T11:18:00.000+07:00,2.71
2025-02-06T11:19:00.000+07:00,2.6
2025-02-06T11:20:00.000+07:00,2.47
2025-02-06T11:21:00.000+07:00,2.4
2025-02-06T11:22:00.000+07:00,2.39
2025-02-06T11:23:00.000+07:00,2.41
2025-02-06T11:24:00.000+07:00,2.46
2025-02-06T11:25:00.000+07:00,2.53
2025-02-06T11:26:00.000+07:00,2.56
2025-02-06T11:27:00.000+07:00,2.53
2025-02-06T11:28:00.000+07:00,2.47
2025-02-06T11:29:00.000+07:00,2.45
2025-02-06T11:30:00.000+07:00,2.46
2025-02-06T11:31:00.000+07:00,2.49
2025-02-06T11:32:00.000+07:00,2.5
2025-02-06T11:33:00.000+07:00,2.49
2025-02-06T11:34:00.000+07:00,2.43
2025-02-06T11:35:00.000+07:00,2.4
2025-02-06T11:36:00.000+07:00,2.39
2025-02-06T11:37:00.000+07:00,2.39
2025-02-06T11:38:00.000+07:00,2.39
2025-02-06T11:39:00.000+07:00,2.41
2025-02-06T11:40:00.000+07:00,2.43
2025-02-06T11:41:00.000+07:00,2.45
2025-02-06T11:42:00.000+07:00,2.47
2025-02-06T11:43:00.000+07:00,2.48
2025-02-06T11:44:00.000+07:00,2.5
2025-02-06T11:45:00.000+07:00,2.51
2025-02-06T18:07:00.000+07:00,8.15
2025-02-06T18:08:00.000+07:00,8.59
2025-02-06T18:09:00.000+07:00,8.55
2025-02-06T18:10:00.000+07:00,8.31
2025-02-06T18:11:00.000+07:00,8.05
2025-02-06T18:12:00.000+07:00,7.77
2025-02-06T18:13:00.000+07:00,7.5
2025-02-06T18:14:00.000+07:00,7.27
2025-02-06T18:15:00.000+07:00,7.09
2025-02-06T18:16:00.000+07:00,7.0
2025-02-06T18:17:00.000+07:00,6.94
2025-02-06T18:18:00.000+07:00,6.85
2025-02-06T18:19:00.000+07:00,6.73
2025-02-06T18:20:00.000+07:00,6.59
2025-02-06T18:21:00.000+07:00,6.52
2025-02-06T18:22:00.000+07:00,6.51
2025-02-06T18:23:00.000+07:00,6.58
2025-02-06T18:24:00.000+07:00,7.02
2025-02-06T18:25:00.000+07:00,7.46
2025-02-06T18:26:00.000+07:00,7.45
2025-02-06T18:27:00.000+07:00,7.25
2025-02-06T18:28:00.000+07:00,7.19
2025-02-06T18:29:00.000+07:00,7.16
2025-02-06T18:30:00.000+07:00,7.29
2025-02-06T18:31:00.000+07:00,7.5
2025-02-06T18:32:00.000+07:00,7.78
2025-02-06T18:33:00.000+07:00,8.27
2025-02-06T18:34:00.000+07:00,8.29
2025-02-06T18:35:00.000+07:00,7.95
2025-02-06T18:36:00.000+07:00,7.77
2025-02-06T18:37:00.000+07:00,7.65
2025-02-06T18:38:00.000+07:00,7.5
2025-02-06T18:39:00.000+07:00,7.31
2025-02-06T18:40:00.000+07:00,7.14
2025-02-06T18:41:00.000+07:00,7.06
2025-02-06T18:42:00.000+07:00,6.99
2025-02-06T18:43:00.000+07:00,6.92
2025-02-06T18:44:00.000+07:00,6.86
2025-02-06T18:45:00.000+07:00,6.79
2025-02-06T18:46:00.000+07:00,6.71
2025-02-06T18:47:00.000+07:00,6.65
2025-02-06T18:48:00.000+07:00,6.6
2025-02-06T18:49:00.000+07:00,6.55
2025-02-06T18:50:00.000+07:00,6.49
2025-02-06T18:51:00.000+07:00,6.41
2025-02-06T18:52:00.000+07:00,6.34
2025-02-06T18:53:00.000+07:00,6.32
2025-02-06T18:54:00.000+07:00,6.33
2025-02-06T18:55:00.000+07:00,6.36
2025-02-06T18:56:00.000+07:00,6.4
2025-02-06T18:57:00.000+07:00,6.41
2025-02-06T18:58:00.000+07:00,6.36
2025-02-06T18:59:00.000+07:00,6.29
2025-02-06T19:00:00.000+07:00,6.25
2025-02-06T19:01:00.000+07:00,6.23
2025-02-06T19:02:00.000+07:00,6.22
2025-02-06T19:03:00.000+07:00,6.22
2025-02-06T19:04:00.000+07:00,6.23
2025-02-06T19:05:00.000+07:00,6.22
2025-02-06T19:06:00.000+07:00,6.2
2025-02-06T19:07:00.000+07:00,6.17
2025-02-06T19:08:00.000+07:00,6.14
2025-02-06T19:09:00.000+07:00,6.13
2025-02-06T19:10:00.000+07:00,6.13
2025-02-06T19:11:00.000+07:00,6.13
2025-02-06T19:12:00.000+07:00,6.14
2025-02-06T19:13:00.000+07:00,6.14
2025-02-06T19:14:00.000+07:00,6.1
2025-02-06T19:15:00.000+07:00,6.02
2025-02-06T19:16:00.000+07:00,5.94
2025-02-06T19:17:00.000+07:00,5.91
2025-02-06T19:18:00.000+07:00,5.88
2025-02-06T19:19:00.000+07:00,5.86
2025-02-06T19:20:00.000+07:00,5.87
2025-02-06T19:21:00.000+07:00,5.89
2025-02-06T19:22:00.000+07:00,5.95
2025-02-06T19:23:00.000+07:00,6.15
2025-02-06T19:24:00.000+07:00,6.46
2025-02-06T19:44:00.000+07:00,5.93
2025-02-06T19:45:00.000+07:00,5.4
2025-02-06T19:46:00.000+07:00,5.19
2025-02-06T19:47:00.000+07:00,5.13
2025-02-06T19:48:00.000+07:00,5.11
2025-02-06T19:49:00.000+07:00,5.1
2025-02-06T20:18:00.000+07:00,5.58
2025-02-06T20:19:00.000+07:00,5.65
2025-02-06T20:20:00.000+07:00,5.88
2025-02-06T20:21:00.000+07:00,6.28
2025-02-06T20:22:00.000+07:00,6.48
2025-02-06T20:23:00.000+07:00,6.51
2025-02-06T20:24:00.000+07:00,6.47
2025-02-06T20:25:00.000+07:00,6.42
2025-02-06T20:26:00.000+07:00,6.38
2025-02-06T20:27:00.000+07:00,6.36
2025-02-06T20:28:00.000+07:00,6.31
2025-02-06T20:29:00.000+07:00,6.24
2025-02-06T20:30:00.000+07:00,6.17
2025-02-06T20:31:00.000+07:00,6.13
2025-02-06T20:32:00.000+07:00,6.11
2025-02-06T20:33:00.000+07:00,6.11
2025-02-06T20:34:00.000+07:00,6.09
2025-02-06T20:35:00.000+07:00,6.05
2025-02-06T20:36:00.000+07:00,6.03
2025-02-06T20:37:00.000+07:00,6.04
2025-02-06T20:38:00.000+07:00,6.23
2025-02-06T20:39:00.000+07:00,6.48
2025-02-06T20:40:00.000+07:00,6.57
2025-02-06T20:41:00.000+07:00,6.61
2025-02-06T20:42:00.000+07:00,6.62
2025-02-06T20:43:00.000+07:00,6.63
2025-02-06T20:44:00.000+07:00,6.64
2025-02-06T20:45:00.000+07:00,6.64
2025-02-06T20:46:00.000+07:00,6.63
2025-02-06T20:47:00.000+07:00,6.61
2025-02-06T20:48:00.000+07:00,6.61
2025-02-06T20:49:00.000+07:00,6.64
2025-02-06T20:50:00.000+07:00,6.82
2025-02-06T20:51:00.000+07:00,7.11
2025-02-06T20:52:00.000+07:00,7.21
2025-02-06T20:53:00.000+07:00,7.19
2025-02-06T20:54:00.000+07:00,7.12
2025-02-06T20:55:00.000+07:00,7.09
2025-02-06T20:56:00.000+07:00,7.35
2025-02-06T20:57:00.000+07:00,7.91
2025-02-06T20:58:00.000+07:00,8.22
2025-02-06T20:59:00.000+07:00,8.25
2025-02-06T21:00:00.000+07:00,8.04
2025-02-06T21:01:00.000+07:00,7.8
2025-02-06T21:02:00.000+07:00,7.64
2025-02-06T21:03:00.000+07:00,7.53
2025-02-06T21:04:00.000+07:00,7.49
2025-02-06T21:05:00.000+07:00,7.51
2025-02-06T21:06:00.000+07:00,7.49
2025-02-06T21:07:00.000+07:00,7.41
2025-02-06T21:08:00.000+07:00,7.21
2025-02-06T21:09:00.000+07:00,6.8
2025-02-06T21:10:00.000+07:00,6.46
2025-02-06T21:11:00.000+07:00,6.38
2025-02-06T21:12:00.000+07:00,6.4
2025-02-06T21:13:00.000+07:00,6.44
2025-02-06T21:14:00.000+07:00,6.47
2025-02-06T21:15:00.000+07:00,6.49
2025-02-06T21:16:00.000+07:00,6.49
2025-02-06T21:17:00.000+07:00,6.48
2025-02-06T21:18:00.000+07:00,6.47
2025-02-06T21:19:00.000+07:00,6.45
2025-02-06T21:20:00.000+07:00,6.4
2025-02-06T21:21:00.000+07:00,6.31
2025-02-06T21:22:00.000+07:00,6.26
2025-02-06T21:23:00.000+07:00,6.23
2025-02-06T21:24:00.000+07:00,6.2
2025-02-06T21:25:00.000+07:00,6.17
2025-02-06T21:26:00.000+07:00,6.13
2025-02-06T21:27:00.000+07:00,6.1
2025-02-06T21:28:00.000+07:00,6.08
2025-02-06T21:29:00.000+07:00,6.09
2025-02-06T21:30:00.000+07:00,6.11
2025-02-06T21:31:00.000+07:00,6.13
2025-02-06T21:32:00.000+07:00,6.15
2025-02-06T21:33:00.000+07:00,6.15
2025-02-06T21:34:00.000+07:00,6.09
2025-02-06T21:35:00.000+07:00,6.01
2025-02-06T21:36:00.000+07:00,5.97
2025-02-06T21:37:00.000+07:00,5.97
2025-02-06T21:38:00.000+07:00,5.99
2025-02-06T21:39:00.000+07:00,6.01
2025-02-06T21:40:00.000+07:00,6.05
2025-02-06T21:41:00.000+07:00,6.03
2025-02-06T21:42:00.000+07:00,5.96
2025-02-06T21:43:00.000+07:00,5.93
2025-02-06T21:44:00.000+07:00,5.92
2025-02-06T21:45:00.000+07:00,5.93
2025-02-06T21:46:00.000+07:00,5.93
2025-02-06T21:47:00.000+07:00,5.94
2025-02-06T21:48:00.000+07:00,5.95
2025-02-06T21:49:00.000+07:00,5.94
2025-02-06T21:50:00.000+07:00,5.88
2025-02-06T21:51:00.000+07:00,5.8
2025-02-06T21:52:00.000+07:00,5.72
2025-02-06T21:53:00.000+07:00,5.66
2025-02-06T21:54:00.000+07:00,5.63
2025-02-06T21:55:00.000+07:00,5.61
2025-02-06T21:56:00.000+07:00,5.6
2025-02-06T21:57:00.000+07:00,5.6
2025-02-06T21:58:00.000+07:00,5.59
2025-02-06T21:59:00.000+07:00,5.6
2025-02-06T22:00:00.000+07:00,5.6
2025-02-06T22:01:00.000+07:00,5.61
2025-02-06T22:02:00.000+07:00,5.6
2025-02-06T22:03:00.000+07:00,5.59
2025-02-06T22:04:00.000+07:00,5.58
2025-02-06T22:05:00.000+07:00,5.57
2025-02-06T22:06:00.000+07:00,5.55
2025-02-06T22:07:00.000+07:00,5.52
2025-02-06T22:08:00.000+07:00,5.46
2025-02-06T22:09:00.000+07:00,5.42
2025-02-06T22:10:00.000+07:00,5.42
2025-02-06T22:11:00.000+07:00,5.43
2025-02-06T22:12:00.000+07:00,5.46
2025-02-06T22:13:00.000+07:00,5.48
2025-02-06T22:14:00.000+07:00,5.49
2025-02-06T22:15:00.000+07:00,5.5
2025-02-06T22:16:00.000+07:00,5.5
2025-02-06T22:17:00.000+07:00,5.49
2025-02-06T22:18:00.000+07:00,5.47
2025-02-06T22:19:00.000+07:00,5.45
2025-02-06T22:20:00.000+07:00,5.46
2025-02-06T22:21:00.000+07:00,5.49
2025-02-06T22:22:00.000+07:00,5.52
2025-02-06T22:23:00.000+07:00,5.54
2025-02-06T22:24:00.000+07:00,5.54
2025-02-06T22:25:00.000+07:00,5.53
2025-02-06T22:26:00.000+07:00,5.51
2025-02-06T22:27:00.000+07:00,5.48
2025-02-06T22:28:00.000+07:00,5.46
2025-02-06T22:29:00.000+07:00,5.42
2025-02-06T22:30:00.000+07:00,5.38
2025-02-06T22:31:00.000+07:00,5.32
2025-02-06T22:32:00.000+07:00,5.28
2025-02-06T22:33:00.000+07:00,5.25
2025-02-06T22:34:00.000+07:00,5.24
2025-02-06T22:35:00.000+07:00,5.24
2025-02-06T22:36:00.000+07:00,5.24
2025-02-06T22:37:00.000+07:00,5.25
2025-02-06T22:38:00.000+07:00,5.25
2025-02-06T22:39:00.000+07:00,5.25
2025-02-06T22:40:00.000+07:00,5.25
2025-02-06T22:41:00.000+07:00,5.24
2025-02-06T22:42:00.000+07:00,5.24
2025-02-06T22:43:00.000+07:00,5.24
2025-02-06T22:44:00.000+07:00,5.24
2025-02-06T22:45:00.000+07:00,5.24
2025-02-06T22:46:00.000+07:00,5.23
2025-02-06T22:47:00.000+07:00,5.23
2025-02-06T22:48:00.000+07:00,5.23
2025-02-06T22:49:00.000+07:00,5.23
2025-02-06T22:50:00.000+07:00,5.24
2025-02-06T22:51:00.000+07:00,5.25
2025-02-06T22:52:00.000+07:00,5.27
2025-02-06T22:53:00.000+07:00,5.28
2025-02-06T22:54:00.000+07:00,5.28
2025-02-06T22:55:00.000+07:00,5.28
2025-02-06T22:56:00.000+07:00,5.27
2025-02-06T22:57:00.000+07:00,5.24
2025-02-06T22:58:00.000+07:00,5.2
2025-02-06T22:59:00.000+07:00,5.16
2025-02-06T23:00:00.000+07:00,5.15
2025-02-06T23:01:00.000+07:00,5.15
2025-02-06T23:02:00.000+07:00,5.17
2025-02-06T23:03:00.000+07:00,5.18
2025-02-06T23:04:00.000+07:00,5.19
2025-02-07T00:31:00.000+07:00,5.03
2025-02-07T00:32:00.000+07:00,5.03
2025-02-07T00:33:00.000+07:00,5.03
2025-02-07T00:34:00.000+07:00,5.02
2025-02-07T00:35:00.000+07:00,5.02
2025-02-07T00:36:00.000+07:00,5.01
2025-02-07T00:37:00.000+07:00,5.02
2025-02-07T00:38:00.000+07:00,5.02
2025-02-07T00:39:00.000+07:00,5.01
2025-02-07T00:40:00.000+07:00,4.94
2025-02-07T00:41:00.000+07:00,4.74
2025-02-07T00:42:00.000+07:00,4.61
2025-02-07T00:43:00.000+07:00,4.57
2025-02-07T00:44:00.000+07:00,4.53
2025-02-07T00:45:00.000+07:00,4.5
2025-02-07T00:46:00.000+07:00,4.47
2025-02-07T00:47:00.000+07:00,4.44
2025-02-07T00:48:00.000+07:00,4.43
2025-02-07T00:49:00.000+07:00,4.46
2025-02-07T00:50:00.000+07:00,4.56
2025-02-07T00:51:00.000+07:00,4.63
2025-02-07T00:52:00.000+07:00,4.65
2025-02-07T00:53:00.000+07:00,4.66
2025-02-07T00:54:00.000+07:00,4.66
2025-02-07T00:55:00.000+07:00,4.66
2025-02-07T00:56:00.000+07:00,4.65
2025-02-07T00:57:00.000+07:00,4.62
2025-02-07T00:58:00.000+07:00,4.6
2025-02-07T00:59:00.000+07:00,4.56
2025-02-07T01:00:00.000+07:00,4.53
2025-02-07T01:01:00.000+07:00,4.51
2025-02-07T01:02:00.000+07:00,4.51
2025-02-07T01:03:00.000+07:00,4.59
2025-02-07T01:04:00.000+07:00,5.13
2025-02-07T01:05:00.000+07:00,5.79
2025-02-07T01:06:00.000+07:00,5.96
2025-02-07T01:07:00.000+07:00,5.9
2025-02-07T01:08:00.000+07:00,5.8
2025-02-07T01:09:00.000+07:00,5.69
2025-02-07T01:10:00.000+07:00,5.6
2025-02-07T01:11:00.000+07:00,5.46
2025-02-07T01:12:00.000+07:00,5.32
2025-02-07T01:13:00.000+07:00,5.24
2025-02-07T01:14:00.000+07:00,5.18
2025-02-07T01:15:00.000+07:00,5.1
2025-02-07T01:16:00.000+07:00,5.04
2025-02-07T01:17:00.000+07:00,5.02
2025-02-07T01:18:00.000+07:00,5.01
2025-02-07T01:19:00.000+07:00,5.03
2025-02-07T01:20:00.000+07:00,5.04
2025-02-07T01:21:00.000+07:00,5.04
2025-02-07T01:22:00.000+07:00,5.04
2025-02-07T01:23:00.000+07:00,5.03
2025-02-07T01:24:00.000+07:00,5.0
2025-02-07T01:25:00.000+07:00,4.96
2025-02-07T01:26:00.000+07:00,4.94
2025-02-07T01:27:00.000+07:00,4.93
2025-02-07T01:28:00.000+07:00,4.92
2025-02-07T01:29:00.000+07:00,4.92
2025-02-07T01:30:00.000+07:00,4.92
2025-02-07T01:31:00.000+07:00,4.92
2025-02-07T01:32:00.000+07:00,4.92
2025-02-07T01:33:00.000+07:00,4.93
2025-02-07T01:34:00.000+07:00,4.94
2025-02-07T01:35:00.000+07:00,4.94
2025-02-07T01:36:00.000+07:00,4.94
2025-02-07T01:37:00.000+07:00,4.93
2025-02-07T01:38:00.000+07:00,4.91
2025-02-07T01:39:00.000+07:00,4.88
2025-02-07T01:40:00.000+07:00,4.83
2025-02-07T01:41:00.000+07:00,4.8
2025-02-07T01:42:00.000+07:00,4.78
2025-02-07T01:43:00.000+07:00,4.78
2025-02-07T01:44:00.000+07:00,4.8
2025-02-07T01:45:00.000+07:00,4.87
2025-02-07T01:46:00.000+07:00,4.94
