timestamp,eda_level_real
2025-04-08T22:08:00.000+07:00,2.06
2025-04-08T22:09:00.000+07:00,2.04
2025-04-08T22:10:00.000+07:00,2.04
2025-04-08T22:11:00.000+07:00,2.06
2025-04-08T22:12:00.000+07:00,2.13
2025-04-08T22:13:00.000+07:00,2.28
2025-04-08T22:14:00.000+07:00,2.41
2025-04-08T22:15:00.000+07:00,2.48
2025-04-08T22:16:00.000+07:00,2.51
2025-04-08T22:17:00.000+07:00,2.46
2025-04-08T22:18:00.000+07:00,2.35
2025-04-08T22:19:00.000+07:00,2.27
2025-04-08T22:20:00.000+07:00,2.25
2025-04-08T22:21:00.000+07:00,2.23
2025-04-08T22:22:00.000+07:00,2.24
2025-04-08T22:23:00.000+07:00,2.31
2025-04-08T22:24:00.000+07:00,2.32
2025-04-08T22:25:00.000+07:00,2.31
2025-04-08T22:26:00.000+07:00,2.4
2025-04-08T22:27:00.000+07:00,2.49
2025-04-08T22:28:00.000+07:00,2.52
2025-04-08T22:29:00.000+07:00,2.51
2025-04-08T22:30:00.000+07:00,2.51
2025-04-08T22:31:00.000+07:00,2.48
2025-04-08T22:32:00.000+07:00,2.44
2025-04-08T22:33:00.000+07:00,2.39
2025-04-08T22:34:00.000+07:00,2.4
2025-04-08T22:35:00.000+07:00,2.42
2025-04-08T22:36:00.000+07:00,2.41
2025-04-08T22:37:00.000+07:00,2.41
2025-04-08T22:38:00.000+07:00,2.42
2025-04-08T22:39:00.000+07:00,2.39
2025-04-08T22:40:00.000+07:00,2.28
2025-04-08T22:41:00.000+07:00,2.12
2025-04-08T22:42:00.000+07:00,1.93
2025-04-08T22:43:00.000+07:00,1.8
2025-04-08T22:44:00.000+07:00,1.82
2025-04-08T22:45:00.000+07:00,1.89
2025-04-08T22:46:00.000+07:00,2.02
2025-04-08T22:47:00.000+07:00,2.21
2025-04-08T22:48:00.000+07:00,2.32
2025-04-08T22:49:00.000+07:00,2.35
2025-04-08T22:50:00.000+07:00,2.27
2025-04-08T22:51:00.000+07:00,2.1
2025-04-08T22:52:00.000+07:00,1.95
2025-04-08T22:53:00.000+07:00,1.9
2025-04-08T22:54:00.000+07:00,1.92
2025-04-08T22:55:00.000+07:00,1.94
2025-04-08T22:56:00.000+07:00,1.95
2025-04-08T22:57:00.000+07:00,1.99
2025-04-08T22:58:00.000+07:00,2.05
2025-04-08T22:59:00.000+07:00,2.14
2025-04-08T23:00:00.000+07:00,2.24
2025-04-08T23:01:00.000+07:00,2.35
2025-04-08T23:02:00.000+07:00,2.4
2025-04-08T23:03:00.000+07:00,2.43
2025-04-08T23:04:00.000+07:00,2.43
2025-04-08T23:05:00.000+07:00,2.39
2025-04-08T23:06:00.000+07:00,2.31
2025-04-08T23:07:00.000+07:00,2.25
2025-04-08T23:08:00.000+07:00,2.22
2025-04-08T23:09:00.000+07:00,2.21
2025-04-08T23:10:00.000+07:00,2.21
2025-04-08T23:11:00.000+07:00,2.21
2025-04-08T23:12:00.000+07:00,2.22
2025-04-08T23:13:00.000+07:00,2.2
2025-04-08T23:14:00.000+07:00,2.18
2025-04-08T23:15:00.000+07:00,2.19
2025-04-08T23:16:00.000+07:00,2.24
2025-04-08T23:17:00.000+07:00,2.27
2025-04-08T23:18:00.000+07:00,2.29
2025-04-08T23:19:00.000+07:00,2.3
2025-04-08T23:20:00.000+07:00,2.27
2025-04-08T23:21:00.000+07:00,2.24
2025-04-08T23:22:00.000+07:00,2.24
2025-04-08T23:23:00.000+07:00,2.26
2025-04-08T23:24:00.000+07:00,2.31
2025-04-08T23:25:00.000+07:00,2.37
2025-04-08T23:26:00.000+07:00,2.44
2025-04-08T23:27:00.000+07:00,2.48
2025-04-08T23:28:00.000+07:00,2.52
2025-04-08T23:29:00.000+07:00,2.55
2025-04-08T23:30:00.000+07:00,2.55
2025-04-08T23:31:00.000+07:00,2.53
2025-04-08T23:32:00.000+07:00,2.5
2025-04-08T23:33:00.000+07:00,2.45
2025-04-08T23:34:00.000+07:00,2.43
2025-04-08T23:35:00.000+07:00,2.46
2025-04-08T23:36:00.000+07:00,2.5
2025-04-08T23:37:00.000+07:00,2.54
2025-04-08T23:38:00.000+07:00,2.56
2025-04-08T23:39:00.000+07:00,2.58
2025-04-08T23:40:00.000+07:00,2.59
2025-04-08T23:41:00.000+07:00,2.58
2025-04-08T23:42:00.000+07:00,2.57
2025-04-08T23:43:00.000+07:00,2.57
2025-04-08T23:44:00.000+07:00,2.58
2025-04-08T23:45:00.000+07:00,2.58
