timestamp,eda_level_real
2024-01-28T17:00:00.000+07:00,3.69
2024-01-28T17:01:00.000+07:00,3.62
2024-01-28T17:02:00.000+07:00,3.61
2024-01-28T17:03:00.000+07:00,3.65
2024-01-28T17:04:00.000+07:00,3.66
2024-01-28T17:05:00.000+07:00,3.65
2024-01-28T17:06:00.000+07:00,3.65
2024-01-28T17:07:00.000+07:00,3.63
2024-01-28T17:08:00.000+07:00,3.7
2024-01-28T17:09:00.000+07:00,3.99
2024-01-28T17:10:01.000+07:00,4.29
2024-01-28T17:11:00.000+07:00,4.42
2024-01-28T17:12:00.000+07:00,4.44
2024-01-28T17:13:00.000+07:00,4.31
2024-01-28T17:14:00.000+07:00,4.12
2024-01-28T17:15:00.000+07:00,4.06
2024-01-28T17:16:00.000+07:00,4.06
2024-01-28T17:17:00.000+07:00,3.96
2024-01-28T17:18:01.000+07:00,3.84
2024-01-28T17:19:00.000+07:00,3.81
2024-01-28T17:20:00.000+07:00,3.81
2024-01-28T17:21:00.000+07:00,3.81
2024-01-28T17:22:00.000+07:00,3.81
2024-01-28T17:23:00.000+07:00,3.79
2024-01-28T17:24:00.000+07:00,3.75
2024-01-28T17:25:00.000+07:00,3.76
2024-01-28T17:26:00.000+07:00,3.87
2024-01-28T17:27:00.000+07:00,3.91
2024-01-28T17:28:00.000+07:00,3.9
2024-01-28T17:29:00.000+07:00,3.88
2024-01-28T17:30:00.000+07:00,3.85
2024-01-28T17:31:00.000+07:00,3.83
2024-01-28T17:32:00.000+07:00,3.86
2024-01-28T17:33:00.000+07:00,3.9
2024-01-28T17:34:00.000+07:00,3.91
2024-01-28T17:35:00.000+07:00,3.94
2024-01-28T17:36:00.000+07:00,4.01
2024-01-28T17:37:00.000+07:00,4.11
2024-01-28T17:38:00.000+07:00,4.21
2024-01-28T17:39:00.000+07:00,4.26
2024-01-28T17:40:00.000+07:00,4.19
2024-01-28T17:41:00.000+07:00,4.01
2024-01-28T17:42:00.000+07:00,3.84
2024-01-28T17:43:00.000+07:00,3.75
2024-01-28T17:44:00.000+07:00,3.74
2024-01-28T17:45:00.000+07:00,3.76
2024-01-28T17:46:00.000+07:00,3.77
2024-01-28T17:47:00.000+07:00,3.77
2024-01-28T17:48:00.000+07:00,3.79
2024-01-28T17:49:01.000+07:00,3.83
2024-01-28T17:50:00.000+07:00,3.86
2024-01-28T17:51:00.000+07:00,3.89
2024-01-28T17:52:00.000+07:00,3.91
2024-01-28T17:53:00.000+07:00,3.95
2024-01-28T17:54:00.000+07:00,3.96
2024-01-28T17:55:01.000+07:00,3.95
2024-01-28T17:56:01.000+07:00,3.91
2024-01-28T17:57:00.000+07:00,3.87
2024-01-28T17:58:00.000+07:00,3.8
2024-01-28T17:59:00.000+07:00,3.71
2024-01-28T18:00:00.000+07:00,3.69
2024-01-28T18:01:00.000+07:00,3.68
2024-01-28T18:02:00.000+07:00,3.67
2024-01-28T18:03:00.000+07:00,3.67
2024-01-28T18:04:00.000+07:00,3.66
2024-01-28T18:05:00.000+07:00,3.67
2024-01-28T18:06:00.000+07:00,3.65
2024-01-28T18:07:00.000+07:00,3.57
2024-01-28T18:08:00.000+07:00,3.46
2024-01-28T18:09:00.000+07:00,3.39
2024-01-28T18:10:00.000+07:00,3.39
2024-01-28T18:11:00.000+07:00,3.39
2024-01-28T18:12:00.000+07:00,3.39
2024-01-28T18:13:00.000+07:00,3.43
2024-01-28T18:14:00.000+07:00,3.47
2024-01-28T18:15:00.000+07:00,3.52
2024-01-28T18:16:00.000+07:00,3.57
2024-01-28T18:17:00.000+07:00,3.7
2024-01-28T18:18:00.000+07:00,3.92
2024-01-28T18:19:00.000+07:00,4.05
2024-01-28T18:20:00.000+07:00,4.05
2024-01-28T18:21:01.000+07:00,4.01
2024-01-28T18:22:00.000+07:00,3.94
2024-01-28T18:23:00.000+07:00,3.87
2024-01-28T18:24:00.000+07:00,3.88
2024-01-28T18:25:00.000+07:00,3.88
2024-01-28T18:26:00.000+07:00,3.92
2024-01-28T18:27:00.000+07:00,4.0
2024-01-28T18:28:00.000+07:00,4.02
2024-01-28T18:29:00.000+07:00,3.99
2024-01-28T18:30:00.000+07:00,3.96
2024-01-28T18:31:00.000+07:00,3.93
2024-01-28T18:32:00.000+07:00,3.86
2024-01-28T18:33:00.000+07:00,3.72
2024-01-28T18:34:00.000+07:00,3.52
2024-01-28T18:35:00.000+07:00,3.4
2024-01-28T18:36:00.000+07:00,3.38
2024-01-28T18:37:00.000+07:00,3.37
2024-01-28T18:38:00.000+07:00,3.42
2024-01-28T18:39:00.000+07:00,3.7
2024-01-28T18:40:00.000+07:00,3.94
2024-01-28T18:41:00.000+07:00,3.95
2024-01-28T18:42:00.000+07:00,3.99
2024-01-28T18:43:00.000+07:00,4.08
2024-01-28T18:44:00.000+07:00,4.11
2024-01-28T18:45:00.000+07:00,4.13
2024-01-28T18:46:00.000+07:00,4.18
2024-01-28T18:47:01.000+07:00,4.23
2024-01-28T18:48:00.000+07:00,4.23
