timestamp,eda_level_real
2023-12-15T08:09:01.000+07:00,13.46
2023-12-15T08:10:00.000+07:00,13.38
2023-12-15T08:11:00.000+07:00,13.45
2023-12-15T08:12:00.000+07:00,13.78
2023-12-15T08:13:00.000+07:00,14.33
2023-12-15T08:14:00.000+07:00,14.68
2023-12-15T08:15:00.000+07:00,14.95
2023-12-15T08:16:00.000+07:00,15.06
2023-12-15T08:17:01.000+07:00,15.05
2023-12-15T08:18:00.000+07:00,14.89
2023-12-15T08:19:00.000+07:00,14.64
2023-12-15T08:20:01.000+07:00,14.26
2023-12-15T08:21:00.000+07:00,14.01
2023-12-15T08:22:00.000+07:00,13.87
2023-12-15T08:23:00.000+07:00,13.7
2023-12-15T08:24:00.000+07:00,13.47
2023-12-15T08:25:00.000+07:00,13.2
2023-12-15T08:26:00.000+07:00,13.01
2023-12-15T08:27:00.000+07:00,12.86
2023-12-15T08:28:00.000+07:00,12.79
2023-12-15T08:29:00.000+07:00,12.78
2023-12-15T08:30:00.000+07:00,12.65
2023-12-15T08:31:00.000+07:00,12.46
2023-12-15T08:32:00.000+07:00,12.35
2023-12-15T08:33:00.000+07:00,12.24
2023-12-15T08:34:01.000+07:00,12.04
2023-12-15T08:35:00.000+07:00,11.86
2023-12-15T08:36:01.000+07:00,11.76
2023-12-15T08:37:00.000+07:00,11.69
2023-12-15T08:38:00.000+07:00,11.65
2023-12-15T08:39:01.000+07:00,11.63
2023-12-15T08:40:00.000+07:00,11.62
2023-12-15T08:41:01.000+07:00,11.59
2023-12-15T08:42:00.000+07:00,11.49
2023-12-15T08:43:00.000+07:00,11.36
2023-12-15T08:44:00.000+07:00,11.2
2023-12-15T08:45:00.000+07:00,10.97
2023-12-15T08:46:00.000+07:00,10.74
2023-12-15T08:47:00.000+07:00,10.61
2023-12-15T08:48:00.000+07:00,10.52
2023-12-15T08:49:00.000+07:00,10.46
2023-12-15T08:50:00.000+07:00,10.42
2023-12-15T08:51:00.000+07:00,10.38
2023-12-15T08:52:00.000+07:00,10.37
2023-12-15T08:53:00.000+07:00,10.36
2023-12-15T08:54:00.000+07:00,10.32
2023-12-15T08:55:00.000+07:00,10.25
2023-12-15T08:56:00.000+07:00,10.12
2023-12-15T08:57:01.000+07:00,10.03
2023-12-15T08:58:00.000+07:00,10.0
2023-12-15T08:59:00.000+07:00,10.03
2023-12-15T09:00:00.000+07:00,10.08
2023-12-15T09:01:00.000+07:00,10.14
2023-12-15T09:02:00.000+07:00,10.17
2023-12-15T09:03:00.000+07:00,10.19
2023-12-15T09:04:00.000+07:00,10.18
2023-12-15T09:05:01.000+07:00,10.16
2023-12-15T09:06:00.000+07:00,10.13
2023-12-15T09:07:00.000+07:00,10.1
2023-12-15T09:08:00.000+07:00,10.08
2023-12-15T09:09:00.000+07:00,10.08
2023-12-15T09:10:00.000+07:00,10.07
2023-12-15T09:11:00.000+07:00,9.97
2023-12-15T09:12:00.000+07:00,9.8
2023-12-15T09:13:00.000+07:00,9.6
2023-12-15T09:14:00.000+07:00,9.48
2023-12-15T09:15:00.000+07:00,9.43
2023-12-15T09:16:00.000+07:00,9.43
2023-12-15T09:17:00.000+07:00,9.45
2023-12-15T09:18:00.000+07:00,9.5
2023-12-15T09:19:00.000+07:00,9.53
2023-12-15T09:20:00.000+07:00,9.55
2023-12-15T09:21:00.000+07:00,9.53
2023-12-15T09:22:00.000+07:00,9.46
2023-12-15T09:23:00.000+07:00,9.3
2023-12-15T09:24:00.000+07:00,9.13
2023-12-15T09:25:00.000+07:00,9.06
2023-12-15T09:26:00.000+07:00,9.05
2023-12-15T09:27:00.000+07:00,9.07
2023-12-15T09:28:00.000+07:00,9.14
2023-12-15T09:29:00.000+07:00,9.21
2023-12-15T09:30:00.000+07:00,9.25
2023-12-15T09:31:00.000+07:00,9.23
2023-12-15T09:32:00.000+07:00,9.13
2023-12-15T09:33:00.000+07:00,8.94
2023-12-15T09:34:00.000+07:00,8.69
2023-12-15T09:35:00.000+07:00,8.51
2023-12-15T09:36:00.000+07:00,8.47
2023-12-15T09:37:00.000+07:00,8.47
2023-12-15T09:38:00.000+07:00,8.47
2023-12-15T09:39:00.000+07:00,8.51
2023-12-15T09:40:00.000+07:00,8.53
2023-12-15T09:41:00.000+07:00,8.51
2023-12-15T09:42:00.000+07:00,8.52
2023-12-15T09:43:00.000+07:00,8.58
2023-12-15T09:44:00.000+07:00,8.62
2023-12-15T09:45:01.000+07:00,8.63
2023-12-15T09:46:00.000+07:00,8.64
2023-12-15T09:47:00.000+07:00,8.6
2023-12-15T09:48:00.000+07:00,8.53
2023-12-15T09:49:00.000+07:00,8.56
2023-12-15T09:50:00.000+07:00,8.62
2023-12-15T09:51:00.000+07:00,8.62
2023-12-15T09:52:00.000+07:00,8.59
2023-12-15T09:53:00.000+07:00,8.55
2023-12-15T09:54:00.000+07:00,8.46
2023-12-15T09:55:00.000+07:00,8.38
2023-12-15T09:56:00.000+07:00,8.25
2023-12-15T09:57:00.000+07:00,7.91
2023-12-15T09:58:00.000+07:00,7.6
2023-12-15T09:59:00.000+07:00,7.3
2023-12-15T10:00:00.000+07:00,7.1
2023-12-15T10:01:00.000+07:00,7.03
2023-12-15T10:02:00.000+07:00,7.14
2023-12-15T10:03:00.000+07:00,7.27
2023-12-15T10:04:00.000+07:00,7.18
2023-12-15T10:05:00.000+07:00,6.97
2023-12-15T10:06:01.000+07:00,6.88
2023-12-15T10:07:00.000+07:00,6.87
2023-12-15T10:08:00.000+07:00,6.85
2023-12-15T10:09:00.000+07:00,6.83
2023-12-15T10:10:00.000+07:00,6.86
2023-12-15T10:11:00.000+07:00,6.87
2023-12-15T10:12:00.000+07:00,6.76
2023-12-15T10:13:00.000+07:00,6.59
2023-12-15T10:14:00.000+07:00,6.38
2023-12-15T10:15:00.000+07:00,6.06
2023-12-15T10:16:00.000+07:00,5.0
2023-12-15T10:17:00.000+07:00,4.16
2023-12-15T10:18:00.000+07:00,3.58
2023-12-15T10:19:00.000+07:00,3.01
2023-12-15T10:20:00.000+07:00,2.88
2023-12-15T10:21:00.000+07:00,2.83
2023-12-15T10:22:00.000+07:00,2.78
2023-12-15T10:23:00.000+07:00,2.76
