timestamp,eda_level_real
2024-06-02T05:57:00.000+07:00,6.88
2024-06-02T05:58:00.000+07:00,6.78
2024-06-02T05:59:00.000+07:00,6.72
2024-06-02T06:00:00.000+07:00,6.69
2024-06-02T06:01:01.000+07:00,6.69
2024-06-02T06:02:00.000+07:00,6.81
2024-06-02T06:03:00.000+07:00,7.16
2024-06-02T06:04:00.000+07:00,7.71
2024-06-02T06:05:00.000+07:00,8.57
2024-06-02T06:06:00.000+07:00,9.58
2024-06-02T06:07:00.000+07:00,10.41
2024-06-02T06:08:00.000+07:00,10.92
2024-06-02T06:09:00.000+07:00,11.17
2024-06-02T06:10:00.000+07:00,11.36
2024-06-02T06:11:00.000+07:00,11.79
2024-06-02T06:12:00.000+07:00,12.76
2024-06-02T06:13:00.000+07:00,13.75
2024-06-02T06:14:00.000+07:00,14.42
2024-06-02T06:15:00.000+07:00,14.76
2024-06-02T06:16:00.000+07:00,14.62
2024-06-02T06:17:00.000+07:00,14.27
2024-06-02T06:18:01.000+07:00,14.05
2024-06-02T06:19:00.000+07:00,13.88
2024-06-02T06:20:00.000+07:00,13.72
2024-06-02T06:21:00.000+07:00,13.61
2024-06-02T06:22:00.000+07:00,13.56
2024-06-02T06:23:00.000+07:00,13.54
2024-06-02T06:24:00.000+07:00,13.51
2024-06-02T06:25:00.000+07:00,13.48
2024-06-02T06:26:00.000+07:00,13.44
2024-06-02T06:27:00.000+07:00,13.36
2024-06-02T06:28:00.000+07:00,13.26
2024-06-02T06:29:00.000+07:00,13.12
2024-06-02T06:30:00.000+07:00,12.94
2024-06-02T06:31:00.000+07:00,12.76
2024-06-02T06:32:00.000+07:00,12.6
2024-06-02T06:33:00.000+07:00,12.49
2024-06-02T06:34:00.000+07:00,12.39
2024-06-02T06:35:00.000+07:00,12.29
2024-06-02T06:36:00.000+07:00,12.19
2024-06-02T06:37:01.000+07:00,12.11
2024-06-02T06:38:00.000+07:00,12.07
2024-06-02T06:39:00.000+07:00,12.06
2024-06-02T06:40:00.000+07:00,12.06
2024-06-02T06:41:00.000+07:00,12.08
2024-06-02T06:42:00.000+07:00,12.17
2024-06-02T06:43:00.000+07:00,12.28
2024-06-02T06:44:00.000+07:00,12.34
2024-06-02T06:45:00.000+07:00,12.37
2024-06-02T06:46:00.000+07:00,12.35
2024-06-02T06:47:00.000+07:00,12.23
2024-06-02T06:48:00.000+07:00,12.04
2024-06-02T06:49:00.000+07:00,11.9
2024-06-02T06:50:00.000+07:00,11.85
2024-06-02T06:51:00.000+07:00,11.84
2024-06-02T06:52:00.000+07:00,11.86
2024-06-02T06:53:00.000+07:00,11.92
2024-06-02T06:54:00.000+07:00,11.99
2024-06-02T06:55:00.000+07:00,12.03
2024-06-02T06:56:00.000+07:00,12.03
2024-06-02T06:57:00.000+07:00,12.01
2024-06-02T06:58:00.000+07:00,11.97
2024-06-02T06:59:00.000+07:00,11.91
2024-06-02T07:00:00.000+07:00,11.85
2024-06-02T07:01:00.000+07:00,11.8
2024-06-02T07:02:00.000+07:00,11.78
2024-06-02T07:03:00.000+07:00,11.8
2024-06-02T07:04:00.000+07:00,11.83
2024-06-02T07:05:00.000+07:00,11.9
2024-06-02T07:06:00.000+07:00,12.02
2024-06-02T07:07:00.000+07:00,12.21
2024-06-02T07:08:00.000+07:00,12.43
2024-06-02T07:09:00.000+07:00,12.59
2024-06-02T07:10:00.000+07:00,12.62
2024-06-02T07:11:00.000+07:00,12.52
2024-06-02T07:12:00.000+07:00,12.46
2024-06-02T07:13:00.000+07:00,12.46
2024-06-02T07:14:00.000+07:00,12.46
2024-06-02T07:15:00.000+07:00,12.49
2024-06-02T07:16:00.000+07:00,12.63
2024-06-02T07:17:00.000+07:00,12.73
2024-06-02T07:18:00.000+07:00,12.67
2024-06-02T07:19:00.000+07:00,12.64
2024-06-02T07:20:00.000+07:00,12.63
2024-06-02T07:21:00.000+07:00,12.58
2024-06-02T07:22:00.000+07:00,12.6
2024-06-02T07:23:00.000+07:00,12.72
2024-06-02T07:24:00.000+07:00,12.85
2024-06-02T07:25:00.000+07:00,12.92
2024-06-02T07:26:00.000+07:00,12.99
2024-06-02T07:27:00.000+07:00,13.03
2024-06-02T07:28:00.000+07:00,13.04
2024-06-02T07:29:00.000+07:00,13.29
2024-06-02T07:30:00.000+07:00,14.03
2024-06-02T07:31:00.000+07:00,15.11
2024-06-02T07:32:00.000+07:00,15.88
2024-06-02T07:33:00.000+07:00,15.83
2024-06-02T07:34:00.000+07:00,15.25
2024-06-02T07:35:00.000+07:00,14.59
2024-06-02T07:36:00.000+07:00,13.8
2024-06-02T07:37:00.000+07:00,13.07
2024-06-02T07:38:00.000+07:00,12.6
2024-06-02T07:39:00.000+07:00,12.32
2024-06-02T07:40:00.000+07:00,12.15
2024-06-02T07:41:00.000+07:00,12.03
2024-06-02T07:42:00.000+07:00,11.94
2024-06-02T07:43:00.000+07:00,11.87
2024-06-02T07:44:00.000+07:00,11.84
2024-06-02T07:45:00.000+07:00,11.81
2024-06-02T07:46:00.000+07:00,11.8
2024-06-02T07:47:00.000+07:00,11.78
2024-06-02T07:48:00.000+07:00,11.72
2024-06-02T07:49:00.000+07:00,11.64
2024-06-02T07:50:00.000+07:00,11.58
2024-06-02T07:51:00.000+07:00,11.54
2024-06-02T07:52:00.000+07:00,11.51
2024-06-02T07:53:00.000+07:00,11.48
2024-06-02T07:54:00.000+07:00,11.42
2024-06-02T07:55:00.000+07:00,11.35
2024-06-02T07:56:00.000+07:00,11.28
2024-06-02T07:57:00.000+07:00,11.23
2024-06-02T07:58:00.000+07:00,11.19
2024-06-02T07:59:00.000+07:00,11.15
2024-06-02T08:00:00.000+07:00,11.11
