timestamp,eda_level_real
2024-04-03T04:42:00.000+07:00,2.06
2024-04-03T04:43:00.000+07:00,2.11
2024-04-03T04:44:00.000+07:00,2.15
2024-04-03T04:45:00.000+07:00,2.18
2024-04-03T04:46:00.000+07:00,2.18
2024-04-03T04:47:00.000+07:00,2.17
2024-04-03T04:48:00.000+07:00,2.19
2024-04-03T04:49:00.000+07:00,2.22
2024-04-03T04:50:00.000+07:00,2.24
2024-04-03T04:51:00.000+07:00,2.28
2024-04-03T04:52:00.000+07:00,2.23
2024-04-03T04:53:00.000+07:00,2.11
2024-04-03T04:54:00.000+07:00,1.97
2024-04-03T04:55:00.000+07:00,1.82
2024-04-03T04:56:00.000+07:00,1.75
2024-04-03T04:57:00.000+07:00,1.71
2024-04-03T04:58:00.000+07:00,1.68
2024-04-03T04:59:00.000+07:00,1.69
2024-04-03T05:00:00.000+07:00,1.69
2024-04-03T05:01:00.000+07:00,1.68
2024-04-03T05:02:00.000+07:00,1.73
2024-04-03T05:03:00.000+07:00,1.87
2024-04-03T05:04:00.000+07:00,2.05
2024-04-03T05:05:00.000+07:00,2.17
2024-04-03T05:06:00.000+07:00,2.32
2024-04-03T05:07:01.000+07:00,2.51
2024-04-03T05:08:00.000+07:00,2.65
2024-04-03T05:09:00.000+07:00,2.76
2024-04-03T05:10:00.000+07:00,2.91
2024-04-03T05:11:00.000+07:00,3.04
2024-04-03T05:12:00.000+07:00,3.08
2024-04-03T05:13:00.000+07:00,3.12
2024-04-03T05:14:00.000+07:00,3.18
2024-04-03T05:15:00.000+07:00,3.22
2024-04-03T05:16:00.000+07:00,3.24
2024-04-03T05:17:01.000+07:00,3.22
2024-04-03T05:18:00.000+07:00,3.14
2024-04-03T05:19:00.000+07:00,3.09
2024-04-04T17:56:00.000+07:00,15.67
2024-04-04T17:57:00.000+07:00,15.5
2024-04-04T17:58:00.000+07:00,15.32
2024-04-04T17:59:00.000+07:00,15.19
2024-04-04T18:00:00.000+07:00,15.08
2024-04-04T18:01:00.000+07:00,14.96
2024-04-04T18:02:00.000+07:00,14.84
2024-04-04T18:03:00.000+07:00,14.67
2024-04-04T18:04:00.000+07:00,14.46
2024-04-04T18:05:00.000+07:00,14.26
2024-04-04T18:06:00.000+07:00,14.01
2024-04-04T18:07:00.000+07:00,13.73
2024-04-04T18:08:00.000+07:00,13.49
2024-04-04T18:09:00.000+07:00,13.34
2024-04-04T18:10:00.000+07:00,13.23
2024-04-04T18:11:00.000+07:00,13.15
2024-04-04T18:12:01.000+07:00,13.03
2024-04-04T18:13:00.000+07:00,12.92
2024-04-04T18:14:00.000+07:00,12.81
2024-04-04T18:15:00.000+07:00,12.66
2024-04-04T18:16:00.000+07:00,12.48
2024-04-04T18:17:00.000+07:00,12.36
2024-04-04T18:18:00.000+07:00,12.21
2024-04-04T18:19:00.000+07:00,12.12
2024-04-04T18:20:00.000+07:00,12.05
2024-04-04T18:21:00.000+07:00,11.96
2024-04-04T18:22:00.000+07:00,11.85
2024-04-04T18:23:00.000+07:00,11.72
2024-04-04T18:24:00.000+07:00,11.59
2024-04-04T18:25:00.000+07:00,11.5
2024-04-04T18:26:00.000+07:00,11.4
2024-04-04T18:27:00.000+07:00,11.31
2024-04-04T18:28:00.000+07:00,11.27
2024-04-04T18:29:00.000+07:00,11.2
2024-04-04T18:30:00.000+07:00,11.1
