timestamp,vertical oscillation
2025-07-19T20:32:37Z,7.9
2025-07-19T20:32:42Z,7.3
2025-07-19T20:32:47Z,7.4
2025-07-19T20:58:47Z,8.4
2025-07-19T20:58:52Z,7.3
2025-07-19T20:58:57Z,7.0
2025-07-19T20:59:02Z,6.4
2025-07-19T20:59:07Z,6.4
2025-07-19T20:59:12Z,6.5
2025-07-19T20:59:17Z,6.4
2025-07-19T20:59:22Z,6.6
2025-07-19T20:59:27Z,6.6
2025-07-19T20:59:32Z,6.6
2025-07-19T20:59:37Z,6.5
2025-07-19T20:59:42Z,6.5
2025-07-19T20:59:47Z,6.6
2025-07-19T20:59:52Z,6.9
2025-07-19T20:59:57Z,6.8
2025-07-19T21:00:02Z,6.8
2025-07-19T21:00:07Z,6.8
2025-07-19T21:00:12Z,6.8
2025-07-19T21:00:17Z,7.1
2025-07-19T21:00:22Z,6.8
2025-07-19T21:00:27Z,6.8
2025-07-19T21:00:32Z,6.5
2025-07-19T21:00:37Z,6.6
2025-07-19T21:00:42Z,6.6
2025-07-19T21:00:47Z,6.8
2025-07-19T21:00:52Z,6.8
2025-07-19T21:00:57Z,6.8
2025-07-19T21:01:02Z,6.8
2025-07-19T21:01:07Z,6.7
2025-07-19T21:01:12Z,6.6
2025-07-19T21:01:17Z,6.4
2025-07-19T21:01:22Z,6.5
2025-07-19T21:01:27Z,6.5
2025-07-19T21:01:31Z,6.7
2025-07-19T21:01:36Z,6.8
2025-07-19T21:01:41Z,7.3
2025-07-19T21:01:46Z,7.3
2025-07-19T21:01:51Z,7.2
2025-07-19T21:01:56Z,6.9
2025-07-19T21:02:01Z,6.7
2025-07-19T21:02:06Z,7.1
2025-07-19T21:02:11Z,7.3
2025-07-19T21:02:16Z,7.8
2025-07-19T21:02:21Z,7.9
2025-07-19T21:02:26Z,8.2
2025-07-19T21:02:31Z,8.1
2025-07-19T21:02:36Z,8.4
2025-07-19T21:03:02Z,8.2
2025-07-19T21:03:07Z,8.0
2025-07-19T21:03:12Z,7.9
2025-07-19T21:03:17Z,7.7
2025-07-19T21:03:22Z,7.6
2025-07-19T21:03:27Z,7.8
2025-07-19T21:03:32Z,7.9
2025-07-19T21:03:37Z,7.4
2025-07-19T21:03:42Z,7.2
2025-07-19T21:03:47Z,7.1
2025-07-19T21:03:52Z,7.4
2025-07-19T21:03:57Z,7.3
2025-07-19T21:04:02Z,7.3
2025-07-19T21:04:07Z,7.2
2025-07-19T21:04:12Z,7.1
2025-07-19T21:04:17Z,7.2
2025-07-19T21:04:22Z,7.2
2025-07-19T21:04:28Z,7.2
2025-07-19T21:04:33Z,7.0
2025-07-19T21:04:38Z,7.0
2025-07-19T21:04:43Z,6.8
2025-07-19T21:04:48Z,7.2
2025-07-19T21:04:53Z,7.6
2025-07-19T21:04:58Z,8.0
2025-07-19T21:05:03Z,7.6
2025-07-19T21:05:08Z,7.4
2025-07-19T21:05:13Z,7.6
2025-07-19T21:05:18Z,7.8
2025-07-19T21:05:23Z,7.3
2025-07-19T21:05:28Z,7.0
2025-07-19T21:05:33Z,6.7
2025-07-19T21:05:38Z,6.8
2025-07-19T21:05:43Z,6.7
2025-07-19T21:05:48Z,6.8
2025-07-19T21:05:53Z,6.8
2025-07-19T21:05:58Z,6.7
2025-07-19T21:06:03Z,7.5
2025-07-19T21:06:08Z,7.9
2025-07-19T21:06:13Z,8.2
2025-07-19T21:06:18Z,7.5
2025-07-19T21:06:23Z,8.0
2025-07-19T21:06:28Z,7.8
2025-07-19T21:06:33Z,7.7
2025-07-19T21:06:38Z,6.9
2025-07-19T21:06:42Z,7.2
2025-07-19T21:06:47Z,7.3
2025-07-19T21:06:52Z,7.3
2025-07-19T21:06:57Z,7.0
2025-07-19T21:07:02Z,6.7
2025-07-19T21:07:07Z,6.8
2025-07-19T21:07:12Z,6.8
2025-07-19T21:07:17Z,7.0
2025-07-19T21:07:22Z,6.8
2025-07-19T21:07:27Z,6.7
2025-07-19T21:07:32Z,6.7
2025-07-19T21:07:37Z,6.8
2025-07-19T21:07:42Z,6.8
2025-07-19T21:07:47Z,6.8
2025-07-19T21:07:52Z,6.8
2025-07-19T21:07:57Z,6.8
2025-07-19T21:08:02Z,6.7
2025-07-19T21:08:07Z,6.6
2025-07-19T21:08:12Z,6.7
2025-07-19T21:08:17Z,7.0
2025-07-19T21:08:22Z,7.0
2025-07-19T21:08:27Z,6.9
2025-07-19T21:08:32Z,7.0
2025-07-19T21:08:37Z,7.0
2025-07-19T21:08:42Z,7.2
2025-07-19T21:08:48Z,7.2
2025-07-19T21:08:53Z,7.2
2025-07-19T21:08:58Z,7.1
2025-07-19T21:09:03Z,6.9
2025-07-19T21:09:08Z,6.8
2025-07-19T21:09:13Z,6.6
2025-07-19T21:09:18Z,6.6
2025-07-19T21:09:23Z,6.7
2025-07-19T21:09:28Z,7.1
2025-07-19T21:09:33Z,6.9
2025-07-19T21:09:38Z,7.0
2025-07-19T21:09:43Z,6.7
2025-07-19T21:09:48Z,7.1
2025-07-19T21:09:53Z,7.0
2025-07-19T21:09:58Z,6.9
2025-07-19T21:10:03Z,6.8
2025-07-19T21:10:08Z,6.7
2025-07-19T21:10:13Z,6.4
2025-07-19T21:10:18Z,6.6
2025-07-19T21:10:23Z,6.6
2025-07-19T21:10:28Z,6.8
2025-07-19T21:10:33Z,6.7
2025-07-19T21:10:38Z,6.7
2025-07-19T21:10:43Z,6.8
2025-07-19T21:10:48Z,7.0
2025-07-19T21:10:53Z,7.1
2025-07-19T21:10:58Z,7.1
2025-07-19T21:11:03Z,6.7
2025-07-19T21:11:08Z,6.8
2025-07-19T21:11:13Z,6.7
2025-07-19T21:11:18Z,6.8
2025-07-19T21:11:23Z,6.6
2025-07-19T21:11:28Z,6.4
