timestamp,vertical ratio
2024-10-31T11:39:30Z,901.2
2024-10-31T11:39:35Z,823.5
2024-10-31T11:39:40Z,910.3
2024-10-31T11:39:45Z,939.7
2024-10-31T11:39:50Z,1022.7
2024-10-31T11:39:55Z,958.3
2024-10-31T11:40:00Z,901.0
2024-10-31T11:40:05Z,963.8
2024-10-31T11:40:10Z,1058.7
2024-10-31T11:40:15Z,1329.2
2024-10-31T11:40:20Z,1452.8
2024-10-31T11:40:24Z,1359.2
2024-10-31T11:41:15Z,1321.2
2024-10-31T11:41:20Z,1248.5
2024-10-31T11:41:25Z,1284.5
2024-10-31T11:41:30Z,1208.8
2024-10-31T11:41:35Z,1203.5
2024-10-31T11:41:40Z,1122.7
2024-10-31T11:41:45Z,1116.7
2024-10-31T11:41:50Z,972.9
2024-10-31T11:41:55Z,839.3
2024-10-31T11:42:00Z,719.2
2024-10-31T11:42:05Z,723.4
2024-10-31T11:42:10Z,733.3
2024-10-31T11:42:15Z,746.0
2024-10-31T11:42:20Z,741.6
2024-10-31T11:42:25Z,738.2
2024-10-31T11:42:30Z,727.6
2024-10-31T11:42:35Z,732.0
2024-10-31T11:42:40Z,736.5
2024-10-31T11:42:45Z,754.7
2024-10-31T11:42:50Z,761.2
2024-10-31T11:42:55Z,764.8
2024-10-31T11:43:00Z,759.9
2024-10-31T11:43:05Z,735.1
2024-10-31T11:43:10Z,741.2
2024-10-31T11:43:15Z,758.9
2024-10-31T11:43:20Z,791.6
2024-10-31T11:43:25Z,753.2
2024-10-31T11:43:30Z,716.9
2024-10-31T11:43:35Z,696.5
2024-10-31T11:43:40Z,700.9
2024-10-31T11:43:45Z,706.4
2024-10-31T11:43:50Z,720.5
2024-10-31T11:43:55Z,751.9
2024-10-31T11:44:00Z,765.9
2024-10-31T11:44:05Z,741.3
2024-10-31T11:44:10Z,714.2
2024-10-31T11:44:15Z,701.7
2024-10-31T11:44:20Z,714.0
2024-10-31T11:44:25Z,719.4
2024-10-31T11:44:30Z,682.5
2024-10-31T11:44:35Z,661.1
2024-10-31T11:44:40Z,644.9
2024-10-31T11:44:45Z,678.4
2024-10-31T11:44:50Z,674.5
2024-10-31T11:44:55Z,671.4
2024-10-31T11:45:00Z,655.4
2024-10-31T11:45:05Z,657.2
2024-10-31T11:45:10Z,698.3
2024-10-31T11:45:15Z,728.8
2024-10-31T11:45:20Z,757.5
2024-10-31T11:45:25Z,745.6
2024-10-31T11:45:30Z,741.9
2024-10-31T11:45:34Z,715.3
2024-10-31T11:45:39Z,714.6
2024-10-31T11:45:45Z,708.2
2024-10-31T11:45:49Z,719.1
2024-10-31T11:45:54Z,707.8
2024-10-31T11:45:59Z,702.8
2024-10-31T11:46:04Z,695.7
2024-10-31T11:46:10Z,694.3
2024-10-31T11:46:15Z,713.2
2024-10-31T11:46:20Z,759.6
2024-10-31T11:46:25Z,794.6
2024-10-31T11:46:30Z,805.8
2024-10-31T11:46:35Z,784.7
2024-10-31T11:46:40Z,765.3
2024-10-31T11:46:45Z,747.9
2024-10-31T11:46:50Z,757.8
2024-10-31T11:46:55Z,764.2
2024-10-31T11:47:00Z,755.7
2024-10-31T11:47:05Z,775.2
2024-10-31T11:47:10Z,770.7
2024-10-31T11:47:15Z,780.8
2024-10-31T11:47:20Z,744.1
2024-10-31T11:47:25Z,754.8
