timestamp,light,moderate,very
2024-10-01T00:03:00Z,1,0,0
2024-10-01T00:08:00Z,1,0,0
2024-10-01T00:12:00Z,1,0,0
2024-10-01T00:13:00Z,1,0,0
2024-10-01T00:14:00Z,1,0,0
2024-10-01T00:15:00Z,1,0,0
2024-10-01T00:16:00Z,1,0,0
2024-10-01T00:17:00Z,1,0,0
2024-10-01T00:20:00Z,1,0,0
2024-10-01T00:21:00Z,1,0,0
2024-10-01T00:22:00Z,1,0,0
2024-10-01T00:28:00Z,1,0,0
2024-10-01T00:29:00Z,1,0,0
2024-10-01T00:30:00Z,1,0,0
2024-10-01T00:31:00Z,1,0,0
2024-10-01T00:32:00Z,1,0,0
2024-10-01T00:34:00Z,1,0,0
2024-10-01T00:35:00Z,1,0,0
2024-10-01T00:36:00Z,1,0,0
2024-10-01T00:37:00Z,1,0,0
2024-10-01T00:38:00Z,1,0,0
2024-10-01T00:39:00Z,1,0,0
2024-10-01T00:40:00Z,1,0,0
2024-10-01T00:57:00Z,1,0,0
2024-10-01T01:01:00Z,1,0,0
2024-10-01T01:22:00Z,1,0,0
2024-10-01T01:23:00Z,1,0,0
2024-10-01T01:24:00Z,1,0,0
2024-10-01T01:26:00Z,1,0,0
2024-10-01T01:27:00Z,1,0,0
2024-10-01T01:28:00Z,1,0,0
2024-10-01T01:30:00Z,1,0,0
2024-10-01T01:31:00Z,1,0,0
2024-10-01T01:33:00Z,1,0,0
2024-10-01T01:34:00Z,1,0,0
2024-10-01T01:35:00Z,1,0,0
2024-10-01T01:36:00Z,1,0,0
2024-10-01T01:37:00Z,1,0,0
2024-10-01T01:38:00Z,1,0,0
2024-10-01T01:39:00Z,1,0,0
2024-10-01T01:49:00Z,1,0,0
2024-10-01T01:51:00Z,1,0,0
2024-10-01T01:53:00Z,1,0,0
2024-10-01T01:54:00Z,1,0,0
2024-10-01T01:58:00Z,1,0,0
2024-10-01T02:03:00Z,1,0,0
2024-10-01T02:07:00Z,1,0,0
2024-10-01T02:08:00Z,1,0,0
2024-10-01T02:09:00Z,1,0,0
2024-10-01T02:10:00Z,1,0,0
2024-10-01T02:13:00Z,1,0,0
2024-10-01T02:14:00Z,1,0,0
2024-10-01T02:17:00Z,1,0,0
2024-10-01T02:18:00Z,1,0,0
2024-10-01T02:19:00Z,1,0,0
2024-10-01T02:27:00Z,1,0,0
2024-10-01T02:28:00Z,1,0,0
2024-10-01T02:29:00Z,1,0,0
2024-10-01T02:46:00Z,1,0,0
2024-10-01T05:00:00Z,1,0,0
2024-10-01T05:37:00Z,1,0,0
2024-10-01T05:38:00Z,1,0,0
2024-10-01T05:54:00Z,1,0,0
2024-10-01T08:37:00Z,1,0,0
2024-10-01T08:54:00Z,1,0,0
2024-10-01T09:25:00Z,1,0,0
2024-10-01T09:26:00Z,1,0,0
2024-10-01T09:27:00Z,1,0,0
2024-10-01T09:29:00Z,1,0,0
2024-10-01T09:30:00Z,1,0,0
2024-10-01T09:35:00Z,1,0,0
2024-10-01T09:36:00Z,1,0,0
2024-10-01T09:37:00Z,1,0,0
2024-10-01T09:55:00Z,1,0,0
2024-10-01T10:00:00Z,1,0,0
2024-10-01T10:04:00Z,1,0,0
2024-10-01T10:16:00Z,1,0,0
2024-10-01T10:57:00Z,1,0,0
2024-10-01T11:00:00Z,1,0,0
2024-10-01T11:02:00Z,1,0,0
2024-10-01T11:03:00Z,1,0,0
2024-10-01T11:04:00Z,1,0,0
2024-10-01T11:07:00Z,1,0,0
2024-10-01T11:08:00Z,1,0,0
2024-10-01T11:12:00Z,1,0,0
2024-10-01T11:13:00Z,0,1,0
2024-10-01T11:14:00Z,0,0,1
2024-10-01T11:15:00Z,0,0,1
2024-10-01T11:16:00Z,0,0,1
2024-10-01T11:17:00Z,0,0,1
2024-10-01T11:18:00Z,0,0,1
2024-10-01T11:19:00Z,0,0,1
2024-10-01T11:20:00Z,0,0,1
2024-10-01T11:21:00Z,0,0,1
2024-10-01T11:22:00Z,0,0,1
2024-10-01T11:23:00Z,0,0,1
2024-10-01T11:24:00Z,0,0,1
2024-10-01T11:25:00Z,0,0,1
2024-10-01T11:26:00Z,0,0,1
2024-10-01T11:27:00Z,0,0,1
2024-10-01T11:28:00Z,0,0,1
2024-10-01T11:29:00Z,0,0,1
2024-10-01T11:30:00Z,0,0,1
2024-10-01T11:31:00Z,0,0,1
2024-10-01T11:32:00Z,0,0,1
2024-10-01T11:33:00Z,0,0,1
2024-10-01T11:34:00Z,0,0,1
2024-10-01T11:35:00Z,0,0,1
2024-10-01T11:36:00Z,0,0,1
2024-10-01T11:37:00Z,0,0,1
2024-10-01T11:38:00Z,0,0,1
2024-10-01T11:39:00Z,0,0,1
2024-10-01T11:40:00Z,0,0,1
2024-10-01T11:41:00Z,0,0,1
2024-10-01T11:42:00Z,0,0,1
2024-10-01T11:43:00Z,0,0,1
2024-10-01T11:44:00Z,0,0,1
2024-10-01T11:45:00Z,0,0,1
2024-10-01T11:46:00Z,0,0,1
2024-10-01T11:47:00Z,0,0,1
2024-10-01T11:48:00Z,0,0,1
2024-10-01T11:49:00Z,0,1,0
2024-10-01T11:50:00Z,0,1,0
2024-10-01T11:51:00Z,0,1,0
2024-10-01T11:52:00Z,0,0,1
2024-10-01T11:53:00Z,0,1,0
2024-10-01T11:55:00Z,0,1,0
2024-10-01T11:56:00Z,0,1,0
2024-10-01T11:57:00Z,1,0,0
2024-10-01T12:26:00Z,1,0,0
2024-10-01T12:27:00Z,1,0,0
2024-10-01T12:29:00Z,1,0,0
2024-10-01T12:34:00Z,1,0,0
2024-10-01T12:42:00Z,1,0,0
2024-10-01T12:44:00Z,1,0,0
2024-10-01T12:45:00Z,1,0,0
2024-10-01T12:46:00Z,1,0,0
2024-10-01T12:47:00Z,1,0,0
2024-10-01T12:50:00Z,1,0,0
2024-10-01T12:51:00Z,1,0,0
2024-10-01T12:52:00Z,1,0,0
2024-10-01T12:57:00Z,1,0,0
2024-10-01T12:58:00Z,1,0,0
2024-10-01T12:59:00Z,1,0,0
2024-10-01T13:01:00Z,1,0,0
2024-10-01T13:02:00Z,1,0,0
2024-10-01T13:03:00Z,1,0,0
2024-10-01T13:04:00Z,1,0,0
2024-10-01T13:05:00Z,1,0,0
2024-10-01T13:06:00Z,1,0,0
2024-10-01T13:07:00Z,1,0,0
2024-10-01T13:08:00Z,1,0,0
2024-10-01T13:12:00Z,1,0,0
2024-10-01T13:16:00Z,1,0,0
2024-10-01T13:18:00Z,1,0,0
2024-10-01T13:30:00Z,1,0,0
2024-10-01T13:31:00Z,1,0,0
2024-10-01T14:04:00Z,1,0,0
2024-10-01T14:05:00Z,1,0,0
2024-10-01T14:18:00Z,1,0,0
2024-10-01T14:39:00Z,1,0,0
2024-10-01T14:41:00Z,1,0,0
2024-10-01T14:42:00Z,1,0,0
2024-10-01T14:48:00Z,1,0,0
2024-10-01T14:57:00Z,1,0,0
2024-10-01T15:05:00Z,1,0,0
2024-10-01T15:06:00Z,1,0,0
2024-10-01T15:07:00Z,1,0,0
2024-10-01T15:50:00Z,1,0,0
2024-10-01T15:51:00Z,1,0,0
2024-10-01T15:52:00Z,1,0,0
