timestamp,beats per minute
2022-10-29T00:00:04Z,73.0
2022-10-29T00:00:09Z,75.0
2022-10-29T00:00:14Z,80.0
2022-10-29T00:00:19Z,77.0
2022-10-29T00:00:34Z,78.0
2022-10-29T00:00:44Z,76.0
2022-10-29T00:00:54Z,74.0
2022-10-29T00:00:59Z,73.0
2022-10-29T00:01:09Z,75.0
2022-10-29T00:01:14Z,77.0
2022-10-29T00:01:19Z,76.0
2022-10-29T00:01:24Z,75.0
2022-10-29T00:01:29Z,73.0
2022-10-29T00:01:34Z,70.0
2022-10-29T00:01:39Z,69.0
2022-10-29T00:01:44Z,73.0
2022-10-29T00:01:49Z,74.0
2022-10-29T00:01:54Z,76.0
2022-10-29T00:01:59Z,75.0
2022-10-29T00:02:09Z,77.0
2022-10-29T00:02:14Z,78.0
2022-10-29T00:02:29Z,78.0
2022-10-29T00:02:34Z,77.0
2022-10-29T00:02:39Z,79.0
2022-10-29T00:02:44Z,78.0
2022-10-29T00:02:49Z,77.0
2022-10-29T00:02:54Z,81.0
2022-10-29T00:02:59Z,78.0
2022-10-29T00:03:04Z,82.0
2022-10-29T00:03:09Z,83.0
2022-10-29T00:03:14Z,84.0
2022-10-29T00:03:19Z,83.0
2022-10-29T00:03:24Z,82.0
2022-10-29T00:03:29Z,79.0
2022-10-29T00:03:39Z,80.0
2022-10-29T00:03:54Z,77.0
2022-10-29T00:04:04Z,78.0
2022-10-29T00:04:09Z,79.0
2022-10-29T00:04:14Z,78.0
2022-10-29T00:04:29Z,78.0
2022-10-29T00:04:39Z,76.0
2022-10-29T00:04:44Z,75.0
2022-10-29T00:04:49Z,76.0
2022-10-29T00:04:54Z,78.0
2022-10-29T00:04:59Z,76.0
2022-10-29T00:05:14Z,74.0
2022-10-29T00:05:24Z,75.0
2022-10-29T00:05:29Z,76.0
2022-10-29T00:05:39Z,75.0
2022-10-29T00:05:44Z,73.0
2022-10-29T00:05:49Z,74.0
2022-10-29T00:05:54Z,75.0
2022-10-29T00:06:09Z,74.0
2022-10-29T00:06:14Z,75.0
2022-10-29T00:06:24Z,76.0
2022-10-29T00:06:29Z,75.0
2022-10-29T00:06:39Z,74.0
2022-10-29T00:06:54Z,74.0
2022-10-29T00:07:09Z,74.0
2022-10-29T00:07:14Z,75.0
2022-10-29T00:07:19Z,76.0
2022-10-29T00:07:24Z,75.0
2022-10-29T00:07:34Z,70.0
2022-10-29T00:07:39Z,72.0
2022-10-29T00:07:44Z,73.0
2022-10-29T00:07:49Z,75.0
2022-10-29T00:07:54Z,77.0
2022-10-29T00:07:59Z,76.0
2022-10-29T00:08:09Z,75.0
2022-10-29T00:08:24Z,74.0
2022-10-29T00:08:39Z,73.0
2022-10-29T00:08:49Z,72.0
2022-10-29T00:08:59Z,70.0
2022-10-29T00:09:04Z,71.0
2022-10-29T00:09:14Z,72.0
2022-10-29T00:09:24Z,73.0
2022-10-29T00:09:29Z,74.0
2022-10-29T00:09:34Z,73.0
2022-10-29T00:09:49Z,73.0
2022-10-29T00:09:59Z,76.0
2022-10-29T00:10:04Z,77.0
2022-10-29T00:10:09Z,76.0
2022-10-29T00:10:19Z,77.0
2022-10-29T00:10:29Z,76.0
2022-10-29T00:10:39Z,78.0
2022-10-29T00:10:44Z,80.0
2022-10-29T00:10:49Z,83.0
2022-10-29T00:10:54Z,90.0
2022-10-29T00:10:59Z,92.0
2022-10-29T00:11:04Z,85.0
2022-10-29T00:11:09Z,82.0
2022-10-29T00:11:14Z,85.0
2022-10-29T00:11:19Z,84.0
2022-10-29T00:11:24Z,79.0
2022-10-29T00:11:29Z,76.0
2022-10-29T00:11:34Z,76.0
2022-10-29T00:11:39Z,75.0
2022-10-29T00:11:44Z,75.0
2022-10-29T00:11:49Z,73.0
2022-10-29T00:12:04Z,73.0
2022-10-29T00:12:09Z,72.0
2022-10-29T00:12:14Z,73.0
2022-10-29T00:12:19Z,74.0
2022-10-29T00:12:24Z,76.0
2022-10-29T00:12:34Z,75.0
2022-10-29T00:12:39Z,74.0
2022-10-29T00:12:44Z,74.0
2022-10-29T00:12:49Z,74.0
2022-10-29T00:12:54Z,76.0
2022-10-29T00:12:59Z,75.0
2022-10-29T00:13:04Z,75.0
2022-10-29T00:13:09Z,76.0
2022-10-29T00:13:19Z,78.0
2022-10-29T00:13:24Z,77.0
2022-10-29T00:13:29Z,78.0
