timestamp,vertical oscillation
2025-06-23T00:13:00Z,7.3
2025-06-23T00:13:05Z,7.5
2025-06-23T00:13:10Z,7.6
2025-06-23T00:13:15Z,7.7
2025-06-23T00:13:20Z,7.7
2025-06-23T00:13:25Z,7.7
2025-06-23T00:13:30Z,7.7
2025-06-23T00:13:35Z,7.7
2025-06-23T00:13:40Z,7.5
2025-06-23T00:13:45Z,7.6
2025-06-23T00:13:50Z,7.5
2025-06-23T00:13:55Z,7.9
2025-06-23T00:14:00Z,7.9
2025-06-23T00:14:05Z,8.0
2025-06-23T00:14:10Z,7.8
2025-06-23T00:14:15Z,7.9
2025-06-23T00:14:20Z,7.9
2025-06-23T00:14:25Z,7.7
2025-06-23T00:14:30Z,7.5
2025-06-23T00:14:35Z,7.5
2025-06-23T00:14:40Z,7.6
2025-06-23T00:14:45Z,7.6
2025-06-23T00:14:50Z,7.5
2025-06-23T00:14:55Z,7.4
2025-06-23T00:15:00Z,7.4
2025-06-23T00:15:05Z,7.5
2025-06-23T00:15:10Z,7.6
2025-06-23T00:15:15Z,7.5
2025-06-23T00:15:20Z,7.4
2025-06-23T00:15:25Z,7.2
2025-06-23T00:15:30Z,7.3
2025-06-23T00:15:35Z,7.3
2025-06-23T00:15:40Z,7.4
2025-06-23T00:15:46Z,7.3
2025-06-23T00:15:51Z,7.2
2025-06-23T00:15:55Z,7.1
2025-06-23T00:16:00Z,7.4
2025-06-23T00:16:05Z,7.6
2025-06-23T00:16:10Z,7.6
2025-06-23T00:16:15Z,7.5
2025-06-23T00:16:20Z,7.6
2025-06-23T00:16:25Z,7.5
2025-06-23T00:16:30Z,7.6
2025-06-23T00:16:35Z,7.3
2025-06-23T00:16:40Z,7.2
2025-06-23T00:16:45Z,7.1
2025-06-23T00:16:50Z,7.0
2025-06-23T00:16:55Z,7.1
2025-06-23T00:17:00Z,6.9
2025-06-23T00:17:05Z,7.2
2025-06-23T00:17:11Z,7.2
2025-06-23T00:17:16Z,7.3
2025-06-23T00:17:21Z,7.2
2025-06-23T00:17:26Z,7.2
2025-06-23T00:17:31Z,7.2
2025-06-23T00:17:35Z,7.6
2025-06-23T00:17:40Z,7.6
2025-06-23T00:17:45Z,7.6
2025-06-23T00:17:50Z,7.4
2025-06-23T00:17:55Z,7.4
2025-06-23T00:18:00Z,7.5
2025-06-23T00:18:05Z,7.4
2025-06-23T00:18:10Z,7.3
2025-06-23T00:18:15Z,7.3
2025-06-23T00:18:20Z,7.2
2025-06-23T00:18:25Z,7.4
2025-06-23T00:18:30Z,7.4
2025-06-23T00:18:35Z,7.5
2025-06-23T00:18:40Z,7.2
2025-06-23T00:18:45Z,7.0
2025-06-23T00:18:50Z,7.1
2025-06-23T00:18:55Z,7.3
2025-06-23T00:19:00Z,7.4
2025-06-23T00:19:05Z,7.3
2025-06-23T00:19:10Z,7.2
2025-06-23T00:19:15Z,7.2
2025-06-23T00:19:20Z,7.1
2025-06-23T00:19:25Z,7.1
2025-06-23T00:19:30Z,7.1
2025-06-23T00:19:35Z,7.0
2025-06-23T00:19:40Z,7.0
2025-06-23T00:19:45Z,7.0
2025-06-23T00:19:50Z,7.2
2025-06-23T00:19:55Z,7.2
2025-06-23T00:20:00Z,7.2
2025-06-23T00:20:05Z,7.2
2025-06-23T00:20:10Z,7.2
2025-06-23T00:20:15Z,7.0
2025-06-23T00:20:20Z,7.1
2025-06-23T00:20:25Z,7.1
2025-06-23T00:20:30Z,7.2
2025-06-23T00:20:35Z,7.3
2025-06-23T00:20:40Z,7.4
2025-06-23T00:20:45Z,7.2
2025-06-23T00:20:50Z,7.2
2025-06-23T00:20:55Z,6.9
2025-06-23T00:21:00Z,6.8
2025-06-23T00:21:05Z,6.9
2025-06-23T00:21:10Z,7.0
2025-06-23T00:21:15Z,7.0
2025-06-23T00:21:20Z,7.1
2025-06-23T00:21:25Z,6.9
2025-06-23T00:21:30Z,6.8
2025-06-23T00:21:35Z,6.8
2025-06-23T00:21:40Z,6.8
2025-06-23T00:21:45Z,6.8
2025-06-23T00:21:50Z,6.8
2025-06-23T00:21:55Z,6.9
2025-06-23T00:22:00Z,6.8
2025-06-23T00:22:05Z,6.9
2025-06-23T00:22:11Z,6.8
2025-06-23T00:22:15Z,6.9
2025-06-23T00:22:20Z,7.0
2025-06-23T00:22:25Z,7.1
2025-06-23T00:22:30Z,6.9
2025-06-23T00:22:35Z,6.8
2025-06-23T00:22:40Z,6.6
2025-06-23T00:22:45Z,6.8
2025-06-23T00:22:50Z,6.8
2025-06-23T00:22:55Z,7.8
2025-06-23T00:23:00Z,8.8
2025-06-23T00:23:05Z,9.4
2025-06-23T00:23:10Z,9.2
2025-06-23T00:23:19Z,10.2
2025-06-23T00:23:24Z,10.1
2025-06-23T00:23:35Z,9.4
2025-06-23T00:24:02Z,9.5
2025-06-23T00:24:13Z,10.0
2025-06-23T00:24:17Z,9.9
2025-06-23T00:24:22Z,10.1
2025-06-23T00:24:27Z,10.1
2025-06-23T00:25:04Z,8.4
2025-06-23T00:25:09Z,9.3
2025-06-23T00:25:14Z,9.4
2025-06-23T00:25:42Z,9.5
2025-06-23T00:25:59Z,9.8
2025-06-23T00:26:04Z,9.8
2025-06-23T00:26:30Z,6.9
