timestamp,workout,background,total
2024-09-11T01:46:00Z,0.0,0.33,0.33
2024-09-11T01:47:00Z,0.0,0.32,0.32
2024-09-11T01:48:00Z,0.0,0.28,0.28
2024-09-11T01:49:00Z,0.0,0.25,0.25
2024-09-11T01:53:00Z,0.0,0.28,0.28
2024-09-11T12:49:00Z,0.0,0.28,0.28
2024-09-11T12:50:00Z,0.0,0.25,0.25
2024-09-11T12:51:00Z,0.0,0.27,0.27
2024-09-11T12:52:00Z,0.0,0.29,0.29
2024-09-11T12:53:00Z,0.0,0.34,0.34
2024-09-11T12:54:00Z,0.0,0.34,0.34
2024-09-11T12:55:00Z,0.0,0.28,0.28
2024-09-11T12:56:00Z,0.0,0.56,0.56
2024-09-11T12:57:00Z,0.0,0.98,0.98
2024-09-11T12:58:00Z,0.0,1.75,1.75
2024-09-11T12:59:00Z,0.0,1.96,1.96
2024-09-11T13:00:00Z,0.0,0.95,0.95
2024-09-11T13:01:00Z,0.0,0.37,0.37
2024-09-11T13:02:00Z,0.0,0.56,0.56
2024-09-11T13:03:00Z,0.0,0.33,0.33
2024-09-11T13:04:00Z,0.0,0.36,0.36
2024-09-11T13:05:00Z,0.0,0.56,0.56
2024-09-11T13:06:00Z,0.0,0.24,0.24
2024-09-11T13:07:00Z,0.0,0.26,0.26
2024-09-11T13:12:00Z,0.0,0.31,0.31
2024-09-11T13:13:00Z,0.0,0.26,0.26
2024-09-11T13:14:00Z,0.0,0.26,0.26
2024-09-11T13:15:00Z,0.0,0.26,0.26
2024-09-11T13:16:00Z,0.0,0.24,0.24
2024-09-11T13:17:00Z,0.0,0.26,0.26
2024-09-11T13:18:00Z,0.0,0.26,0.26
2024-09-11T13:19:00Z,0.0,0.26,0.26
2024-09-11T13:20:00Z,0.0,0.23,0.23
2024-09-11T15:06:00Z,0.0,0.24,0.24
2024-09-12T01:12:00Z,0.0,0.25,0.25
2024-09-12T11:09:00Z,0.24,0.0,0.24
2024-09-12T11:10:00Z,0.26,0.0,0.26
2024-09-12T11:11:00Z,0.3,0.0,0.3
2024-09-12T11:13:00Z,0.24,0.0,0.24
2024-09-12T11:14:00Z,0.25,0.0,0.25
2024-09-12T11:15:00Z,0.61,0.0,0.61
2024-09-12T11:17:00Z,0.58,0.0,0.58
2024-09-12T11:18:00Z,0.35,0.0,0.35
2024-09-12T11:19:00Z,0.66,0.0,0.66
2024-09-12T11:20:00Z,0.26,0.0,0.26
2024-09-12T11:21:00Z,0.29,0.0,0.29
2024-09-12T11:23:00Z,0.35,0.0,0.35
2024-09-12T11:24:00Z,0.61,0.0,0.61
2024-09-12T11:25:00Z,0.65,0.0,0.65
2024-09-12T11:26:00Z,0.83,0.0,0.83
2024-09-12T11:27:00Z,0.71,0.0,0.71
2024-09-12T11:28:00Z,0.89,0.0,0.89
2024-09-12T11:29:00Z,0.59,0.0,0.59
2024-09-12T11:30:00Z,0.75,0.0,0.75
2024-09-12T11:31:00Z,0.85,0.0,0.85
2024-09-12T11:32:00Z,0.97,0.0,0.97
2024-09-12T11:33:00Z,1.28,0.0,1.28
