timestamp,heart rate zone,total minutes
2023-07-03T07:05:00Z,cardio,2
2023-07-03T07:06:00Z,cardio,2
2023-07-03T07:07:00Z,cardio,2
2023-07-03T07:08:00Z,cardio,2
2023-07-03T07:09:00Z,cardio,2
2023-07-03T07:10:00Z,fat burn,1
2023-07-03T07:11:00Z,cardio,2
2023-07-03T07:12:00Z,fat burn,1
2023-07-03T07:13:00Z,fat burn,1
2023-07-03T07:14:00Z,fat burn,1
2023-07-03T07:15:00Z,fat burn,1
2023-07-03T07:16:00Z,fat burn,1
2023-07-03T07:17:00Z,fat burn,1
2023-07-03T07:18:00Z,fat burn,1
2023-07-03T07:19:00Z,fat burn,1
2023-07-03T07:20:00Z,fat burn,1
2023-07-03T07:21:00Z,fat burn,1
2023-07-03T07:22:00Z,fat burn,1
2023-07-03T07:23:00Z,fat burn,1
2023-07-03T07:24:00Z,fat burn,1
2023-07-03T07:25:00Z,fat burn,1
2023-07-03T07:26:00Z,fat burn,1
2023-07-03T07:27:00Z,fat burn,1
2023-07-03T07:28:00Z,fat burn,1
2023-07-03T07:29:00Z,fat burn,1
2023-07-03T07:30:00Z,fat burn,1
2023-07-03T07:31:00Z,fat burn,1
2023-07-03T07:32:00Z,fat burn,1
2023-07-03T07:33:00Z,fat burn,1
2023-07-03T07:34:00Z,fat burn,1
2023-07-03T07:35:00Z,fat burn,1
2023-07-03T07:36:00Z,fat burn,1
2023-07-03T07:37:00Z,fat burn,1
2023-07-03T07:38:00Z,fat burn,1
2023-07-03T07:39:00Z,fat burn,1
2023-07-03T07:40:00Z,fat burn,1
2023-07-03T07:41:00Z,fat burn,1
2023-07-03T07:42:00Z,fat burn,1
2023-07-03T07:43:00Z,fat burn,1
2023-07-03T07:44:00Z,fat burn,1
2023-07-03T07:45:00Z,cardio,2
2023-07-03T07:46:00Z,fat burn,1
2023-07-03T07:47:00Z,fat burn,1
2023-07-03T07:48:00Z,fat burn,1
2023-07-03T07:49:00Z,fat burn,1
2023-07-03T07:50:00Z,fat burn,1
2023-07-03T07:51:00Z,fat burn,1
2023-07-03T07:52:00Z,fat burn,1
2023-07-03T07:55:00Z,fat burn,1
2023-07-03T07:56:00Z,fat burn,1
2023-07-03T07:59:00Z,fat burn,1
2023-07-03T08:00:00Z,fat burn,1
2023-07-03T08:01:00Z,fat burn,1
2023-07-03T08:02:00Z,fat burn,1
2023-07-03T08:03:00Z,fat burn,1
2023-07-03T08:04:00Z,fat burn,1
2023-07-03T08:05:00Z,fat burn,1
2023-07-03T08:06:00Z,fat burn,1
2023-07-04T07:04:00Z,fat burn,1
2023-07-04T07:05:00Z,cardio,2
2023-07-04T07:06:00Z,cardio,2
2023-07-04T07:07:00Z,cardio,2
2023-07-04T07:08:00Z,cardio,2
2023-07-04T07:09:00Z,fat burn,1
2023-07-04T07:10:00Z,cardio,2
2023-07-04T07:11:00Z,fat burn,1
2023-07-04T07:12:00Z,fat burn,1
2023-07-04T07:13:00Z,cardio,2
2023-07-04T07:14:00Z,cardio,2
2023-07-04T07:15:00Z,fat burn,1
2023-07-04T07:16:00Z,fat burn,1
2023-07-04T07:17:00Z,fat burn,1
2023-07-04T07:18:00Z,fat burn,1
2023-07-04T07:19:00Z,fat burn,1
2023-07-04T07:20:00Z,fat burn,1
2023-07-04T07:21:00Z,fat burn,1
2023-07-04T07:22:00Z,fat burn,1
2023-07-04T07:23:00Z,fat burn,1
2023-07-04T07:24:00Z,fat burn,1
2023-07-04T07:25:00Z,cardio,2
2023-07-04T07:26:00Z,fat burn,1
2023-07-04T07:27:00Z,cardio,2
2023-07-04T07:28:00Z,fat burn,1
2023-07-04T07:29:00Z,fat burn,1
2023-07-04T07:30:00Z,fat burn,1
2023-07-04T07:31:00Z,fat burn,1
2023-07-04T07:32:00Z,fat burn,1
2023-07-04T07:33:00Z,fat burn,1
2023-07-04T07:34:00Z,fat burn,1
2023-07-04T07:35:00Z,fat burn,1
2023-07-04T07:37:00Z,fat burn,1
2023-07-04T07:38:00Z,fat burn,1
2023-07-04T07:39:00Z,fat burn,1
2023-07-04T07:40:00Z,fat burn,1
2023-07-04T07:41:00Z,fat burn,1
2023-07-04T07:42:00Z,fat burn,1
2023-07-04T07:45:00Z,fat burn,1
2023-07-04T07:46:00Z,fat burn,1
2023-07-04T07:48:00Z,fat burn,1
2023-07-04T07:49:00Z,fat burn,1
2023-07-04T07:51:00Z,fat burn,1
2023-07-04T07:52:00Z,fat burn,1
2023-07-04T07:54:00Z,fat burn,1
2023-07-04T07:57:00Z,fat burn,1
2023-07-04T08:01:00Z,fat burn,1
2023-07-04T08:06:00Z,fat burn,1
2023-07-04T08:07:00Z,fat burn,1
2023-07-04T08:13:00Z,fat burn,1
2023-07-04T08:15:00Z,fat burn,1
2023-07-04T08:16:00Z,fat burn,1
2023-07-05T07:09:00Z,fat burn,1
2023-07-05T07:10:00Z,cardio,2
2023-07-05T07:11:00Z,cardio,2
2023-07-05T07:12:00Z,fat burn,1
2023-07-05T07:13:00Z,fat burn,1
2023-07-05T07:14:00Z,fat burn,1
2023-07-05T07:15:00Z,fat burn,1
2023-07-05T07:16:00Z,cardio,2
2023-07-05T07:17:00Z,cardio,2
2023-07-05T07:18:00Z,fat burn,1
2023-07-05T07:19:00Z,cardio,2
2023-07-05T07:20:00Z,cardio,2
2023-07-05T07:21:00Z,fat burn,1
2023-07-05T07:22:00Z,cardio,2
2023-07-05T07:23:00Z,cardio,2
2023-07-05T07:24:00Z,fat burn,1
2023-07-05T07:25:00Z,cardio,2
2023-07-05T07:26:00Z,cardio,2
2023-07-05T07:27:00Z,cardio,2
2023-07-05T07:28:00Z,cardio,2
2023-07-05T07:29:00Z,cardio,2
2023-07-05T07:30:00Z,cardio,2
2023-07-05T07:31:00Z,cardio,2
2023-07-05T07:32:00Z,fat burn,1
2023-07-05T07:33:00Z,cardio,2
2023-07-05T07:34:00Z,cardio,2
2023-07-05T07:35:00Z,cardio,2
2023-07-05T07:36:00Z,fat burn,1
2023-07-05T07:37:00Z,fat burn,1
2023-07-05T07:38:00Z,cardio,2
2023-07-05T07:39:00Z,cardio,2
2023-07-05T07:40:00Z,cardio,2
2023-07-05T07:41:00Z,cardio,2
2023-07-05T07:42:00Z,fat burn,1
2023-07-05T07:43:00Z,cardio,2
2023-07-05T07:44:00Z,cardio,2
2023-07-05T07:45:00Z,fat burn,1
2023-07-05T07:46:00Z,fat burn,1
2023-07-05T07:47:00Z,fat burn,1
2023-07-05T07:48:00Z,fat burn,1
2023-07-05T07:49:00Z,cardio,2
2023-07-05T07:50:00Z,cardio,2
2023-07-05T07:51:00Z,fat burn,1
2023-07-05T07:52:00Z,fat burn,1
2023-07-05T07:53:00Z,cardio,2
2023-07-05T07:54:00Z,cardio,2
2023-07-05T07:55:00Z,cardio,2
2023-07-05T07:56:00Z,fat burn,1
2023-07-05T07:57:00Z,fat burn,1
2023-07-05T07:58:00Z,cardio,2
2023-07-05T07:59:00Z,fat burn,1
2023-07-05T08:00:00Z,fat burn,1
