timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2023-03-04T22:40:00Z,36.132,0.0
2023-03-04T22:45:00Z,35.801,0.0
2023-03-04T22:50:00Z,42.428,0.0
2023-03-04T22:55:00Z,33.332,0.0
2023-03-04T23:00:00Z,32.799,0.0
2023-03-04T23:05:00Z,40.91,0.0
2023-03-04T23:10:00Z,39.732,0.0
2023-03-04T23:15:00Z,48.781,0.0
2023-03-04T23:20:00Z,44.032,0.0
2023-03-04T23:25:00Z,37.788,0.0
2023-03-04T23:30:00Z,44.82,0.0
2023-03-04T23:35:00Z,48.465,0.0
2023-03-04T23:40:00Z,54.748,0.0
2023-03-04T23:45:00Z,51.138,0.0
2023-03-04T23:50:00Z,43.685,0.0
2023-03-04T23:55:00Z,47.705,0.0
2023-03-05T00:00:00Z,48.472,0.0
2023-03-05T00:05:00Z,46.735,0.0
2023-03-05T00:10:00Z,27.153,0.0
2023-03-05T00:15:00Z,18.268,0.0
2023-03-05T00:20:00Z,21.49,0.0
2023-03-05T00:25:00Z,27.416,0.0
2023-03-05T00:30:00Z,35.337,0.0
2023-03-05T00:35:00Z,32.397,0.0
2023-03-05T00:40:00Z,31.183,0.0
2023-03-05T00:45:00Z,37.551,0.0
2023-03-05T00:50:00Z,38.404,0.0
2023-03-05T00:55:00Z,39.37,0.0
2023-03-05T01:00:00Z,36.225,0.0
2023-03-05T01:05:00Z,42.763,0.0
2023-03-05T01:10:00Z,34.971,0.0
2023-03-05T01:15:00Z,34.175,0.0
2023-03-05T01:20:00Z,35.854,0.0
2023-03-05T01:35:00Z,56.011,0.0
2023-03-05T01:40:00Z,51.385,0.0
2023-03-05T01:45:00Z,34.705,0.0
2023-03-05T01:50:00Z,36.023,0.0
2023-03-05T01:55:00Z,36.599,0.0
2023-03-05T02:00:00Z,33.745,0.0
2023-03-05T02:05:00Z,39.469,0.0
2023-03-05T02:10:00Z,23.317,0.0
2023-03-05T02:15:00Z,23.961,0.0
2023-03-05T02:20:00Z,21.918,0.0
2023-03-05T02:25:00Z,17.85,0.0
2023-03-05T02:30:00Z,17.929,0.0
2023-03-05T02:35:00Z,21.86,0.0
2023-03-05T02:40:00Z,19.385,0.0
2023-03-05T02:45:00Z,20.396,0.0
2023-03-05T02:50:00Z,31.12,0.0
2023-03-05T02:55:00Z,28.261,0.0
2023-03-05T03:00:00Z,21.307,0.0
2023-03-05T03:05:00Z,25.273,0.0
2023-03-05T03:10:00Z,25.904,0.0
2023-03-05T03:15:00Z,27.013,0.0
2023-03-05T03:20:00Z,25.509,0.0
2023-03-05T03:25:00Z,33.327,0.0
2023-03-05T03:30:00Z,30.077,0.0
2023-03-05T03:35:00Z,27.337,0.0
2023-03-05T03:40:00Z,41.388,0.0
2023-03-05T03:45:00Z,35.943,0.0
2023-03-05T03:50:00Z,36.13,0.0
2023-03-05T03:55:00Z,23.08,0.0
2023-03-05T04:00:00Z,18.714,0.0
2023-03-05T04:05:00Z,21.578,0.0
2023-03-05T04:10:00Z,19.724,0.0
2023-03-05T04:15:00Z,24.031,0.0
2023-03-05T04:20:00Z,27.623,0.0
2023-03-05T04:25:00Z,21.425,0.0
2023-03-05T04:30:00Z,22.742,0.0
2023-03-05T04:35:00Z,20.29,0.0
2023-03-05T04:40:00Z,21.41,0.0
2023-03-05T04:45:00Z,19.738,0.0
2023-03-05T04:50:00Z,17.984,0.0
2023-03-05T04:55:00Z,19.684,0.0
2023-03-05T05:00:00Z,23.794,0.0
2023-03-05T05:05:00Z,36.831,0.0
2023-03-05T05:10:00Z,33.124,0.0
2023-03-05T05:15:00Z,36.94,0.0
2023-03-09T00:55:00Z,25.928,0.0
2023-03-09T01:00:00Z,29.41,0.0
2023-03-09T01:05:00Z,24.132,0.0
2023-03-09T01:10:00Z,28.407,0.0
2023-03-09T01:15:00Z,25.822,0.0
2023-03-09T01:20:00Z,22.266,0.0
2023-03-09T01:25:00Z,30.796,0.0
2023-03-09T01:30:00Z,24.823,0.0
2023-03-09T01:35:00Z,29.243,0.0
2023-03-09T01:40:00Z,22.217,0.0
2023-03-09T01:45:00Z,23.525,0.0
2023-03-09T01:50:00Z,41.787,0.0
2023-03-09T01:55:00Z,27.106,0.0
2023-03-09T02:00:00Z,20.108,0.0
2023-03-09T02:05:00Z,58.337,0.0
2023-03-09T02:10:00Z,48.013,0.0
2023-03-09T02:15:00Z,23.801,0.0
2023-03-09T02:20:00Z,14.315,0.0
2023-03-09T02:25:00Z,15.555,0.0
2023-03-09T02:30:00Z,17.713,0.0
2023-03-09T02:35:00Z,18.396,0.0
2023-03-09T02:55:00Z,21.714,0.0
2023-03-09T03:00:00Z,24.347,0.0
2023-03-09T03:05:00Z,20.22,0.0
2023-03-09T03:10:00Z,24.947,0.0
2023-03-09T03:15:00Z,30.171,0.0
2023-03-09T03:20:00Z,21.486,0.0
2023-03-09T03:25:00Z,23.238,0.0
2023-03-09T03:30:00Z,20.739,0.0
2023-03-09T03:35:00Z,26.058,0.0
2023-03-09T03:40:00Z,27.969,0.0
2023-03-09T03:45:00Z,22.437,0.0
