timestamp,level
2023-12-15T00:51:00Z,SEDENTARY
2023-12-15T00:52:00Z,LIGHTLY_ACTIVE
2023-12-15T00:53:00Z,SEDENTARY
2023-12-15T00:54:00Z,SEDENTARY
2023-12-15T00:55:00Z,LIGHTLY_ACTIVE
2023-12-15T00:56:00Z,SEDENTARY
2023-12-15T00:57:00Z,LIGHTLY_ACTIVE
2023-12-15T00:58:00Z,LIGHTLY_ACTIVE
2023-12-15T00:59:00Z,LIGHTLY_ACTIVE
2023-12-15T01:00:00Z,LIGHTLY_ACTIVE
2023-12-15T01:01:00Z,LIGHTLY_ACTIVE
2023-12-15T01:02:00Z,LIGHTLY_ACTIVE
2023-12-15T01:03:00Z,LIGHTLY_ACTIVE
2023-12-15T01:04:00Z,SEDENTARY
2023-12-15T01:05:00Z,LIGHTLY_ACTIVE
2023-12-15T01:06:00Z,SEDENTARY
2023-12-15T01:07:00Z,SEDENTARY
2023-12-15T01:08:00Z,SEDENTARY
2023-12-15T01:09:00Z,SEDENTARY
2023-12-15T01:10:00Z,SEDENTARY
2023-12-15T01:11:00Z,LIGHTLY_ACTIVE
2023-12-15T01:12:00Z,LIGHTLY_ACTIVE
2023-12-15T01:13:00Z,LIGHTLY_ACTIVE
2023-12-15T01:14:00Z,SEDENTARY
2023-12-15T01:15:00Z,LIGHTLY_ACTIVE
2023-12-15T01:16:00Z,LIGHTLY_ACTIVE
2023-12-15T01:17:00Z,LIGHTLY_ACTIVE
2023-12-15T01:18:00Z,LIGHTLY_ACTIVE
2023-12-15T01:19:00Z,SEDENTARY
2023-12-15T01:21:00Z,SEDENTARY
2023-12-15T01:22:00Z,LIGHTLY_ACTIVE
2023-12-15T01:23:00Z,LIGHTLY_ACTIVE
2023-12-15T01:24:00Z,LIGHTLY_ACTIVE
2023-12-15T01:25:00Z,SEDENTARY
2023-12-15T01:26:00Z,SEDENTARY
2023-12-15T01:34:00Z,SEDENTARY
2023-12-15T01:37:00Z,SEDENTARY
2023-12-15T01:40:00Z,SEDENTARY
2023-12-15T01:41:00Z,SEDENTARY
2023-12-15T01:42:00Z,LIGHTLY_ACTIVE
2023-12-15T01:43:00Z,LIGHTLY_ACTIVE
2023-12-15T01:44:00Z,LIGHTLY_ACTIVE
2023-12-15T01:45:00Z,LIGHTLY_ACTIVE
2023-12-15T01:46:00Z,LIGHTLY_ACTIVE
2023-12-15T01:53:00Z,LIGHTLY_ACTIVE
2023-12-15T01:54:00Z,LIGHTLY_ACTIVE
2023-12-15T01:55:00Z,LIGHTLY_ACTIVE
2023-12-15T01:56:00Z,LIGHTLY_ACTIVE
2023-12-15T01:57:00Z,LIGHTLY_ACTIVE
2023-12-15T01:58:00Z,LIGHTLY_ACTIVE
2023-12-15T01:59:00Z,SEDENTARY
2023-12-15T02:00:00Z,SEDENTARY
2023-12-15T02:01:00Z,SEDENTARY
2023-12-15T02:02:00Z,SEDENTARY
2023-12-15T02:03:00Z,SEDENTARY
2023-12-15T02:04:00Z,SEDENTARY
2023-12-15T02:05:00Z,SEDENTARY
2023-12-15T02:06:00Z,SEDENTARY
2023-12-15T02:08:00Z,SEDENTARY
2023-12-15T02:09:00Z,SEDENTARY
2023-12-15T02:10:00Z,SEDENTARY
2023-12-15T02:11:00Z,SEDENTARY
2023-12-15T02:12:00Z,SEDENTARY
2023-12-15T02:14:00Z,SEDENTARY
2023-12-15T02:15:00Z,SEDENTARY
2023-12-15T02:16:00Z,SEDENTARY
2023-12-15T02:17:00Z,SEDENTARY
2023-12-15T02:18:00Z,SEDENTARY
2023-12-15T02:20:00Z,SEDENTARY
2023-12-15T02:21:00Z,SEDENTARY
2023-12-15T02:22:00Z,SEDENTARY
2023-12-15T02:28:00Z,SEDENTARY
2023-12-15T02:32:00Z,LIGHTLY_ACTIVE
2023-12-15T02:33:00Z,LIGHTLY_ACTIVE
2023-12-15T02:34:00Z,SEDENTARY
2023-12-15T02:35:00Z,SEDENTARY
2023-12-15T02:38:00Z,SEDENTARY
2023-12-15T02:39:00Z,SEDENTARY
2023-12-15T02:41:00Z,SEDENTARY
2023-12-15T02:42:00Z,SEDENTARY
2023-12-15T02:43:00Z,SEDENTARY
2023-12-15T02:44:00Z,SEDENTARY
2023-12-15T02:45:00Z,SEDENTARY
2023-12-15T02:46:00Z,SEDENTARY
2023-12-15T02:47:00Z,SEDENTARY
2023-12-15T02:48:00Z,SEDENTARY
2023-12-15T02:49:00Z,SEDENTARY
2023-12-15T02:50:00Z,SEDENTARY
2023-12-15T02:51:00Z,SEDENTARY
2023-12-15T02:52:00Z,SEDENTARY
2023-12-15T02:53:00Z,SEDENTARY
2023-12-15T02:54:00Z,SEDENTARY
2023-12-15T02:56:00Z,SEDENTARY
2023-12-15T02:57:00Z,SEDENTARY
2023-12-15T02:58:00Z,SEDENTARY
2023-12-15T02:59:00Z,SEDENTARY
2023-12-15T03:00:00Z,SEDENTARY
2023-12-15T03:02:00Z,SEDENTARY
2023-12-15T03:03:00Z,SEDENTARY
2023-12-15T03:05:00Z,SEDENTARY
2023-12-15T03:06:00Z,SEDENTARY
2023-12-15T03:07:00Z,LIGHTLY_ACTIVE
2023-12-15T03:08:00Z,SEDENTARY
2023-12-15T03:10:00Z,SEDENTARY
2023-12-15T03:11:00Z,SEDENTARY
2023-12-15T03:12:00Z,SEDENTARY
2023-12-15T03:13:00Z,LIGHTLY_ACTIVE
2023-12-15T03:14:00Z,MODERATELY_ACTIVE
2023-12-15T03:15:00Z,MODERATELY_ACTIVE
2023-12-15T03:16:00Z,SEDENTARY
2023-12-15T03:24:00Z,SEDENTARY
2023-12-15T03:25:00Z,SEDENTARY
2023-12-15T03:26:00Z,SEDENTARY
2023-12-15T03:39:00Z,SEDENTARY
2023-12-15T03:46:00Z,SEDENTARY
2023-12-15T03:47:00Z,SEDENTARY
2023-12-15T07:50:00Z,SEDENTARY
2023-12-15T07:51:00Z,LIGHTLY_ACTIVE
2023-12-15T07:52:00Z,LIGHTLY_ACTIVE
2023-12-15T07:53:00Z,LIGHTLY_ACTIVE
2023-12-15T07:54:00Z,LIGHTLY_ACTIVE
2023-12-15T07:55:00Z,LIGHTLY_ACTIVE
2023-12-15T07:56:00Z,LIGHTLY_ACTIVE
2023-12-15T07:57:00Z,LIGHTLY_ACTIVE
2023-12-15T07:58:00Z,LIGHTLY_ACTIVE
2023-12-15T07:59:00Z,SEDENTARY
2023-12-15T08:00:00Z,SEDENTARY
2023-12-15T08:01:00Z,LIGHTLY_ACTIVE
2023-12-15T08:02:00Z,LIGHTLY_ACTIVE
2023-12-15T08:03:00Z,LIGHTLY_ACTIVE
2023-12-15T08:04:00Z,VERY_ACTIVE
2023-12-15T08:05:00Z,MODERATELY_ACTIVE
2023-12-15T08:06:00Z,MODERATELY_ACTIVE
2023-12-15T08:07:00Z,VERY_ACTIVE
2023-12-15T08:08:00Z,VERY_ACTIVE
2023-12-15T08:09:00Z,VERY_ACTIVE
2023-12-15T08:10:00Z,VERY_ACTIVE
2023-12-15T08:11:00Z,VERY_ACTIVE
2023-12-15T08:12:00Z,VERY_ACTIVE
2023-12-15T08:13:00Z,VERY_ACTIVE
2023-12-15T08:14:00Z,VERY_ACTIVE
2023-12-15T08:15:00Z,VERY_ACTIVE
2023-12-15T08:16:00Z,VERY_ACTIVE
2023-12-15T08:17:00Z,VERY_ACTIVE
2023-12-15T08:18:00Z,VERY_ACTIVE
2023-12-15T08:19:00Z,MODERATELY_ACTIVE
2023-12-15T08:20:00Z,VERY_ACTIVE
2023-12-15T08:21:00Z,VERY_ACTIVE
2023-12-15T08:22:00Z,MODERATELY_ACTIVE
2023-12-15T08:23:00Z,SEDENTARY
2023-12-15T08:24:00Z,MODERATELY_ACTIVE
2023-12-15T08:25:00Z,VERY_ACTIVE
2023-12-15T08:26:00Z,MODERATELY_ACTIVE
2023-12-15T08:27:00Z,MODERATELY_ACTIVE
2023-12-15T08:28:00Z,MODERATELY_ACTIVE
2023-12-15T08:29:00Z,MODERATELY_ACTIVE
2023-12-15T08:30:00Z,MODERATELY_ACTIVE
2023-12-15T08:31:00Z,MODERATELY_ACTIVE
2023-12-15T08:32:00Z,MODERATELY_ACTIVE
2023-12-15T08:33:00Z,MODERATELY_ACTIVE
2023-12-15T08:34:00Z,MODERATELY_ACTIVE
2023-12-15T08:35:00Z,VERY_ACTIVE
2023-12-15T08:36:00Z,MODERATELY_ACTIVE
2023-12-15T08:37:00Z,MODERATELY_ACTIVE
2023-12-15T08:38:00Z,MODERATELY_ACTIVE
2023-12-15T08:39:00Z,LIGHTLY_ACTIVE
2023-12-15T08:40:00Z,VERY_ACTIVE
2023-12-15T08:41:00Z,MODERATELY_ACTIVE
2023-12-15T08:42:00Z,MODERATELY_ACTIVE
2023-12-15T08:43:00Z,MODERATELY_ACTIVE
2023-12-15T08:44:00Z,MODERATELY_ACTIVE
2023-12-15T08:45:00Z,VERY_ACTIVE
2023-12-15T08:46:00Z,MODERATELY_ACTIVE
2023-12-15T08:47:00Z,MODERATELY_ACTIVE
2023-12-15T08:48:00Z,LIGHTLY_ACTIVE
2023-12-15T08:49:00Z,MODERATELY_ACTIVE
2023-12-15T08:50:00Z,MODERATELY_ACTIVE
2023-12-15T08:51:00Z,VERY_ACTIVE
2023-12-15T08:52:00Z,MODERATELY_ACTIVE
