timestamp,workout,background,total
2024-10-01T11:12:00Z,0.0,0.34,0.34
2024-10-01T11:13:00Z,0.0,0.88,0.88
2024-10-01T11:14:00Z,0.0,0.92,0.92
2024-10-01T11:15:00Z,0.0,1.12,1.12
2024-10-01T11:16:00Z,0.0,0.93,0.93
2024-10-01T11:17:00Z,0.0,1.42,1.42
2024-10-01T11:18:00Z,0.0,1.01,1.01
2024-10-01T11:19:00Z,0.0,1.17,1.17
2024-10-01T11:20:00Z,0.0,1.48,1.48
2024-10-01T11:21:00Z,0.0,1.68,1.68
2024-10-01T11:22:00Z,0.0,0.99,0.99
2024-10-01T11:23:00Z,0.0,1.68,1.68
2024-10-01T11:24:00Z,0.0,1.67,1.67
2024-10-01T11:25:00Z,0.0,1.92,1.92
2024-10-01T11:26:00Z,0.0,1.6299,1.6299
2024-10-01T11:27:00Z,0.0,0.96,0.96
2024-10-01T11:28:00Z,0.0,0.8,0.8
2024-10-01T11:29:00Z,0.0,1.18,1.18
2024-10-01T11:30:00Z,0.0,0.97,0.97
2024-10-01T11:31:00Z,0.0,1.2,1.2
2024-10-01T11:32:00Z,0.0,1.24,1.24
2024-10-01T11:33:00Z,0.0,1.28,1.28
2024-10-01T11:34:00Z,0.0,1.43,1.43
2024-10-01T11:35:00Z,0.0,1.35,1.35
2024-10-01T11:36:00Z,0.0,1.36,1.36
2024-10-01T11:37:00Z,0.0,1.06,1.06
2024-10-01T11:38:00Z,0.0,1.5,1.5
2024-10-01T11:39:00Z,0.0,1.2,1.2
2024-10-01T11:40:00Z,0.0,1.17,1.17
2024-10-01T11:41:00Z,0.0,1.02,1.02
2024-10-01T11:42:00Z,0.0,1.79,1.79
2024-10-01T11:43:00Z,0.0,1.48,1.48
2024-10-01T11:44:00Z,0.0,1.35,1.35
2024-10-01T11:45:00Z,0.0,1.74,1.74
2024-10-01T11:46:00Z,0.0,1.2,1.2
2024-10-01T11:47:00Z,0.0,1.01,1.01
2024-10-01T11:48:00Z,0.0,0.95,0.95
2024-10-01T11:49:00Z,0.0,0.68,0.68
2024-10-01T11:50:00Z,0.0,0.68,0.68
2024-10-01T11:51:00Z,0.0,0.61,0.61
2024-10-01T11:52:00Z,0.0,0.63,0.63
2024-10-01T11:53:00Z,0.0,0.32,0.32
2024-10-01T11:54:00Z,0.0,0.26,0.26
2024-10-01T11:55:00Z,0.0,0.32,0.32
2024-10-01T11:56:00Z,0.0,0.25,0.25
2024-10-01T11:57:00Z,0.0,0.24,0.24
2024-10-02T11:13:00Z,0.0,0.28,0.28
2024-10-02T11:15:00Z,0.0,0.29,0.29
2024-10-02T11:16:00Z,0.0,0.27,0.27
2024-10-02T11:17:00Z,0.0,0.26,0.26
2024-10-02T11:18:00Z,0.0,0.25,0.25
2024-10-02T11:19:00Z,0.0,0.3,0.3
2024-10-02T11:20:00Z,0.0,0.36,0.36
2024-10-02T11:21:00Z,0.0,0.3,0.3
2024-10-02T11:22:00Z,0.0,0.5699,0.5699
2024-10-02T11:23:00Z,0.0,0.73,0.73
2024-10-02T11:24:00Z,0.0,0.36,0.36
2024-10-02T11:25:00Z,0.0,0.37,0.37
2024-10-02T11:26:00Z,0.0,0.72,0.72
2024-10-02T11:27:00Z,0.0,0.59,0.59
2024-10-02T11:28:00Z,0.0,0.73,0.73
2024-10-02T11:29:00Z,0.0,0.63,0.63
2024-10-02T11:30:00Z,0.0,0.94,0.94
2024-10-02T11:31:00Z,0.0,0.59,0.59
2024-10-02T11:32:00Z,0.0,0.86,0.86
2024-10-02T11:33:00Z,0.0,1.51,1.51
2024-10-02T11:34:00Z,0.0,0.65,0.65
2024-10-02T11:35:00Z,0.0,1.16,1.16
2024-10-02T11:36:00Z,0.0,1.24,1.24
2024-10-02T11:37:00Z,0.0,1.22,1.22
2024-10-02T11:38:00Z,0.0,1.1,1.1
2024-10-02T11:39:00Z,0.0,0.85,0.85
2024-10-02T11:40:00Z,0.0,1.67,1.67
2024-10-02T11:41:00Z,0.0,0.76,0.76
2024-10-02T11:42:00Z,0.0,0.77,0.77
2024-10-02T11:43:00Z,0.0,1.21,1.21
2024-10-02T11:44:00Z,0.0,0.78,0.78
2024-10-02T11:45:00Z,0.0,0.84,0.84
2024-10-02T11:46:00Z,0.0,0.78,0.78
2024-10-02T11:47:00Z,0.0,0.9,0.9
2024-10-02T11:48:00Z,0.0,0.73,0.73
2024-10-02T11:49:00Z,0.0,1.07,1.07
2024-10-02T11:50:00Z,0.0,0.83,0.83
2024-10-02T11:51:00Z,0.0,0.98,0.98
2024-10-02T11:52:00Z,0.0,0.87,0.87
2024-10-02T11:53:00Z,0.0,0.87,0.87
2024-10-02T11:54:00Z,0.0,0.88,0.88
2024-10-02T11:55:00Z,0.0,0.74,0.74
2024-10-02T11:56:00Z,0.0,0.63,0.63
2024-10-02T11:57:00Z,0.0,0.35,0.35
2024-10-02T11:58:00Z,0.0,0.58,0.58
2024-10-03T11:06:00Z,0.27,0.0,0.27
2024-10-03T11:08:00Z,0.27,0.0,0.27
2024-10-03T11:09:00Z,0.56,0.0,0.56
2024-10-03T11:10:00Z,0.33,0.0,0.33
