timestamp,steps per minute
2024-10-31T11:39:21Z,99
2024-10-31T11:39:22Z,109
2024-10-31T11:39:23Z,122
2024-10-31T11:39:24Z,137
2024-10-31T11:39:25Z,150
2024-10-31T11:39:26Z,157
2024-10-31T11:39:27Z,160
2024-10-31T11:39:28Z,161
2024-10-31T11:39:29Z,163
2024-10-31T11:39:30Z,165
2024-10-31T11:39:31Z,165
2024-10-31T11:39:32Z,163
2024-10-31T11:39:33Z,164
2024-10-31T11:39:34Z,162
2024-10-31T11:39:35Z,163
2024-10-31T11:39:36Z,165
2024-10-31T11:39:37Z,165
2024-10-31T11:39:38Z,165
2024-10-31T11:39:39Z,167
2024-10-31T11:39:40Z,167
2024-10-31T11:39:41Z,168
2024-10-31T11:39:42Z,169
2024-10-31T11:39:43Z,171
2024-10-31T11:39:44Z,171
2024-10-31T11:39:45Z,171
2024-10-31T11:39:46Z,171
2024-10-31T11:39:47Z,171
2024-10-31T11:39:48Z,170
2024-10-31T11:39:49Z,171
2024-10-31T11:39:50Z,171
2024-10-31T11:39:51Z,171
2024-10-31T11:39:52Z,172
2024-10-31T11:39:53Z,171
2024-10-31T11:39:54Z,171
2024-10-31T11:39:55Z,177
2024-10-31T11:39:56Z,177
2024-10-31T11:39:57Z,171
2024-10-31T11:39:58Z,164
2024-10-31T11:39:59Z,152
2024-10-31T11:40:00Z,149
2024-10-31T11:40:01Z,154
2024-10-31T11:40:02Z,156
2024-10-31T11:40:03Z,155
2024-10-31T11:40:04Z,154
2024-10-31T11:40:05Z,151
2024-10-31T11:40:06Z,150
2024-10-31T11:40:07Z,152
2024-10-31T11:40:08Z,156
2024-10-31T11:40:09Z,154
2024-10-31T11:40:10Z,157
2024-10-31T11:40:11Z,157
2024-10-31T11:40:12Z,157
2024-10-31T11:40:13Z,156
2024-10-31T11:40:14Z,156
2024-10-31T11:40:15Z,157
2024-10-31T11:40:16Z,159
2024-10-31T11:40:17Z,164
2024-10-31T11:40:18Z,166
2024-10-31T11:40:19Z,160
2024-10-31T11:40:20Z,152
2024-10-31T11:40:21Z,147
2024-10-31T11:40:22Z,140
2024-10-31T11:40:23Z,132
2024-10-31T11:40:24Z,124
2024-10-31T11:40:25Z,119
2024-10-31T11:40:26Z,114
2024-10-31T11:40:27Z,109
2024-10-31T11:40:28Z,105
2024-10-31T11:40:29Z,99
2024-10-31T11:40:30Z,94
2024-10-31T11:40:31Z,92
2024-10-31T11:40:32Z,88
2024-10-31T11:40:33Z,85
2024-10-31T11:40:34Z,84
2024-10-31T11:40:35Z,85
2024-10-31T11:40:36Z,87
2024-10-31T11:40:37Z,89
2024-10-31T11:40:38Z,92
2024-10-31T11:40:39Z,91
2024-10-31T11:40:40Z,91
2024-10-31T11:40:41Z,94
2024-10-31T11:40:42Z,97
2024-10-31T11:40:43Z,98
2024-10-31T11:40:44Z,99
2024-10-31T11:40:45Z,98
2024-10-31T11:40:46Z,97
2024-10-31T11:40:47Z,96
2024-10-31T11:40:48Z,95
2024-10-31T11:40:49Z,95
2024-10-31T11:40:50Z,94
2024-10-31T11:40:51Z,94
2024-10-31T11:40:52Z,93
2024-10-31T11:40:53Z,93
2024-10-31T11:40:54Z,92
2024-10-31T11:40:55Z,91
2024-10-31T11:40:56Z,91
2024-10-31T11:40:57Z,91
2024-10-31T11:40:58Z,91
2024-10-31T11:40:59Z,91
2024-10-31T11:41:00Z,92
2024-10-31T11:41:01Z,92
2024-10-31T11:41:02Z,92
2024-10-31T11:41:03Z,93
2024-10-31T11:41:04Z,96
2024-10-31T11:41:06Z,98
2024-10-31T11:41:07Z,107
2024-10-31T11:41:08Z,119
