timestamp,vertical ratio
2025-07-25T00:10:28Z,760.9
2025-07-25T00:10:33Z,788.4
2025-07-25T00:10:38Z,768.7
2025-07-25T00:10:43Z,766.8
2025-07-25T00:10:47Z,742.3
2025-07-25T00:10:52Z,745.3
2025-07-25T00:10:57Z,738.5
2025-07-25T00:11:02Z,784.8
2025-07-25T00:11:08Z,823.1
2025-07-25T00:11:13Z,878.9
2025-07-25T00:11:18Z,897.7
2025-07-25T00:11:23Z,869.7
2025-07-25T00:11:28Z,833.7
2025-07-25T00:11:33Z,780.7
2025-07-25T00:11:38Z,795.3
2025-07-25T00:11:42Z,788.7
2025-07-25T00:11:48Z,781.0
2025-07-25T00:11:52Z,772.7
2025-07-25T00:11:58Z,772.7
2025-07-25T00:12:03Z,821.4
2025-07-25T00:12:08Z,821.0
2025-07-25T00:12:13Z,816.6
2025-07-25T00:12:18Z,778.7
2025-07-25T00:12:22Z,779.2
2025-07-25T00:12:28Z,770.5
2025-07-25T00:12:33Z,782.3
2025-07-25T00:12:38Z,837.0
2025-07-25T00:12:43Z,943.0
2025-07-25T00:12:48Z,1007.1
2025-07-25T00:12:53Z,1023.1
2025-07-25T00:12:58Z,938.5
2025-07-25T00:13:03Z,884.6
2025-07-25T00:13:08Z,871.8
2025-07-25T00:13:13Z,946.1
2025-07-25T00:13:18Z,984.6
2025-07-25T00:13:23Z,1005.1
2025-07-25T00:13:28Z,946.1
2025-07-25T00:13:33Z,943.6
2025-07-25T00:13:38Z,894.9
2025-07-25T00:13:43Z,923.1
2025-07-25T00:13:48Z,889.7
2025-07-25T00:13:53Z,941.0
2025-07-25T00:13:58Z,946.1
2025-07-25T00:14:03Z,984.6
2025-07-25T00:14:08Z,974.4
2025-07-25T00:14:13Z,969.2
2025-07-25T00:14:18Z,935.9
2025-07-25T00:14:22Z,941.0
2025-07-25T00:14:27Z,930.8
2025-07-25T00:14:32Z,961.5
2025-07-25T00:14:37Z,918.0
2025-07-25T00:14:42Z,915.4
2025-07-25T00:14:47Z,884.6
2025-07-25T00:14:52Z,892.3
2025-07-25T00:14:57Z,867.7
2025-07-25T00:15:03Z,865.3
2025-07-25T00:15:08Z,855.0
2025-07-25T00:15:13Z,866.8
2025-07-25T00:15:18Z,874.4
2025-07-25T00:15:23Z,884.6
2025-07-25T00:15:28Z,905.1
2025-07-25T00:15:33Z,907.7
2025-07-25T00:15:38Z,905.1
2025-07-25T00:15:42Z,915.4
2025-07-25T00:15:48Z,935.9
2025-07-25T00:15:53Z,948.7
2025-07-25T00:15:58Z,946.1
2025-07-25T00:16:03Z,930.8
2025-07-25T00:16:08Z,925.6
2025-07-25T00:16:13Z,951.3
2025-07-25T00:16:18Z,1098.5
2025-07-25T00:16:23Z,1098.5
2025-07-25T00:16:28Z,1072.8
2025-07-25T00:16:33Z,943.6
2025-07-25T00:16:38Z,946.1
2025-07-25T00:16:43Z,951.3
2025-07-25T00:16:48Z,943.6
2025-07-25T00:16:53Z,950.7
2025-07-25T00:16:58Z,968.6
2025-07-25T00:17:03Z,971.2
2025-07-25T00:17:08Z,966.7
2025-07-25T00:17:13Z,928.2
2025-07-25T00:17:18Z,936.1
2025-07-25T00:17:23Z,960.8
2025-07-25T00:17:28Z,1017.2
2025-07-25T00:17:33Z,1024.6
2025-07-25T00:17:38Z,1012.8
2025-07-25T00:17:43Z,997.4
2025-07-25T00:17:48Z,1002.6
2025-07-25T00:17:52Z,996.1
2025-07-25T00:17:57Z,1019.2
2025-07-25T00:18:03Z,1014.1
2025-07-25T00:18:08Z,1015.4
2025-07-25T00:18:13Z,976.2
2025-07-25T00:18:18Z,952.6
2025-07-25T00:18:23Z,962.9
2025-07-25T00:18:28Z,963.6
2025-07-25T00:18:33Z,992.3
2025-07-25T00:18:38Z,986.4
2025-07-25T00:18:43Z,960.8
2025-07-25T00:18:48Z,906.9
2025-07-25T00:18:53Z,894.3
2025-07-25T00:18:58Z,888.9
2025-07-25T00:19:03Z,930.9
2025-07-25T00:19:08Z,924.2
2025-07-25T00:19:13Z,914.3
2025-07-25T00:19:18Z,882.2
2025-07-25T00:19:23Z,887.4
2025-07-25T00:19:28Z,931.8
2025-07-25T00:19:33Z,939.3
2025-07-25T00:19:38Z,918.1
2025-07-25T00:19:43Z,919.7
2025-07-25T00:19:48Z,865.8
2025-07-25T00:19:53Z,808.3
2025-07-25T00:19:58Z,715.9
2025-07-25T00:20:03Z,706.7
2025-07-25T00:20:08Z,738.2
2025-07-25T00:20:13Z,847.4
2025-07-25T00:20:18Z,945.2
2025-07-25T00:20:23Z,999.5
2025-07-25T00:20:28Z,976.1
2025-07-25T00:20:33Z,924.1
2025-07-25T00:20:38Z,895.8
2025-07-25T00:20:43Z,846.8
2025-07-25T00:20:48Z,852.1
2025-07-25T00:20:53Z,861.6
2025-07-25T00:20:58Z,878.5
2025-07-25T00:21:03Z,883.4
2025-07-25T00:21:08Z,868.8
2025-07-25T00:21:13Z,871.0
2025-07-25T00:21:18Z,854.1
2025-07-25T00:21:23Z,869.4
2025-07-25T00:21:28Z,870.8
2025-07-25T00:21:33Z,958.1
2025-07-25T00:21:38Z,987.4
2025-07-25T00:21:43Z,1046.9
2025-07-25T00:21:48Z,1073.8
2025-07-25T00:21:53Z,1053.7
2025-07-25T00:21:58Z,1015.8
2025-07-25T00:22:03Z,926.6
2025-07-25T00:22:08Z,938.2
2025-07-25T00:22:13Z,935.2
2025-07-25T00:22:18Z,923.6
2025-07-25T00:22:24Z,920.5
2025-07-25T00:22:28Z,920.9
2025-07-25T00:22:33Z,907.1
2025-07-25T00:22:38Z,925.3
2025-07-25T00:22:43Z,945.6
2025-07-25T00:22:48Z,986.0
2025-07-25T00:22:53Z,949.5
2025-07-25T00:22:58Z,933.8
2025-07-25T00:23:03Z,912.7
2025-07-25T00:23:08Z,912.7
2025-07-25T00:23:13Z,913.4
2025-07-25T00:23:18Z,903.0
2025-07-25T00:23:23Z,909.5
2025-07-25T00:23:28Z,1058.5
2025-07-25T00:23:37Z,1482.3
2025-07-25T00:23:42Z,1476.3
2025-07-25T00:23:51Z,1476.8
2025-07-25T00:23:56Z,1447.7
2025-07-25T00:24:01Z,1417.9
2025-07-25T00:32:13Z,1097.3
2025-07-25T00:32:18Z,1009.4
2025-07-25T00:32:23Z,998.6
2025-07-25T00:32:28Z,940.0
2025-07-25T00:32:33Z,938.0
2025-07-25T00:32:38Z,894.4
