timestamp,ground contact time
2025-05-12T23:08:43Z,273
2025-05-12T23:08:47Z,271
2025-05-12T23:08:52Z,268
2025-05-12T23:08:58Z,266
2025-05-12T23:09:03Z,265
2025-05-12T23:09:08Z,265
2025-05-12T23:09:13Z,262
2025-05-12T23:09:18Z,264
2025-05-12T23:09:23Z,264
2025-05-12T23:09:28Z,262
2025-05-12T23:09:33Z,258
2025-05-12T23:09:38Z,252
2025-05-12T23:09:43Z,255
2025-05-12T23:09:48Z,256
2025-05-12T23:09:53Z,257
2025-05-12T23:09:58Z,252
2025-05-12T23:10:03Z,250
2025-05-12T23:10:07Z,252
2025-05-12T23:10:12Z,253
2025-05-12T23:10:17Z,258
2025-05-12T23:10:22Z,259
2025-05-12T23:10:27Z,258
2025-05-12T23:10:33Z,254
2025-05-12T23:10:38Z,257
2025-05-12T23:10:43Z,257
2025-05-12T23:10:48Z,258
2025-05-12T23:10:53Z,253
2025-05-12T23:10:57Z,254
2025-05-12T23:11:02Z,255
2025-05-12T23:11:07Z,259
2025-05-12T23:11:12Z,260
2025-05-12T23:11:17Z,261
2025-05-12T23:11:22Z,260
2025-05-12T23:11:27Z,261
2025-05-12T23:11:33Z,260
2025-05-12T23:11:37Z,258
2025-05-12T23:11:43Z,259
2025-05-12T23:11:48Z,256
2025-05-12T23:11:53Z,257
2025-05-12T23:11:58Z,253
2025-05-12T23:12:03Z,254
2025-05-12T23:12:07Z,255
2025-05-12T23:12:13Z,262
2025-05-12T23:12:18Z,259
2025-05-12T23:12:23Z,261
2025-05-12T23:12:28Z,252
2025-05-12T23:12:33Z,253
2025-05-12T23:12:38Z,253
2025-05-12T23:12:43Z,254
2025-05-12T23:12:48Z,255
2025-05-12T23:12:53Z,274
2025-05-12T23:12:57Z,271
2025-05-12T23:13:03Z,276
2025-05-12T23:13:08Z,253
2025-05-12T23:13:13Z,259
2025-05-12T23:13:18Z,255
2025-05-12T23:13:23Z,258
2025-05-12T23:13:28Z,258
2025-05-12T23:13:32Z,257
2025-05-12T23:13:38Z,257
2025-05-12T23:13:43Z,258
2025-05-12T23:13:48Z,267
2025-05-12T23:13:52Z,270
2025-05-12T23:13:57Z,265
2025-05-12T23:14:02Z,259
2025-05-12T23:14:07Z,258
2025-05-12T23:14:12Z,261
2025-05-12T23:14:17Z,264
2025-05-12T23:14:22Z,264
2025-05-12T23:14:27Z,266
2025-05-12T23:14:33Z,262
2025-05-12T23:14:37Z,264
2025-05-12T23:14:42Z,262
2025-05-12T23:14:48Z,264
2025-05-12T23:14:52Z,272
2025-05-12T23:14:57Z,271
