timestamp,steps,distance millimeters,altitude gain millimeters
2024-01-14T00:08:22Z,2,0,0
2024-01-14T00:08:23Z,1,0,0
2024-01-14T00:08:24Z,2,0,0
2024-01-14T00:08:25Z,2,0,0
2024-01-14T00:08:26Z,1,1480,0
2024-01-14T00:08:27Z,1,3680,0
2024-01-14T00:08:28Z,2,700,0
2024-01-14T00:08:29Z,2,1190,0
2024-01-14T00:08:30Z,2,0,0
2024-01-14T00:08:31Z,1,0,0
2024-01-14T00:08:32Z,0,3670,0
2024-01-14T00:08:33Z,1,620,0
2024-01-14T00:08:34Z,0,570,0
2024-01-14T00:08:35Z,0,0,-304
2024-01-14T00:08:36Z,0,0,0
2024-01-14T00:08:37Z,0,0,0
2024-01-14T00:08:44Z,1,0,0
2024-01-14T00:08:45Z,1,0,0
2024-01-14T00:08:46Z,2,0,0
2024-01-14T00:08:47Z,2,2190,-304
2024-01-14T00:08:48Z,2,1350,0
2024-01-14T00:08:49Z,2,2200,0
2024-01-14T00:08:50Z,2,1450,0
2024-01-14T00:08:51Z,2,720,0
2024-01-14T00:08:52Z,1,750,-5486
2024-01-14T00:08:53Z,3,2950,2438
2024-01-14T00:08:54Z,1,1400,609
2024-01-14T00:08:55Z,2,700,914
2024-01-14T00:08:56Z,2,1450,7010
2024-01-14T00:08:57Z,2,750,2133
2024-01-14T00:08:58Z,2,2200,0
2024-01-14T00:08:59Z,1,750,-914
2024-01-14T00:09:00Z,2,1500,-609
2024-01-14T00:09:01Z,2,1500,304
2024-01-14T00:09:02Z,2,1500,0
2024-01-14T00:09:03Z,1,750,0
2024-01-14T00:09:04Z,2,1500,609
2024-01-14T00:09:05Z,2,1440,-609
2024-01-14T00:09:06Z,1,720,0
2024-01-14T00:09:07Z,1,1500,-609
2024-01-14T00:09:08Z,1,780,-304
2024-01-14T00:09:09Z,2,590,-304
2024-01-14T00:09:10Z,2,1190,0
2024-01-14T00:09:11Z,2,1300,0
2024-01-14T00:09:12Z,2,1600,0
2024-01-14T00:09:13Z,2,1600,0
2024-01-14T00:09:14Z,1,800,0
2024-01-14T00:09:15Z,1,1600,0
2024-01-14T00:09:16Z,0,800,609
2024-01-14T00:09:17Z,0,0,304
2024-01-14T00:09:18Z,0,0,-304
2024-01-14T00:09:19Z,2,0,-609
2024-01-14T00:09:20Z,2,0,-304
2024-01-14T00:09:21Z,2,0,0
2024-01-14T00:09:22Z,1,0,-304
2024-01-14T00:09:23Z,2,4310,0
2024-01-14T00:09:24Z,2,2190,0
2024-01-14T00:09:25Z,2,1410,0
2024-01-14T00:09:26Z,1,670,0
2024-01-14T00:09:27Z,2,1430,0
2024-01-14T00:09:28Z,1,1320,0
2024-01-14T00:09:29Z,2,590,-914
2024-01-14T00:09:30Z,1,580,0
2024-01-14T00:09:31Z,2,1330,-1219
2024-01-14T00:09:32Z,1,730,0
2024-01-14T00:09:33Z,1,0,-914
2024-01-14T00:09:34Z,1,760,0
2024-01-14T00:09:35Z,2,1870,-609
2024-01-14T00:09:36Z,1,550,0
2024-01-14T00:09:37Z,2,1130,0
2024-01-14T00:09:38Z,1,570,0
2024-01-14T00:09:39Z,2,1190,304
2024-01-14T00:09:40Z,1,600,0
2024-01-14T00:09:41Z,2,730,0
2024-01-14T00:09:42Z,2,0,609
2024-01-14T00:09:43Z,1,3710,0
2024-01-14T00:09:44Z,2,0,0
2024-01-14T00:09:45Z,1,1350,-609
2024-01-14T00:09:46Z,2,1300,-304
2024-01-14T00:09:47Z,1,0,0
2024-01-14T00:09:48Z,2,0,609
2024-01-14T00:09:49Z,1,2640,0
2024-01-14T00:09:50Z,3,720,0
2024-01-14T00:09:51Z,1,1490,-1219
2024-01-14T00:09:52Z,2,2270,0
2024-01-14T00:09:53Z,2,0,0
2024-01-14T00:09:54Z,1,1410,914
2024-01-14T00:09:55Z,2,1910,0
2024-01-14T00:09:56Z,1,0,304
2024-01-14T00:09:57Z,2,0,0
2024-01-14T00:09:58Z,1,2180,304
