timestamp,temperature celsius
2024-08-17T11:13:00Z,31.630000000000003
2024-08-17T11:14:00Z,33.39
2024-08-17T11:15:00Z,33.97
2024-08-17T11:16:00Z,34.35
2024-08-17T11:17:00Z,33.260000000000005
2024-08-17T11:18:00Z,32.78
2024-08-17T11:19:00Z,32.43
2024-08-17T11:20:00Z,32.53
2024-08-17T11:21:00Z,32.370000000000005
2024-08-17T11:22:00Z,32.07
2024-08-17T11:23:00Z,31.32
2024-08-17T11:24:00Z,30.68
2024-08-17T11:25:00Z,30.3
2024-08-17T11:26:00Z,29.91
2024-08-17T11:27:00Z,29.46
2024-08-17T11:28:00Z,29.200000000000003
2024-08-17T11:29:00Z,29.130000000000003
2024-08-17T11:30:00Z,29.220000000000002
2024-08-17T11:31:00Z,29.060000000000002
2024-08-17T11:32:00Z,29.130000000000003
2024-08-17T11:33:00Z,29.43
2024-08-17T11:34:00Z,29.34
2024-08-17T11:35:00Z,29.520000000000003
2024-08-17T11:36:00Z,29.68
2024-08-17T11:37:00Z,29.85
2024-08-17T11:38:00Z,29.98
2024-08-17T11:39:00Z,30.040000000000003
2024-08-17T11:40:00Z,30.450000000000003
2024-08-17T11:41:00Z,30.130000000000003
2024-08-17T11:42:00Z,30.26
2024-08-17T11:43:00Z,30.48
2024-08-17T11:44:00Z,30.790000000000003
2024-08-17T11:45:00Z,31.57
2024-08-17T11:46:00Z,31.6
2024-08-17T11:47:00Z,31.580000000000002
2024-08-17T11:48:00Z,31.110000000000003
2024-08-17T11:49:00Z,30.810000000000002
2024-08-17T11:50:00Z,30.630000000000003
2024-08-17T11:51:00Z,30.57
2024-08-17T11:52:00Z,30.67
2024-08-17T11:53:00Z,30.790000000000003
2024-08-17T11:54:00Z,30.92
2024-08-17T11:55:00Z,30.96
2024-08-17T11:56:00Z,31.14
2024-08-17T11:57:00Z,31.17
2024-08-17T11:58:00Z,31.5
2024-08-17T11:59:00Z,31.680000000000003
2024-08-17T12:00:00Z,31.900000000000002
2024-08-17T12:01:00Z,31.91
2024-08-17T12:02:00Z,31.880000000000003
2024-08-17T12:03:00Z,31.78
2024-08-17T12:04:00Z,32.26
2024-08-17T12:05:00Z,32.53
2024-08-17T12:06:00Z,32.22
2024-08-17T12:07:00Z,32.25
2024-08-17T12:08:00Z,32.21
2024-08-17T12:09:00Z,32.230000000000004
2024-08-17T12:10:00Z,31.82
2024-08-17T12:11:00Z,31.85
2024-08-17T12:12:00Z,31.73
2024-08-17T12:13:00Z,31.220000000000002
2024-08-17T12:14:00Z,31.07
2024-08-17T12:15:00Z,31.16
2024-08-17T12:16:00Z,31.21
2024-08-17T12:17:00Z,31.41
2024-08-17T12:18:00Z,31.490000000000002
2024-08-17T12:19:00Z,31.5
2024-08-17T12:20:00Z,31.28
2024-08-17T12:21:00Z,31.39
2024-08-17T12:22:00Z,31.6
2024-08-17T12:23:00Z,32.07
2024-08-17T12:24:00Z,32.13
2024-08-17T12:25:00Z,32.21
2024-08-17T12:26:00Z,32.190000000000005
2024-08-17T12:27:00Z,32.13
2024-08-17T12:28:00Z,32.370000000000005
2024-08-17T12:29:00Z,32.57
2024-08-17T12:30:00Z,32.77
2024-08-17T12:31:00Z,32.84
2024-08-17T12:32:00Z,32.67
2024-08-17T12:33:00Z,32.57
2024-08-17T12:34:00Z,32.51
2024-08-17T12:35:00Z,32.31
2024-08-17T12:36:00Z,31.790000000000003
2024-08-17T12:37:00Z,31.98
2024-08-17T12:38:00Z,31.880000000000003
2024-08-17T12:39:00Z,31.8
2024-08-17T12:40:00Z,31.64
2024-08-17T12:41:00Z,31.78
2024-08-17T12:42:00Z,31.540000000000003
2024-08-17T12:43:00Z,31.39
2024-08-17T12:44:00Z,31.39
2024-08-17T12:45:00Z,31.71
2024-08-17T12:46:00Z,29.73
2024-08-17T12:47:00Z,29.540000000000003
2024-08-17T12:48:00Z,29.92
2024-08-17T12:49:00Z,30.1
2024-08-17T12:50:00Z,30.14
2024-08-17T12:51:00Z,30.12
2024-08-17T12:52:00Z,30.110000000000003
2024-08-17T12:53:00Z,30.17
2024-08-17T12:54:00Z,30.080000000000002
2024-08-17T12:55:00Z,30.03
2024-08-17T12:56:00Z,30.01
2024-08-17T12:57:00Z,30.0
2024-08-17T12:58:00Z,29.990000000000002
2024-08-17T12:59:00Z,30.0
2024-08-17T13:00:00Z,30.0
2024-08-17T13:01:00Z,29.720000000000002
2024-08-17T13:02:00Z,29.46
2024-08-17T13:03:00Z,29.09
2024-08-17T13:04:00Z,28.76
2024-08-17T13:05:00Z,28.41
2024-08-17T13:06:00Z,28.1
2024-08-17T13:07:00Z,27.85
2024-08-17T13:08:00Z,27.59
2024-08-17T13:09:00Z,27.360000000000003
2024-08-17T13:10:00Z,27.14
2024-08-17T13:11:00Z,26.990000000000002
2024-08-17T13:12:00Z,26.8
2024-08-17T13:13:00Z,26.66
2024-08-17T13:14:00Z,26.53
2024-08-17T13:15:00Z,26.43
2024-08-17T13:16:00Z,26.34
2024-08-17T13:17:00Z,26.240000000000002
2024-08-17T13:18:00Z,26.14
2024-08-17T13:19:00Z,25.970000000000002
2024-08-17T13:20:00Z,25.91
2024-08-17T13:21:00Z,25.89
2024-08-17T13:22:00Z,25.84
2024-08-17T13:23:00Z,26.290000000000003
2024-08-17T13:24:00Z,26.35
2024-08-17T13:25:00Z,26.23
2024-08-17T13:26:00Z,26.1
2024-08-17T13:27:00Z,26.07
2024-08-17T13:28:00Z,26.16
2024-08-17T13:29:00Z,25.85
2024-08-17T13:30:00Z,25.790000000000003
2024-08-17T13:31:00Z,25.69
2024-08-17T13:32:00Z,25.6
2024-08-17T13:33:00Z,25.5
