timestamp,steps,distance millimeters,altitude gain millimeters
2025-07-01T08:20:19Z,0,0,0
2025-07-01T08:20:20Z,0,1350,0
2025-07-01T08:20:21Z,0,1380,0
2025-07-01T08:20:22Z,0,690,0
2025-07-01T08:20:23Z,0,1380,0
2025-07-01T08:20:24Z,0,1380,0
2025-07-01T08:20:25Z,0,1380,0
2025-07-01T08:20:26Z,0,690,0
2025-07-01T08:20:27Z,0,1380,0
2025-07-01T08:20:28Z,0,690,0
2025-07-01T08:20:29Z,0,1380,0
2025-07-01T08:20:30Z,0,1360,0
2025-07-01T08:20:31Z,0,1380,0
2025-07-01T08:20:32Z,0,1380,0
2025-07-01T08:20:33Z,0,690,0
2025-07-01T08:20:34Z,0,1380,0
2025-07-01T08:20:35Z,0,1380,0
2025-07-01T08:20:36Z,0,1380,0
2025-07-01T08:20:37Z,0,690,0
2025-07-01T08:20:38Z,0,1380,0
2025-07-01T08:20:39Z,0,690,0
2025-07-01T08:20:40Z,0,1380,0
2025-07-01T08:20:41Z,0,1380,0
2025-07-01T08:20:42Z,0,2070,0
2025-07-01T08:20:43Z,0,690,0
2025-07-01T08:20:44Z,0,0,0
2025-07-01T08:20:45Z,0,2070,0
2025-07-01T08:20:46Z,0,1380,0
2025-07-01T08:20:47Z,0,1380,0
2025-07-01T08:20:48Z,0,0,0
2025-07-01T08:20:49Z,0,2070,0
2025-07-01T08:20:50Z,0,1380,0
2025-07-01T08:20:51Z,0,690,0
2025-07-01T08:20:52Z,0,1380,0
2025-07-01T08:20:53Z,0,2070,0
2025-07-01T08:20:54Z,0,690,0
2025-07-01T08:20:55Z,0,1380,0
2025-07-01T08:20:56Z,0,1380,0
2025-07-01T08:20:57Z,0,690,0
2025-07-01T08:20:58Z,0,1380,0
2025-07-01T08:20:59Z,0,1380,0
2025-07-01T08:21:00Z,0,0,0
2025-07-01T08:21:01Z,0,0,0
2025-07-01T08:21:02Z,0,1180,0
2025-07-01T08:21:03Z,0,0,0
2025-07-01T08:21:04Z,0,1140,0
2025-07-01T08:21:05Z,0,590,0
2025-07-01T08:21:06Z,0,570,0
2025-07-01T08:21:07Z,0,570,0
2025-07-01T08:21:08Z,0,0,0
2025-07-01T08:21:09Z,0,0,0
2025-07-01T08:21:10Z,0,1690,0
2025-07-01T08:21:11Z,0,1260,0
2025-07-01T08:21:12Z,0,1480,0
2025-07-01T08:21:13Z,0,1480,0
2025-07-01T08:21:14Z,0,690,0
2025-07-01T08:21:15Z,0,1240,0
2025-07-01T08:21:16Z,0,0,0
2025-07-01T08:21:17Z,0,1230,0
2025-07-01T08:21:18Z,0,2070,0
2025-07-01T08:21:19Z,0,1380,0
2025-07-01T08:21:20Z,0,690,0
2025-07-01T08:21:21Z,0,660,0
2025-07-01T08:21:22Z,0,1310,0
2025-07-01T08:21:23Z,0,1330,0
2025-07-01T08:21:24Z,0,0,0
2025-07-01T08:21:25Z,0,1340,0
2025-07-01T08:21:26Z,0,1320,0
2025-07-01T08:21:27Z,0,1280,0
2025-07-01T08:21:28Z,0,1310,0
2025-07-01T08:21:29Z,0,660,0
2025-07-01T08:21:30Z,0,0,0
2025-07-01T08:21:31Z,0,0,0
2025-07-01T08:21:32Z,0,0,0
2025-07-01T08:22:12Z,0,2920,0
2025-07-01T08:22:13Z,0,0,0
2025-07-01T08:22:14Z,0,1310,0
2025-07-01T08:22:15Z,0,0,0
2025-07-01T08:22:16Z,0,1840,0
2025-07-01T08:22:17Z,0,0,0
2025-07-01T08:22:18Z,0,1200,0
2025-07-01T08:22:19Z,0,1230,0
2025-07-01T08:22:20Z,0,650,0
2025-07-01T08:22:21Z,0,1200,0
2025-07-01T08:22:22Z,0,0,0
2025-07-01T08:22:23Z,0,1140,0
2025-07-01T08:22:24Z,0,580,0
2025-07-01T08:22:25Z,0,0,0
2025-07-01T08:22:26Z,0,0,0
2025-07-01T08:22:27Z,0,0,0
2025-07-01T08:22:56Z,0,2920,0
2025-07-01T08:22:57Z,0,570,0
2025-07-01T08:22:58Z,0,1140,0
2025-07-01T08:22:59Z,0,600,0
