timestamp,heart rate zone,total minutes
2024-09-08T12:26:00Z,cardio,2
2024-09-08T12:27:00Z,fat burn,1
2024-09-08T12:28:00Z,cardio,2
2024-09-08T12:29:00Z,cardio,2
2024-09-08T12:30:00Z,cardio,2
2024-09-08T12:31:00Z,cardio,2
2024-09-08T12:32:00Z,cardio,2
2024-09-08T12:33:00Z,cardio,2
2024-09-08T12:34:00Z,cardio,2
2024-09-08T12:35:00Z,peak,2
2024-09-08T12:36:00Z,peak,2
2024-09-08T12:37:00Z,cardio,2
2024-09-08T12:38:00Z,cardio,2
2024-09-08T12:39:00Z,cardio,2
2024-09-08T12:40:00Z,cardio,2
2024-09-08T12:41:00Z,cardio,2
2024-09-08T12:42:00Z,cardio,2
2024-09-08T12:43:00Z,cardio,2
2024-09-08T12:44:00Z,cardio,2
2024-09-08T12:45:00Z,peak,2
2024-09-08T12:46:00Z,cardio,2
2024-09-08T12:47:00Z,cardio,2
2024-09-08T12:48:00Z,cardio,2
2024-09-08T12:49:00Z,cardio,2
2024-09-08T12:50:00Z,peak,2
2024-09-08T12:51:00Z,cardio,2
2024-09-08T12:52:00Z,cardio,2
2024-09-08T12:53:00Z,cardio,2
2024-09-08T12:54:00Z,cardio,2
2024-09-08T12:55:00Z,peak,2
2024-09-08T12:56:00Z,cardio,2
2024-09-08T12:57:00Z,cardio,2
2024-09-08T12:58:00Z,cardio,2
2024-09-08T12:59:00Z,cardio,2
2024-09-08T13:00:00Z,cardio,2
2024-09-08T13:01:00Z,cardio,2
2024-09-08T13:02:00Z,cardio,2
2024-09-08T13:03:00Z,cardio,2
2024-09-08T13:04:00Z,cardio,2
2024-09-08T13:05:00Z,peak,2
2024-09-08T13:06:00Z,peak,2
2024-09-08T13:07:00Z,cardio,2
2024-09-08T13:08:00Z,cardio,2
2024-09-08T13:09:00Z,fat burn,1
2024-09-08T13:10:00Z,cardio,2
2024-09-08T13:11:00Z,cardio,2
2024-09-08T13:12:00Z,cardio,2
2024-09-08T13:13:00Z,cardio,2
2024-09-08T13:14:00Z,cardio,2
2024-09-08T13:15:00Z,cardio,2
2024-09-08T13:16:00Z,cardio,2
2024-09-08T13:17:00Z,cardio,2
2024-09-08T13:18:00Z,cardio,2
2024-09-08T13:19:00Z,cardio,2
2024-09-08T13:20:00Z,peak,2
2024-09-08T13:21:00Z,cardio,2
2024-09-08T13:22:00Z,cardio,2
2024-09-08T13:23:00Z,cardio,2
2024-09-08T13:24:00Z,cardio,2
2024-09-08T13:25:00Z,peak,2
2024-09-08T13:26:00Z,cardio,2
2024-09-08T13:27:00Z,cardio,2
2024-09-08T13:28:00Z,fat burn,1
2024-09-08T13:29:00Z,fat burn,1
2024-09-08T13:30:00Z,fat burn,1
2024-09-08T13:31:00Z,fat burn,1
2024-09-08T13:32:00Z,fat burn,1
2024-09-08T13:33:00Z,fat burn,1
2024-09-08T13:34:00Z,fat burn,1
2024-09-08T13:35:00Z,fat burn,1
2024-09-11T12:57:00Z,fat burn,1
2024-09-11T12:58:00Z,cardio,2
2024-09-11T12:59:00Z,cardio,2
2024-09-11T13:00:00Z,cardio,2
2024-09-11T13:01:00Z,fat burn,1
2024-09-11T13:02:00Z,fat burn,1
2024-09-12T11:18:00Z,fat burn,1
2024-09-12T11:24:00Z,fat burn,1
