timestamp,vertical oscillation
2025-07-31T00:42:01Z,6.4
2025-07-31T00:42:06Z,6.7
2025-07-31T00:42:11Z,6.6
2025-07-31T00:42:16Z,6.4
2025-07-31T00:42:21Z,6.1
2025-07-31T00:42:26Z,6.0
2025-07-31T00:42:31Z,5.9
2025-07-31T00:42:36Z,5.9
2025-07-31T00:42:41Z,6.0
2025-07-31T00:42:46Z,6.4
2025-07-31T00:42:51Z,6.5
2025-07-31T00:42:56Z,6.2
2025-07-31T00:43:01Z,5.8
2025-07-31T00:43:06Z,5.5
2025-07-31T00:43:11Z,5.4
2025-07-31T00:43:16Z,5.4
2025-07-31T00:43:21Z,5.6
2025-07-31T00:43:26Z,5.7
2025-07-31T00:43:31Z,5.8
2025-07-31T00:43:36Z,5.8
2025-07-31T00:43:41Z,5.8
2025-07-31T00:43:46Z,5.7
2025-07-31T00:43:51Z,5.7
2025-07-31T00:43:56Z,5.7
2025-07-31T00:44:01Z,5.7
2025-07-31T00:44:06Z,5.7
2025-07-31T00:44:11Z,5.8
2025-07-31T00:44:16Z,5.7
2025-07-31T00:44:21Z,5.7
2025-07-31T00:44:26Z,5.8
2025-07-31T00:44:31Z,5.7
2025-07-31T00:44:35Z,5.6
2025-07-31T00:44:40Z,5.6
2025-07-31T00:44:45Z,5.7
2025-07-31T00:44:51Z,5.8
2025-07-31T00:44:55Z,5.6
2025-07-31T00:45:00Z,5.6
2025-07-31T00:45:05Z,5.6
2025-07-31T00:45:10Z,5.7
2025-07-31T00:45:15Z,5.7
2025-07-31T00:45:20Z,5.6
2025-07-31T00:45:25Z,5.6
2025-07-31T00:45:30Z,5.6
2025-07-31T00:45:35Z,5.7
2025-07-31T00:45:40Z,5.8
2025-07-31T00:45:45Z,5.8
2025-07-31T00:45:51Z,5.8
2025-07-31T00:45:56Z,5.9
2025-07-31T00:46:01Z,5.9
2025-07-31T00:46:06Z,5.9
2025-07-31T00:46:11Z,5.8
2025-07-31T00:46:16Z,5.8
2025-07-31T00:46:21Z,6.4
2025-07-31T00:46:26Z,7.8
2025-07-31T00:46:31Z,9.1
2025-07-31T00:46:36Z,9.9
2025-07-31T00:47:40Z,6.8
2025-07-31T00:47:45Z,6.6
2025-07-31T00:47:50Z,6.4
2025-07-31T00:47:55Z,6.0
2025-07-31T00:48:00Z,6.0
2025-07-31T00:48:05Z,5.9
2025-07-31T00:48:10Z,6.1
2025-07-31T00:48:15Z,6.2
2025-07-31T00:48:20Z,6.2
2025-07-31T00:48:25Z,6.1
2025-07-31T00:48:30Z,6.0
2025-07-31T00:48:35Z,6.0
2025-07-31T00:48:40Z,6.1
2025-07-31T00:48:45Z,6.0
2025-07-31T00:48:50Z,6.3
2025-07-31T00:48:55Z,7.5
2025-07-31T00:49:00Z,8.7
2025-07-31T00:49:05Z,9.7
2025-07-31T00:49:47Z,6.3
2025-07-31T00:49:51Z,6.3
2025-07-31T00:49:56Z,6.2
2025-07-31T00:50:01Z,6.1
2025-07-31T00:50:06Z,6.0
2025-07-31T00:50:11Z,6.0
2025-07-31T00:50:16Z,6.3
2025-07-31T00:50:21Z,6.6
2025-07-31T00:50:26Z,6.6
2025-07-31T00:50:31Z,6.4
2025-07-31T00:50:36Z,6.2
2025-07-31T00:50:41Z,6.4
2025-07-31T00:50:46Z,6.6
2025-07-31T00:50:51Z,6.6
2025-07-31T00:50:56Z,6.2
2025-07-31T00:51:01Z,6.7
2025-07-31T00:51:06Z,7.8
2025-07-31T00:51:11Z,9.1
2025-07-31T23:46:30Z,7.0
2025-07-31T23:46:35Z,6.8
