timestamp,gain
2022-12-01T14:40:00Z,3048
2022-12-04T19:53:00Z,3048
2022-12-14T02:54:00Z,3048
2022-12-15T02:53:00Z,3048
2022-12-26T03:14:00Z,3048
2022-12-27T14:15:00Z,3048
2022-12-28T11:21:00Z,12192
2022-12-28T11:34:00Z,6096
2022-12-28T13:38:00Z,3048
2022-12-28T18:15:00Z,3048
2022-12-28T18:43:00Z,3048
2022-12-30T04:33:00Z,3048
2022-12-30T06:08:00Z,3048
2022-12-30T09:01:00Z,3048
2022-12-30T10:19:00Z,3048
2022-12-30T11:09:00Z,3048
2022-12-30T14:08:00Z,3048
2022-12-30T14:12:00Z,3048
2022-12-30T14:25:00Z,3048
2022-12-30T14:28:00Z,3048
2022-12-31T04:07:00Z,3048
2022-12-31T04:17:00Z,3048
2022-12-31T04:19:00Z,6096
2022-12-31T04:23:00Z,3048
2022-12-31T04:28:00Z,3048
2022-12-31T04:35:00Z,3048
2022-12-31T04:37:00Z,3048
2022-12-31T04:42:00Z,3048
2022-12-31T06:44:00Z,3048
2022-12-31T07:25:00Z,3048
2022-12-31T07:40:00Z,3048
2022-12-31T07:45:00Z,3048
2022-12-31T07:56:00Z,3048
2022-12-31T08:30:00Z,3048
2022-12-31T08:37:00Z,3048
2022-12-31T09:00:00Z,3048
2022-12-31T09:21:00Z,3048
2022-12-31T13:12:00Z,6096
