timestamp,steps
2023-08-02T06:53:00Z,49
2023-08-02T06:54:00Z,32
2023-08-02T06:55:00Z,34
2023-08-02T06:58:00Z,78
2023-08-02T06:59:00Z,27
2023-08-02T07:03:00Z,19
2023-08-02T07:05:00Z,72
2023-08-02T07:06:00Z,144
2023-08-02T07:07:00Z,166
2023-08-02T07:08:00Z,169
2023-08-02T07:09:00Z,112
2023-08-02T07:10:00Z,46
2023-08-02T07:11:00Z,120
2023-08-02T07:12:00Z,103
2023-08-02T07:13:00Z,102
2023-08-02T07:14:00Z,65
2023-08-02T07:15:00Z,54
2023-08-02T07:16:00Z,8
2023-08-02T07:17:00Z,39
2023-08-02T07:18:00Z,82
2023-08-02T07:19:00Z,59
2023-08-02T07:20:00Z,25
2023-08-02T07:21:00Z,37
2023-08-02T07:22:00Z,53
2023-08-02T07:24:00Z,47
2023-08-02T07:26:00Z,3
2023-08-02T07:27:00Z,9
2023-08-02T07:28:00Z,11
2023-08-02T07:29:00Z,53
2023-08-02T07:30:00Z,7
2023-08-02T07:32:00Z,36
2023-08-02T07:33:00Z,26
2023-08-02T07:35:00Z,42
2023-08-02T07:36:00Z,34
2023-08-02T07:37:00Z,4
2023-08-02T07:38:00Z,63
2023-08-02T07:40:00Z,25
2023-08-02T07:41:00Z,10
2023-08-02T07:42:00Z,5
2023-08-02T07:43:00Z,20
2023-08-02T07:44:00Z,10
2023-08-02T07:45:00Z,24
2023-08-02T07:46:00Z,42
2023-08-02T07:47:00Z,83
2023-08-02T07:48:00Z,64
2023-08-02T07:49:00Z,25
2023-08-02T07:50:00Z,19
2023-08-02T07:51:00Z,13
2023-08-02T07:52:00Z,3
2023-08-02T07:53:00Z,16
2023-08-02T07:55:00Z,38
2023-08-02T07:56:00Z,11
2023-08-02T07:58:00Z,23
2023-08-02T07:59:00Z,21
2023-08-02T08:01:00Z,16
2023-08-02T08:02:00Z,23
2023-08-02T08:03:00Z,31
2023-08-02T08:04:00Z,4
2023-08-02T08:05:00Z,25
2023-08-02T08:06:00Z,41
2023-08-02T08:09:00Z,22
2023-08-02T08:11:00Z,22
2023-08-02T08:12:00Z,33
2023-08-02T08:14:00Z,12
2023-08-02T08:15:00Z,57
2023-08-02T08:16:00Z,27
2023-08-02T08:17:00Z,22
2023-08-02T08:18:00Z,30
2023-08-02T08:19:00Z,25
2023-08-02T08:20:00Z,54
2023-08-02T08:22:00Z,26
2023-08-02T08:23:00Z,28
2023-08-02T08:26:00Z,7
2023-08-02T08:28:00Z,53
2023-08-02T08:29:00Z,68
2023-08-02T08:30:00Z,30
2023-08-03T06:52:00Z,11
2023-08-03T06:53:00Z,55
2023-08-03T06:54:00Z,26
2023-08-03T06:55:00Z,11
2023-08-03T07:01:00Z,14
2023-08-03T07:02:00Z,14
2023-08-03T07:03:00Z,109
2023-08-03T07:04:00Z,174
2023-08-03T07:05:00Z,174
2023-08-03T07:06:00Z,142
2023-08-03T07:07:00Z,89
2023-08-03T07:08:00Z,71
2023-08-03T07:09:00Z,25
2023-08-03T07:10:00Z,143
2023-08-03T07:11:00Z,40
2023-08-03T07:12:00Z,58
2023-08-03T07:13:00Z,78
2023-08-03T07:14:00Z,64
2023-08-03T07:18:00Z,20
2023-08-03T07:21:00Z,13
2023-08-03T07:22:00Z,33
2023-08-03T07:23:00Z,41
2023-08-03T07:24:00Z,12
2023-08-03T07:25:00Z,39
2023-08-03T07:26:00Z,42
2023-08-03T07:27:00Z,53
2023-08-03T07:28:00Z,20
2023-08-03T07:29:00Z,11
2023-08-03T07:30:00Z,62
2023-08-03T07:31:00Z,94
2023-08-03T07:32:00Z,48
2023-08-03T07:33:00Z,28
2023-08-03T07:34:00Z,41
2023-08-03T07:36:00Z,44
2023-08-03T07:37:00Z,54
2023-08-03T07:38:00Z,9
2023-08-03T07:39:00Z,39
2023-08-03T07:44:00Z,3
2023-08-03T07:47:00Z,35
2023-08-03T07:50:00Z,36
2023-08-03T07:51:00Z,9
2023-08-03T07:52:00Z,7
2023-08-03T07:53:00Z,6
2023-08-03T07:54:00Z,64
2023-08-03T07:58:00Z,16
2023-08-03T07:59:00Z,51
2023-08-03T08:01:00Z,10
2023-08-03T08:02:00Z,3
2023-08-03T08:03:00Z,10
2023-08-03T08:10:00Z,30
2023-08-03T08:11:00Z,51
2023-08-03T08:12:00Z,60
2023-08-03T08:14:00Z,64
2023-08-03T08:15:00Z,52
2023-08-03T08:17:00Z,43
2023-08-03T08:18:00Z,71
2023-08-03T08:19:00Z,72
2023-08-03T08:20:00Z,82
2023-08-03T08:21:00Z,21
2023-08-03T08:23:00Z,7
2023-08-03T08:24:00Z,80
2023-08-03T08:25:00Z,16
2023-08-03T08:26:00Z,3
2023-08-03T08:27:00Z,3
2023-08-03T08:29:00Z,62
2023-08-03T08:30:00Z,66
2023-08-03T08:31:00Z,71
2023-08-03T08:32:00Z,65
2023-08-03T08:33:00Z,36
2023-08-03T08:34:00Z,14
2023-08-03T08:35:00Z,48
2023-08-03T08:36:00Z,7
2023-08-03T08:38:00Z,7
2023-08-03T08:39:00Z,38
2023-08-03T08:40:00Z,15
