timestamp,vertical oscillation
2025-07-25T00:10:28Z,6.1
2025-07-25T00:10:33Z,6.4
2025-07-25T00:10:38Z,6.3
2025-07-25T00:10:43Z,6.3
2025-07-25T00:10:47Z,6.2
2025-07-25T00:10:52Z,6.2
2025-07-25T00:10:57Z,6.1
2025-07-25T00:11:02Z,6.5
2025-07-25T00:11:08Z,6.7
2025-07-25T00:11:13Z,7.2
2025-07-25T00:11:18Z,7.2
2025-07-25T00:11:23Z,7.0
2025-07-25T00:11:28Z,6.8
2025-07-25T00:11:33Z,6.4
2025-07-25T00:11:38Z,6.6
2025-07-25T00:11:42Z,6.5
2025-07-25T00:11:48Z,6.5
2025-07-25T00:11:52Z,6.4
2025-07-25T00:11:58Z,6.4
2025-07-25T00:12:03Z,6.8
2025-07-25T00:12:08Z,6.8
2025-07-25T00:12:13Z,6.8
2025-07-25T00:12:18Z,6.5
2025-07-25T00:12:22Z,6.5
2025-07-25T00:12:28Z,6.4
2025-07-25T00:12:33Z,6.5
2025-07-25T00:12:38Z,6.8
2025-07-25T00:12:43Z,7.2
2025-07-25T00:12:48Z,7.3
2025-07-25T00:12:53Z,7.2
2025-07-25T00:12:58Z,6.6
2025-07-25T00:13:03Z,6.2
2025-07-25T00:13:08Z,6.1
2025-07-25T00:13:13Z,6.7
2025-07-25T00:13:18Z,6.9
2025-07-25T00:13:23Z,7.1
2025-07-25T00:13:28Z,6.7
2025-07-25T00:13:33Z,6.6
2025-07-25T00:13:38Z,6.3
2025-07-25T00:13:43Z,6.5
2025-07-25T00:13:48Z,6.3
2025-07-25T00:13:53Z,6.6
2025-07-25T00:13:58Z,6.7
2025-07-25T00:14:03Z,6.9
2025-07-25T00:14:08Z,6.9
2025-07-25T00:14:13Z,6.8
2025-07-25T00:14:18Z,6.6
2025-07-25T00:14:22Z,6.6
2025-07-25T00:14:27Z,6.6
2025-07-25T00:14:32Z,6.8
2025-07-25T00:14:37Z,6.5
2025-07-25T00:14:42Z,6.4
2025-07-25T00:14:47Z,6.2
2025-07-25T00:14:52Z,6.3
2025-07-25T00:14:57Z,6.2
2025-07-25T00:15:03Z,6.2
2025-07-25T00:15:08Z,6.2
2025-07-25T00:15:13Z,6.2
2025-07-25T00:15:18Z,6.2
2025-07-25T00:15:23Z,6.2
2025-07-25T00:15:28Z,6.4
2025-07-25T00:15:33Z,6.4
2025-07-25T00:15:38Z,6.4
2025-07-25T00:15:42Z,6.4
2025-07-25T00:15:48Z,6.6
2025-07-25T00:15:53Z,6.7
2025-07-25T00:15:58Z,6.7
2025-07-25T00:16:03Z,6.6
2025-07-25T00:16:08Z,6.5
2025-07-25T00:16:13Z,6.7
2025-07-25T00:16:18Z,7.9
2025-07-25T00:16:23Z,7.9
2025-07-25T00:16:28Z,7.7
2025-07-25T00:16:33Z,6.6
2025-07-25T00:16:38Z,6.7
