timestamp,light,moderate,very
2024-02-01T00:27:00Z,1,0,0
2024-02-01T00:28:00Z,1,0,0
2024-02-01T00:29:00Z,1,0,0
2024-02-01T00:30:00Z,1,0,0
2024-02-01T00:34:00Z,1,0,0
2024-02-01T00:35:00Z,1,0,0
2024-02-01T00:38:00Z,1,0,0
2024-02-01T00:42:00Z,1,0,0
2024-02-01T00:43:00Z,1,0,0
2024-02-01T00:44:00Z,1,0,0
2024-02-01T00:45:00Z,1,0,0
2024-02-01T00:46:00Z,1,0,0
2024-02-01T00:47:00Z,1,0,0
2024-02-01T00:48:00Z,1,0,0
2024-02-01T00:49:00Z,1,0,0
2024-02-01T00:51:00Z,1,0,0
2024-02-01T00:56:00Z,1,0,0
2024-02-01T00:57:00Z,1,0,0
2024-02-01T00:58:00Z,1,0,0
2024-02-01T00:59:00Z,1,0,0
2024-02-01T01:00:00Z,1,0,0
2024-02-01T01:05:00Z,1,0,0
2024-02-01T01:06:00Z,1,0,0
2024-02-01T01:07:00Z,1,0,0
2024-02-01T01:08:00Z,1,0,0
2024-02-01T01:13:00Z,1,0,0
2024-02-01T01:14:00Z,1,0,0
2024-02-01T01:15:00Z,1,0,0
2024-02-01T01:16:00Z,1,0,0
2024-02-01T01:20:00Z,1,0,0
2024-02-01T01:21:00Z,1,0,0
2024-02-01T01:24:00Z,1,0,0
2024-02-01T01:25:00Z,1,0,0
2024-02-01T01:29:00Z,1,0,0
2024-02-01T01:30:00Z,0,1,0
2024-02-01T01:31:00Z,0,0,1
2024-02-01T01:32:00Z,0,1,0
2024-02-01T01:33:00Z,1,0,0
2024-02-01T01:34:00Z,1,0,0
2024-02-01T01:35:00Z,0,0,1
2024-02-01T01:36:00Z,0,0,1
2024-02-01T01:37:00Z,0,0,1
2024-02-01T01:38:00Z,0,0,1
2024-02-01T01:39:00Z,0,0,1
2024-02-01T01:40:00Z,0,0,1
2024-02-01T01:41:00Z,0,0,1
2024-02-01T01:42:00Z,0,0,1
2024-02-01T01:43:00Z,0,0,1
2024-02-01T01:44:00Z,0,0,1
2024-02-01T01:45:00Z,0,0,1
2024-02-01T01:46:00Z,0,0,1
2024-02-01T01:47:00Z,0,0,1
2024-02-01T01:48:00Z,0,0,1
2024-02-01T01:49:00Z,0,0,1
2024-02-01T01:50:00Z,0,0,1
2024-02-01T01:51:00Z,0,0,1
2024-02-01T01:52:00Z,0,0,1
2024-02-01T01:53:00Z,0,0,1
2024-02-01T01:54:00Z,0,0,1
2024-02-01T01:55:00Z,0,0,1
2024-02-01T01:56:00Z,0,0,1
2024-02-01T01:57:00Z,0,0,1
2024-02-01T01:58:00Z,0,0,1
2024-02-01T01:59:00Z,0,0,1
2024-02-01T02:00:00Z,0,0,1
2024-02-01T02:01:00Z,0,0,1
2024-02-01T02:02:00Z,0,0,1
2024-02-01T02:03:00Z,0,1,0
2024-02-01T02:04:00Z,0,1,0
2024-02-01T02:12:00Z,0,1,0
2024-02-01T02:13:00Z,0,0,1
2024-02-01T02:14:00Z,0,0,1
2024-02-01T02:15:00Z,0,0,1
2024-02-01T02:16:00Z,0,1,0
2024-02-01T02:17:00Z,0,1,0
2024-02-01T02:18:00Z,0,1,0
2024-02-01T02:19:00Z,0,1,0
2024-02-01T02:20:00Z,0,1,0
2024-02-01T02:21:00Z,0,1,0
2024-02-01T02:22:00Z,0,0,1
2024-02-01T02:23:00Z,0,1,0
2024-02-01T03:19:00Z,0,1,0
2024-02-01T03:20:00Z,0,1,0
2024-02-01T03:21:00Z,0,1,0
2024-02-01T03:22:00Z,0,1,0
2024-02-01T03:23:00Z,0,1,0
2024-02-01T03:24:00Z,0,1,0
