timestamp,vertical oscillation
2025-05-21T23:13:33Z,8.5
2025-05-21T23:14:08Z,8.6
2025-05-21T23:14:14Z,8.0
2025-05-21T23:14:19Z,8.0
2025-05-21T23:14:24Z,8.1
2025-05-21T23:14:29Z,8.9
2025-05-21T23:14:41Z,9.5
2025-05-21T23:14:56Z,10.2
2025-05-21T23:15:01Z,9.9
2025-05-21T23:15:06Z,9.8
2025-05-21T23:15:11Z,9.2
2025-05-21T23:15:16Z,8.6
2025-05-21T23:15:20Z,7.8
2025-05-21T23:15:25Z,7.8
2025-05-21T23:17:06Z,9.5
2025-05-21T23:17:11Z,9.3
2025-05-21T23:17:16Z,9.1
2025-05-21T23:17:21Z,8.7
2025-05-21T23:17:26Z,8.6
2025-05-21T23:17:31Z,8.5
2025-05-21T23:17:36Z,8.5
2025-05-21T23:17:41Z,8.3
2025-05-21T23:17:46Z,8.5
2025-05-21T23:17:51Z,8.2
2025-05-21T23:17:56Z,8.2
2025-05-21T23:18:01Z,8.0
2025-05-21T23:18:06Z,8.1
2025-05-21T23:18:11Z,8.2
2025-05-21T23:18:16Z,8.1
2025-05-21T23:18:21Z,8.1
2025-05-21T23:18:26Z,7.9
2025-05-21T23:18:32Z,7.9
2025-05-21T23:18:37Z,7.9
2025-05-21T23:18:42Z,8.1
2025-05-21T23:18:47Z,8.0
2025-05-21T23:18:52Z,7.7
2025-05-21T23:18:57Z,7.3
2025-05-21T23:19:02Z,7.2
2025-05-21T23:19:07Z,7.6
2025-05-21T23:19:12Z,7.9
2025-05-21T23:19:17Z,8.0
2025-05-21T23:19:22Z,7.7
2025-05-21T23:19:27Z,7.7
2025-05-21T23:19:32Z,7.7
2025-05-21T23:19:37Z,7.7
2025-05-21T23:19:42Z,7.6
2025-05-21T23:19:47Z,7.4
2025-05-21T23:19:52Z,7.5
2025-05-21T23:19:57Z,7.6
2025-05-21T23:20:02Z,7.8
2025-05-21T23:20:07Z,7.7
2025-05-21T23:20:12Z,7.4
2025-05-21T23:20:17Z,6.9
2025-05-21T23:20:22Z,7.0
2025-05-21T23:20:27Z,7.5
2025-05-21T23:20:31Z,7.6
2025-05-21T23:20:36Z,7.5
2025-05-21T23:20:42Z,7.1
2025-05-21T23:20:47Z,7.2
2025-05-21T23:20:52Z,7.2
2025-05-21T23:20:57Z,7.4
2025-05-21T23:21:02Z,7.3
2025-05-21T23:21:07Z,7.5
2025-05-21T23:21:12Z,7.2
2025-05-21T23:21:17Z,7.3
2025-05-21T23:21:22Z,7.3
2025-05-21T23:21:27Z,7.6
2025-05-21T23:21:32Z,7.6
2025-05-21T23:21:37Z,7.2
2025-05-21T23:21:42Z,7.2
2025-05-21T23:21:47Z,7.1
2025-05-21T23:21:52Z,7.3
2025-05-21T23:21:57Z,7.4
2025-05-21T23:22:02Z,7.7
2025-05-21T23:22:07Z,8.1
2025-05-21T23:22:12Z,8.1
2025-05-21T23:22:17Z,7.9
2025-05-21T23:22:22Z,7.7
2025-05-21T23:22:27Z,7.6
2025-05-21T23:22:32Z,7.6
2025-05-21T23:22:37Z,7.5
2025-05-21T23:22:42Z,7.6
2025-05-21T23:22:47Z,7.7
2025-05-21T23:22:52Z,7.9
2025-05-21T23:22:57Z,7.8
2025-05-21T23:23:02Z,7.8
2025-05-21T23:23:07Z,7.8
2025-05-21T23:23:12Z,7.8
2025-05-21T23:23:17Z,7.5
2025-05-21T23:23:22Z,7.3
2025-05-21T23:23:27Z,7.5
2025-05-21T23:23:32Z,7.8
2025-05-21T23:23:37Z,7.8
2025-05-21T23:23:43Z,7.9
2025-05-21T23:23:48Z,7.9
2025-05-21T23:23:53Z,8.0
2025-05-21T23:23:58Z,7.8
2025-05-21T23:24:03Z,7.9
2025-05-21T23:24:08Z,7.7
