timestamp,heart rate zone,total minutes
2023-05-02T13:59:00Z,fat burn,1
2023-05-02T14:14:00Z,fat burn,1
2023-05-11T13:15:00Z,fat burn,1
2023-05-11T13:19:00Z,fat burn,1
2023-05-12T00:15:00Z,fat burn,1
2023-05-12T00:44:00Z,fat burn,1
2023-05-12T00:45:00Z,fat burn,1
2023-05-12T14:23:00Z,fat burn,1
2023-05-12T14:24:00Z,fat burn,1
2023-05-12T14:25:00Z,fat burn,1
2023-05-12T14:26:00Z,fat burn,1
2023-05-12T14:27:00Z,fat burn,1
2023-05-12T14:28:00Z,fat burn,1
2023-05-12T14:29:00Z,cardio,2
2023-05-12T14:30:00Z,fat burn,1
2023-05-12T14:31:00Z,fat burn,1
2023-05-13T18:43:00Z,fat burn,1
2023-05-13T18:44:00Z,fat burn,1
2023-05-13T18:47:00Z,fat burn,1
2023-05-13T18:48:00Z,fat burn,1
2023-05-13T18:49:00Z,fat burn,1
2023-05-13T18:50:00Z,fat burn,1
2023-05-13T18:51:00Z,fat burn,1
2023-05-13T18:52:00Z,fat burn,1
2023-05-13T18:53:00Z,fat burn,1
2023-05-13T18:54:00Z,fat burn,1
2023-05-13T18:55:00Z,cardio,2
2023-05-13T18:56:00Z,peak,2
2023-05-13T18:57:00Z,cardio,2
2023-05-13T18:58:00Z,fat burn,1
2023-05-13T18:59:00Z,fat burn,1
2023-05-13T19:00:00Z,fat burn,1
2023-05-13T19:01:00Z,fat burn,1
2023-05-13T19:03:00Z,fat burn,1
2023-05-13T19:04:00Z,fat burn,1
2023-05-13T19:14:00Z,fat burn,1
2023-05-13T19:53:00Z,fat burn,1
2023-05-13T19:54:00Z,fat burn,1
2023-05-13T20:08:00Z,fat burn,1
2023-05-13T20:09:00Z,fat burn,1
2023-05-13T20:12:00Z,fat burn,1
2023-05-13T20:13:00Z,fat burn,1
2023-05-13T20:19:00Z,fat burn,1
2023-05-13T20:21:00Z,fat burn,1
2023-05-13T20:22:00Z,fat burn,1
2023-05-13T22:18:00Z,fat burn,1
2023-05-14T01:47:00Z,fat burn,1
2023-05-14T02:29:00Z,fat burn,1
2023-05-14T13:21:00Z,fat burn,1
2023-05-14T13:22:00Z,fat burn,1
2023-05-14T13:59:00Z,fat burn,1
2023-05-14T14:00:00Z,fat burn,1
2023-05-14T14:02:00Z,fat burn,1
2023-05-14T14:03:00Z,fat burn,1
2023-05-14T14:04:00Z,cardio,2
2023-05-14T14:05:00Z,peak,2
2023-05-14T14:06:00Z,peak,2
2023-05-14T14:07:00Z,cardio,2
2023-05-14T14:08:00Z,peak,2
2023-05-14T14:09:00Z,cardio,2
2023-05-14T14:10:00Z,cardio,2
2023-05-14T14:11:00Z,fat burn,1
2023-05-14T14:12:00Z,fat burn,1
2023-05-14T14:13:00Z,fat burn,1
2023-05-14T14:14:00Z,fat burn,1
2023-05-14T14:18:00Z,fat burn,1
2023-05-14T14:19:00Z,fat burn,1
2023-05-14T14:20:00Z,fat burn,1
2023-05-14T14:21:00Z,fat burn,1
2023-05-14T14:22:00Z,cardio,2
2023-05-14T14:23:00Z,fat burn,1
2023-05-14T14:24:00Z,fat burn,1
2023-05-14T14:25:00Z,fat burn,1
2023-05-14T14:26:00Z,fat burn,1
2023-05-14T14:27:00Z,fat burn,1
2023-05-14T14:28:00Z,fat burn,1
2023-05-14T14:29:00Z,fat burn,1
2023-05-14T14:30:00Z,cardio,2
2023-05-14T14:31:00Z,cardio,2
2023-05-14T14:32:00Z,fat burn,1
2023-05-14T14:33:00Z,cardio,2
2023-05-14T14:34:00Z,fat burn,1
2023-05-14T14:35:00Z,fat burn,1
2023-05-14T14:36:00Z,fat burn,1
2023-05-14T14:37:00Z,fat burn,1
2023-05-14T14:38:00Z,fat burn,1
2023-05-14T14:39:00Z,fat burn,1
2023-05-14T14:40:00Z,fat burn,1
2023-05-14T14:41:00Z,fat burn,1
2023-05-14T14:42:00Z,fat burn,1
2023-05-14T14:43:00Z,fat burn,1
2023-05-14T14:44:00Z,fat burn,1
2023-05-14T14:45:00Z,fat burn,1
2023-05-14T14:46:00Z,fat burn,1
2023-05-14T14:47:00Z,fat burn,1
2023-05-14T14:48:00Z,fat burn,1
2023-05-14T14:49:00Z,fat burn,1
2023-05-14T14:50:00Z,fat burn,1
2023-05-14T14:51:00Z,fat burn,1
2023-05-14T14:52:00Z,fat burn,1
2023-05-14T14:53:00Z,fat burn,1
2023-05-14T14:54:00Z,fat burn,1
2023-05-14T14:55:00Z,fat burn,1
2023-05-14T14:56:00Z,fat burn,1
2023-05-14T14:57:00Z,fat burn,1
