timestamp,light,moderate,very
2024-03-01T05:13:00Z,1,0,0
2024-03-01T05:14:00Z,1,0,0
2024-03-01T05:15:00Z,1,0,0
2024-03-01T05:23:00Z,1,0,0
2024-03-01T05:24:00Z,1,0,0
2024-03-01T05:27:00Z,1,0,0
2024-03-01T05:39:00Z,1,0,0
2024-03-01T05:40:00Z,1,0,0
2024-03-01T06:02:00Z,1,0,0
2024-03-01T06:03:00Z,1,0,0
2024-03-01T07:55:00Z,1,0,0
2024-03-01T07:58:00Z,1,0,0
2024-03-01T07:59:00Z,1,0,0
2024-03-01T09:36:00Z,1,0,0
2024-03-01T09:37:00Z,0,1,0
2024-03-01T09:38:00Z,0,1,0
2024-03-01T09:40:00Z,0,1,0
2024-03-01T09:42:00Z,0,1,0
2024-03-01T09:43:00Z,0,1,0
2024-03-01T09:44:00Z,0,0,1
2024-03-01T09:45:00Z,0,0,1
2024-03-01T09:46:00Z,0,1,0
2024-03-01T09:47:00Z,0,1,0
2024-03-01T09:48:00Z,0,1,0
2024-03-01T09:49:00Z,0,0,1
2024-03-01T09:50:00Z,0,1,0
2024-03-01T09:51:00Z,0,1,0
2024-03-01T09:52:00Z,1,0,0
2024-03-01T09:53:00Z,0,1,0
2024-03-01T09:54:00Z,1,0,0
2024-03-01T09:55:00Z,0,1,0
2024-03-01T09:56:00Z,0,0,1
2024-03-01T09:57:00Z,0,1,0
2024-03-01T09:58:00Z,0,0,1
2024-03-01T09:59:00Z,0,0,1
2024-03-01T10:00:00Z,0,1,0
2024-03-01T10:01:00Z,0,0,1
2024-03-01T10:02:00Z,0,1,0
2024-03-01T10:03:00Z,0,1,0
2024-03-01T10:04:00Z,1,0,0
2024-03-01T10:05:00Z,0,0,1
2024-03-01T10:06:00Z,0,1,0
2024-03-01T10:07:00Z,1,0,0
2024-03-01T10:08:00Z,0,1,0
2024-03-01T10:09:00Z,0,1,0
2024-03-01T10:12:00Z,0,0,1
2024-03-01T10:20:00Z,1,0,0
2024-03-01T10:21:00Z,1,0,0
2024-03-01T10:22:00Z,1,0,0
2024-03-01T10:23:00Z,1,0,0
2024-03-01T10:33:00Z,1,0,0
2024-03-01T10:34:00Z,1,0,0
2024-03-01T10:35:00Z,1,0,0
2024-03-01T10:36:00Z,1,0,0
2024-03-01T10:42:00Z,1,0,0
2024-03-01T10:43:00Z,1,0,0
2024-03-01T10:45:00Z,1,0,0
2024-03-01T10:46:00Z,1,0,0
2024-03-01T10:47:00Z,1,0,0
2024-03-01T10:48:00Z,1,0,0
2024-03-01T10:50:00Z,1,0,0
2024-03-01T10:53:00Z,1,0,0
2024-03-01T10:55:00Z,1,0,0
2024-03-01T10:58:00Z,1,0,0
2024-03-01T11:00:00Z,1,0,0
2024-03-01T11:01:00Z,1,0,0
2024-03-01T11:02:00Z,1,0,0
2024-03-01T11:03:00Z,1,0,0
2024-03-01T11:04:00Z,1,0,0
2024-03-01T11:05:00Z,1,0,0
2024-03-01T11:06:00Z,1,0,0
2024-03-01T11:07:00Z,1,0,0
2024-03-01T11:08:00Z,1,0,0
2024-03-01T11:09:00Z,1,0,0
2024-03-01T11:18:00Z,1,0,0
2024-03-01T11:19:00Z,1,0,0
2024-03-01T11:20:00Z,1,0,0
2024-03-01T11:25:00Z,1,0,0
2024-03-01T11:26:00Z,1,0,0
2024-03-01T11:28:00Z,1,0,0
2024-03-01T11:29:00Z,1,0,0
2024-03-01T11:30:00Z,1,0,0
2024-03-01T11:32:00Z,1,0,0
2024-03-01T11:33:00Z,1,0,0
2024-03-01T11:35:00Z,1,0,0
2024-03-01T11:36:00Z,1,0,0
2024-03-01T11:37:00Z,1,0,0
2024-03-01T11:38:00Z,1,0,0
2024-03-01T11:46:00Z,1,0,0
2024-03-01T11:47:00Z,1,0,0
2024-03-01T11:48:00Z,1,0,0
2024-03-01T11:49:00Z,1,0,0
2024-03-01T11:50:00Z,1,0,0
2024-03-01T11:51:00Z,1,0,0
2024-03-01T11:52:00Z,1,0,0
2024-03-01T11:53:00Z,1,0,0
2024-03-01T11:54:00Z,1,0,0
2024-03-01T11:55:00Z,1,0,0
2024-03-01T11:56:00Z,1,0,0
2024-03-01T11:57:00Z,1,0,0
2024-03-01T11:59:00Z,1,0,0
2024-03-01T12:00:00Z,1,0,0
2024-03-01T12:01:00Z,1,0,0
2024-03-01T12:02:00Z,1,0,0
2024-03-01T12:03:00Z,1,0,0
2024-03-01T12:04:00Z,1,0,0
2024-03-01T12:05:00Z,1,0,0
2024-03-01T12:06:00Z,1,0,0
2024-03-01T12:07:00Z,1,0,0
2024-03-01T12:08:00Z,1,0,0
2024-03-02T07:53:00Z,1,0,0
2024-03-02T07:54:00Z,1,0,0
2024-03-02T07:55:00Z,1,0,0
2024-03-02T07:56:00Z,1,0,0
2024-03-02T07:59:00Z,1,0,0
2024-03-02T08:02:00Z,1,0,0
2024-03-02T08:03:00Z,1,0,0
2024-03-02T08:04:00Z,1,0,0
2024-03-02T08:05:00Z,1,0,0
2024-03-02T08:06:00Z,1,0,0
2024-03-02T08:07:00Z,1,0,0
2024-03-02T08:08:00Z,0,1,0
2024-03-02T08:09:00Z,0,0,1
2024-03-02T08:10:00Z,0,0,1
2024-03-02T08:11:00Z,0,0,1
2024-03-02T08:12:00Z,0,0,1
2024-03-02T08:13:00Z,0,0,1
2024-03-02T08:14:00Z,0,1,0
2024-03-02T08:15:00Z,0,0,1
2024-03-02T08:16:00Z,0,0,1
2024-03-02T08:17:00Z,0,0,1
2024-03-02T08:18:00Z,0,0,1
2024-03-02T08:19:00Z,0,0,1
2024-03-02T08:20:00Z,0,0,1
2024-03-02T08:21:00Z,0,0,1
2024-03-02T08:22:00Z,0,0,1
2024-03-02T08:23:00Z,0,0,1
2024-03-02T08:24:00Z,0,0,1
2024-03-02T08:25:00Z,0,0,1
2024-03-02T08:26:00Z,0,0,1
2024-03-02T08:27:00Z,0,0,1
2024-03-02T08:28:00Z,0,0,1
2024-03-02T08:29:00Z,0,0,1
2024-03-02T08:30:00Z,0,0,1
2024-03-02T08:31:00Z,0,0,1
2024-03-02T08:32:00Z,0,0,1
2024-03-02T08:33:00Z,0,0,1
2024-03-02T08:34:00Z,0,0,1
2024-03-02T08:35:00Z,0,0,1
2024-03-02T08:36:00Z,0,0,1
2024-03-02T08:37:00Z,0,0,1
2024-03-02T08:38:00Z,0,0,1
2024-03-02T08:39:00Z,0,0,1
2024-03-02T08:40:00Z,0,0,1
2024-03-02T08:41:00Z,0,0,1
2024-03-02T08:42:00Z,0,0,1
2024-03-02T08:43:00Z,0,0,1
2024-03-02T08:44:00Z,0,0,1
2024-03-02T08:45:00Z,0,0,1
2024-03-02T08:46:00Z,0,0,1
2024-03-02T08:47:00Z,0,0,1
2024-03-02T08:48:00Z,0,0,1
2024-03-02T08:49:00Z,0,0,1
2024-03-02T08:50:00Z,0,0,1
2024-03-02T08:51:00Z,0,0,1
2024-03-02T08:52:00Z,0,0,1
2024-03-02T08:53:00Z,0,0,1
2024-03-02T08:54:00Z,0,1,0
2024-03-02T08:55:00Z,0,0,1
2024-03-02T08:56:00Z,0,0,1
2024-03-02T08:57:00Z,0,0,1
2024-03-02T08:58:00Z,0,1,0
2024-03-02T08:59:00Z,0,1,0
