timestamp,steps,distance millimeters,altitude gain millimeters
2025-05-25T23:32:00Z,0,0,0
2025-05-25T23:32:01Z,0,3590,0
2025-05-25T23:32:02Z,0,1890,0
2025-05-25T23:32:03Z,0,640,0
2025-05-25T23:32:04Z,0,1290,0
2025-05-25T23:32:05Z,0,640,0
2025-05-25T23:32:06Z,0,1300,0
2025-05-25T23:32:07Z,0,640,0
2025-05-25T23:32:08Z,0,1280,0
2025-05-25T23:32:09Z,0,1280,0
2025-05-25T23:32:10Z,0,640,0
2025-05-25T23:32:11Z,0,0,0
2025-05-25T23:32:12Z,0,0,0
2025-05-25T23:32:13Z,0,0,0
2025-05-25T23:32:17Z,0,0,0
2025-05-25T23:33:08Z,0,2930,0
2025-05-25T23:33:09Z,0,570,0
2025-05-25T23:33:10Z,0,570,0
2025-05-25T23:33:11Z,0,0,0
2025-05-25T23:33:12Z,0,1140,0
2025-05-25T23:33:13Z,0,0,0
2025-05-25T23:33:14Z,0,0,0
2025-05-25T23:33:15Z,0,1760,0
2025-05-25T23:33:16Z,0,1240,0
2025-05-25T23:33:17Z,0,600,0
2025-05-25T23:33:18Z,0,0,0
2025-05-25T23:33:19Z,0,2480,0
2025-05-25T23:33:20Z,0,1310,0
2025-05-25T23:33:21Z,0,0,0
2025-05-25T23:33:22Z,0,0,0
2025-05-25T23:33:23Z,0,0,0
2025-05-25T23:33:38Z,0,2920,0
2025-05-25T23:33:39Z,0,1300,0
2025-05-25T23:33:40Z,0,1300,0
2025-05-25T23:33:41Z,0,1300,0
2025-05-25T23:33:42Z,0,0,0
2025-05-25T23:33:43Z,0,1300,0
2025-05-25T23:33:44Z,0,1300,0
2025-05-25T23:33:45Z,0,1310,0
2025-05-25T23:33:46Z,0,1280,0
2025-05-25T23:33:47Z,0,1300,0
2025-05-25T23:33:48Z,0,0,0
2025-05-25T23:33:49Z,0,1960,0
2025-05-25T23:33:50Z,0,0,0
2025-05-25T23:33:51Z,0,1970,0
2025-05-25T23:33:52Z,0,1290,0
2025-05-25T23:33:53Z,0,1940,0
2025-05-25T23:33:54Z,0,1370,0
2025-05-25T23:33:55Z,0,720,0
2025-05-25T23:33:56Z,0,0,0
2025-05-25T23:33:57Z,0,0,0
2025-05-25T23:33:58Z,0,0,0
2025-05-25T23:34:15Z,0,4490,0
2025-05-25T23:34:16Z,0,2280,0
2025-05-25T23:34:17Z,0,1370,0
2025-05-25T23:34:18Z,0,1260,0
2025-05-25T23:34:19Z,0,0,0
2025-05-25T23:34:20Z,0,1160,0
2025-05-25T23:34:21Z,0,0,0
2025-05-25T23:34:22Z,0,0,0
2025-05-25T23:34:23Z,0,0,0
2025-05-25T23:34:48Z,0,2960,0
2025-05-25T23:34:49Z,0,570,0
2025-05-25T23:34:50Z,0,0,0
2025-05-25T23:34:51Z,0,570,0
2025-05-25T23:34:52Z,0,1140,0
2025-05-25T23:34:53Z,0,1170,0
2025-05-25T23:34:54Z,0,630,0
2025-05-25T23:34:55Z,0,610,0
2025-05-25T23:34:56Z,0,590,0
2025-05-25T23:34:57Z,0,570,0
2025-05-25T23:34:58Z,0,570,0
2025-05-25T23:34:59Z,0,0,0
2025-05-25T23:35:00Z,0,1140,0
2025-05-25T23:35:01Z,0,0,0
2025-05-25T23:35:02Z,0,570,0
2025-05-25T23:35:03Z,0,570,0
2025-05-25T23:35:04Z,0,570,0
2025-05-25T23:35:05Z,0,570,0
2025-05-25T23:35:06Z,0,570,0
2025-05-25T23:35:07Z,0,570,0
2025-05-25T23:35:08Z,0,570,0
2025-05-25T23:35:09Z,0,1180,0
2025-05-25T23:35:10Z,0,610,0
2025-05-25T23:35:11Z,0,590,0
2025-05-25T23:35:12Z,0,590,0
2025-05-25T23:35:13Z,0,1150,0
2025-05-25T23:35:14Z,0,0,0
2025-05-25T23:35:15Z,0,0,0
2025-05-25T23:35:16Z,0,0,0
2025-05-25T23:35:42Z,0,4850,0
2025-05-25T23:35:43Z,0,1960,0
2025-05-25T23:35:44Z,0,660,0
2025-05-25T23:35:45Z,0,0,0
2025-05-25T23:35:46Z,0,0,0
2025-05-25T23:35:47Z,0,0,0
2025-05-25T23:36:58Z,0,2920,0
2025-05-25T23:36:59Z,0,1910,0
2025-05-25T23:37:00Z,0,0,0
2025-05-25T23:37:01Z,0,1290,0
2025-05-25T23:37:02Z,0,2530,0
2025-05-25T23:37:03Z,0,1920,0
2025-05-25T23:37:04Z,0,700,0
2025-05-25T23:37:05Z,0,2180,0
2025-05-25T23:37:06Z,0,1680,0
2025-05-25T23:37:07Z,0,1480,0
2025-05-25T23:37:08Z,0,0,0
2025-05-25T23:37:09Z,0,590,0
2025-05-25T23:37:10Z,0,590,0
2025-05-25T23:37:11Z,0,590,0
2025-05-25T23:37:12Z,0,1220,0
2025-05-25T23:37:13Z,0,1270,0
2025-05-25T23:37:14Z,0,1300,0
2025-05-25T23:37:15Z,0,1260,0
2025-05-25T23:37:16Z,0,630,0
2025-05-25T23:37:17Z,0,630,0
2025-05-25T23:37:18Z,0,1250,0
2025-05-25T23:37:19Z,0,630,0
2025-05-25T23:37:20Z,0,640,0
2025-05-25T23:37:21Z,0,0,0
2025-05-25T23:37:22Z,0,0,0
2025-05-25T23:37:23Z,0,0,0
2025-05-25T23:37:24Z,0,0,0
2025-05-25T23:37:25Z,0,0,0
2025-05-25T23:37:26Z,0,2920,0
2025-05-25T23:37:27Z,0,1260,0
2025-05-25T23:37:28Z,0,630,0
2025-05-25T23:37:29Z,0,610,0
2025-05-25T23:37:32Z,0,0,0
2025-05-25T23:38:03Z,0,4220,0
2025-05-25T23:38:04Z,0,660,0
2025-05-25T23:38:05Z,0,640,0
2025-05-25T23:38:06Z,0,1300,0
2025-05-25T23:38:07Z,0,0,0
2025-05-25T23:38:08Z,0,0,0
2025-05-25T23:38:09Z,0,0,0
2025-05-25T23:38:10Z,0,0,0
2025-05-25T23:38:11Z,0,0,0
2025-05-25T23:38:12Z,0,0,0
2025-05-25T23:38:13Z,0,0,0
2025-05-25T23:38:14Z,0,4190,0
2025-05-25T23:38:15Z,0,0,0
2025-05-25T23:38:16Z,0,1290,0
2025-05-25T23:38:17Z,0,570,0
2025-05-25T23:38:18Z,0,1160,0
2025-05-25T23:38:19Z,0,1290,0
2025-05-25T23:38:20Z,0,2820,0
2025-05-25T23:38:21Z,0,0,0
2025-05-25T23:38:22Z,0,0,0
2025-05-25T23:38:23Z,0,1400,0
2025-05-25T23:38:24Z,0,0,0
2025-05-25T23:38:25Z,0,2430,0
2025-05-25T23:38:26Z,0,610,0
2025-05-25T23:38:27Z,0,610,0
2025-05-25T23:38:28Z,0,0,0
2025-05-25T23:38:29Z,0,1880,0
2025-05-25T23:38:30Z,0,3490,0
2025-05-25T23:38:31Z,0,860,0
2025-05-25T23:38:32Z,0,0,0
2025-05-25T23:38:33Z,0,0,0
2025-05-25T23:38:34Z,0,3610,0
2025-05-25T23:38:35Z,0,640,0
2025-05-25T23:38:36Z,0,0,0
2025-05-25T23:38:37Z,0,1840,0
2025-05-25T23:38:38Z,0,1290,0
2025-05-25T23:38:39Z,0,0,0
2025-05-25T23:38:40Z,0,1270,0
2025-05-25T23:38:41Z,0,1210,0
2025-05-25T23:38:42Z,0,600,0
2025-05-25T23:38:43Z,0,600,0
2025-05-25T23:38:44Z,0,1220,0
2025-05-25T23:38:45Z,0,600,0
2025-05-25T23:38:46Z,0,600,0
2025-05-25T23:38:47Z,0,0,0
2025-05-25T23:38:48Z,0,0,0
2025-05-25T23:38:49Z,0,0,0
2025-05-25T23:39:56Z,0,4920,0
2025-05-25T23:39:57Z,0,1320,0
2025-05-25T23:39:58Z,0,1300,0
2025-05-25T23:39:59Z,0,1300,0
2025-05-25T23:40:00Z,0,1310,0
2025-05-25T23:40:01Z,0,0,0
2025-05-25T23:40:02Z,0,700,0
2025-05-25T23:40:03Z,0,1330,0
2025-05-25T23:40:04Z,0,650,0
2025-05-25T23:40:05Z,0,1840,0
2025-05-25T23:40:06Z,0,1240,0
2025-05-25T23:40:07Z,0,1290,0
2025-05-25T23:40:08Z,0,650,0
2025-05-25T23:40:09Z,0,640,0
2025-05-25T23:40:10Z,0,630,0
2025-05-25T23:40:11Z,0,1210,0
2025-05-25T23:40:12Z,0,610,0
2025-05-25T23:40:13Z,0,570,0
2025-05-25T23:40:14Z,0,570,0
2025-05-25T23:40:15Z,0,580,0
2025-05-25T23:40:16Z,0,1200,0
2025-05-25T23:40:17Z,0,610,0
2025-05-25T23:40:18Z,0,610,0
2025-05-25T23:40:19Z,0,610,0
2025-05-25T23:40:20Z,0,1210,0
2025-05-25T23:40:21Z,0,1270,0
2025-05-25T23:40:22Z,0,1250,0
2025-05-25T23:40:23Z,0,1250,0
2025-05-25T23:40:24Z,0,0,0
2025-05-25T23:40:25Z,0,0,0
2025-05-25T23:40:26Z,0,0,0
2025-05-25T23:40:41Z,0,2960,0
2025-05-25T23:40:42Z,0,1290,0
2025-05-25T23:40:43Z,0,630,0
2025-05-25T23:40:44Z,0,1200,0
2025-05-25T23:40:45Z,0,0,0
2025-05-25T23:40:46Z,0,0,0
2025-05-25T23:40:47Z,0,0,0
2025-05-25T23:41:29Z,0,3590,0
2025-05-25T23:41:30Z,0,1380,0
2025-05-25T23:41:31Z,0,1340,0
2025-05-25T23:41:32Z,0,1420,0
2025-05-25T23:41:33Z,0,1420,0
2025-05-25T23:41:34Z,0,0,0
2025-05-25T23:41:35Z,0,0,0
2025-05-25T23:41:36Z,0,0,0
2025-05-25T23:41:37Z,0,0,0
2025-05-25T23:41:38Z,0,0,0
2025-05-25T23:41:39Z,0,0,0
2025-05-25T23:41:40Z,0,0,0
2025-05-25T23:41:41Z,0,0,0
2025-05-25T23:41:42Z,0,0,0
2025-05-25T23:41:43Z,0,3660,0
2025-05-25T23:41:44Z,0,3070,0
2025-05-25T23:41:45Z,0,720,0
2025-05-25T23:41:46Z,0,700,0
2025-05-25T23:41:47Z,0,0,0
2025-05-25T23:41:48Z,0,0,0
2025-05-25T23:41:49Z,0,0,0
2025-05-25T23:42:32Z,0,2960,0
2025-05-25T23:42:33Z,0,1250,0
2025-05-25T23:42:34Z,0,0,0
2025-05-25T23:42:35Z,0,590,0
2025-05-25T23:42:36Z,0,0,0
2025-05-25T23:42:37Z,0,0,0
2025-05-25T23:42:38Z,0,0,0
2025-05-25T23:42:39Z,0,0,0
2025-05-25T23:42:40Z,0,0,0
2025-05-25T23:42:41Z,0,0,0
2025-05-25T23:42:42Z,0,0,0
2025-05-25T23:42:43Z,0,0,0
2025-05-25T23:42:44Z,0,0,0
2025-05-25T23:42:45Z,0,0,0
2025-05-25T23:42:58Z,0,0,0
2025-05-25T23:44:00Z,0,3610,0
2025-05-25T23:44:01Z,0,1310,0
2025-05-25T23:44:02Z,0,650,0
2025-05-25T23:44:03Z,0,1290,0
2025-05-25T23:44:04Z,0,1250,0
2025-05-25T23:44:05Z,0,630,0
2025-05-25T23:44:06Z,0,1290,0
2025-05-25T23:44:07Z,0,1340,0
2025-05-25T23:44:08Z,0,700,0
2025-05-25T23:44:09Z,0,0,0
2025-05-25T23:44:10Z,0,650,0
2025-05-25T23:44:11Z,0,2570,0
2025-05-25T23:44:12Z,0,640,0
2025-05-25T23:44:13Z,0,1300,0
2025-05-25T23:44:14Z,0,1270,0
2025-05-25T23:44:15Z,0,630,0
2025-05-25T23:44:18Z,0,3210,0
2025-05-25T23:44:19Z,0,610,0
2025-05-25T23:44:20Z,0,630,0
2025-05-25T23:44:21Z,0,570,0
2025-05-25T23:44:22Z,0,570,0
2025-05-25T23:44:23Z,0,1140,0
2025-05-25T23:44:24Z,0,0,0
2025-05-25T23:44:25Z,0,2570,0
2025-05-25T23:44:26Z,0,0,0
2025-05-25T23:44:27Z,0,1270,0
2025-05-25T23:44:28Z,0,0,0
2025-05-25T23:44:29Z,0,0,0
2025-05-25T23:44:30Z,0,0,0
2025-05-25T23:44:31Z,0,0,0
2025-05-25T23:44:32Z,0,4300,0
2025-05-25T23:44:33Z,0,720,0
2025-05-25T23:44:34Z,0,610,0
2025-05-25T23:44:35Z,0,600,0
2025-05-25T23:44:36Z,0,1150,0
2025-05-25T23:44:37Z,0,0,0
2025-05-25T23:44:38Z,0,0,0
2025-05-25T23:44:39Z,0,0,0
2025-05-25T23:45:03Z,0,2920,0
2025-05-25T23:45:04Z,0,0,0
2025-05-25T23:45:05Z,0,1260,0
2025-05-25T23:45:06Z,0,1160,0
2025-05-25T23:45:07Z,0,0,0
2025-05-25T23:45:08Z,0,1820,0
2025-05-25T23:45:09Z,0,670,0
2025-05-25T23:45:10Z,0,1940,0
2025-05-25T23:45:11Z,0,1270,0
2025-05-25T23:45:12Z,0,650,0
2025-05-25T23:45:13Z,0,1930,0
2025-05-25T23:45:14Z,0,640,0
2025-05-25T23:45:15Z,0,1280,0
2025-05-25T23:45:16Z,0,630,0
2025-05-25T23:45:17Z,0,640,0
2025-05-25T23:45:18Z,0,630,0
2025-05-25T23:45:21Z,0,1790,0
2025-05-25T23:45:22Z,0,0,0
2025-05-25T23:45:23Z,0,2430,0
2025-05-25T23:45:24Z,0,1290,0
2025-05-25T23:45:25Z,0,1290,0
2025-05-25T23:45:26Z,0,1290,0
2025-05-25T23:45:27Z,0,650,0
2025-05-25T23:45:28Z,0,1290,0
2025-05-25T23:45:29Z,0,1290,0
2025-05-25T23:45:30Z,0,1290,0
2025-05-25T23:45:31Z,0,640,0
2025-05-25T23:45:32Z,0,650,0
2025-05-25T23:45:33Z,0,1310,0
2025-05-25T23:45:34Z,0,640,0
2025-05-25T23:45:35Z,0,0,0
2025-05-25T23:45:36Z,0,570,0
2025-05-25T23:45:38Z,0,1710,0
2025-05-25T23:45:39Z,0,0,0
2025-05-25T23:45:40Z,0,0,0
2025-05-25T23:45:41Z,0,0,0
2025-05-25T23:46:19Z,0,4190,0
2025-05-25T23:46:20Z,0,0,0
2025-05-25T23:46:21Z,0,0,0
2025-05-25T23:46:22Z,0,2920,0
2025-05-25T23:46:23Z,0,900,0
2025-05-25T23:46:24Z,0,0,0
2025-05-25T23:46:25Z,0,0,0
2025-05-25T23:46:26Z,0,0,0
2025-05-25T23:47:34Z,0,3520,0
2025-05-25T23:47:35Z,0,1260,0
2025-05-25T23:47:36Z,0,0,0
2025-05-25T23:47:37Z,0,1900,0
2025-05-25T23:47:38Z,0,1320,0
2025-05-25T23:47:39Z,0,0,0
2025-05-25T23:47:40Z,0,1290,0
2025-05-25T23:47:41Z,0,1290,0
2025-05-25T23:47:42Z,0,1270,0
2025-05-25T23:47:43Z,0,0,0
2025-05-25T23:47:44Z,0,0,0
2025-05-25T23:47:45Z,0,2190,0
2025-05-25T23:47:46Z,0,730,0
2025-05-25T23:47:47Z,0,2800,0
2025-05-25T23:47:48Z,0,700,0
2025-05-25T23:47:49Z,0,1340,0
2025-05-25T23:47:50Z,0,1350,0
2025-05-25T23:47:51Z,0,760,0
2025-05-25T23:47:52Z,0,650,0
2025-05-25T23:47:53Z,0,0,0
2025-05-25T23:47:54Z,0,1270,0
2025-05-25T23:47:55Z,0,620,0
2025-05-25T23:47:56Z,0,1220,0
2025-05-25T23:47:57Z,0,2520,0
2025-05-25T23:47:58Z,0,0,0
2025-05-25T23:47:59Z,0,1360,0
2025-05-25T23:48:00Z,0,1350,0
2025-05-25T23:48:01Z,0,600,0
2025-05-25T23:48:02Z,0,1190,0
2025-05-25T23:48:03Z,0,1330,0
2025-05-25T23:48:06Z,0,670,0
2025-05-25T23:48:07Z,0,1920,0
2025-05-25T23:48:08Z,0,1230,0
2025-05-25T23:48:09Z,0,0,0
2025-05-25T23:48:10Z,0,0,0
2025-05-25T23:48:11Z,0,0,0
2025-05-25T23:48:12Z,0,2190,0
2025-05-25T23:48:13Z,0,1370,0
