timestamp,floors
2023-02-01T01:38:00Z,1
2023-02-01T01:44:00Z,1
2023-02-01T14:11:00Z,1
2023-02-01T14:43:00Z,1
2023-02-01T14:45:00Z,1
2023-02-01T15:08:00Z,1
2023-02-01T18:11:00Z,1
2023-02-03T13:32:00Z,1
2023-02-03T13:40:00Z,1
2023-02-03T14:19:00Z,1
2023-02-03T14:23:00Z,1
2023-02-04T00:05:00Z,1
2023-02-04T00:15:00Z,1
2023-02-04T00:30:00Z,1
2023-02-04T01:03:00Z,1
2023-02-04T04:48:00Z,1
2023-02-04T05:35:00Z,1
2023-02-04T06:57:00Z,1
2023-02-04T08:50:00Z,1
2023-02-04T08:59:00Z,1
2023-02-04T11:37:00Z,1
2023-02-04T13:02:00Z,1
2023-02-04T14:23:00Z,1
2023-02-04T14:38:00Z,1
2023-02-05T00:26:00Z,1
2023-02-05T02:22:00Z,1
2023-02-05T03:21:00Z,1
2023-02-05T03:34:00Z,1
2023-02-05T05:30:00Z,1
2023-02-05T05:45:00Z,1
2023-02-05T06:44:00Z,1
2023-02-05T07:40:00Z,1
2023-02-05T08:28:00Z,1
2023-02-05T08:46:00Z,1
2023-02-05T10:30:00Z,1
2023-02-05T11:11:00Z,1
2023-02-05T14:47:00Z,1
2023-02-06T07:21:00Z,1
2023-02-06T09:48:00Z,1
2023-02-08T10:50:00Z,1
2023-02-08T10:57:00Z,1
2023-02-08T12:00:00Z,1
2023-02-08T12:13:00Z,1
2023-02-08T12:24:00Z,1
2023-02-08T12:54:00Z,1
2023-02-08T14:37:00Z,1
2023-02-08T15:26:00Z,1
2023-02-08T15:29:00Z,1
2023-02-09T10:59:00Z,1
2023-02-09T11:54:00Z,1
2023-02-10T06:56:00Z,1
2023-02-10T10:47:00Z,1
2023-02-10T11:53:00Z,1
2023-02-10T11:56:00Z,1
2023-02-10T13:50:00Z,1
2023-02-10T14:45:00Z,1
2023-02-11T02:45:00Z,1
2023-02-11T05:00:00Z,1
2023-02-11T05:12:00Z,1
2023-02-11T05:44:00Z,1
2023-02-11T06:59:00Z,1
2023-02-11T07:05:00Z,1
2023-02-11T07:18:00Z,1
2023-02-11T08:15:00Z,1
2023-02-11T08:50:00Z,1
2023-02-11T14:10:00Z,1
2023-02-11T14:22:00Z,1
2023-02-11T14:25:00Z,1
2023-02-11T14:39:00Z,1
2023-02-11T14:45:00Z,1
2023-02-11T15:02:00Z,1
2023-02-17T06:48:00Z,1
2023-02-18T14:14:00Z,1
2023-02-18T14:48:00Z,1
2023-02-18T14:52:00Z,1
2023-02-18T15:02:00Z,1
2023-02-21T07:55:00Z,1
2023-02-21T09:45:00Z,1
2023-02-21T23:41:00Z,1
2023-02-22T00:00:00Z,1
2023-02-22T00:20:00Z,2
2023-02-22T01:09:00Z,1
2023-02-22T02:00:00Z,1
2023-02-22T02:36:00Z,1
2023-02-22T03:18:00Z,1
2023-02-22T03:29:00Z,1
2023-02-22T05:38:00Z,1
2023-02-22T07:44:00Z,1
2023-02-22T10:18:00Z,1
2023-02-22T15:09:00Z,1
2023-02-22T15:15:00Z,1
2023-02-23T01:13:00Z,1
2023-02-23T02:13:00Z,1
2023-02-23T09:58:00Z,1
2023-02-23T13:10:00Z,1
2023-02-23T13:27:00Z,1
2023-02-23T14:36:00Z,1
2023-02-23T15:56:00Z,1
2023-02-24T00:54:00Z,1
2023-02-24T05:57:00Z,1
2023-02-24T06:47:00Z,1
2023-02-24T08:15:00Z,1
2023-02-24T14:08:00Z,1
2023-02-24T14:50:00Z,1
2023-02-25T03:02:00Z,1
2023-02-25T05:17:00Z,1
2023-02-25T05:22:00Z,1
2023-02-25T10:18:00Z,1
2023-02-25T10:33:00Z,1
2023-02-25T12:59:00Z,1
2023-02-25T13:27:00Z,1
2023-02-27T13:23:00Z,1
2023-02-27T15:58:00Z,1
2023-02-27T18:29:00Z,1
2023-02-28T00:17:00Z,1
2023-02-28T02:06:00Z,1
2023-02-28T03:37:00Z,1
2023-02-28T03:40:00Z,1
2023-02-28T06:17:00Z,1
2023-02-28T06:52:00Z,1
2023-02-28T08:14:00Z,1
2023-02-28T08:17:00Z,1
2023-02-28T10:06:00Z,1
2023-02-28T11:19:00Z,1
2023-02-28T12:41:00Z,1
2023-02-28T13:44:00Z,1
2023-02-28T13:48:00Z,1
2023-02-28T13:58:00Z,1
2023-02-28T14:32:00Z,1
2023-02-28T14:47:00Z,1
2023-02-28T15:49:00Z,1
2023-02-28T16:23:00Z,1
