timestamp,light,moderate,very
2024-05-01T16:35:00Z,1,0,0
2024-05-01T16:39:00Z,1,0,0
2024-05-01T16:40:00Z,1,0,0
2024-05-01T16:41:00Z,1,0,0
2024-05-01T16:44:00Z,1,0,0
2024-05-01T16:45:00Z,1,0,0
2024-05-01T17:02:00Z,1,0,0
2024-05-01T17:03:00Z,1,0,0
2024-05-01T17:14:00Z,1,0,0
2024-05-01T17:18:00Z,1,0,0
2024-05-01T17:59:00Z,1,0,0
2024-05-01T18:00:00Z,1,0,0
2024-05-01T18:01:00Z,1,0,0
2024-05-01T18:10:00Z,1,0,0
2024-05-01T18:11:00Z,1,0,0
2024-05-01T18:13:00Z,1,0,0
2024-05-01T18:14:00Z,1,0,0
2024-05-01T18:15:00Z,1,0,0
2024-05-01T18:16:00Z,1,0,0
2024-05-01T18:17:00Z,1,0,0
2024-05-01T18:18:00Z,1,0,0
2024-05-01T18:19:00Z,1,0,0
2024-05-01T18:22:00Z,1,0,0
2024-05-01T18:25:00Z,1,0,0
2024-05-01T18:26:00Z,1,0,0
2024-05-01T18:33:00Z,1,0,0
2024-05-01T18:34:00Z,1,0,0
2024-05-01T18:36:00Z,1,0,0
2024-05-01T18:37:00Z,1,0,0
2024-05-01T18:39:00Z,1,0,0
2024-05-01T18:40:00Z,1,0,0
2024-05-01T18:41:00Z,1,0,0
2024-05-01T18:42:00Z,1,0,0
2024-05-01T18:43:00Z,1,0,0
2024-05-01T18:44:00Z,1,0,0
2024-05-01T19:04:00Z,1,0,0
2024-05-01T19:05:00Z,1,0,0
2024-05-01T19:06:00Z,1,0,0
2024-05-01T19:07:00Z,1,0,0
2024-05-01T19:08:00Z,1,0,0
2024-05-01T19:09:00Z,1,0,0
2024-05-01T19:10:00Z,1,0,0
2024-05-01T19:11:00Z,1,0,0
2024-05-01T19:12:00Z,1,0,0
2024-05-01T19:15:00Z,1,0,0
2024-05-01T19:16:00Z,1,0,0
2024-05-01T19:17:00Z,1,0,0
2024-05-01T19:18:00Z,1,0,0
2024-05-01T19:21:00Z,1,0,0
2024-05-01T19:22:00Z,1,0,0
2024-05-01T20:04:00Z,1,0,0
2024-05-01T20:05:00Z,1,0,0
2024-05-01T20:10:00Z,1,0,0
2024-05-03T09:21:00Z,1,0,0
2024-05-03T09:28:00Z,1,0,0
2024-05-03T09:29:00Z,1,0,0
2024-05-03T09:30:00Z,1,0,0
2024-05-03T09:31:00Z,1,0,0
2024-05-03T09:32:00Z,1,0,0
2024-05-03T09:33:00Z,1,0,0
2024-05-03T09:44:00Z,1,0,0
2024-05-03T09:45:00Z,0,1,0
2024-05-03T09:46:00Z,1,0,0
2024-05-03T09:47:00Z,1,0,0
2024-05-03T09:48:00Z,0,1,0
2024-05-03T09:49:00Z,0,1,0
2024-05-03T09:51:00Z,1,0,0
2024-05-03T09:52:00Z,0,1,0
2024-05-03T09:53:00Z,0,0,1
2024-05-03T09:54:00Z,0,0,1
2024-05-03T09:55:00Z,1,0,0
2024-05-03T09:56:00Z,1,0,0
2024-05-03T09:57:00Z,1,0,0
2024-05-03T09:59:00Z,1,0,0
2024-05-03T11:17:00Z,1,0,0
2024-05-03T11:19:00Z,1,0,0
2024-05-03T11:25:00Z,1,0,0
2024-05-03T11:47:00Z,1,0,0
2024-05-03T11:53:00Z,1,0,0
2024-05-03T11:54:00Z,1,0,0
2024-05-03T11:55:00Z,1,0,0
2024-05-03T11:56:00Z,1,0,0
2024-05-03T11:58:00Z,1,0,0
2024-05-03T11:59:00Z,1,0,0
2024-05-03T12:00:00Z,1,0,0
2024-05-03T12:01:00Z,1,0,0
2024-05-03T12:02:00Z,1,0,0
2024-05-03T12:03:00Z,1,0,0
2024-05-03T12:05:00Z,1,0,0
2024-05-03T12:06:00Z,1,0,0
2024-05-03T12:07:00Z,1,0,0
2024-05-03T12:08:00Z,1,0,0
2024-05-03T12:11:00Z,1,0,0
2024-05-03T12:12:00Z,1,0,0
2024-05-03T12:13:00Z,1,0,0
2024-05-03T12:15:00Z,1,0,0
2024-05-03T12:17:00Z,1,0,0
2024-05-03T12:21:00Z,1,0,0
2024-05-03T12:22:00Z,1,0,0
2024-05-03T12:23:00Z,1,0,0
2024-05-03T12:24:00Z,1,0,0
