timestamp,steps
2023-06-03T20:23:00Z,53
2023-06-03T20:24:00Z,70
2023-06-03T20:25:00Z,36
2023-06-03T20:26:00Z,80
2023-06-03T20:34:00Z,13
2023-06-03T20:35:00Z,27
2023-06-03T20:38:00Z,22
2023-06-03T20:39:00Z,8
2023-06-03T20:40:00Z,15
2023-06-03T20:41:00Z,25
2023-06-03T20:42:00Z,29
2023-06-03T20:44:00Z,6
2023-06-03T20:46:00Z,27
2023-06-03T20:47:00Z,24
2023-06-03T20:48:00Z,50
2023-06-03T20:49:00Z,32
2023-06-03T20:50:00Z,67
2023-06-03T20:51:00Z,14
2023-06-03T20:53:00Z,12
2023-06-03T20:54:00Z,29
2023-06-03T20:55:00Z,62
2023-06-03T20:56:00Z,16
2023-06-03T20:57:00Z,22
2023-06-03T20:58:00Z,3
2023-06-03T21:04:00Z,22
2023-06-03T21:05:00Z,45
2023-06-03T23:27:00Z,48
2023-06-03T23:28:00Z,12
2023-06-03T23:31:00Z,16
2023-06-03T23:34:00Z,7
2023-06-03T23:36:00Z,6
2023-06-03T23:48:00Z,55
2023-06-04T00:11:00Z,10
2023-06-04T00:12:00Z,21
2023-06-04T00:13:00Z,29
2023-06-04T00:14:00Z,31
2023-06-04T00:18:00Z,10
2023-06-04T00:20:00Z,2
2023-06-04T00:21:00Z,6
2023-06-04T00:22:00Z,4
2023-06-04T00:28:00Z,21
2023-06-04T00:29:00Z,2
2023-06-04T00:30:00Z,8
2023-06-04T00:31:00Z,5
2023-06-04T00:35:00Z,5
2023-06-04T00:37:00Z,79
2023-06-04T00:38:00Z,94
2023-06-04T00:39:00Z,3
2023-06-04T00:40:00Z,69
2023-06-04T00:41:00Z,34
2023-06-04T00:42:00Z,7
2023-06-04T00:43:00Z,22
2023-06-04T00:44:00Z,2
2023-06-04T00:55:00Z,6
2023-06-04T00:59:00Z,10
2023-06-04T01:00:00Z,7
2023-06-04T01:18:00Z,12
2023-06-04T01:27:00Z,11
2023-06-04T01:28:00Z,16
2023-06-04T01:29:00Z,8
2023-06-04T01:35:00Z,10
2023-06-04T01:36:00Z,13
2023-06-04T01:44:00Z,4
2023-06-04T01:45:00Z,2
2023-06-04T01:51:00Z,23
2023-06-04T01:53:00Z,4
2023-06-04T02:00:00Z,7
2023-06-04T02:01:00Z,22
2023-06-04T02:03:00Z,18
2023-06-04T02:21:00Z,40
2023-06-04T02:22:00Z,35
2023-06-04T02:23:00Z,61
2023-06-04T02:28:00Z,7
2023-06-04T02:34:00Z,49
2023-06-04T02:49:00Z,4
2023-06-04T03:02:00Z,5
2023-06-04T03:05:00Z,53
2023-06-04T03:06:00Z,41
2023-06-04T03:07:00Z,39
2023-06-04T03:39:00Z,3
2023-06-04T03:45:00Z,4
2023-06-04T03:53:00Z,5
2023-06-04T04:03:00Z,7
2023-06-04T04:05:00Z,2
2023-06-04T04:11:00Z,2
2023-06-04T04:37:00Z,4
2023-06-04T04:38:00Z,1
2023-06-04T05:03:00Z,1
2023-06-04T05:07:00Z,34
2023-06-04T05:08:00Z,67
2023-06-04T05:09:00Z,100
2023-06-04T05:10:00Z,27
2023-06-04T05:11:00Z,13
2023-06-04T05:12:00Z,11
2023-06-04T05:16:00Z,21
2023-06-04T05:17:00Z,3
2023-06-04T05:18:00Z,11
2023-06-04T05:19:00Z,14
2023-06-04T05:20:00Z,9
2023-06-04T05:23:00Z,18
2023-06-04T05:24:00Z,4
2023-06-04T05:26:00Z,4
2023-06-04T05:28:00Z,5
2023-06-04T05:29:00Z,10
2023-06-04T05:35:00Z,4
2023-06-04T05:39:00Z,6
2023-06-04T05:41:00Z,14
2023-06-04T05:42:00Z,32
2023-06-04T05:43:00Z,59
2023-06-04T05:44:00Z,52
2023-06-04T05:45:00Z,55
2023-06-04T05:46:00Z,28
2023-06-04T05:47:00Z,27
2023-06-04T05:48:00Z,29
2023-06-04T05:49:00Z,3
2023-06-04T05:51:00Z,54
2023-06-06T12:53:00Z,36
2023-06-06T12:54:00Z,31
2023-06-06T12:55:00Z,6
2023-06-06T12:57:00Z,24
2023-06-06T12:58:00Z,77
