timestamp,light,moderate,very
2022-11-01T00:45:00Z,1,0,0
2022-11-01T00:46:00Z,1,0,0
2022-11-01T00:47:00Z,1,0,0
2022-11-01T00:48:00Z,1,0,0
2022-11-01T00:49:00Z,1,0,0
2022-11-01T00:50:00Z,1,0,0
2022-11-01T00:51:00Z,1,0,0
2022-11-01T00:52:00Z,1,0,0
2022-11-01T01:03:00Z,1,0,0
2022-11-01T01:04:00Z,1,0,0
2022-11-01T01:05:00Z,1,0,0
2022-11-01T01:07:00Z,1,0,0
2022-11-01T01:08:00Z,1,0,0
2022-11-01T01:09:00Z,1,0,0
2022-11-01T01:10:00Z,1,0,0
2022-11-01T01:12:00Z,1,0,0
2022-11-01T01:13:00Z,1,0,0
2022-11-01T01:14:00Z,1,0,0
2022-11-01T01:15:00Z,1,0,0
2022-11-01T01:27:00Z,1,0,0
2022-11-01T01:28:00Z,0,1,0
2022-11-01T01:29:00Z,1,0,0
2022-11-01T01:30:00Z,1,0,0
2022-11-01T01:31:00Z,0,1,0
2022-11-01T01:32:00Z,1,0,0
2022-11-01T01:33:00Z,0,1,0
2022-11-01T01:34:00Z,0,1,0
2022-11-01T01:35:00Z,0,1,0
2022-11-01T01:36:00Z,1,0,0
2022-11-01T01:37:00Z,0,1,0
2022-11-01T01:38:00Z,0,1,0
2022-11-01T01:39:00Z,0,0,1
2022-11-01T01:41:00Z,1,0,0
2022-11-01T01:42:00Z,1,0,0
2022-11-01T01:43:00Z,1,0,0
2022-11-01T01:44:00Z,1,0,0
2022-11-01T01:45:00Z,1,0,0
2022-11-01T01:46:00Z,1,0,0
2022-11-01T01:47:00Z,1,0,0
2022-11-01T01:48:00Z,1,0,0
2022-11-01T01:49:00Z,1,0,0
2022-11-01T01:50:00Z,1,0,0
2022-11-01T01:51:00Z,1,0,0
2022-11-01T01:52:00Z,1,0,0
2022-11-01T01:53:00Z,1,0,0
2022-11-01T01:54:00Z,1,0,0
2022-11-01T01:55:00Z,0,0,1
2022-11-01T01:56:00Z,0,0,1
2022-11-01T01:57:00Z,1,0,0
2022-11-01T01:58:00Z,0,0,1
2022-11-01T01:59:00Z,0,0,1
2022-11-01T02:00:00Z,0,1,0
2022-11-01T02:01:00Z,0,1,0
2022-11-01T02:02:00Z,0,0,1
2022-11-01T02:03:00Z,0,0,1
2022-11-01T02:04:00Z,0,0,1
2022-11-01T02:05:00Z,0,0,1
2022-11-01T02:06:00Z,1,0,0
2022-11-01T02:07:00Z,1,0,0
2022-11-01T02:08:00Z,0,0,1
2022-11-01T02:09:00Z,0,1,0
2022-11-01T02:10:00Z,1,0,0
2022-11-01T02:11:00Z,1,0,0
2022-11-01T02:12:00Z,1,0,0
2022-11-01T02:13:00Z,1,0,0
2022-11-01T02:14:00Z,1,0,0
2022-11-01T02:15:00Z,1,0,0
2022-11-01T02:16:00Z,1,0,0
2022-11-01T02:17:00Z,1,0,0
2022-11-01T02:18:00Z,1,0,0
2022-11-01T02:19:00Z,1,0,0
2022-11-01T02:20:00Z,1,0,0
2022-11-01T02:21:00Z,1,0,0
2022-11-01T02:22:00Z,1,0,0
2022-11-01T02:23:00Z,1,0,0
2022-11-01T02:24:00Z,1,0,0
2022-11-01T02:25:00Z,1,0,0
2022-11-01T02:26:00Z,1,0,0
2022-11-01T02:30:00Z,1,0,0
2022-11-01T02:44:00Z,1,0,0
2022-11-01T02:56:00Z,1,0,0
2022-11-01T02:57:00Z,1,0,0
2022-11-01T03:25:00Z,1,0,0
2022-11-01T03:26:00Z,1,0,0
2022-11-01T03:28:00Z,1,0,0
2022-11-01T03:29:00Z,1,0,0
2022-11-01T03:30:00Z,1,0,0
2022-11-01T03:34:00Z,1,0,0
2022-11-01T03:37:00Z,1,0,0
2022-11-01T03:38:00Z,1,0,0
2022-11-01T03:48:00Z,1,0,0
2022-11-01T03:51:00Z,1,0,0
2022-11-01T03:53:00Z,1,0,0
2022-11-01T03:57:00Z,1,0,0
2022-11-01T04:12:00Z,1,0,0
2022-11-01T04:13:00Z,1,0,0
2022-11-01T04:22:00Z,1,0,0
2022-11-01T15:37:00Z,1,0,0
2022-11-01T15:41:00Z,1,0,0
2022-11-01T15:42:00Z,1,0,0
2022-11-01T15:43:00Z,1,0,0
2022-11-01T15:45:00Z,1,0,0
2022-11-01T15:48:00Z,1,0,0
2022-11-01T15:49:00Z,1,0,0
2022-11-01T15:50:00Z,1,0,0
2022-11-01T15:51:00Z,1,0,0
2022-11-01T15:52:00Z,1,0,0
2022-11-01T15:53:00Z,1,0,0
2022-11-01T15:54:00Z,1,0,0
2022-11-01T15:55:00Z,1,0,0
2022-11-01T15:57:00Z,1,0,0
2022-11-01T15:59:00Z,1,0,0
2022-11-01T16:00:00Z,1,0,0
2022-11-01T16:01:00Z,1,0,0
2022-11-01T16:02:00Z,1,0,0
2022-11-01T16:04:00Z,1,0,0
2022-11-01T16:11:00Z,1,0,0
2022-11-01T16:13:00Z,1,0,0
2022-11-01T16:14:00Z,1,0,0
2022-11-01T16:15:00Z,1,0,0
2022-11-01T16:16:00Z,1,0,0
2022-11-01T16:17:00Z,1,0,0
2022-11-01T16:18:00Z,1,0,0
2022-11-01T16:19:00Z,1,0,0
2022-11-01T16:20:00Z,1,0,0
2022-11-01T16:21:00Z,1,0,0
2022-11-01T16:22:00Z,1,0,0
2022-11-01T16:23:00Z,1,0,0
2022-11-01T16:24:00Z,1,0,0
2022-11-01T16:27:00Z,1,0,0
2022-11-01T16:28:00Z,1,0,0
2022-11-01T16:29:00Z,1,0,0
2022-11-01T16:30:00Z,1,0,0
2022-11-01T16:36:00Z,1,0,0
2022-11-01T16:37:00Z,1,0,0
2022-11-01T16:40:00Z,1,0,0
2022-11-01T16:43:00Z,1,0,0
2022-11-01T16:44:00Z,1,0,0
2022-11-01T16:45:00Z,1,0,0
2022-11-01T16:46:00Z,1,0,0
2022-11-01T16:47:00Z,1,0,0
2022-11-01T16:48:00Z,1,0,0
2022-11-01T17:09:00Z,1,0,0
2022-11-01T17:10:00Z,1,0,0
2022-11-01T17:11:00Z,1,0,0
2022-11-01T17:12:00Z,0,1,0
2022-11-01T17:13:00Z,1,0,0
2022-11-01T17:14:00Z,0,1,0
2022-11-01T17:15:00Z,0,1,0
2022-11-01T17:16:00Z,0,1,0
2022-11-01T17:17:00Z,0,1,0
2022-11-01T17:18:00Z,0,1,0
2022-11-01T17:19:00Z,1,0,0
2022-11-01T17:20:00Z,0,1,0
2022-11-01T17:22:00Z,1,0,0
2022-11-01T17:23:00Z,0,1,0
2022-11-01T17:24:00Z,1,0,0
2022-11-01T17:25:00Z,1,0,0
2022-11-01T17:30:00Z,1,0,0
2022-11-01T18:05:00Z,1,0,0
2022-11-01T18:10:00Z,1,0,0
2022-11-01T18:12:00Z,1,0,0
2022-11-01T18:13:00Z,1,0,0
2022-11-01T18:14:00Z,1,0,0
2022-11-01T18:15:00Z,1,0,0
2022-11-01T18:31:00Z,1,0,0
2022-11-01T18:32:00Z,1,0,0
2022-11-01T18:33:00Z,1,0,0
2022-11-01T18:40:00Z,1,0,0
2022-11-01T19:17:00Z,1,0,0
2022-11-01T19:37:00Z,1,0,0
2022-11-01T19:38:00Z,1,0,0
2022-11-01T19:39:00Z,1,0,0
2022-11-01T19:45:00Z,1,0,0
2022-11-01T19:46:00Z,1,0,0
2022-11-01T19:51:00Z,1,0,0
2022-11-01T19:52:00Z,1,0,0
2022-11-01T19:53:00Z,1,0,0
2022-11-01T19:57:00Z,1,0,0
2022-11-01T20:12:00Z,1,0,0
2022-11-01T20:13:00Z,1,0,0
2022-11-01T20:14:00Z,1,0,0
2022-11-01T20:18:00Z,1,0,0
2022-11-01T20:38:00Z,1,0,0
2022-11-01T20:39:00Z,1,0,0
2022-11-01T20:40:00Z,1,0,0
2022-11-01T20:49:00Z,1,0,0
2022-11-01T20:50:00Z,1,0,0
2022-11-01T21:14:00Z,1,0,0
2022-11-01T21:16:00Z,1,0,0
2022-11-01T21:17:00Z,1,0,0
2022-11-01T21:22:00Z,1,0,0
2022-11-01T21:39:00Z,1,0,0
2022-11-01T23:00:00Z,1,0,0
2022-11-01T23:24:00Z,1,0,0
2022-11-01T23:41:00Z,1,0,0
2022-11-01T23:48:00Z,1,0,0
2022-11-01T23:50:00Z,1,0,0
2022-11-01T23:51:00Z,1,0,0
2022-11-01T23:52:00Z,1,0,0
2022-11-01T23:53:00Z,1,0,0
2022-11-01T23:54:00Z,1,0,0
2022-11-02T00:55:00Z,1,0,0
2022-11-02T01:11:00Z,1,0,0
2022-11-02T01:12:00Z,1,0,0
2022-11-02T01:48:00Z,1,0,0
2022-11-02T01:49:00Z,1,0,0
2022-11-02T01:50:00Z,1,0,0
2022-11-02T01:51:00Z,1,0,0
2022-11-02T01:52:00Z,1,0,0
2022-11-02T01:53:00Z,1,0,0
2022-11-02T01:54:00Z,1,0,0
2022-11-02T01:59:00Z,1,0,0
2022-11-02T02:16:00Z,1,0,0
2022-11-02T02:17:00Z,1,0,0
2022-11-02T02:31:00Z,1,0,0
2022-11-02T02:35:00Z,1,0,0
2022-11-02T02:36:00Z,1,0,0
2022-11-02T02:38:00Z,1,0,0
2022-11-02T02:39:00Z,1,0,0
2022-11-02T02:40:00Z,1,0,0
2022-11-02T02:44:00Z,1,0,0
2022-11-02T02:45:00Z,1,0,0
2022-11-02T02:47:00Z,1,0,0
2022-11-02T02:48:00Z,1,0,0
2022-11-02T02:50:00Z,1,0,0
2022-11-02T02:51:00Z,1,0,0
2022-11-02T02:52:00Z,1,0,0
2022-11-02T02:53:00Z,1,0,0
2022-11-02T02:56:00Z,1,0,0
2022-11-02T02:57:00Z,1,0,0
2022-11-02T02:59:00Z,1,0,0
2022-11-02T03:00:00Z,1,0,0
2022-11-02T03:05:00Z,1,0,0
2022-11-02T03:06:00Z,1,0,0
2022-11-02T03:07:00Z,1,0,0
2022-11-02T03:08:00Z,1,0,0
2022-11-02T03:09:00Z,1,0,0
2022-11-02T03:12:00Z,1,0,0
2022-11-02T03:13:00Z,1,0,0
2022-11-02T03:14:00Z,1,0,0
2022-11-02T03:15:00Z,1,0,0
2022-11-02T03:16:00Z,1,0,0
2022-11-02T03:17:00Z,1,0,0
2022-11-02T03:18:00Z,1,0,0
2022-11-02T03:19:00Z,1,0,0
2022-11-02T03:21:00Z,1,0,0
2022-11-02T03:22:00Z,1,0,0
2022-11-02T03:23:00Z,1,0,0
2022-11-02T03:24:00Z,1,0,0
2022-11-02T03:25:00Z,1,0,0
2022-11-02T03:26:00Z,1,0,0
2022-11-02T03:27:00Z,1,0,0
2022-11-02T03:30:00Z,1,0,0
2022-11-02T03:31:00Z,1,0,0
2022-11-02T03:32:00Z,1,0,0
2022-11-02T03:36:00Z,1,0,0
2022-11-02T03:37:00Z,1,0,0
2022-11-02T03:39:00Z,1,0,0
2022-11-02T03:40:00Z,1,0,0
2022-11-02T03:41:00Z,1,0,0
2022-11-02T04:00:00Z,1,0,0
2022-11-02T04:02:00Z,1,0,0
2022-11-02T04:04:00Z,1,0,0
2022-11-02T14:28:00Z,1,0,0
2022-11-02T14:30:00Z,1,0,0
2022-11-02T14:31:00Z,1,0,0
2022-11-02T14:32:00Z,1,0,0
2022-11-02T14:44:00Z,1,0,0
2022-11-02T14:45:00Z,1,0,0
2022-11-02T14:47:00Z,1,0,0
2022-11-02T14:49:00Z,1,0,0
2022-11-02T14:50:00Z,1,0,0
2022-11-02T14:51:00Z,1,0,0
2022-11-02T14:52:00Z,1,0,0
2022-11-02T14:53:00Z,1,0,0
2022-11-02T16:02:00Z,1,0,0
2022-11-02T16:03:00Z,1,0,0
2022-11-02T16:04:00Z,1,0,0
2022-11-02T16:05:00Z,1,0,0
2022-11-02T16:06:00Z,1,0,0
2022-11-02T16:12:00Z,1,0,0
2022-11-02T16:24:00Z,1,0,0
2022-11-02T16:25:00Z,1,0,0
2022-11-02T16:26:00Z,1,0,0
2022-11-02T16:31:00Z,1,0,0
2022-11-02T16:34:00Z,1,0,0
2022-11-02T16:37:00Z,1,0,0
2022-11-02T16:38:00Z,1,0,0
2022-11-02T16:40:00Z,1,0,0
2022-11-02T16:41:00Z,1,0,0
2022-11-02T16:43:00Z,1,0,0
2022-11-02T16:44:00Z,1,0,0
2022-11-02T16:45:00Z,1,0,0
2022-11-02T16:46:00Z,1,0,0
2022-11-02T16:47:00Z,1,0,0
2022-11-02T16:48:00Z,1,0,0
2022-11-02T16:56:00Z,1,0,0
2022-11-02T16:58:00Z,1,0,0
2022-11-02T16:59:00Z,1,0,0
2022-11-02T17:11:00Z,1,0,0
2022-11-02T17:12:00Z,1,0,0
2022-11-02T17:14:00Z,1,0,0
2022-11-02T17:20:00Z,1,0,0
2022-11-02T17:21:00Z,1,0,0
2022-11-02T17:23:00Z,1,0,0
2022-11-02T17:38:00Z,1,0,0
2022-11-02T17:44:00Z,1,0,0
2022-11-02T17:45:00Z,1,0,0
2022-11-02T17:46:00Z,1,0,0
2022-11-02T17:47:00Z,1,0,0
2022-11-02T17:56:00Z,1,0,0
2022-11-02T17:57:00Z,1,0,0
2022-11-02T17:58:00Z,1,0,0
2022-11-02T18:00:00Z,1,0,0
2022-11-02T18:12:00Z,1,0,0
2022-11-02T18:13:00Z,1,0,0
2022-11-02T18:19:00Z,1,0,0
2022-11-02T18:20:00Z,1,0,0
2022-11-02T18:24:00Z,1,0,0
2022-11-02T18:58:00Z,1,0,0
2022-11-02T19:02:00Z,1,0,0
2022-11-02T19:13:00Z,1,0,0
2022-11-02T20:00:00Z,1,0,0
2022-11-02T20:04:00Z,1,0,0
2022-11-02T20:13:00Z,1,0,0
2022-11-02T20:14:00Z,1,0,0
2022-11-02T20:15:00Z,1,0,0
2022-11-02T20:18:00Z,1,0,0
2022-11-02T20:19:00Z,1,0,0
2022-11-02T20:51:00Z,1,0,0
2022-11-02T21:00:00Z,1,0,0
2022-11-02T21:01:00Z,1,0,0
2022-11-02T21:18:00Z,1,0,0
2022-11-02T21:29:00Z,1,0,0
2022-11-02T21:30:00Z,1,0,0
2022-11-02T21:34:00Z,1,0,0
2022-11-02T21:41:00Z,1,0,0
2022-11-02T21:43:00Z,1,0,0
2022-11-02T21:51:00Z,1,0,0
2022-11-02T22:26:00Z,1,0,0
2022-11-02T22:27:00Z,1,0,0
2022-11-02T22:35:00Z,1,0,0
2022-11-02T22:48:00Z,1,0,0
2022-11-02T22:55:00Z,1,0,0
2022-11-02T23:03:00Z,1,0,0
2022-11-02T23:06:00Z,1,0,0
2022-11-02T23:07:00Z,1,0,0
2022-11-02T23:08:00Z,1,0,0
2022-11-02T23:09:00Z,1,0,0
2022-11-02T23:12:00Z,1,0,0
2022-11-02T23:14:00Z,1,0,0
2022-11-02T23:15:00Z,1,0,0
2022-11-02T23:18:00Z,1,0,0
2022-11-02T23:19:00Z,1,0,0
2022-11-02T23:20:00Z,1,0,0
2022-11-02T23:21:00Z,1,0,0
2022-11-02T23:23:00Z,1,0,0
2022-11-02T23:24:00Z,1,0,0
2022-11-02T23:25:00Z,1,0,0
2022-11-02T23:45:00Z,1,0,0
2022-11-02T23:49:00Z,1,0,0
2022-11-02T23:50:00Z,1,0,0
2022-11-03T00:01:00Z,1,0,0
2022-11-03T00:18:00Z,1,0,0
2022-11-03T00:19:00Z,1,0,0
2022-11-03T00:20:00Z,1,0,0
2022-11-03T00:22:00Z,1,0,0
2022-11-03T00:23:00Z,1,0,0
2022-11-03T00:24:00Z,1,0,0
2022-11-03T00:29:00Z,1,0,0
2022-11-03T00:30:00Z,1,0,0
2022-11-03T00:31:00Z,1,0,0
2022-11-03T00:33:00Z,1,0,0
2022-11-03T00:34:00Z,1,0,0
2022-11-03T00:40:00Z,1,0,0
2022-11-03T00:41:00Z,1,0,0
2022-11-03T00:54:00Z,1,0,0
2022-11-03T00:55:00Z,1,0,0
2022-11-03T00:56:00Z,1,0,0
2022-11-03T01:23:00Z,1,0,0
2022-11-03T01:24:00Z,1,0,0
2022-11-03T01:25:00Z,1,0,0
2022-11-03T01:26:00Z,1,0,0
2022-11-03T01:27:00Z,1,0,0
2022-11-03T01:28:00Z,1,0,0
2022-11-03T01:29:00Z,1,0,0
2022-11-03T01:31:00Z,1,0,0
2022-11-03T01:32:00Z,1,0,0
2022-11-03T01:33:00Z,1,0,0
2022-11-03T01:34:00Z,1,0,0
2022-11-03T01:35:00Z,1,0,0
2022-11-03T01:52:00Z,1,0,0
2022-11-03T01:53:00Z,1,0,0
2022-11-03T01:54:00Z,1,0,0
2022-11-03T01:55:00Z,1,0,0
2022-11-03T02:02:00Z,1,0,0
2022-11-03T02:03:00Z,1,0,0
2022-11-03T02:07:00Z,1,0,0
2022-11-03T02:17:00Z,1,0,0
2022-11-03T02:27:00Z,1,0,0
2022-11-03T02:29:00Z,1,0,0
2022-11-03T02:30:00Z,1,0,0
2022-11-03T02:33:00Z,1,0,0
2022-11-03T02:35:00Z,1,0,0
2022-11-03T02:38:00Z,1,0,0
2022-11-03T02:39:00Z,1,0,0
2022-11-03T02:47:00Z,1,0,0
2022-11-03T02:56:00Z,1,0,0
2022-11-03T02:57:00Z,1,0,0
