timestamp,heart rate zone,total minutes
2024-08-05T11:21:00Z,fat burn,1
2024-08-05T11:22:00Z,fat burn,1
2024-08-05T11:23:00Z,cardio,2
2024-08-05T11:24:00Z,cardio,2
2024-08-05T11:25:00Z,cardio,2
2024-08-05T11:26:00Z,cardio,2
2024-08-05T11:27:00Z,cardio,2
2024-08-05T11:28:00Z,cardio,2
2024-08-05T11:29:00Z,cardio,2
2024-08-05T11:30:00Z,cardio,2
2024-08-05T11:31:00Z,cardio,2
2024-08-05T11:32:00Z,cardio,2
2024-08-05T11:33:00Z,cardio,2
2024-08-05T11:34:00Z,cardio,2
2024-08-05T11:35:00Z,cardio,2
2024-08-05T11:36:00Z,cardio,2
2024-08-05T11:37:00Z,cardio,2
2024-08-05T11:38:00Z,cardio,2
2024-08-05T11:39:00Z,cardio,2
2024-08-05T11:40:00Z,cardio,2
2024-08-05T11:41:00Z,cardio,2
2024-08-05T11:42:00Z,cardio,2
2024-08-05T11:43:00Z,cardio,2
2024-08-05T11:44:00Z,cardio,2
2024-08-05T11:45:00Z,cardio,2
2024-08-05T11:46:00Z,cardio,2
2024-08-05T11:47:00Z,cardio,2
2024-08-05T11:48:00Z,cardio,2
2024-08-05T11:49:00Z,cardio,2
2024-08-05T11:50:00Z,cardio,2
2024-08-05T11:51:00Z,cardio,2
2024-08-05T11:52:00Z,cardio,2
2024-08-05T11:53:00Z,cardio,2
2024-08-05T11:54:00Z,cardio,2
2024-08-05T11:55:00Z,cardio,2
2024-08-05T11:56:00Z,cardio,2
2024-08-05T11:57:00Z,fat burn,1
2024-08-05T11:58:00Z,fat burn,1
2024-08-05T11:59:00Z,fat burn,1
2024-08-05T12:00:00Z,fat burn,1
2024-08-05T12:01:00Z,fat burn,1
2024-08-05T12:02:00Z,fat burn,1
2024-08-05T12:03:00Z,fat burn,1
2024-08-09T16:57:00Z,fat burn,1
2024-08-09T16:58:00Z,fat burn,1
2024-08-09T16:59:00Z,fat burn,1
2024-08-09T17:00:00Z,fat burn,1
2024-08-09T17:02:00Z,fat burn,1
2024-08-09T17:03:00Z,fat burn,1
2024-08-09T17:04:00Z,fat burn,1
2024-08-09T23:20:00Z,fat burn,1
2024-08-09T23:25:00Z,fat burn,1
2024-08-09T23:26:00Z,fat burn,1
2024-08-17T11:21:00Z,fat burn,1
2024-08-17T11:22:00Z,fat burn,1
2024-08-17T11:23:00Z,cardio,2
2024-08-17T11:24:00Z,cardio,2
2024-08-17T11:25:00Z,cardio,2
2024-08-17T11:26:00Z,cardio,2
2024-08-17T11:27:00Z,cardio,2
2024-08-17T11:28:00Z,cardio,2
2024-08-17T11:29:00Z,peak,2
2024-08-17T11:30:00Z,cardio,2
2024-08-17T11:31:00Z,cardio,2
2024-08-17T11:32:00Z,fat burn,1
2024-08-17T11:33:00Z,fat burn,1
2024-08-17T11:34:00Z,cardio,2
2024-08-17T11:35:00Z,cardio,2
2024-08-17T11:36:00Z,cardio,2
2024-08-17T11:37:00Z,cardio,2
2024-08-17T11:38:00Z,cardio,2
2024-08-17T11:39:00Z,cardio,2
2024-08-17T11:40:00Z,cardio,2
2024-08-17T11:41:00Z,cardio,2
2024-08-17T11:42:00Z,cardio,2
2024-08-17T11:43:00Z,cardio,2
2024-08-17T11:44:00Z,fat burn,1
2024-08-17T11:45:00Z,fat burn,1
2024-08-17T11:46:00Z,fat burn,1
2024-08-17T11:47:00Z,fat burn,1
2024-08-17T11:48:00Z,cardio,2
2024-08-17T11:49:00Z,cardio,2
2024-08-17T11:50:00Z,cardio,2
2024-08-17T11:51:00Z,cardio,2
2024-08-17T11:52:00Z,peak,2
2024-08-17T11:53:00Z,peak,2
2024-08-17T11:54:00Z,peak,2
2024-08-17T11:55:00Z,peak,2
2024-08-17T11:56:00Z,peak,2
2024-08-17T11:57:00Z,cardio,2
2024-08-17T11:58:00Z,cardio,2
2024-08-17T11:59:00Z,fat burn,1
2024-08-17T12:00:00Z,fat burn,1
2024-08-17T12:01:00Z,fat burn,1
2024-08-17T12:02:00Z,fat burn,1
2024-08-17T12:03:00Z,cardio,2
2024-08-17T12:04:00Z,cardio,2
2024-08-17T12:05:00Z,fat burn,1
2024-08-17T12:06:00Z,fat burn,1
2024-08-17T12:07:00Z,fat burn,1
2024-08-17T12:08:00Z,fat burn,1
2024-08-17T12:09:00Z,fat burn,1
2024-08-17T12:10:00Z,fat burn,1
2024-08-17T12:11:00Z,fat burn,1
2024-08-17T12:12:00Z,fat burn,1
2024-08-17T12:13:00Z,cardio,2
2024-08-17T12:14:00Z,cardio,2
2024-08-17T12:15:00Z,fat burn,1
2024-08-17T12:16:00Z,fat burn,1
2024-08-17T12:17:00Z,fat burn,1
2024-08-17T12:18:00Z,fat burn,1
2024-08-17T12:19:00Z,fat burn,1
2024-08-17T12:20:00Z,cardio,2
2024-08-17T12:21:00Z,fat burn,1
2024-08-17T12:22:00Z,fat burn,1
2024-08-17T12:23:00Z,fat burn,1
2024-08-17T12:24:00Z,fat burn,1
2024-08-17T12:25:00Z,fat burn,1
2024-08-17T12:26:00Z,fat burn,1
2024-08-17T12:27:00Z,fat burn,1
2024-08-17T12:28:00Z,fat burn,1
2024-08-17T12:29:00Z,fat burn,1
2024-08-17T12:30:00Z,fat burn,1
2024-08-17T12:31:00Z,fat burn,1
2024-08-17T12:32:00Z,fat burn,1
2024-08-17T12:33:00Z,fat burn,1
2024-08-17T12:34:00Z,fat burn,1
2024-08-17T12:35:00Z,fat burn,1
2024-08-17T12:36:00Z,fat burn,1
2024-08-17T12:37:00Z,fat burn,1
2024-08-17T12:38:00Z,fat burn,1
2024-08-17T12:39:00Z,fat burn,1
2024-08-17T12:40:00Z,fat burn,1
2024-08-17T12:41:00Z,fat burn,1
2024-08-17T12:42:00Z,fat burn,1
2024-08-17T12:43:00Z,fat burn,1
2024-08-17T12:44:00Z,fat burn,1
2024-08-17T12:45:00Z,fat burn,1
2024-08-17T12:46:00Z,fat burn,1
2024-08-22T13:16:00Z,fat burn,1
2024-08-22T13:17:00Z,cardio,2
2024-08-22T13:18:00Z,cardio,2
2024-08-22T13:19:00Z,cardio,2
2024-08-22T13:20:00Z,cardio,2
2024-08-22T13:21:00Z,cardio,2
2024-08-22T13:22:00Z,cardio,2
2024-08-22T13:23:00Z,peak,2
2024-08-22T13:24:00Z,peak,2
2024-08-22T13:25:00Z,peak,2
2024-08-22T13:26:00Z,cardio,2
2024-08-22T13:27:00Z,fat burn,1
2024-08-22T13:28:00Z,fat burn,1
2024-08-22T13:29:00Z,fat burn,1
2024-08-22T13:30:00Z,fat burn,1
2024-08-22T13:31:00Z,fat burn,1
2024-08-22T13:32:00Z,fat burn,1
2024-08-22T13:33:00Z,fat burn,1
2024-08-22T13:34:00Z,fat burn,1
2024-08-22T13:35:00Z,cardio,2
2024-08-22T13:36:00Z,cardio,2
2024-08-22T13:37:00Z,cardio,2
2024-08-22T13:38:00Z,cardio,2
2024-08-22T13:39:00Z,cardio,2
2024-08-22T13:40:00Z,cardio,2
2024-08-22T13:41:00Z,cardio,2
2024-08-22T13:42:00Z,fat burn,1
2024-08-22T13:43:00Z,fat burn,1
2024-08-22T13:44:00Z,cardio,2
2024-08-22T13:45:00Z,cardio,2
2024-08-22T13:46:00Z,cardio,2
2024-08-22T13:47:00Z,fat burn,1
2024-08-22T13:48:00Z,fat burn,1
2024-08-22T13:49:00Z,fat burn,1
2024-08-22T13:50:00Z,fat burn,1
2024-08-22T13:51:00Z,cardio,2
2024-08-22T13:52:00Z,cardio,2
2024-08-22T13:53:00Z,cardio,2
2024-08-22T13:54:00Z,cardio,2
2024-08-22T13:55:00Z,cardio,2
2024-08-22T13:56:00Z,fat burn,1
2024-08-22T13:57:00Z,cardio,2
2024-08-22T13:58:00Z,cardio,2
2024-08-22T13:59:00Z,peak,2
2024-08-22T14:00:00Z,cardio,2
2024-08-22T14:01:00Z,cardio,2
2024-08-22T14:02:00Z,fat burn,1
2024-08-22T14:03:00Z,fat burn,1
2024-08-22T14:04:00Z,fat burn,1
2024-08-22T14:05:00Z,fat burn,1
2024-08-22T14:06:00Z,fat burn,1
2024-08-22T14:07:00Z,fat burn,1
2024-08-22T14:08:00Z,fat burn,1
2024-08-31T12:31:00Z,fat burn,1
2024-08-31T12:32:00Z,fat burn,1
2024-08-31T12:33:00Z,fat burn,1
2024-08-31T12:34:00Z,cardio,2
2024-08-31T12:35:00Z,cardio,2
2024-08-31T12:36:00Z,cardio,2
2024-08-31T12:37:00Z,cardio,2
2024-08-31T12:38:00Z,peak,2
2024-08-31T12:39:00Z,peak,2
2024-08-31T12:40:00Z,peak,2
2024-08-31T12:41:00Z,peak,2
2024-08-31T12:42:00Z,peak,2
2024-08-31T12:43:00Z,peak,2
2024-08-31T12:44:00Z,cardio,2
2024-08-31T12:45:00Z,cardio,2
2024-08-31T12:46:00Z,cardio,2
2024-08-31T12:47:00Z,peak,2
2024-08-31T12:48:00Z,cardio,2
2024-08-31T12:49:00Z,cardio,2
2024-08-31T12:50:00Z,cardio,2
2024-08-31T12:51:00Z,peak,2
2024-08-31T12:52:00Z,peak,2
2024-08-31T12:53:00Z,peak,2
2024-08-31T12:54:00Z,peak,2
2024-08-31T12:55:00Z,peak,2
2024-08-31T12:56:00Z,peak,2
2024-08-31T12:57:00Z,peak,2
2024-08-31T12:58:00Z,peak,2
2024-08-31T12:59:00Z,peak,2
2024-08-31T13:00:00Z,peak,2
2024-08-31T13:01:00Z,peak,2
2024-08-31T13:02:00Z,peak,2
2024-08-31T13:03:00Z,cardio,2
2024-08-31T13:04:00Z,cardio,2
2024-08-31T13:05:00Z,fat burn,1
2024-08-31T13:06:00Z,fat burn,1
2024-08-31T13:07:00Z,fat burn,1
2024-08-31T13:08:00Z,fat burn,1
2024-08-31T13:09:00Z,fat burn,1
2024-08-31T13:10:00Z,fat burn,1
2024-08-31T13:11:00Z,fat burn,1
2024-08-31T13:12:00Z,fat burn,1
2024-08-31T13:13:00Z,fat burn,1
2024-08-31T13:14:00Z,fat burn,1
2024-08-31T13:15:00Z,fat burn,1
2024-08-31T13:16:00Z,fat burn,1
2024-08-31T13:17:00Z,fat burn,1
2024-08-31T13:18:00Z,fat burn,1
2024-08-31T13:19:00Z,fat burn,1
2024-08-31T13:20:00Z,cardio,2
2024-08-31T13:21:00Z,cardio,2
2024-08-31T13:22:00Z,cardio,2
2024-08-31T13:23:00Z,cardio,2
2024-08-31T13:24:00Z,peak,2
2024-08-31T13:25:00Z,peak,2
2024-08-31T13:26:00Z,peak,2
2024-08-31T13:27:00Z,peak,2
2024-08-31T13:28:00Z,peak,2
2024-08-31T13:29:00Z,cardio,2
2024-08-31T13:30:00Z,cardio,2
2024-08-31T13:31:00Z,cardio,2
2024-08-31T13:32:00Z,cardio,2
2024-08-31T13:33:00Z,cardio,2
2024-08-31T13:34:00Z,cardio,2
2024-08-31T13:35:00Z,cardio,2
2024-08-31T13:36:00Z,cardio,2
2024-08-31T13:37:00Z,cardio,2
2024-08-31T13:38:00Z,cardio,2
2024-08-31T13:39:00Z,peak,2
2024-08-31T13:40:00Z,peak,2
2024-08-31T13:41:00Z,cardio,2
2024-08-31T13:42:00Z,cardio,2
2024-08-31T13:43:00Z,fat burn,1
2024-08-31T13:44:00Z,cardio,2
2024-08-31T13:45:00Z,cardio,2
2024-08-31T13:46:00Z,peak,2
2024-08-31T13:47:00Z,peak,2
2024-08-31T13:48:00Z,peak,2
2024-08-31T13:49:00Z,cardio,2
2024-08-31T13:50:00Z,cardio,2
2024-08-31T13:51:00Z,fat burn,1
2024-08-31T13:52:00Z,fat burn,1
2024-08-31T13:53:00Z,fat burn,1
2024-08-31T13:54:00Z,fat burn,1
2024-08-31T13:55:00Z,fat burn,1
2024-08-31T13:56:00Z,fat burn,1
2024-08-31T13:57:00Z,fat burn,1
2024-08-31T13:58:00Z,fat burn,1
2024-08-31T13:59:00Z,fat burn,1
2024-08-31T14:00:00Z,fat burn,1
2024-08-31T14:01:00Z,fat burn,1
2024-08-31T14:02:00Z,fat burn,1
2024-08-31T14:03:00Z,fat burn,1
2024-08-31T14:04:00Z,fat burn,1
