timestamp,vertical oscillation
2024-11-05T12:30:52Z,10.5
2024-11-05T12:30:57Z,9.8
2024-11-05T12:31:02Z,9.5
2024-11-05T12:31:07Z,8.9
2024-11-05T12:31:12Z,8.8
2024-11-05T12:31:17Z,8.6
2024-11-05T12:31:22Z,8.5
2024-11-05T12:31:27Z,8.3
2024-11-05T12:31:32Z,8.3
2024-11-05T12:31:37Z,8.1
2024-11-05T12:31:42Z,8.0
2024-11-05T12:31:47Z,7.8
2024-11-05T12:31:52Z,7.8
2024-11-05T12:31:57Z,8.0
2024-11-05T12:32:02Z,7.9
2024-11-05T12:32:07Z,7.8
2024-11-05T12:32:12Z,7.5
2024-11-05T12:32:17Z,7.5
2024-11-05T12:32:22Z,7.4
2024-11-05T12:32:27Z,7.4
2024-11-05T12:32:33Z,7.3
2024-11-05T12:32:38Z,7.3
2024-11-05T12:32:43Z,7.4
2024-11-05T12:32:48Z,7.4
2024-11-05T12:32:53Z,7.3
2024-11-05T12:32:58Z,7.0
2024-11-05T12:33:03Z,6.9
2024-11-05T12:33:08Z,6.9
2024-11-05T12:33:13Z,7.1
2024-11-05T12:33:18Z,7.1
2024-11-05T12:33:23Z,7.0
2024-11-05T12:33:28Z,7.2
2024-11-05T12:33:33Z,7.3
2024-11-05T12:33:38Z,7.5
2024-11-05T12:33:43Z,7.4
2024-11-05T12:33:48Z,7.3
2024-11-05T12:33:53Z,7.1
2024-11-05T12:33:58Z,6.8
2024-11-05T12:34:03Z,6.9
2024-11-05T12:34:07Z,7.1
2024-11-05T12:34:12Z,7.0
2024-11-05T12:34:17Z,6.8
2024-11-05T12:34:23Z,6.6
2024-11-05T12:34:27Z,6.6
2024-11-05T12:34:32Z,6.7
2024-11-05T12:34:37Z,6.9
2024-11-05T12:34:42Z,7.0
2024-11-05T12:34:47Z,7.1
2024-11-05T12:34:52Z,6.9
2024-11-05T12:34:57Z,6.9
2024-11-05T12:35:02Z,6.8
2024-11-05T12:35:07Z,6.8
2024-11-05T12:35:12Z,7.2
2024-11-05T12:35:17Z,7.1
2024-11-05T12:35:22Z,7.2
2024-11-05T12:35:27Z,6.9
2024-11-05T12:35:32Z,6.8
2024-11-05T12:35:37Z,6.7
2024-11-05T12:35:42Z,6.7
2024-11-05T12:35:47Z,6.8
2024-11-05T12:35:52Z,6.9
2024-11-05T12:35:57Z,7.1
2024-11-05T12:36:02Z,7.0
2024-11-05T12:36:07Z,6.9
2024-11-05T12:36:12Z,6.6
2024-11-05T12:36:17Z,6.7
2024-11-05T12:36:22Z,6.8
2024-11-05T12:36:27Z,6.7
2024-11-05T12:36:32Z,6.5
2024-11-05T12:36:37Z,6.4
2024-11-05T12:36:42Z,6.6
2024-11-05T12:36:47Z,6.7
2024-11-05T12:36:52Z,6.9
2024-11-05T12:36:57Z,7.0
2024-11-05T12:37:02Z,7.1
2024-11-05T12:37:07Z,7.0
2024-11-05T12:37:12Z,6.9
2024-11-05T12:37:17Z,6.7
2024-11-05T12:37:23Z,6.4
2024-11-05T12:37:28Z,6.4
2024-11-05T12:37:33Z,6.6
2024-11-05T12:37:38Z,6.8
2024-11-05T12:37:43Z,6.7
2024-11-05T12:37:48Z,6.7
2024-11-05T12:37:53Z,6.5
2024-11-05T12:37:58Z,7.1
2024-11-05T12:38:03Z,7.0
2024-11-05T12:38:08Z,7.0
2024-11-05T12:38:13Z,6.3
2024-11-05T12:38:18Z,6.4
2024-11-05T12:38:23Z,6.4
2024-11-05T12:38:28Z,6.6
2024-11-05T12:38:33Z,6.6
2024-11-05T12:38:38Z,6.8
2024-11-05T12:38:42Z,6.8
2024-11-05T12:38:47Z,7.0
2024-11-05T12:38:52Z,6.9
2024-11-05T12:38:57Z,7.0
2024-11-05T12:39:02Z,6.8
2024-11-05T12:39:07Z,6.6
2024-11-05T12:39:12Z,6.4
