timestamp,vertical ratio
2024-11-05T12:30:52Z,1683.4
2024-11-05T12:30:57Z,1538.4
2024-11-05T12:31:02Z,1369.1
2024-11-05T12:31:07Z,1179.8
2024-11-05T12:31:12Z,1033.7
2024-11-05T12:31:17Z,979.5
2024-11-05T12:31:22Z,910.3
2024-11-05T12:31:27Z,886.8
2024-11-05T12:31:32Z,877.8
2024-11-05T12:31:37Z,836.9
2024-11-05T12:31:42Z,811.3
2024-11-05T12:31:47Z,798.4
2024-11-05T12:31:52Z,802.2
2024-11-05T12:31:57Z,827.0
2024-11-05T12:32:02Z,820.9
2024-11-05T12:32:07Z,814.8
2024-11-05T12:32:12Z,774.6
2024-11-05T12:32:17Z,770.9
2024-11-05T12:32:22Z,769.0
2024-11-05T12:32:27Z,762.2
2024-11-05T12:32:33Z,748.0
2024-11-05T12:32:38Z,752.3
2024-11-05T12:32:43Z,759.8
2024-11-05T12:32:48Z,765.3
2024-11-05T12:32:53Z,755.0
2024-11-05T12:32:58Z,721.9
2024-11-05T12:33:03Z,711.0
2024-11-05T12:33:08Z,703.5
2024-11-05T12:33:13Z,719.5
2024-11-05T12:33:18Z,724.5
2024-11-05T12:33:23Z,710.4
2024-11-05T12:33:28Z,732.4
2024-11-05T12:33:33Z,738.0
2024-11-05T12:33:38Z,760.8
2024-11-05T12:33:43Z,754.5
2024-11-05T12:33:48Z,745.5
2024-11-05T12:33:53Z,723.8
2024-11-05T12:33:58Z,701.2
2024-11-05T12:34:03Z,708.9
2024-11-05T12:34:07Z,729.9
2024-11-05T12:34:12Z,722.5
2024-11-05T12:34:17Z,705.2
2024-11-05T12:34:23Z,692.0
2024-11-05T12:34:27Z,692.9
2024-11-05T12:34:32Z,703.9
2024-11-05T12:34:37Z,725.5
2024-11-05T12:34:42Z,729.7
2024-11-05T12:34:47Z,742.4
2024-11-05T12:34:52Z,726.2
2024-11-05T12:34:57Z,727.6
2024-11-05T12:35:02Z,717.6
2024-11-05T12:35:07Z,716.1
2024-11-05T12:35:12Z,756.2
2024-11-05T12:35:17Z,752.1
2024-11-05T12:35:22Z,755.6
2024-11-05T12:35:27Z,726.9
2024-11-05T12:35:32Z,720.2
2024-11-05T12:35:37Z,703.6
2024-11-05T12:35:42Z,695.7
2024-11-05T12:35:47Z,708.1
2024-11-05T12:35:52Z,715.1
2024-11-05T12:35:57Z,739.9
2024-11-05T12:36:02Z,729.6
2024-11-05T12:36:07Z,713.9
2024-11-05T12:36:12Z,680.9
2024-11-05T12:36:17Z,693.9
2024-11-05T12:36:22Z,700.1
2024-11-05T12:36:27Z,693.1
2024-11-05T12:36:32Z,673.9
2024-11-05T12:36:37Z,664.1
2024-11-05T12:36:42Z,678.9
2024-11-05T12:36:47Z,688.3
2024-11-05T12:36:52Z,709.8
2024-11-05T12:36:57Z,715.9
2024-11-05T12:37:02Z,723.0
2024-11-05T12:37:07Z,719.8
2024-11-05T12:37:12Z,709.9
2024-11-05T12:37:17Z,685.4
2024-11-05T12:37:23Z,660.8
2024-11-05T12:37:28Z,662.3
2024-11-05T12:37:33Z,677.3
2024-11-05T12:37:38Z,699.5
2024-11-05T12:37:43Z,691.5
2024-11-05T12:37:48Z,686.7
2024-11-05T12:37:53Z,669.4
2024-11-05T12:37:58Z,722.9
2024-11-05T12:38:03Z,714.7
2024-11-05T12:38:08Z,718.9
2024-11-05T12:38:13Z,648.6
2024-11-05T12:38:18Z,651.0
2024-11-05T12:38:23Z,654.1
2024-11-05T12:38:28Z,677.8
2024-11-05T12:38:33Z,684.9
2024-11-05T12:38:38Z,702.7
2024-11-05T12:38:42Z,707.3
2024-11-05T12:38:47Z,714.3
2024-11-05T12:38:52Z,712.5
2024-11-05T12:38:57Z,719.8
2024-11-05T12:39:02Z,693.1
2024-11-05T12:39:07Z,677.9
2024-11-05T12:39:12Z,654.8
