timestamp,steps,distance millimeters,altitude gain millimeters
2023-06-28T06:59:32Z,0,0,0
2023-06-28T06:59:33Z,0,0,0
2023-06-28T06:59:34Z,0,0,0
2023-06-28T06:59:35Z,0,0,0
2023-06-28T06:59:36Z,0,0,0
2023-06-28T06:59:37Z,0,0,0
2023-06-28T06:59:38Z,1,0,0
2023-06-28T06:59:39Z,1,0,0
2023-06-28T06:59:40Z,2,0,0
2023-06-28T06:59:41Z,2,0,-304
2023-06-28T06:59:42Z,2,4400,0
2023-06-28T06:59:43Z,1,1460,0
2023-06-28T06:59:44Z,2,1450,0
2023-06-28T06:59:45Z,1,1430,0
2023-06-28T06:59:46Z,2,0,0
2023-06-28T06:59:47Z,2,0,0
2023-06-28T06:59:48Z,1,0,0
2023-06-28T06:59:49Z,2,3960,0
2023-06-28T06:59:50Z,2,1540,-304
2023-06-28T06:59:51Z,2,730,0
2023-06-28T06:59:52Z,1,1390,0
2023-06-28T06:59:53Z,3,1410,0
2023-06-28T06:59:54Z,3,2260,0
2023-06-28T06:59:55Z,2,2910,0
2023-06-28T06:59:56Z,3,3120,0
2023-06-28T06:59:57Z,3,3210,0
2023-06-28T06:59:58Z,3,3330,0
2023-06-28T06:59:59Z,3,3350,0
2023-06-28T07:00:00Z,3,2220,0
2023-06-28T07:00:01Z,2,3270,0
2023-06-28T07:00:02Z,3,3310,0
2023-06-28T07:00:03Z,3,3390,0
2023-06-28T07:00:04Z,3,3370,0
2023-06-28T07:00:05Z,3,3390,0
2023-06-28T07:00:06Z,3,2280,0
2023-06-28T07:00:07Z,3,3390,0
2023-06-28T07:00:08Z,3,3390,0
2023-06-28T07:00:09Z,3,3390,0
2023-06-28T07:00:10Z,2,3410,0
2023-06-28T07:00:11Z,3,3450,0
2023-06-28T07:00:12Z,3,3330,0
2023-06-28T07:00:13Z,3,3390,0
2023-06-28T07:00:14Z,3,2300,0
2023-06-28T07:00:15Z,3,3390,0
2023-06-28T07:00:16Z,3,3330,0
2023-06-28T07:00:17Z,3,3450,0
2023-06-28T07:00:18Z,3,3460,0
2023-06-28T07:00:19Z,2,3390,0
2023-06-28T07:00:20Z,3,3410,0
2023-06-28T07:00:21Z,3,3390,0
2023-06-28T07:00:22Z,3,3430,0
2023-06-28T07:00:23Z,3,3410,0
2023-06-28T07:00:24Z,3,3410,0
2023-06-28T07:00:25Z,3,2260,0
2023-06-28T07:00:26Z,3,4560,0
2023-06-28T07:00:27Z,3,3430,0
2023-06-28T07:00:28Z,3,3390,0
2023-06-28T07:00:29Z,2,2280,0
2023-06-28T07:00:30Z,3,4580,0
2023-06-28T07:00:31Z,3,3450,0
2023-06-28T07:00:32Z,3,1150,0
2023-06-28T07:00:33Z,3,3450,0
2023-06-28T07:00:34Z,3,3430,0
2023-06-28T07:00:35Z,3,3410,0
2023-06-28T07:00:36Z,3,3410,0
2023-06-28T07:00:37Z,3,3410,0
2023-06-28T07:00:38Z,3,3390,0
2023-06-28T07:00:39Z,2,3390,0
2023-06-28T07:00:40Z,3,3390,0
2023-06-28T07:00:41Z,3,3390,0
2023-06-28T07:00:42Z,3,3390,0
2023-06-28T07:00:43Z,3,3440,0
2023-06-28T07:00:44Z,3,3430,0
2023-06-28T07:00:45Z,3,3410,0
2023-06-28T07:00:46Z,3,3390,0
2023-06-28T07:00:47Z,3,2260,0
2023-06-28T07:00:48Z,3,3430,0
2023-06-28T07:00:49Z,2,3450,0
2023-06-28T07:00:50Z,3,2300,0
2023-06-28T07:00:51Z,3,3430,0
2023-06-28T07:00:52Z,3,3460,0
2023-06-28T07:00:53Z,3,3430,0
2023-06-28T07:00:54Z,3,3410,0
2023-06-28T07:00:55Z,3,4580,0
2023-06-28T07:00:56Z,3,3410,0
2023-06-28T07:00:57Z,3,2300,0
2023-06-28T07:00:58Z,3,4520,0
2023-06-28T07:00:59Z,3,2260,0
2023-06-28T07:01:00Z,2,3390,0
2023-06-28T07:01:01Z,3,3430,0
2023-06-28T07:01:02Z,3,3420,0
2023-06-28T07:01:03Z,3,2310,0
2023-06-28T07:01:04Z,3,3450,0
2023-06-28T07:01:05Z,3,3460,0
2023-06-28T07:01:06Z,3,3430,0
2023-06-28T07:01:07Z,3,3410,0
2023-06-28T07:01:08Z,3,3450,0
2023-06-28T07:01:09Z,3,3410,0
2023-06-28T07:01:10Z,3,3450,0
2023-06-28T07:01:11Z,3,3430,0
2023-06-28T07:01:12Z,3,3460,0
2023-06-28T07:01:13Z,2,3440,0
2023-06-28T07:01:14Z,3,3360,0
2023-06-28T07:01:15Z,2,3350,0
2023-06-28T07:01:16Z,3,1990,0
2023-06-28T07:01:17Z,3,2720,0
2023-06-28T07:01:18Z,3,3300,0
2023-06-28T07:01:19Z,3,1130,0
