timestamp,beats per minute
2023-11-25T10:37:43Z,38.0
2023-11-25T10:37:48Z,87.0
2023-11-25T10:37:53Z,98.0
2023-11-25T10:37:58Z,101.0
2023-11-25T10:38:05Z,102.0
2023-11-25T10:38:10Z,103.0
2023-11-25T10:38:15Z,104.0
2023-11-25T10:38:20Z,106.0
2023-11-25T10:38:35Z,104.0
2023-11-25T10:38:40Z,105.0
2023-11-25T10:38:45Z,107.0
2023-11-25T10:38:50Z,109.0
2023-11-25T10:38:55Z,108.0
2023-11-25T10:39:00Z,110.0
2023-11-25T10:39:05Z,108.0
2023-11-25T10:39:10Z,105.0
2023-11-25T10:39:15Z,103.0
2023-11-25T10:39:20Z,102.0
2023-11-25T10:39:30Z,101.0
2023-11-25T10:39:35Z,102.0
2023-11-25T10:39:40Z,100.0
2023-11-25T10:39:50Z,98.0
2023-11-25T10:39:55Z,99.0
2023-11-25T10:40:00Z,100.0
2023-11-25T10:40:05Z,99.0
2023-11-25T10:40:10Z,97.0
2023-11-25T10:40:15Z,96.0
2023-11-25T10:40:25Z,95.0
2023-11-25T10:40:30Z,96.0
2023-11-25T10:40:35Z,97.0
2023-11-25T10:40:40Z,96.0
2023-11-25T10:40:45Z,98.0
2023-11-25T10:40:50Z,101.0
2023-11-25T10:40:55Z,102.0
2023-11-25T10:41:00Z,99.0
2023-11-25T10:41:10Z,98.0
2023-11-25T10:41:15Z,97.0
2023-11-25T10:41:20Z,98.0
2023-11-25T10:41:25Z,97.0
2023-11-25T10:41:30Z,98.0
2023-11-25T10:41:35Z,98.0
2023-11-25T10:41:40Z,97.0
2023-11-25T10:41:45Z,98.0
2023-11-25T10:41:50Z,97.0
2023-11-25T10:41:55Z,98.0
2023-11-25T10:42:00Z,97.0
2023-11-25T10:42:05Z,99.0
2023-11-25T10:42:10Z,96.0
2023-11-25T10:42:20Z,95.0
2023-11-25T10:42:25Z,96.0
2023-11-25T10:42:32Z,99.0
2023-11-25T10:42:37Z,101.0
2023-11-25T10:42:42Z,97.0
2023-11-25T10:42:52Z,96.0
2023-11-25T10:42:57Z,98.0
2023-11-25T10:43:02Z,101.0
2023-11-25T10:43:07Z,101.0
2023-11-25T10:43:12Z,96.0
2023-11-25T10:43:17Z,97.0
2023-11-25T10:43:22Z,97.0
2023-11-25T10:43:27Z,100.0
2023-11-25T10:43:32Z,97.0
2023-11-25T10:43:37Z,96.0
2023-11-25T10:43:42Z,97.0
2023-11-25T10:43:47Z,100.0
2023-11-25T10:43:52Z,98.0
2023-11-25T10:43:57Z,99.0
2023-11-25T10:44:07Z,97.0
2023-11-25T10:44:12Z,100.0
2023-11-25T10:44:17Z,104.0
2023-11-25T10:44:22Z,106.0
2023-11-25T10:44:27Z,104.0
2023-11-25T10:44:32Z,96.0
2023-11-25T10:44:37Z,98.0
2023-11-25T10:44:47Z,99.0
2023-11-25T10:44:52Z,98.0
2023-11-25T10:44:57Z,94.0
2023-11-25T10:45:02Z,95.0
2023-11-25T10:45:07Z,96.0
2023-11-25T10:45:12Z,98.0
2023-11-25T10:45:17Z,100.0
2023-11-25T10:45:22Z,99.0
2023-11-25T10:45:27Z,98.0
2023-11-25T10:45:32Z,99.0
2023-11-25T10:45:37Z,100.0
2023-11-25T10:45:42Z,101.0
2023-11-25T10:45:52Z,100.0
2023-11-25T10:45:57Z,101.0
2023-11-25T10:46:02Z,96.0
2023-11-25T10:46:17Z,96.0
2023-11-25T10:46:27Z,97.0
2023-11-25T10:46:37Z,98.0
2023-11-25T10:46:42Z,97.0
2023-11-25T10:46:47Z,98.0
2023-11-25T10:46:57Z,99.0
2023-11-25T10:47:07Z,100.0
2023-11-25T10:47:17Z,99.0
2023-11-25T10:47:27Z,98.0
2023-11-25T10:47:32Z,97.0
2023-11-25T10:47:42Z,99.0
2023-11-25T10:47:47Z,104.0
2023-11-25T10:48:02Z,106.0
2023-11-25T10:48:07Z,103.0
2023-11-25T10:48:12Z,102.0
2023-11-25T10:48:17Z,102.0
2023-11-25T10:48:22Z,98.0
2023-11-25T10:48:27Z,100.0
2023-11-25T10:48:32Z,101.0
2023-11-25T10:48:37Z,102.0
2023-11-25T10:48:42Z,103.0
2023-11-25T10:48:47Z,108.0
2023-11-25T10:48:52Z,106.0
2023-11-25T10:48:57Z,103.0
2023-11-25T10:49:07Z,102.0
2023-11-25T10:49:12Z,104.0
2023-11-25T10:49:17Z,103.0
2023-11-25T10:49:22Z,100.0
2023-11-25T10:49:28Z,102.0
2023-11-25T10:49:33Z,101.0
2023-11-25T10:49:43Z,100.0
2023-11-25T10:49:48Z,101.0
2023-11-25T10:49:53Z,99.0
2023-11-25T10:49:58Z,98.0
2023-11-25T10:50:08Z,101.0
2023-11-25T10:50:13Z,102.0
2023-11-25T10:50:18Z,99.0
2023-11-25T10:50:23Z,96.0
2023-11-25T10:50:33Z,94.0
2023-11-25T10:50:38Z,93.0
2023-11-25T10:50:43Z,94.0
2023-11-25T10:50:53Z,95.0
2023-11-25T10:51:03Z,98.0
2023-11-25T10:51:08Z,99.0
2023-11-25T10:51:18Z,101.0
2023-11-25T10:51:23Z,99.0
2023-11-25T10:51:28Z,101.0
2023-11-25T10:51:33Z,102.0
2023-11-25T10:51:38Z,103.0
2023-11-25T10:51:43Z,93.0
2023-11-25T10:51:48Z,91.0
2023-11-25T10:51:53Z,95.0
2023-11-25T10:51:58Z,97.0
2023-11-25T10:52:03Z,98.0
2023-11-25T10:52:08Z,97.0
2023-11-25T10:52:13Z,96.0
2023-11-25T10:52:18Z,97.0
2023-11-25T10:52:23Z,96.0
2023-11-25T10:52:28Z,95.0
2023-11-25T10:52:33Z,96.0
2023-11-25T10:52:38Z,98.0
2023-11-25T10:52:43Z,97.0
2023-11-25T10:52:48Z,99.0
2023-11-25T10:53:03Z,97.0
2023-11-25T10:53:08Z,92.0
2023-11-25T10:53:18Z,93.0
2023-11-25T10:53:23Z,94.0
2023-11-25T10:53:28Z,100.0
2023-11-25T10:53:33Z,95.0
2023-11-25T10:53:38Z,93.0
2023-11-25T10:53:43Z,91.0
2023-11-25T10:53:48Z,93.0
2023-11-25T10:53:53Z,92.0
2023-11-25T10:53:58Z,93.0
2023-11-25T10:54:03Z,95.0
2023-11-25T10:54:08Z,96.0
2023-11-25T10:54:13Z,95.0
2023-11-25T10:54:18Z,91.0
2023-11-25T10:54:23Z,93.0
2023-11-25T10:54:28Z,95.0
2023-11-25T10:54:33Z,96.0
2023-11-25T10:54:38Z,95.0
2023-11-25T10:54:43Z,96.0
2023-11-25T10:54:58Z,95.0
2023-11-25T10:55:03Z,96.0
2023-11-25T10:55:08Z,99.0
2023-11-25T10:55:13Z,97.0
2023-11-25T10:55:18Z,96.0
2023-11-25T10:55:23Z,93.0
2023-11-25T10:55:33Z,94.0
2023-11-25T10:55:38Z,95.0
2023-11-25T10:55:43Z,93.0
2023-11-25T10:55:48Z,94.0
2023-11-25T10:55:53Z,99.0
2023-11-25T10:55:58Z,96.0
2023-11-25T10:56:03Z,98.0
2023-11-25T10:56:08Z,102.0
2023-11-25T10:56:13Z,105.0
2023-11-25T10:56:18Z,99.0
2023-11-25T10:56:23Z,100.0
2023-11-25T10:56:33Z,102.0
2023-11-25T10:56:38Z,99.0
2023-11-25T10:56:43Z,98.0
2023-11-25T10:56:48Z,94.0
2023-11-25T10:56:53Z,95.0
2023-11-25T10:56:58Z,96.0
2023-11-25T10:57:03Z,93.0
2023-11-25T10:57:13Z,92.0
2023-11-25T10:57:18Z,89.0
2023-11-25T10:57:23Z,90.0
2023-11-25T10:57:28Z,91.0
2023-11-25T10:57:33Z,89.0
2023-11-25T10:57:43Z,92.0
2023-11-25T10:57:48Z,89.0
2023-11-25T10:57:53Z,90.0
2023-11-25T10:58:03Z,93.0
2023-11-25T10:58:08Z,94.0
2023-11-25T10:58:18Z,95.0
2023-11-25T10:58:23Z,93.0
2023-11-25T10:58:28Z,93.0
2023-11-25T10:58:33Z,95.0
2023-11-25T10:58:38Z,96.0
2023-11-25T10:58:43Z,95.0
2023-11-25T10:58:48Z,96.0
2023-11-25T10:58:53Z,98.0
2023-11-25T10:58:58Z,97.0
2023-11-25T10:59:03Z,94.0
2023-11-25T10:59:08Z,93.0
2023-11-25T10:59:13Z,94.0
2023-11-25T10:59:18Z,93.0
2023-11-25T10:59:23Z,95.0
2023-11-25T10:59:33Z,96.0
