timestamp,distance
2023-08-02T06:53:00Z,35.10
2023-08-02T06:54:00Z,22.50
2023-08-02T06:55:00Z,24.50
2023-08-02T06:58:00Z,51.40
2023-08-02T06:59:00Z,21.20
2023-08-02T07:03:00Z,12.90
2023-08-02T07:05:00Z,57.30
2023-08-02T07:06:00Z,135.40
2023-08-02T07:07:00Z,177.40
2023-08-02T07:08:00Z,185.40
2023-08-02T07:09:00Z,105.80
2023-08-02T07:10:00Z,33.70
2023-08-02T07:11:00Z,108.90
2023-08-02T07:12:00Z,73.20
2023-08-02T07:13:00Z,79.50
2023-08-02T07:14:00Z,44.40
2023-08-02T07:15:00Z,39.30
2023-08-02T07:16:00Z,5.70
2023-08-02T07:17:00Z,24.40
2023-08-02T07:18:00Z,58.40
2023-08-02T07:19:00Z,40.80
2023-08-02T07:20:00Z,17.80
2023-08-02T07:21:00Z,24.20
2023-08-02T07:22:00Z,39.60
2023-08-02T07:24:00Z,31.10
2023-08-02T07:26:00Z,2.20
2023-08-02T07:27:00Z,5.90
2023-08-02T07:28:00Z,9.30
2023-08-02T07:29:00Z,37.70
2023-08-02T07:30:00Z,5.60
2023-08-02T07:32:00Z,22.50
2023-08-02T07:33:00Z,18.50
2023-08-02T07:35:00Z,27.60
2023-08-02T07:36:00Z,23.60
2023-08-02T07:37:00Z,3.00
2023-08-02T07:38:00Z,42.70
2023-08-02T07:40:00Z,14.60
2023-08-02T07:41:00Z,10.40
2023-08-02T07:42:00Z,3.70
2023-08-02T07:43:00Z,11.90
2023-08-02T07:44:00Z,8.60
2023-08-02T07:45:00Z,15.00
2023-08-02T07:46:00Z,28.20
2023-08-02T07:47:00Z,52.00
2023-08-02T07:48:00Z,52.60
2023-08-02T07:49:00Z,13.20
2023-08-02T07:50:00Z,15.50
2023-08-02T07:51:00Z,6.30
2023-08-02T07:52:00Z,6.00
2023-08-02T07:53:00Z,10.20
2023-08-02T07:55:00Z,23.30
2023-08-02T07:56:00Z,11.70
2023-08-02T07:58:00Z,14.80
2023-08-02T07:59:00Z,16.60
2023-08-02T08:01:00Z,8.70
2023-08-02T08:02:00Z,18.10
2023-08-02T08:03:00Z,20.70
2023-08-02T08:05:00Z,19.40
2023-08-02T08:06:00Z,30.30
2023-08-02T08:09:00Z,15.40
2023-08-02T08:11:00Z,15.40
2023-08-02T08:12:00Z,22.60
2023-08-02T08:14:00Z,8.40
2023-08-02T08:15:00Z,37.80
2023-08-02T08:16:00Z,19.50
2023-08-02T08:17:00Z,16.40
2023-08-02T08:18:00Z,19.20
2023-08-02T08:19:00Z,17.10
2023-08-02T08:20:00Z,38.80
2023-08-02T08:22:00Z,18.30
2023-08-02T08:23:00Z,21.40
2023-08-02T08:26:00Z,5.40
2023-08-02T08:28:00Z,33.90
2023-08-02T08:29:00Z,50.50
2023-08-02T08:30:00Z,21.70
2023-08-03T06:52:00Z,7.50
2023-08-03T06:53:00Z,36.70
2023-08-03T06:54:00Z,21.40
2023-08-03T06:55:00Z,8.30
2023-08-03T07:01:00Z,8.40
2023-08-03T07:02:00Z,11.90
2023-08-03T07:03:00Z,107.40
2023-08-03T07:04:00Z,197.40
2023-08-03T07:05:00Z,200.50
2023-08-03T07:06:00Z,156.10
2023-08-03T07:07:00Z,66.30
2023-08-03T07:08:00Z,54.40
2023-08-03T07:09:00Z,15.40
2023-08-03T07:10:00Z,136.40
2023-08-03T07:11:00Z,32.20
2023-08-03T07:12:00Z,38.20
2023-08-03T07:13:00Z,51.00
2023-08-03T07:14:00Z,76.90
2023-08-03T07:15:00Z,25.40
2023-08-03T07:16:00Z,13.80
2023-08-03T07:17:00Z,29.50
2023-08-03T07:18:00Z,16.30
2023-08-03T07:21:00Z,8.90
2023-08-03T07:22:00Z,20.80
2023-08-03T07:23:00Z,30.20
2023-08-03T07:24:00Z,7.40
2023-08-03T07:25:00Z,28.10
2023-08-03T07:26:00Z,29.00
2023-08-03T07:27:00Z,37.80
2023-08-03T07:28:00Z,17.10
2023-08-03T07:29:00Z,4.80
2023-08-03T07:30:00Z,45.70
2023-08-03T07:31:00Z,65.00
2023-08-03T07:32:00Z,33.20
2023-08-03T07:33:00Z,18.70
2023-08-03T07:34:00Z,32.60
2023-08-03T07:36:00Z,29.40
2023-08-03T07:37:00Z,40.00
2023-08-03T07:38:00Z,6.60
2023-08-03T07:39:00Z,26.00
2023-08-03T07:44:00Z,2.20
2023-08-03T07:47:00Z,24.20
2023-08-03T07:50:00Z,27.20
2023-08-03T07:51:00Z,6.30
2023-08-03T07:52:00Z,4.80
2023-08-03T07:54:00Z,47.80
2023-08-03T07:58:00Z,15.70
2023-08-03T07:59:00Z,36.30
2023-08-03T08:00:00Z,1.20
2023-08-03T08:01:00Z,5.20
2023-08-03T08:02:00Z,4.40
2023-08-03T08:03:00Z,7.40
2023-08-03T08:10:00Z,17.00
2023-08-03T08:11:00Z,38.40
2023-08-03T08:12:00Z,41.70
2023-08-03T08:14:00Z,51.00
2023-08-03T08:15:00Z,38.70
2023-08-03T08:17:00Z,28.30
2023-08-03T08:18:00Z,48.90
2023-08-03T08:19:00Z,49.50
2023-08-03T08:20:00Z,51.80
2023-08-03T08:21:00Z,15.70
2023-08-03T08:23:00Z,3.70
2023-08-03T08:24:00Z,50.80
2023-08-03T08:25:00Z,11.80
2023-08-03T08:26:00Z,2.20
2023-08-03T08:27:00Z,2.20
2023-08-03T08:29:00Z,39.70
2023-08-03T08:30:00Z,42.80
2023-08-03T08:31:00Z,45.00
2023-08-03T08:32:00Z,42.50
2023-08-03T08:33:00Z,24.40
