timestamp,speed
2025-07-06T09:35:51Z,3.95
2025-07-06T09:35:52Z,3.84
2025-07-06T09:35:53Z,3.78
2025-07-06T09:35:54Z,3.77
2025-07-06T09:35:55Z,3.58
2025-07-06T09:35:56Z,3.49
2025-07-06T09:35:57Z,3.47
2025-07-06T09:35:58Z,3.51
2025-07-06T09:35:59Z,3.39
2025-07-06T09:36:00Z,3.37
2025-07-06T09:36:01Z,3.34
2025-07-06T09:36:02Z,3.31
2025-07-06T09:36:03Z,3.29
2025-07-06T09:36:04Z,3.38
2025-07-06T09:36:05Z,3.53
2025-07-06T09:36:06Z,3.57
2025-07-06T09:36:07Z,3.65
2025-07-06T09:36:08Z,3.68
2025-07-06T09:36:09Z,3.71
2025-07-06T09:36:10Z,3.63
2025-07-06T09:36:11Z,3.64
2025-07-06T09:36:12Z,3.66
2025-07-06T09:36:13Z,3.80
2025-07-06T09:36:14Z,3.84
2025-07-06T09:36:15Z,3.87
2025-07-06T09:36:16Z,3.92
2025-07-06T09:36:17Z,3.92
2025-07-06T09:36:18Z,3.85
2025-07-06T09:36:19Z,3.82
2025-07-06T09:36:20Z,3.92
2025-07-06T09:36:21Z,4.14
2025-07-06T09:36:22Z,4.33
2025-07-06T09:36:23Z,5.05
2025-07-06T09:36:24Z,5.43
2025-07-06T09:36:25Z,5.90
2025-07-06T09:36:26Z,6.34
2025-07-06T09:36:27Z,6.73
2025-07-06T09:36:28Z,7.01
2025-07-06T09:36:29Z,7.15
2025-07-06T09:36:30Z,7.28
2025-07-06T09:36:31Z,7.41
2025-07-06T09:36:32Z,7.44
2025-07-06T09:36:33Z,7.42
2025-07-06T09:36:34Z,7.42
2025-07-06T09:36:35Z,7.43
2025-07-06T09:36:36Z,7.43
2025-07-06T09:36:37Z,7.42
2025-07-06T09:36:38Z,7.42
2025-07-06T09:36:39Z,7.42
2025-07-06T09:36:40Z,7.46
2025-07-06T09:36:41Z,7.46
2025-07-06T09:36:42Z,7.43
2025-07-06T09:36:43Z,7.44
2025-07-06T09:36:44Z,7.54
2025-07-06T09:36:45Z,7.58
2025-07-06T09:36:46Z,7.56
2025-07-06T09:36:47Z,7.56
2025-07-06T09:36:48Z,7.62
2025-07-06T09:36:49Z,7.65
2025-07-06T09:36:50Z,7.70
2025-07-06T09:36:51Z,7.76
2025-07-06T09:36:52Z,7.91
2025-07-06T09:36:53Z,8.02
2025-07-06T09:36:54Z,8.11
2025-07-06T09:36:55Z,8.23
2025-07-06T09:36:56Z,8.33
2025-07-06T09:36:57Z,8.41
2025-07-06T09:36:58Z,8.47
2025-07-06T09:36:59Z,8.45
2025-07-06T09:37:00Z,8.46
2025-07-06T09:37:01Z,8.51
2025-07-06T09:37:02Z,8.52
2025-07-06T09:37:03Z,8.52
2025-07-06T09:37:04Z,8.52
2025-07-06T09:37:05Z,8.54
2025-07-06T09:37:06Z,8.56
2025-07-06T09:37:07Z,8.56
2025-07-06T09:37:08Z,8.56
2025-07-06T09:37:09Z,8.54
2025-07-06T09:37:10Z,8.52
2025-07-06T09:37:11Z,8.54
2025-07-06T09:37:12Z,8.50
2025-07-06T09:37:13Z,8.47
2025-07-06T09:37:14Z,8.45
2025-07-06T09:37:15Z,8.40
2025-07-06T09:37:16Z,8.39
2025-07-06T09:37:17Z,8.38
2025-07-06T09:37:18Z,8.40
2025-07-06T09:37:19Z,8.45
2025-07-06T09:37:20Z,8.50
2025-07-06T09:37:21Z,8.56
2025-07-06T09:37:22Z,8.62
2025-07-06T09:37:23Z,8.59
2025-07-06T09:37:24Z,8.44
2025-07-06T09:37:25Z,8.38
2025-07-06T09:37:26Z,8.30
2025-07-06T09:37:27Z,8.14
2025-07-06T09:37:28Z,8.00
2025-07-06T09:37:29Z,7.91
2025-07-06T09:37:30Z,7.93
2025-07-06T09:37:31Z,7.89
2025-07-06T09:37:32Z,7.85
2025-07-06T09:37:33Z,7.85
2025-07-06T09:37:34Z,7.86
2025-07-06T09:37:35Z,7.92
2025-07-06T09:37:36Z,7.92
2025-07-06T09:37:37Z,7.91
2025-07-06T09:37:38Z,7.95
2025-07-06T09:37:39Z,7.90
2025-07-06T09:37:40Z,7.91
2025-07-06T09:37:41Z,7.88
2025-07-06T09:37:42Z,7.88
2025-07-06T09:37:43Z,7.89
2025-07-06T09:37:44Z,7.88
2025-07-06T09:37:45Z,7.93
2025-07-06T09:37:46Z,7.91
2025-07-06T09:37:47Z,7.90
2025-07-06T09:37:48Z,7.87
2025-07-06T09:37:49Z,7.90
2025-07-06T09:37:50Z,7.93
2025-07-06T09:37:51Z,7.92
2025-07-06T09:37:52Z,7.95
2025-07-06T09:37:53Z,7.97
2025-07-06T09:37:54Z,8.01
2025-07-06T09:37:55Z,8.01
2025-07-06T09:37:56Z,7.99
2025-07-06T09:37:57Z,7.99
2025-07-06T09:37:58Z,7.99
2025-07-06T09:37:59Z,7.99
2025-07-06T09:38:00Z,7.95
2025-07-06T09:38:01Z,7.95
