timestamp,ground contact time
2025-05-13T00:00:03Z,259
2025-05-13T00:00:08Z,257
2025-05-13T00:00:13Z,259
2025-05-13T00:00:18Z,258
2025-05-13T00:00:23Z,261
2025-05-13T00:00:28Z,260
2025-05-13T00:00:33Z,265
2025-05-13T00:00:38Z,266
2025-05-13T00:00:43Z,267
2025-05-13T00:00:48Z,288
2025-05-13T00:00:53Z,297
2025-05-13T00:00:58Z,307
2025-05-13T00:01:03Z,294
2025-05-13T00:01:08Z,286
2025-05-13T00:01:13Z,275
2025-05-13T00:01:18Z,267
2025-05-13T00:01:23Z,267
2025-05-13T00:01:28Z,265
2025-05-13T00:01:33Z,261
2025-05-13T00:01:38Z,268
2025-05-13T00:01:43Z,276
2025-05-13T00:01:48Z,276
2025-05-13T00:01:53Z,270
2025-05-13T00:01:58Z,268
2025-05-13T00:02:03Z,271
2025-05-13T00:02:08Z,272
2025-05-13T00:02:13Z,271
2025-05-13T00:02:18Z,270
2025-05-13T00:02:23Z,266
2025-05-13T00:02:28Z,264
2025-05-13T00:02:33Z,262
2025-05-13T00:02:38Z,261
2025-05-13T00:02:43Z,260
2025-05-13T00:02:48Z,261
2025-05-13T00:02:53Z,265
2025-05-13T00:02:58Z,267
2025-05-13T00:03:03Z,267
2025-05-13T00:03:08Z,274
2025-05-13T00:03:13Z,271
2025-05-13T00:03:18Z,270
2025-05-13T00:03:23Z,261
2025-05-13T00:03:28Z,262
2025-05-13T00:03:33Z,266
2025-05-13T00:03:38Z,268
2025-05-13T00:03:43Z,264
2025-05-13T00:03:48Z,259
2025-05-13T00:03:53Z,263
2025-05-13T00:03:58Z,264
2025-05-13T00:04:03Z,262
2025-05-13T00:04:08Z,259
2025-05-13T00:04:13Z,261
2025-05-13T00:04:18Z,259
2025-05-13T00:04:23Z,259
2025-05-13T00:04:28Z,261
2025-05-13T00:04:33Z,264
2025-05-13T00:04:38Z,265
2025-05-13T00:04:43Z,263
2025-05-13T00:04:48Z,267
2025-05-13T00:04:53Z,267
2025-05-13T00:04:59Z,272
2025-05-13T00:05:04Z,268
2025-05-13T00:05:09Z,264
2025-05-13T00:05:14Z,260
2025-05-13T00:05:18Z,258
2025-05-13T00:05:23Z,259
2025-05-13T00:05:28Z,258
2025-05-13T00:05:33Z,259
2025-05-13T00:05:38Z,261
2025-05-13T00:05:43Z,263
2025-05-13T00:05:48Z,262
2025-05-13T00:05:53Z,264
2025-05-13T00:05:58Z,264
2025-05-13T00:06:03Z,267
2025-05-13T00:06:08Z,268
2025-05-13T00:06:13Z,276
2025-05-13T00:06:18Z,271
2025-05-13T00:06:23Z,266
2025-05-13T00:06:29Z,256
2025-05-13T00:06:34Z,258
2025-05-13T00:06:39Z,281
2025-05-13T00:06:43Z,307
