timestamp,distance
2023-10-02T21:47:00Z,9.40
2023-10-02T21:53:00Z,4.70
2023-10-02T21:54:00Z,13.10
2023-10-02T21:55:00Z,1.80
2023-10-02T21:57:00Z,53.70
2023-10-02T21:58:00Z,44.80
2023-10-02T21:59:00Z,17.60
2023-10-02T22:00:00Z,24.00
2023-10-02T22:01:00Z,4.20
2023-10-02T22:02:00Z,60.20
2023-10-02T22:03:00Z,24.30
2023-10-02T22:04:00Z,22.20
2023-10-02T22:05:00Z,9.40
2023-10-02T22:06:00Z,25.70
2023-10-02T22:07:00Z,1.60
2023-10-02T22:08:00Z,23.20
2023-10-02T22:09:00Z,47.50
2023-10-02T22:10:00Z,52.70
2023-10-02T22:11:00Z,49.70
2023-10-02T22:12:00Z,35.50
2023-10-02T22:13:00Z,53.80
2023-10-02T22:14:00Z,33.30
2023-10-02T22:15:00Z,33.40
2023-10-02T22:16:00Z,43.90
2023-10-02T22:17:00Z,62.30
2023-10-02T22:18:00Z,55.70
2023-10-02T22:19:00Z,48.00
2023-10-02T22:20:00Z,36.00
2023-10-02T22:21:00Z,56.90
2023-10-02T22:22:00Z,45.50
2023-10-02T22:23:00Z,60.70
2023-10-02T22:24:00Z,64.80
2023-10-02T22:25:00Z,29.10
2023-10-02T22:26:00Z,43.80
2023-10-02T22:27:00Z,42.80
2023-10-02T22:28:00Z,46.20
2023-10-02T22:29:00Z,26.90
2023-10-02T22:30:00Z,10.60
2023-10-02T22:32:00Z,16.60
2023-10-02T22:45:00Z,6.10
2023-10-02T22:48:00Z,12.40
2023-10-02T22:54:00Z,9.50
2023-10-04T02:49:00Z,9.20
2023-10-04T02:50:00Z,6.80
2023-10-04T02:51:00Z,5.40
2023-10-04T02:52:00Z,40.00
2023-10-04T02:53:00Z,53.80
2023-10-04T02:54:00Z,51.80
2023-10-04T02:55:00Z,21.60
2023-10-04T02:57:00Z,9.30
2023-10-04T02:58:00Z,47.80
2023-10-04T02:59:00Z,25.90
2023-10-04T03:00:00Z,14.20
2023-10-04T03:01:00Z,5.00
2023-10-04T03:02:00Z,22.90
2023-10-04T03:03:00Z,31.90
2023-10-04T03:04:00Z,35.00
2023-10-04T03:05:00Z,5.90
2023-10-04T03:06:00Z,24.10
2023-10-04T03:07:00Z,9.70
2023-10-04T03:11:00Z,2.20
