timestamp,distance
2024-08-05T11:14:00Z,13.20
2024-08-05T11:15:00Z,33.00
2024-08-05T11:16:00Z,19.00
2024-08-05T11:18:00Z,77.70
2024-08-05T11:19:00Z,148.50
2024-08-05T11:20:00Z,107.90
2024-08-05T11:21:00Z,155.80
2024-08-05T11:22:00Z,154.90
2024-08-05T11:23:00Z,168.10
2024-08-05T11:24:00Z,174.80
2024-08-05T11:25:00Z,174.70
2024-08-05T11:26:00Z,173.40
2024-08-05T11:27:00Z,174.50
2024-08-05T11:28:00Z,181.00
2024-08-05T11:29:00Z,184.20
2024-08-05T11:30:00Z,186.90
2024-08-05T11:31:00Z,175.20
2024-08-05T11:32:00Z,170.40
2024-08-05T11:33:00Z,169.90
2024-08-05T11:34:00Z,174.30
2024-08-05T11:35:00Z,175.10
2024-08-05T11:36:00Z,172.10
2024-08-05T11:37:00Z,172.60
2024-08-05T11:38:00Z,177.90
2024-08-05T11:39:00Z,174.30
2024-08-05T11:40:00Z,174.60
2024-08-05T11:41:00Z,172.90
2024-08-05T11:42:00Z,168.50
2024-08-05T11:43:00Z,172.30
2024-08-05T11:44:00Z,170.60
2024-08-05T11:45:00Z,173.40
2024-08-05T11:46:00Z,165.80
2024-08-05T11:47:00Z,166.10
2024-08-05T11:48:00Z,173.90
2024-08-05T11:49:00Z,177.60
2024-08-05T11:50:00Z,175.50
2024-08-05T11:51:00Z,148.70
2024-08-05T11:52:00Z,156.20
2024-08-05T11:53:00Z,165.10
2024-08-05T11:54:00Z,88.50
2024-08-05T11:55:00Z,81.30
2024-08-05T11:56:00Z,83.70
2024-08-05T11:57:00Z,84.90
2024-08-05T11:58:00Z,87.70
2024-08-05T11:59:00Z,89.60
2024-08-05T12:00:00Z,83.00
2024-08-05T12:01:00Z,83.20
2024-08-05T12:02:00Z,54.00
2024-08-05T12:04:00Z,4.60
2024-08-05T12:05:00Z,7.50
2024-08-09T15:51:00Z,3.00
2024-08-09T15:53:00Z,53.60
2024-08-09T15:54:00Z,21.80
2024-08-09T15:55:00Z,6.60
2024-08-09T15:56:00Z,14.20
2024-08-09T15:57:00Z,10.80
2024-08-09T15:58:00Z,31.10
2024-08-09T16:01:00Z,28.00
2024-08-09T16:02:00Z,46.10
2024-08-09T16:03:00Z,40.60
2024-08-09T16:04:00Z,27.40
2024-08-09T16:05:00Z,22.70
2024-08-09T16:06:00Z,37.70
2024-08-09T16:07:00Z,0.80
2024-08-09T16:08:00Z,33.00
2024-08-09T16:09:00Z,12.00
2024-08-09T16:33:00Z,6.70
2024-08-09T16:34:00Z,20.80
2024-08-09T16:55:00Z,29.50
2024-08-09T16:56:00Z,93.50
2024-08-09T16:57:00Z,94.30
2024-08-09T16:58:00Z,82.40
2024-08-09T16:59:00Z,38.60
2024-08-09T17:02:00Z,39.60
2024-08-09T17:03:00Z,88.00
2024-08-09T17:04:00Z,12.20
2024-08-09T17:05:00Z,12.40
2024-08-09T17:06:00Z,9.40
2024-08-09T17:07:00Z,4.10
2024-08-09T17:11:00Z,4.70
2024-08-09T17:12:00Z,6.20
2024-08-09T17:15:00Z,4.60
2024-08-09T17:26:00Z,1.50
2024-08-09T17:27:00Z,15.90
2024-08-09T17:28:00Z,11.70
2024-08-09T20:26:00Z,58.90
2024-08-09T20:27:00Z,57.40
2024-08-09T20:28:00Z,75.00
2024-08-09T20:29:00Z,81.30
2024-08-09T20:30:00Z,69.10
2024-08-09T20:31:00Z,16.50
2024-08-09T20:32:00Z,56.20
2024-08-09T20:33:00Z,78.70
2024-08-09T20:34:00Z,37.20
2024-08-09T20:35:00Z,8.70
2024-08-09T20:36:00Z,10.90
2024-08-09T20:37:00Z,54.70
2024-08-09T20:38:00Z,79.80
2024-08-09T20:39:00Z,85.80
2024-08-09T20:40:00Z,60.30
2024-08-09T20:41:00Z,8.90
2024-08-09T20:42:00Z,32.00
2024-08-09T20:43:00Z,6.40
2024-08-09T20:44:00Z,15.50
2024-08-09T20:45:00Z,3.00
2024-08-09T21:41:00Z,32.70
2024-08-09T21:42:00Z,69.60
2024-08-09T21:44:00Z,10.20
2024-08-09T21:46:00Z,9.50
2024-08-09T21:49:00Z,6.20
2024-08-09T21:50:00Z,55.50
2024-08-09T21:51:00Z,27.10
2024-08-09T22:09:00Z,18.70
2024-08-09T22:10:00Z,8.70
2024-08-09T22:14:00Z,27.10
2024-08-09T22:57:00Z,36.50
2024-08-09T22:58:00Z,59.30
2024-08-09T22:59:00Z,72.10
2024-08-09T23:00:00Z,25.10
2024-08-09T23:01:00Z,38.20
2024-08-09T23:02:00Z,17.40
2024-08-09T23:05:00Z,1.50
2024-08-09T23:12:00Z,6.90
2024-08-09T23:13:00Z,0.50
2024-08-09T23:18:00Z,12.90
2024-08-09T23:19:00Z,82.90
2024-08-09T23:20:00Z,65.70
2024-08-09T23:21:00Z,65.90
2024-08-09T23:22:00Z,31.10
2024-08-09T23:23:00Z,74.10
2024-08-09T23:24:00Z,115.90
2024-08-09T23:25:00Z,19.20
2024-08-09T23:26:00Z,5.90
2024-08-09T23:27:00Z,15.70
2024-08-10T00:12:00Z,35.90
2024-08-10T00:13:00Z,12.30
2024-08-10T00:14:00Z,18.60
2024-08-10T00:21:00Z,12.60
2024-08-10T00:25:00Z,6.40
2024-08-10T00:26:00Z,41.00
2024-08-10T00:27:00Z,35.70
2024-08-10T00:34:00Z,13.90
2024-08-10T00:35:00Z,21.20
2024-08-10T00:36:00Z,39.00
2024-08-10T00:37:00Z,61.10
2024-08-10T00:38:00Z,18.40
2024-08-10T00:39:00Z,17.50
2024-08-10T00:40:00Z,4.10
2024-08-10T00:42:00Z,6.80
2024-08-10T00:43:00Z,14.20
2024-08-10T00:44:00Z,10.10
2024-08-10T01:40:00Z,9.70
2024-08-10T02:24:00Z,2.20
2024-08-10T02:27:00Z,26.10
2024-08-10T02:28:00Z,6.30
2024-08-10T03:19:00Z,4.10
2024-08-10T03:20:00Z,15.00
2024-08-10T03:21:00Z,14.40
2024-08-10T03:22:00Z,22.80
2024-08-10T03:25:00Z,14.80
2024-08-10T03:26:00Z,15.10
2024-08-10T04:08:00Z,1.50
2024-08-10T04:41:00Z,5.50
2024-08-10T04:50:00Z,2.20
2024-08-10T04:55:00Z,3.70
2024-08-10T06:26:00Z,2.20
2024-08-10T06:34:00Z,5.10
2024-08-10T06:37:00Z,14.10
2024-08-10T06:57:00Z,5.10
2024-08-10T07:03:00Z,6.00
2024-08-10T07:16:00Z,3.70
2024-08-10T07:17:00Z,1.50
2024-08-10T07:44:00Z,8.70
2024-08-10T07:45:00Z,18.10
2024-08-10T07:46:00Z,13.90
2024-08-10T07:47:00Z,8.50
2024-08-10T07:48:00Z,29.90
2024-08-10T07:49:00Z,5.90
2024-08-17T11:13:00Z,12.90
2024-08-17T11:17:00Z,5.70
2024-08-17T11:18:00Z,4.70
2024-08-17T11:19:00Z,70.40
2024-08-17T11:20:00Z,110.10
2024-08-17T11:21:00Z,157.50
2024-08-17T11:22:00Z,177.30
2024-08-17T11:23:00Z,181.50
2024-08-17T11:24:00Z,181.20
2024-08-17T11:25:00Z,180.90
2024-08-17T11:26:00Z,183.50
2024-08-17T11:27:00Z,180.00
2024-08-17T11:28:00Z,186.10
