timestamp,speed
2025-06-14T00:23:51Z,6.18
2025-06-14T00:23:52Z,8.45
2025-06-14T00:23:53Z,9.12
2025-06-14T00:23:54Z,10.09
2025-06-14T00:23:55Z,10.50
2025-06-14T00:23:56Z,10.61
2025-06-14T00:23:57Z,10.63
2025-06-14T00:23:58Z,10.63
2025-06-14T00:23:59Z,10.65
2025-06-14T00:24:00Z,10.67
2025-06-14T00:24:01Z,10.64
2025-06-14T00:24:02Z,10.49
2025-06-14T00:24:03Z,10.40
2025-06-14T00:24:04Z,10.16
2025-06-14T00:24:05Z,10.17
2025-06-14T00:24:06Z,10.20
2025-06-14T00:24:07Z,10.25
2025-06-14T00:24:08Z,10.29
2025-06-14T00:24:09Z,10.28
2025-06-14T00:24:10Z,10.28
2025-06-14T00:24:11Z,10.27
2025-06-14T00:24:12Z,10.23
2025-06-14T00:24:13Z,10.23
2025-06-14T00:24:14Z,10.23
2025-06-14T00:24:15Z,10.28
2025-06-14T00:24:16Z,10.25
2025-06-14T00:24:17Z,10.28
2025-06-14T00:24:18Z,10.30
2025-06-14T00:24:19Z,10.30
2025-06-14T00:24:20Z,10.37
2025-06-14T00:24:21Z,10.44
2025-06-14T00:24:22Z,10.57
2025-06-14T00:24:23Z,10.53
2025-06-14T00:24:24Z,10.53
2025-06-14T00:24:25Z,10.54
2025-06-14T00:24:26Z,10.41
2025-06-14T00:24:27Z,10.28
2025-06-14T00:24:28Z,10.21
2025-06-14T00:24:29Z,10.14
2025-06-14T00:24:30Z,10.08
2025-06-14T00:24:31Z,10.08
2025-06-14T00:24:32Z,10.22
2025-06-14T00:24:33Z,10.24
2025-06-14T00:24:34Z,10.21
2025-06-14T00:24:35Z,10.18
2025-06-14T00:24:36Z,10.08
2025-06-14T00:24:37Z,10.13
2025-06-14T00:24:38Z,10.13
2025-06-14T00:24:39Z,10.10
2025-06-14T00:24:40Z,10.11
2025-06-14T00:24:41Z,10.16
2025-06-14T00:24:42Z,10.23
2025-06-14T00:24:43Z,10.23
2025-06-14T00:24:44Z,10.26
2025-06-14T00:24:45Z,10.33
2025-06-14T00:24:46Z,10.40
2025-06-14T00:24:47Z,10.48
2025-06-14T00:24:48Z,10.48
2025-06-14T00:24:49Z,10.56
2025-06-14T00:24:50Z,10.54
2025-06-14T00:24:51Z,10.57
2025-06-14T00:24:52Z,10.58
2025-06-14T00:24:53Z,10.56
2025-06-14T00:24:54Z,10.53
2025-06-14T00:24:55Z,10.44
2025-06-14T00:24:56Z,10.39
2025-06-14T00:24:57Z,10.30
2025-06-14T00:24:58Z,10.28
2025-06-14T00:24:59Z,10.23
2025-06-14T00:25:00Z,10.21
2025-06-14T00:25:01Z,10.23
2025-06-14T00:25:02Z,10.21
2025-06-14T00:25:03Z,10.17
2025-06-14T00:25:04Z,10.12
2025-06-14T00:25:05Z,10.08
2025-06-14T00:25:06Z,10.00
2025-06-14T00:25:07Z,9.93
2025-06-14T00:25:08Z,9.90
2025-06-14T00:25:09Z,9.84
2025-06-14T00:25:10Z,9.75
2025-06-14T00:25:11Z,9.81
2025-06-14T00:25:12Z,9.82
2025-06-14T00:25:13Z,9.77
2025-06-14T00:25:14Z,9.69
2025-06-14T00:25:15Z,9.71
2025-06-14T00:25:16Z,9.77
2025-06-14T00:25:17Z,9.83
2025-06-14T00:25:18Z,9.88
2025-06-14T00:25:19Z,9.86
2025-06-14T00:25:20Z,9.91
2025-06-14T00:25:21Z,9.96
2025-06-14T00:25:22Z,9.93
2025-06-14T00:25:23Z,9.97
2025-06-14T00:25:24Z,9.95
2025-06-14T00:25:25Z,9.98
2025-06-14T00:25:26Z,9.97
2025-06-14T00:25:27Z,9.96
2025-06-14T00:25:28Z,9.98
2025-06-14T00:25:29Z,9.98
2025-06-14T00:25:30Z,9.99
2025-06-14T00:25:31Z,9.98
2025-06-14T00:25:32Z,9.98
2025-06-14T00:25:33Z,9.92
2025-06-14T00:25:34Z,9.87
2025-06-14T00:25:35Z,9.83
2025-06-14T00:25:36Z,9.85
2025-06-14T00:25:37Z,9.85
2025-06-14T00:25:38Z,9.87
2025-06-14T00:25:39Z,9.97
2025-06-14T00:25:40Z,10.10
2025-06-14T00:25:41Z,10.13
2025-06-14T00:25:42Z,10.07
2025-06-14T00:25:43Z,10.12
2025-06-14T00:25:44Z,10.03
2025-06-14T00:25:45Z,9.95
2025-06-14T00:25:46Z,9.81
2025-06-14T00:25:47Z,9.76
2025-06-14T00:25:48Z,9.67
2025-06-14T00:25:49Z,9.48
2025-06-14T00:25:50Z,9.45
2025-06-14T00:25:51Z,9.36
2025-06-14T00:25:52Z,9.37
2025-06-14T00:25:53Z,9.40
2025-06-14T00:25:54Z,9.45
2025-06-14T00:25:55Z,9.49
2025-06-14T00:25:56Z,9.51
2025-06-14T00:25:57Z,9.58
2025-06-14T00:25:58Z,9.60
2025-06-14T00:25:59Z,9.64
2025-06-14T00:26:00Z,9.66
2025-06-14T00:26:01Z,9.67
2025-06-14T00:26:02Z,9.66
2025-06-14T00:26:03Z,9.63
2025-06-14T00:26:04Z,9.66
2025-06-14T00:26:05Z,9.62
2025-06-14T00:26:06Z,9.61
2025-06-14T00:26:07Z,9.61
2025-06-14T00:26:08Z,9.61
2025-06-14T00:26:09Z,9.64
2025-06-14T00:26:10Z,9.63
2025-06-14T00:26:11Z,9.64
2025-06-14T00:26:12Z,9.62
2025-06-14T00:26:13Z,9.59
2025-06-14T00:26:14Z,9.59
2025-06-14T00:26:15Z,9.62
2025-06-14T00:26:16Z,9.64
2025-06-14T00:26:17Z,9.64
2025-06-14T00:26:18Z,9.65
2025-06-14T00:26:19Z,9.65
2025-06-14T00:26:20Z,9.62
2025-06-14T00:26:21Z,9.59
2025-06-14T00:26:22Z,9.58
2025-06-14T00:26:23Z,9.60
2025-06-14T00:26:24Z,9.59
2025-06-14T00:26:25Z,9.64
2025-06-14T00:26:26Z,9.70
2025-06-14T00:26:27Z,9.73
2025-06-14T00:26:28Z,9.69
2025-06-14T00:26:29Z,9.70
2025-06-14T00:26:30Z,9.69
2025-06-14T00:26:31Z,9.69
2025-06-14T00:26:32Z,9.66
2025-06-14T00:26:33Z,9.64
2025-06-14T00:26:34Z,9.69
2025-06-14T00:26:35Z,9.67
2025-06-14T00:26:36Z,9.72
2025-06-14T00:26:37Z,9.70
2025-06-14T00:26:38Z,9.74
2025-06-14T00:26:39Z,9.73
2025-06-14T00:26:40Z,9.71
2025-06-14T00:26:41Z,9.74
2025-06-14T00:26:42Z,9.71
2025-06-14T00:26:43Z,9.69
2025-06-14T00:26:44Z,9.68
2025-06-14T00:26:45Z,9.65
2025-06-14T00:26:46Z,9.62
2025-06-14T00:26:47Z,9.62
2025-06-14T00:26:48Z,9.64
2025-06-14T00:26:49Z,9.65
2025-06-14T00:26:50Z,9.67
2025-06-14T00:26:51Z,9.70
2025-06-14T00:26:52Z,9.75
2025-06-14T00:26:53Z,9.73
2025-06-14T00:26:54Z,9.70
2025-06-14T00:26:55Z,9.71
2025-06-14T00:26:56Z,9.73
2025-06-14T00:26:57Z,9.73
2025-06-14T00:26:58Z,9.67
2025-06-14T00:26:59Z,9.66
2025-06-14T00:27:00Z,9.67
2025-06-14T00:27:01Z,9.66
2025-06-14T00:27:02Z,9.59
2025-06-14T00:27:03Z,9.55
2025-06-14T00:27:04Z,9.55
2025-06-14T00:27:05Z,9.47
2025-06-14T00:27:06Z,9.38
2025-06-14T00:27:07Z,9.25
2025-06-14T00:27:08Z,9.18
2025-06-14T00:27:09Z,9.14
2025-06-14T00:27:10Z,9.19
2025-06-14T00:27:11Z,9.27
2025-06-14T00:27:12Z,9.32
2025-06-14T00:27:13Z,9.37
2025-06-14T00:27:14Z,9.40
2025-06-14T00:27:15Z,9.40
2025-06-14T00:27:16Z,9.39
2025-06-14T00:27:17Z,9.33
2025-06-14T00:27:18Z,9.33
2025-06-14T00:27:19Z,9.33
2025-06-14T00:27:20Z,9.30
2025-06-14T00:27:21Z,9.31
2025-06-14T00:27:22Z,9.26
2025-06-14T00:27:23Z,9.27
2025-06-14T00:27:24Z,9.23
2025-06-14T00:27:25Z,9.19
2025-06-14T00:27:26Z,9.19
2025-06-14T00:27:27Z,9.27
