timestamp,vertical oscillation
2025-07-29T23:41:08Z,10.1
2025-07-29T23:41:13Z,10.0
2025-07-29T23:41:18Z,10.0
2025-07-29T23:41:23Z,9.8
2025-07-29T23:41:28Z,9.4
2025-07-29T23:41:33Z,8.6
2025-07-29T23:41:38Z,7.5
2025-07-29T23:41:43Z,6.8
2025-07-29T23:41:48Z,6.5
2025-07-29T23:41:53Z,6.6
2025-07-29T23:41:58Z,6.8
2025-07-29T23:42:03Z,6.7
2025-07-29T23:42:08Z,6.8
2025-07-29T23:42:13Z,6.7
2025-07-29T23:42:18Z,6.8
2025-07-29T23:42:23Z,6.7
2025-07-29T23:42:28Z,6.8
2025-07-29T23:42:33Z,6.5
2025-07-29T23:42:39Z,7.5
2025-07-29T23:42:44Z,7.4
2025-07-29T23:42:48Z,7.2
2025-07-29T23:42:53Z,6.1
2025-07-29T23:42:58Z,6.1
2025-07-29T23:43:03Z,6.2
2025-07-29T23:43:08Z,6.1
2025-07-29T23:43:13Z,6.2
2025-07-29T23:43:18Z,6.0
2025-07-29T23:43:24Z,6.1
2025-07-29T23:43:29Z,5.9
2025-07-29T23:43:34Z,6.0
2025-07-29T23:43:38Z,6.0
2025-07-29T23:43:44Z,6.0
2025-07-29T23:43:49Z,6.0
2025-07-29T23:43:53Z,6.0
2025-07-29T23:43:58Z,6.4
2025-07-29T23:44:03Z,6.5
2025-07-29T23:44:08Z,6.5
2025-07-29T23:44:13Z,6.3
2025-07-29T23:44:18Z,6.1
2025-07-29T23:44:23Z,6.0
2025-07-29T23:44:28Z,6.0
2025-07-29T23:44:33Z,5.9
2025-07-29T23:44:38Z,5.9
2025-07-29T23:44:43Z,6.0
2025-07-29T23:44:48Z,6.0
2025-07-29T23:44:53Z,6.3
2025-07-29T23:44:58Z,6.2
2025-07-29T23:45:03Z,6.2
2025-07-29T23:45:08Z,6.2
2025-07-29T23:45:13Z,6.0
2025-07-29T23:45:18Z,5.9
2025-07-29T23:45:23Z,5.6
2025-07-29T23:45:28Z,5.7
2025-07-29T23:45:33Z,5.6
2025-07-29T23:45:38Z,5.6
2025-07-29T23:45:44Z,5.5
2025-07-29T23:45:48Z,5.5
2025-07-29T23:45:53Z,5.4
2025-07-29T23:45:58Z,5.4
2025-07-29T23:46:03Z,5.4
2025-07-29T23:46:08Z,5.5
2025-07-29T23:46:13Z,5.6
2025-07-29T23:46:18Z,5.7
2025-07-29T23:46:23Z,5.8
2025-07-29T23:46:28Z,6.0
2025-07-29T23:46:33Z,6.0
2025-07-29T23:46:38Z,6.7
2025-07-29T23:46:43Z,6.6
2025-07-29T23:46:48Z,6.6
2025-07-29T23:46:53Z,6.1
2025-07-29T23:46:59Z,6.2
2025-07-29T23:47:04Z,6.3
2025-07-29T23:47:08Z,6.1
2025-07-29T23:47:14Z,6.0
2025-07-29T23:47:19Z,5.9
2025-07-29T23:47:24Z,5.9
2025-07-29T23:47:29Z,5.9
2025-07-29T23:47:33Z,5.8
2025-07-29T23:47:38Z,5.9
2025-07-29T23:47:43Z,5.9
2025-07-29T23:47:48Z,6.0
2025-07-29T23:47:53Z,6.0
2025-07-29T23:47:58Z,5.9
2025-07-29T23:48:03Z,6.1
2025-07-29T23:48:08Z,5.9
2025-07-29T23:48:13Z,6.0
2025-07-29T23:48:18Z,5.7
2025-07-29T23:48:24Z,5.6
2025-07-29T23:48:29Z,5.5
2025-07-29T23:48:34Z,5.4
2025-07-29T23:48:39Z,5.5
2025-07-29T23:48:44Z,5.7
2025-07-29T23:48:49Z,5.8
2025-07-29T23:48:54Z,5.9
2025-07-29T23:48:59Z,5.6
2025-07-29T23:49:03Z,5.6
2025-07-29T23:49:08Z,5.8
2025-07-29T23:49:13Z,6.1
2025-07-29T23:49:18Z,6.4
2025-07-29T23:49:23Z,7.7
2025-07-29T23:49:28Z,8.5
2025-07-29T23:49:33Z,9.4
