timestamp,workout,background,total
2024-12-02T05:04:00Z,0.0,0.27,0.27
2024-12-02T05:47:00Z,0.0,0.29,0.29
2024-12-02T08:48:00Z,0.0,0.36,0.36
2024-12-02T10:47:00Z,0.0,0.24,0.24
2024-12-02T12:50:00Z,0.0,0.26,0.26
2024-12-02T13:08:00Z,0.0,0.23,0.23
2024-12-02T13:16:00Z,0.0,0.29,0.29
2024-12-02T13:26:00Z,0.0,0.26,0.26
2024-12-02T13:42:00Z,0.0,0.24,0.24
2024-12-02T13:52:00Z,0.0,0.24,0.24
2024-12-02T13:53:00Z,0.0,0.27,0.27
2024-12-02T13:54:00Z,0.0,0.23,0.23
2024-12-02T13:55:00Z,0.0,0.28,0.28
2024-12-02T13:59:00Z,0.0,0.24,0.24
2024-12-02T14:00:00Z,0.0,0.58,0.58
2024-12-02T14:11:00Z,0.0,0.23,0.23
2024-12-02T15:03:00Z,0.0,0.24,0.24
2024-12-02T15:04:00Z,0.0,0.3,0.3
2024-12-02T16:52:00Z,0.0,0.26,0.26
2024-12-02T17:07:00Z,0.0,0.23,0.23
2024-12-02T19:20:00Z,0.0,0.24,0.24
2024-12-02T19:21:00Z,0.0,0.23,0.23
2024-12-02T19:22:00Z,0.0,0.31,0.31
2024-12-02T19:23:00Z,0.0,0.34,0.34
2024-12-02T19:24:00Z,0.0,0.36,0.36
2024-12-02T19:25:00Z,0.0,0.78,0.78
2024-12-02T19:26:00Z,0.0,1.04,1.04
2024-12-02T19:27:00Z,0.0,1.46,1.46
2024-12-02T19:28:00Z,0.0,1.4,1.4
2024-12-02T19:29:00Z,0.0,1.59,1.59
2024-12-02T19:30:00Z,0.0,1.65,1.65
2024-12-02T19:31:00Z,0.0,1.74,1.74
2024-12-02T19:32:00Z,0.0,1.56,1.56
2024-12-02T19:33:00Z,0.0,1.18,1.18
2024-12-02T19:34:00Z,0.0,1.61,1.61
2024-12-02T19:35:00Z,0.0,2.0,2.0
2024-12-02T19:36:00Z,0.0,1.99,1.99
2024-12-02T19:37:00Z,0.0,2.21,2.21
2024-12-02T19:38:00Z,0.0,2.08,2.08
2024-12-02T19:39:00Z,0.0,1.95,1.95
2024-12-02T19:40:00Z,0.0,1.81,1.81
2024-12-02T19:41:00Z,0.0,2.48,2.48
2024-12-02T19:42:00Z,0.0,1.96,1.96
2024-12-02T19:43:00Z,0.0,2.27,2.27
2024-12-02T19:44:00Z,0.0,2.14,2.14
2024-12-02T19:45:00Z,0.0,1.76,1.76
2024-12-02T19:46:00Z,0.0,1.97,1.97
2024-12-02T19:47:00Z,0.0,1.79,1.79
2024-12-02T19:48:00Z,0.0,2.12,2.12
2024-12-02T19:49:00Z,0.0,2.64,2.64
2024-12-02T19:50:00Z,0.0,1.53,1.53
2024-12-02T19:51:00Z,0.0,2.0099,2.0099
2024-12-02T19:52:00Z,0.0,1.68,1.68
2024-12-02T19:53:00Z,0.0,1.74,1.74
2024-12-02T19:54:00Z,0.0,1.08,1.08
2024-12-02T19:55:00Z,0.0,1.7,1.7
2024-12-02T19:56:00Z,0.0,2.09,2.09
