timestamp,stride length
2024-11-05T12:30:49Z,73.50
2024-11-05T12:30:52Z,62.60
2024-11-05T12:30:55Z,66.20
2024-11-05T12:30:58Z,82.50
2024-11-05T12:31:01Z,85.80
2024-11-05T12:31:04Z,79.20
2024-11-05T12:31:07Z,82.50
2024-11-05T12:31:11Z,92.60
2024-11-05T12:31:14Z,95.60
2024-11-05T12:31:17Z,95.60
2024-11-05T12:31:20Z,92.60
2024-11-05T12:31:23Z,93.20
2024-11-05T12:31:26Z,95.00
2024-11-05T12:31:29Z,95.00
2024-11-05T12:31:32Z,98.70
2024-11-05T12:31:35Z,98.70
2024-11-05T12:31:38Z,98.70
2024-11-05T12:31:41Z,98.70
2024-11-05T12:31:44Z,98.70
2024-11-05T12:31:47Z,98.70
2024-11-05T12:31:50Z,97.90
2024-11-05T12:31:53Z,97.50
2024-11-05T12:31:56Z,94.10
2024-11-05T12:31:59Z,97.50
2024-11-05T12:32:02Z,97.50
2024-11-05T12:32:05Z,97.50
2024-11-05T12:32:09Z,97.50
2024-11-05T12:32:12Z,97.50
2024-11-05T12:32:15Z,97.50
2024-11-05T12:32:18Z,97.50
2024-11-05T12:32:22Z,97.90
2024-11-05T12:32:25Z,97.90
2024-11-05T12:32:28Z,97.90
2024-11-05T12:32:32Z,97.90
2024-11-05T12:32:35Z,97.90
2024-11-05T12:32:38Z,97.90
2024-11-05T12:32:42Z,97.90
2024-11-05T12:32:45Z,97.20
2024-11-05T12:32:48Z,97.90
2024-11-05T12:32:52Z,97.60
2024-11-05T12:32:55Z,98.60
2024-11-05T12:32:58Z,99.10
2024-11-05T12:33:01Z,98.60
2024-11-05T12:33:05Z,99.10
2024-11-05T12:33:08Z,98.60
2024-11-05T12:33:11Z,99.70
2024-11-05T12:33:14Z,99.90
2024-11-05T12:33:17Z,98.80
2024-11-05T12:33:21Z,98.80
2024-11-05T12:33:24Z,98.80
2024-11-05T12:33:27Z,99.60
2024-11-05T12:33:30Z,98.80
2024-11-05T12:33:34Z,99.30
2024-11-05T12:33:37Z,99.30
2024-11-05T12:33:40Z,99.30
2024-11-05T12:33:43Z,99.00
