timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2025-08-01T00:00:00Z,40.963,0.0
2025-08-01T00:05:00Z,37.857,0.0
2025-08-01T00:10:00Z,32.098,0.0
2025-08-01T00:15:00Z,52.294,0.0
2025-08-01T00:20:00Z,60.693,0.0
2025-08-01T00:25:00Z,59.354,0.0
2025-08-01T00:30:00Z,57.382,0.0
2025-08-01T00:35:00Z,45.119,0.0
2025-08-01T00:40:00Z,51.223,0.0
2025-08-01T00:45:00Z,51.212,0.0
2025-08-01T00:50:00Z,50.661,0.0
2025-08-01T00:55:00Z,51.852,0.0
2025-08-01T01:00:00Z,43.67,0.0
2025-08-01T01:05:00Z,25.443,0.0
2025-08-01T01:10:00Z,26.399,0.0
2025-08-01T01:15:00Z,23.311,0.0
2025-08-01T01:20:00Z,26.199,0.0
2025-08-01T01:25:00Z,25.379,0.0
2025-08-01T01:30:00Z,18.252,0.0
2025-08-01T01:35:00Z,20.313,0.0
2025-08-01T01:40:00Z,25.178,0.0
2025-08-01T01:45:00Z,41.458,0.0
2025-08-01T01:50:00Z,50.749,0.0
2025-08-01T01:55:00Z,43.024,0.0
2025-08-01T02:00:00Z,41.955,0.0
2025-08-01T02:05:00Z,40.651,0.0
2025-08-01T02:10:00Z,38.691,0.0
2025-08-01T02:15:00Z,46.392,0.0
2025-08-01T02:20:00Z,62.501,0.0
2025-08-01T02:25:00Z,49.986,0.0
2025-08-01T02:30:00Z,47.851,0.0
2025-08-01T02:35:00Z,45.443,0.0
2025-08-01T02:40:00Z,50.215,0.0
2025-08-01T02:45:00Z,45.133,0.0
2025-08-01T02:50:00Z,45.202,0.0
2025-08-01T02:55:00Z,29.039,0.0
2025-08-01T03:00:00Z,25.594,0.0
2025-08-01T03:05:00Z,38.977,0.0
2025-08-01T03:10:00Z,27.915,0.0
2025-08-01T03:15:00Z,40.558,0.0
2025-08-01T03:20:00Z,37.389,0.0
2025-08-01T03:25:00Z,35.103,0.0
2025-08-01T03:30:00Z,36.059,0.0
2025-08-01T03:35:00Z,43.855,0.0
2025-08-01T03:40:00Z,47.147,0.0
2025-08-01T03:45:00Z,50.883,0.0
2025-08-01T03:50:00Z,49.241,0.0
2025-08-01T03:55:00Z,50.466,0.0
2025-08-01T04:00:00Z,46.817,0.0
2025-08-01T04:05:00Z,50.211,0.0
2025-08-01T04:10:00Z,62.485,0.0
2025-08-01T04:15:00Z,35.084,0.0
2025-08-01T04:20:00Z,19.928,0.0
2025-08-01T04:25:00Z,21.286,0.0
2025-08-01T04:30:00Z,31.174,0.0
2025-08-01T04:35:00Z,41.373,0.0
2025-08-01T04:40:00Z,40.179,0.0
2025-08-01T04:45:00Z,43.775,0.0
2025-08-01T04:50:00Z,38.766,0.0
2025-08-01T04:55:00Z,47.105,0.0
2025-08-01T05:00:00Z,49.611,0.0
2025-08-01T05:10:00Z,37.838,0.0
2025-08-01T05:15:00Z,32.91,0.0
2025-08-01T05:20:00Z,46.057,0.0
2025-08-01T05:25:00Z,39.761,0.0
2025-08-01T05:30:00Z,46.503,0.0
2025-08-01T05:35:00Z,32.651,0.0
2025-08-01T05:45:00Z,27.464,0.0
2025-08-01T05:50:00Z,29.004,0.0
2025-08-01T23:45:00Z,24.55,0.0
2025-08-01T23:50:00Z,20.725,0.0
2025-08-01T23:55:00Z,29.395,0.0
2025-08-02T00:00:00Z,22.655,0.0
2025-08-02T00:05:00Z,25.907,0.0
2025-08-02T00:10:00Z,24.399,0.0
2025-08-02T00:15:00Z,32.227,0.0
2025-08-02T00:20:00Z,24.714,0.0
2025-08-02T00:25:00Z,28.865,0.0
2025-08-02T00:30:00Z,28.094,0.0
2025-08-02T00:35:00Z,27.306,0.0
2025-08-02T00:40:00Z,19.553,0.0
2025-08-02T00:45:00Z,20.799,0.0
2025-08-02T00:50:00Z,19.804,0.0
2025-08-02T00:55:00Z,21.703,0.0
2025-08-02T01:00:00Z,20.605,0.0
2025-08-02T01:10:00Z,11.306,0.0
2025-08-02T01:15:00Z,9.376,0.0
2025-08-02T01:20:00Z,10.856,0.0
2025-08-02T01:25:00Z,11.12,0.0
2025-08-02T01:30:00Z,12.207,0.0
2025-08-02T01:35:00Z,11.781,0.0
2025-08-02T01:40:00Z,14.063,0.0
2025-08-02T01:45:00Z,14.082,0.0
2025-08-02T01:50:00Z,15.276,0.0
2025-08-02T01:55:00Z,13.525,0.0
2025-08-02T02:00:00Z,12.841,0.0
2025-08-02T02:05:00Z,13.093,0.0
2025-08-02T02:10:00Z,27.356,0.0
2025-08-02T02:15:00Z,24.742,0.0
2025-08-02T02:20:00Z,17.525,0.0
2025-08-02T02:25:00Z,18.043,0.0
2025-08-02T02:35:00Z,17.759,0.0
2025-08-02T02:40:00Z,10.406,0.0
2025-08-02T02:45:00Z,10.99,0.0
2025-08-02T02:50:00Z,13.926,0.0
2025-08-02T02:55:00Z,10.637,0.0
2025-08-02T03:00:00Z,12.152,0.0
2025-08-02T03:05:00Z,10.348,0.0
2025-08-02T03:10:00Z,18.602,0.0
2025-08-02T03:15:00Z,19.899,0.0
2025-08-02T03:20:00Z,25.079,0.0
2025-08-02T03:25:00Z,20.322,0.0
2025-08-02T03:30:00Z,19.215,0.0
2025-08-02T03:35:00Z,16.708,0.0
2025-08-02T03:40:00Z,18.924,0.0
2025-08-02T03:45:00Z,17.86,0.0
2025-08-02T03:50:00Z,12.66,0.0
2025-08-02T03:55:00Z,14.032,0.0
2025-08-02T04:00:00Z,15.721,0.0
2025-08-02T04:05:00Z,20.786,0.0
2025-08-02T04:10:00Z,20.854,0.0
2025-08-02T04:15:00Z,14.143,0.0
2025-08-02T04:20:00Z,12.759,0.0
2025-08-02T04:25:00Z,15.294,0.0
2025-08-02T04:30:00Z,18.365,0.0
2025-08-02T04:35:00Z,20.545,0.0
2025-08-02T04:40:00Z,18.276,0.0
2025-08-02T04:45:00Z,18.263,0.0
2025-08-02T04:50:00Z,22.39,0.0
2025-08-02T05:00:00Z,18.727,0.0
2025-08-02T05:05:00Z,23.539,0.0
2025-08-02T05:10:00Z,19.59,0.0
2025-08-02T05:15:00Z,23.063,0.0
2025-08-02T05:20:00Z,25.928,0.0
2025-08-02T05:25:00Z,23.562,0.0
2025-08-02T05:30:00Z,19.681,0.0
2025-08-02T05:35:00Z,28.236,0.0
2025-08-02T05:40:00Z,23.761,0.0
2025-08-02T05:45:00Z,15.565,0.0
2025-08-02T05:50:00Z,12.605,0.0
2025-08-02T05:55:00Z,23.374,0.0
2025-08-02T06:00:00Z,27.07,0.0
2025-08-02T06:05:00Z,29.679,0.0
2025-08-02T06:10:00Z,29.124,0.0
2025-08-02T06:15:00Z,23.411,0.0
2025-08-02T06:20:00Z,28.179,0.0
2025-08-02T06:25:00Z,28.172,0.0
2025-08-02T06:30:00Z,21.939,0.0
2025-08-02T06:35:00Z,22.216,0.0
2025-08-02T06:40:00Z,12.412,0.0
2025-08-02T06:45:00Z,9.873,0.0
2025-08-02T06:50:00Z,11.996,0.0
2025-08-02T06:55:00Z,12.774,0.0
2025-08-03T00:30:00Z,34.119,0.0
2025-08-03T00:35:00Z,34.677,0.0
2025-08-03T00:40:00Z,22.667,0.0
2025-08-03T00:45:00Z,17.778,0.0
2025-08-03T00:50:00Z,24.692,0.0
2025-08-03T00:55:00Z,24.675,0.0
2025-08-03T01:00:00Z,21.059,0.0
2025-08-03T01:05:00Z,17.734,0.0
2025-08-03T01:10:00Z,23.485,0.0
2025-08-03T01:15:00Z,21.241,0.0
2025-08-03T01:20:00Z,21.512,0.0
2025-08-03T01:25:00Z,21.946,0.0
2025-08-03T01:30:00Z,19.655,0.0
2025-08-03T01:35:00Z,16.823,0.0
2025-08-03T01:40:00Z,20.029,0.0
2025-08-03T01:45:00Z,19.666,0.0
2025-08-03T01:50:00Z,22.681,0.0
2025-08-03T01:55:00Z,28.537,0.0
2025-08-03T02:00:00Z,23.938,0.0
2025-08-03T02:05:00Z,20.716,0.0
2025-08-03T02:10:00Z,20.189,0.0
2025-08-03T02:15:00Z,18.792,0.0
2025-08-03T02:20:00Z,18.507,0.0
2025-08-03T02:25:00Z,11.767,0.0
2025-08-03T02:30:00Z,12.136,0.0
2025-08-03T02:35:00Z,11.594,0.0
2025-08-03T02:40:00Z,14.148,0.0
2025-08-03T02:45:00Z,15.24,0.0
2025-08-03T02:50:00Z,10.862,0.0
2025-08-03T02:55:00Z,11.581,0.0
2025-08-03T03:00:00Z,25.293,0.0
2025-08-03T03:05:00Z,22.637,0.0
2025-08-03T03:10:00Z,15.959,0.0
2025-08-03T03:15:00Z,16.163,0.0
2025-08-03T03:20:00Z,16.538,0.0
2025-08-03T03:25:00Z,17.041,0.0
2025-08-03T03:30:00Z,16.962,0.0
2025-08-03T03:35:00Z,19.572,0.0
2025-08-03T03:40:00Z,17.792,0.0
2025-08-03T03:45:00Z,14.174,0.0
2025-08-03T03:50:00Z,12.439,0.0
2025-08-03T03:55:00Z,15.069,0.0
2025-08-03T04:00:00Z,10.262,0.0
2025-08-03T04:10:00Z,13.456,0.0
2025-08-03T04:20:00Z,12.289,0.0
2025-08-03T04:30:00Z,32.584,0.0
2025-08-03T05:45:00Z,14.063,0.0
2025-08-03T05:50:00Z,11.575,0.0
2025-08-03T06:00:00Z,17.135,0.0
2025-08-03T06:05:00Z,11.615,0.0
2025-08-03T06:10:00Z,14.233,0.0
2025-08-03T06:15:00Z,14.685,0.0
2025-08-03T06:20:00Z,13.967,0.0
2025-08-03T06:25:00Z,14.75,0.0
2025-08-03T06:30:00Z,19.628,0.0
2025-08-03T06:35:00Z,16.239,0.0
2025-08-03T06:40:00Z,15.883,0.0
2025-08-04T23:10:00Z,66.496,0.0
2025-08-04T23:15:00Z,64.206,0.0
2025-08-04T23:20:00Z,77.727,0.0
2025-08-04T23:25:00Z,69.674,0.0
2025-08-04T23:30:00Z,53.695,0.0
2025-08-04T23:35:00Z,49.184,0.0
2025-08-04T23:40:00Z,71.072,0.0
2025-08-04T23:45:00Z,76.925,0.0
2025-08-04T23:50:00Z,52.836,0.0
2025-08-04T23:55:00Z,49.211,0.0
2025-08-05T00:00:00Z,45.953,0.0
2025-08-05T00:05:00Z,55.033,0.0
2025-08-05T00:10:00Z,50.933,0.0
2025-08-05T00:15:00Z,25.875,0.0
2025-08-05T00:20:00Z,25.114,0.0
2025-08-05T00:25:00Z,28.222,0.0
2025-08-05T00:30:00Z,33.867,0.0
2025-08-05T00:35:00Z,35.309,0.0
2025-08-05T00:40:00Z,39.262,0.0
2025-08-05T00:45:00Z,46.396,0.0
2025-08-05T00:50:00Z,57.956,0.0
2025-08-05T00:55:00Z,62.387,0.0
2025-08-05T01:00:00Z,58.192,0.0
2025-08-05T01:05:00Z,53.815,0.0
2025-08-05T01:10:00Z,59.355,0.0
2025-08-05T01:15:00Z,61.529,0.0
2025-08-05T01:20:00Z,66.508,0.0
2025-08-05T01:25:00Z,71.045,0.0
2025-08-05T01:30:00Z,72.726,0.0
2025-08-05T01:35:00Z,78.402,0.0
2025-08-05T01:40:00Z,72.564,0.0
2025-08-05T01:45:00Z,62.106,0.0
2025-08-05T01:50:00Z,50.893,0.0
2025-08-05T01:55:00Z,49.188,0.0
2025-08-05T02:00:00Z,44.487,0.0
2025-08-05T02:05:00Z,31.8,0.0
2025-08-05T02:10:00Z,21.197,0.0
2025-08-05T02:15:00Z,28.837,0.0
2025-08-05T02:20:00Z,23.633,0.0
2025-08-05T02:25:00Z,41.17,0.0
2025-08-05T02:30:00Z,45.121,0.0
2025-08-05T02:35:00Z,59.069,0.0
2025-08-05T02:40:00Z,61.962,0.0
2025-08-05T02:45:00Z,67.794,0.0
2025-08-05T02:50:00Z,54.835,0.0
2025-08-05T02:55:00Z,58.798,0.0
2025-08-05T03:05:00Z,49.309,0.0
2025-08-05T03:15:00Z,45.423,0.0
2025-08-05T03:20:00Z,63.295,0.0
2025-08-05T03:25:00Z,56.482,0.0
2025-08-05T03:30:00Z,69.376,0.0
2025-08-05T03:35:00Z,62.83,0.0
2025-08-05T03:45:00Z,43.564,0.0
2025-08-05T03:50:00Z,42.63,0.0
