timestamp,distance
2023-04-01T08:12:00Z,5.90
2023-04-01T08:13:00Z,137.20
2023-04-01T08:14:00Z,156.90
2023-04-01T08:15:00Z,31.10
2023-04-01T08:16:00Z,68.50
2023-04-01T08:17:00Z,67.90
2023-04-01T08:18:00Z,61.00
2023-04-01T08:19:00Z,67.50
2023-04-01T08:20:00Z,67.80
2023-04-01T08:21:00Z,63.50
2023-04-01T08:22:00Z,61.20
2023-04-01T08:23:00Z,55.10
2023-04-01T08:24:00Z,52.20
2023-04-01T08:25:00Z,50.20
2023-04-01T08:26:00Z,50.00
2023-04-01T08:27:00Z,53.00
2023-04-01T08:28:00Z,55.10
2023-04-01T08:29:00Z,57.00
2023-04-01T08:30:00Z,60.20
2023-04-01T08:31:00Z,67.40
2023-04-01T08:32:00Z,60.90
2023-04-01T08:33:00Z,66.00
2023-04-01T08:34:00Z,65.80
2023-04-01T08:35:00Z,68.40
2023-04-01T08:36:00Z,24.50
2023-04-01T08:39:00Z,5.60
2023-04-01T08:41:00Z,10.00
2023-04-01T08:42:00Z,16.10
2023-04-01T08:44:00Z,2.20
2023-04-01T08:45:00Z,18.70
2023-04-01T08:55:00Z,6.20
2023-04-01T08:56:00Z,36.80
2023-04-01T08:57:00Z,60.00
2023-04-01T08:58:00Z,24.50
2023-04-01T08:59:00Z,8.10
2023-04-01T09:00:00Z,3.60
2023-04-01T09:02:00Z,8.80
2023-04-01T09:05:00Z,5.00
2023-04-01T09:06:00Z,21.60
2023-04-01T09:08:00Z,9.90
2023-04-01T09:09:00Z,11.00
2023-04-04T05:02:00Z,23.20
2023-04-04T05:03:00Z,34.60
2023-04-04T05:04:00Z,21.80
2023-04-04T05:06:00Z,5.40
2023-04-04T05:07:00Z,4.90
2023-04-04T05:10:00Z,8.30
2023-04-04T05:20:00Z,7.30
2023-04-04T05:21:00Z,34.20
2023-04-04T05:34:00Z,15.10
2023-04-04T05:35:00Z,11.60
2023-04-04T05:41:00Z,21.30
2023-04-04T05:42:00Z,27.80
2023-04-04T05:43:00Z,0.70
2023-04-04T05:46:00Z,15.00
2023-04-04T05:47:00Z,11.10
2023-04-04T05:48:00Z,16.20
2023-04-04T05:50:00Z,21.60
2023-04-04T05:51:00Z,21.00
2023-04-04T06:58:00Z,24.40
2023-04-04T06:59:00Z,30.10
2023-04-04T07:00:00Z,38.00
2023-04-04T07:06:00Z,32.70
2023-04-04T07:07:00Z,56.30
2023-04-04T07:08:00Z,78.20
2023-04-04T07:09:00Z,21.10
2023-04-04T07:10:00Z,42.00
2023-04-04T07:11:00Z,113.40
2023-04-04T07:12:00Z,81.50
2023-04-04T07:13:00Z,34.80
2023-04-04T07:15:00Z,20.80
2023-04-04T07:16:00Z,0.70
2023-04-04T07:17:00Z,39.20
2023-04-04T07:18:00Z,14.00
2023-04-04T07:20:00Z,62.50
2023-04-04T07:21:00Z,4.90
2023-04-04T07:22:00Z,31.90
2023-04-04T07:23:00Z,11.90
2023-04-04T07:25:00Z,14.60
2023-04-04T07:26:00Z,1.30
2023-04-04T07:27:00Z,25.10
2023-04-04T07:29:00Z,37.90
2023-04-04T07:30:00Z,9.20
2023-04-04T07:31:00Z,64.40
2023-04-04T07:32:00Z,63.00
2023-04-04T07:34:00Z,10.00
2023-04-04T07:35:00Z,28.90
2023-04-04T07:37:00Z,10.50
2023-04-04T07:38:00Z,24.40
2023-04-04T07:39:00Z,25.50
2023-04-04T07:41:00Z,9.10
2023-04-04T07:42:00Z,11.00
2023-04-04T07:44:00Z,14.50
2023-04-04T07:46:00Z,21.30
2023-04-04T07:47:00Z,44.60
2023-04-04T07:48:00Z,39.90
2023-04-04T07:49:00Z,33.80
2023-04-04T07:50:00Z,16.40
2023-04-04T07:51:00Z,16.70
2023-04-04T07:52:00Z,39.40
2023-04-04T07:53:00Z,79.30
2023-04-04T07:54:00Z,37.00
2023-04-04T07:55:00Z,6.90
2023-04-04T07:56:00Z,44.40
2023-04-04T07:58:00Z,18.30
2023-04-04T08:00:00Z,20.00
2023-04-04T08:10:00Z,27.80
2023-04-04T08:11:00Z,8.20
2023-04-04T08:12:00Z,45.30
