timestamp,latitude,longitude,altitude
2024-01-06T00:19:19Z,16.078062,108.174073,6.8
2024-01-06T00:19:20Z,16.078058,108.174080,6.0
2024-01-06T00:19:22Z,16.078053,108.174090,5.09
2024-01-06T00:19:24Z,16.078065,108.174063,3.59
2024-01-06T00:19:26Z,16.078100,108.174065,3.59
2024-01-06T00:19:28Z,16.078125,108.174060,2.99
2024-01-06T00:19:29Z,16.078147,108.174037,3.59
2024-01-06T00:19:30Z,16.078170,108.174012,2.99
2024-01-06T00:19:31Z,16.078183,108.173985,2.79
2024-01-06T00:19:32Z,16.078185,108.173952,3.5
2024-01-06T00:19:33Z,16.078187,108.173917,4.09
2024-01-06T00:19:34Z,16.078188,108.173878,4.8
2024-01-06T00:19:35Z,16.078192,108.173838,5.3
2024-01-06T00:19:36Z,16.078197,108.173802,4.7
2024-01-06T00:19:37Z,16.078202,108.173768,3.1
2024-01-06T00:19:38Z,16.078208,108.173738,3.9
2024-01-06T00:19:39Z,16.078215,108.173712,3.8
2024-01-06T00:19:40Z,16.078222,108.173682,3.1
2024-01-06T00:19:41Z,16.078230,108.173648,3.4
2024-01-06T00:19:42Z,16.078240,108.173618,3.5
2024-01-06T00:19:43Z,16.078250,108.173590,3.5
2024-01-06T00:19:44Z,16.078263,108.173565,3.7
2024-01-06T00:19:45Z,16.078277,108.173543,3.9
2024-01-06T00:19:46Z,16.078292,108.173522,3.6
2024-01-06T00:19:47Z,16.078305,108.173502,3.2
2024-01-06T00:19:48Z,16.078318,108.173480,3.2
2024-01-06T00:19:49Z,16.078330,108.173457,3.4
2024-01-06T00:19:50Z,16.078342,108.173432,3.4
2024-01-06T00:19:51Z,16.078353,108.173407,3.5
2024-01-06T00:19:52Z,16.078365,108.173382,3.8
2024-01-06T00:19:53Z,16.078377,108.173358,3.59
2024-01-06T00:19:54Z,16.078390,108.173337,3.2
2024-01-06T00:19:55Z,16.078403,108.173315,2.99
2024-01-06T00:19:56Z,16.078417,108.173293,2.7
2024-01-06T00:19:57Z,16.078430,108.173272,2.29
2024-01-06T00:19:58Z,16.078443,108.173250,1.99
2024-01-06T00:19:59Z,16.078455,108.173230,1.9
2024-01-06T00:20:00Z,16.078470,108.173208,1.79
2024-01-06T00:20:01Z,16.078482,108.173187,1.99
2024-01-06T00:20:02Z,16.078495,108.173165,2.09
2024-01-06T00:20:03Z,16.078507,108.173145,1.99
2024-01-06T00:20:04Z,16.078518,108.173123,2.39
2024-01-06T00:20:05Z,16.078530,108.173100,2.49
2024-01-06T00:20:06Z,16.078542,108.173077,1.89
2024-01-06T00:20:07Z,16.078550,108.173053,1.79
2024-01-06T00:20:08Z,16.078560,108.173030,2.0
2024-01-06T00:20:09Z,16.078568,108.173010,2.1
2024-01-06T00:20:10Z,16.078577,108.172988,2.1
2024-01-06T00:20:11Z,16.078583,108.172963,2.2
2024-01-06T00:20:12Z,16.078593,108.172940,2.1
2024-01-06T00:20:13Z,16.078603,108.172915,2.29
2024-01-06T00:20:14Z,16.078613,108.172890,2.1
2024-01-06T00:20:15Z,16.078623,108.172867,1.7
2024-01-06T00:20:16Z,16.078633,108.172840,2.5
2024-01-06T00:20:17Z,16.078642,108.172815,2.6
2024-01-06T00:20:18Z,16.078648,108.172790,2.6
2024-01-06T00:20:19Z,16.078655,108.172763,2.5
2024-01-06T00:20:20Z,16.078663,108.172740,2.0
2024-01-06T00:20:21Z,16.078672,108.172715,1.9
2024-01-06T00:20:22Z,16.078680,108.172692,2.0
2024-01-06T00:20:23Z,16.078688,108.172670,2.0
2024-01-06T00:20:24Z,16.078697,108.172645,2.4
2024-01-06T00:20:25Z,16.078703,108.172620,2.7
2024-01-06T00:20:26Z,16.078712,108.172595,2.29
2024-01-06T00:20:27Z,16.078720,108.172570,2.59
2024-01-06T00:20:28Z,16.078732,108.172545,1.99
2024-01-06T00:20:29Z,16.078743,108.172522,1.69
2024-01-06T00:20:30Z,16.078755,108.172500,1.99
2024-01-06T00:20:31Z,16.078765,108.172477,2.19
2024-01-06T00:20:32Z,16.078777,108.172453,2.59
2024-01-06T00:20:33Z,16.078790,108.172423,2.7
2024-01-06T00:20:34Z,16.078803,108.172397,3.2
2024-01-06T00:20:35Z,16.078812,108.172373,3.5
2024-01-06T00:20:36Z,16.078823,108.172350,3.5
2024-01-06T00:20:37Z,16.078833,108.172327,3.8
2024-01-06T00:20:38Z,16.078845,108.172303,3.59
2024-01-06T00:20:39Z,16.078858,108.172280,3.7
2024-01-06T00:20:40Z,16.078870,108.172258,3.49
2024-01-06T00:20:41Z,16.078880,108.172235,3.2
2024-01-06T00:20:42Z,16.078890,108.172213,3.4
2024-01-06T00:20:43Z,16.078900,108.172192,3.4
2024-01-06T00:20:44Z,16.078912,108.172168,3.0
2024-01-06T00:20:45Z,16.078923,108.172145,3.1
2024-01-06T00:20:46Z,16.078937,108.172123,2.8
2024-01-06T00:20:47Z,16.078948,108.172100,3.0
2024-01-06T00:20:48Z,16.078960,108.172077,3.0
2024-01-06T00:20:49Z,16.078973,108.172052,3.3
2024-01-06T00:20:50Z,16.078983,108.172028,3.1
2024-01-06T00:20:51Z,16.078992,108.172003,3.0
2024-01-06T00:20:52Z,16.079000,108.171980,3.0
2024-01-06T00:20:53Z,16.079008,108.171957,3.0
2024-01-06T00:20:54Z,16.079017,108.171933,3.7
2024-01-06T00:20:55Z,16.079027,108.171910,3.4
2024-01-06T00:20:56Z,16.079037,108.171888,3.4
2024-01-06T00:20:57Z,16.079050,108.171867,3.6
2024-01-06T00:20:58Z,16.079063,108.171845,2.8
