timestamp,distance
2024-03-01T05:11:00Z,0.70
2024-03-01T05:12:00Z,8.40
2024-03-01T05:13:00Z,31.30
2024-03-01T05:14:00Z,19.40
2024-03-01T05:21:00Z,4.40
2024-03-01T05:22:00Z,3.00
2024-03-01T05:27:00Z,5.50
2024-03-01T05:31:00Z,2.20
2024-03-01T05:37:00Z,2.20
2024-03-01T05:38:00Z,31.60
2024-03-01T05:39:00Z,48.10
2024-03-01T06:02:00Z,8.70
2024-03-01T06:03:00Z,2.30
2024-03-01T07:54:00Z,12.90
2024-03-01T07:55:00Z,38.70
2024-03-01T07:58:00Z,4.40
2024-03-01T07:59:00Z,29.80
2024-03-01T09:35:00Z,4.40
2024-03-01T09:36:00Z,70.10
2024-03-01T09:37:00Z,66.50
2024-03-01T09:39:00Z,54.00
2024-03-01T09:40:00Z,13.60
2024-03-01T09:41:00Z,7.40
2024-03-01T09:42:00Z,41.40
2024-03-01T09:43:00Z,44.50
2024-03-01T09:44:00Z,10.50
2024-03-01T09:45:00Z,57.90
2024-03-01T09:47:00Z,30.70
2024-03-01T09:48:00Z,43.70
2024-03-01T09:49:00Z,17.00
2024-03-01T09:52:00Z,6.80
2024-03-01T09:55:00Z,15.70
2024-03-01T09:56:00Z,15.00
2024-03-01T09:57:00Z,26.50
2024-03-01T09:58:00Z,64.10
2024-03-01T09:59:00Z,59.70
2024-03-01T10:00:00Z,10.60
2024-03-01T10:01:00Z,2.00
2024-03-01T10:03:00Z,10.10
2024-03-01T10:04:00Z,27.70
2024-03-01T10:05:00Z,34.00
2024-03-01T10:06:00Z,14.20
2024-03-01T10:10:00Z,1.50
2024-03-01T10:11:00Z,23.50
2024-03-01T10:12:00Z,39.70
2024-03-01T10:20:00Z,10.60
2024-03-01T10:21:00Z,32.50
2024-03-01T10:22:00Z,30.50
2024-03-01T10:34:00Z,57.30
2024-03-01T10:35:00Z,15.00
2024-03-01T10:36:00Z,4.30
2024-03-01T10:40:00Z,8.30
2024-03-01T10:41:00Z,26.30
2024-03-01T10:42:00Z,37.60
2024-03-01T10:43:00Z,5.30
2024-03-01T10:44:00Z,15.50
2024-03-01T10:45:00Z,10.10
2024-03-01T10:47:00Z,19.10
2024-03-01T10:48:00Z,2.20
2024-03-01T10:49:00Z,12.60
2024-03-01T10:52:00Z,8.20
2024-03-01T10:53:00Z,4.40
