timestamp,steps,distance millimeters,altitude gain millimeters
2023-07-10T07:02:58Z,0,0,0
2023-07-10T07:02:59Z,0,0,0
2023-07-10T07:03:00Z,0,0,0
2023-07-10T07:03:01Z,0,0,0
2023-07-10T07:03:02Z,0,0,0
2023-07-10T07:03:03Z,0,0,0
2023-07-10T07:03:04Z,0,0,0
2023-07-10T07:03:05Z,0,0,0
2023-07-10T07:03:06Z,0,0,0
2023-07-10T07:03:07Z,0,0,0
2023-07-10T07:03:08Z,1,0,0
2023-07-10T07:03:09Z,1,0,0
2023-07-10T07:03:10Z,2,0,-304
2023-07-10T07:03:11Z,2,1480,0
2023-07-10T07:03:12Z,2,2750,0
2023-07-10T07:03:13Z,2,1590,0
2023-07-10T07:03:14Z,2,1560,0
2023-07-10T07:03:15Z,2,1550,0
2023-07-10T07:03:16Z,2,1550,0
2023-07-10T07:03:17Z,2,1620,0
2023-07-10T07:03:18Z,2,1530,0
2023-07-10T07:03:19Z,2,1480,0
2023-07-10T07:03:20Z,2,1530,0
2023-07-10T07:03:21Z,2,1580,0
2023-07-10T07:03:22Z,2,1580,0
2023-07-10T07:03:23Z,1,1740,0
2023-07-10T07:03:24Z,1,1650,0
2023-07-10T07:03:25Z,2,730,0
2023-07-10T07:03:26Z,2,1270,0
2023-07-10T07:03:27Z,2,1300,0
2023-07-10T07:03:28Z,2,1510,0
2023-07-10T07:03:29Z,2,790,0
2023-07-10T07:03:30Z,2,1570,0
2023-07-10T07:03:31Z,2,1560,0
2023-07-10T07:03:32Z,2,1570,0
2023-07-10T07:03:33Z,3,2380,0
2023-07-10T07:03:34Z,3,2790,0
2023-07-10T07:03:35Z,2,2940,0
2023-07-10T07:03:36Z,3,3100,0
2023-07-10T07:03:37Z,3,2080,0
2023-07-10T07:03:38Z,3,3120,0
2023-07-10T07:03:39Z,2,3140,0
2023-07-10T07:03:40Z,3,3120,0
2023-07-10T07:03:41Z,3,3210,0
2023-07-10T07:03:42Z,3,2150,0
2023-07-10T07:03:43Z,2,4300,0
2023-07-10T07:03:44Z,3,2150,0
2023-07-10T07:03:45Z,3,3270,0
2023-07-10T07:03:46Z,3,2150,0
2023-07-10T07:03:47Z,3,3210,0
2023-07-10T07:03:48Z,2,2150,0
2023-07-10T07:03:49Z,3,3160,0
2023-07-10T07:03:50Z,3,3170,0
2023-07-10T07:03:51Z,3,3140,0
2023-07-10T07:03:52Z,2,3210,0
2023-07-10T07:03:53Z,3,3140,0
2023-07-10T07:03:54Z,3,2080,0
2023-07-10T07:03:55Z,3,3170,0
2023-07-10T07:03:56Z,2,3180,0
2023-07-10T07:03:57Z,3,3240,0
2023-07-10T07:03:58Z,3,2100,0
2023-07-10T07:03:59Z,3,3080,0
2023-07-10T07:04:00Z,2,3180,0
