timestamp,steps
2024-04-02T21:35:00Z,12
2024-04-02T21:36:00Z,91
2024-04-02T21:37:00Z,16
2024-04-02T21:42:00Z,11
2024-04-02T21:46:00Z,33
2024-04-02T21:49:00Z,5
2024-04-02T21:50:00Z,13
2024-04-02T21:53:00Z,55
2024-04-02T21:54:00Z,53
2024-04-02T21:55:00Z,23
2024-04-02T21:57:00Z,17
2024-04-02T21:58:00Z,21
2024-04-02T22:00:00Z,12
2024-04-02T22:02:00Z,10
2024-04-02T22:05:00Z,6
2024-04-02T22:06:00Z,1
2024-04-02T22:22:00Z,41
2024-04-02T22:23:00Z,53
2024-04-02T22:24:00Z,9
2024-04-04T10:10:00Z,26
2024-04-04T10:12:00Z,33
2024-04-04T10:13:00Z,52
2024-04-04T10:14:00Z,90
2024-04-04T10:15:00Z,40
2024-04-04T10:16:00Z,23
2024-04-04T10:17:00Z,73
2024-04-04T10:18:00Z,66
2024-04-04T10:19:00Z,94
2024-04-04T10:20:00Z,63
2024-04-04T10:22:00Z,10
2024-04-04T10:25:00Z,9
2024-04-04T10:28:00Z,10
2024-04-04T10:29:00Z,55
2024-04-04T10:30:00Z,52
2024-04-04T10:31:00Z,20
2024-04-04T10:32:00Z,22
2024-04-04T10:34:00Z,35
2024-04-04T10:35:00Z,8
2024-04-04T10:36:00Z,12
2024-04-04T10:37:00Z,32
2024-04-04T10:39:00Z,8
2024-04-04T10:40:00Z,6
2024-04-04T10:42:00Z,7
2024-04-04T10:43:00Z,16
2024-04-04T10:44:00Z,29
2024-04-04T10:45:00Z,27
2024-04-04T10:46:00Z,105
2024-04-04T10:47:00Z,106
2024-04-04T10:48:00Z,33
2024-04-04T10:49:00Z,22
2024-04-04T10:51:00Z,35
2024-04-04T10:52:00Z,34
2024-04-04T10:53:00Z,40
2024-04-04T10:54:00Z,24
2024-04-04T12:17:00Z,25
2024-04-04T12:24:00Z,3
2024-04-04T12:25:00Z,68
2024-04-04T12:26:00Z,65
2024-04-04T12:27:00Z,33
2024-04-04T12:29:00Z,34
2024-04-04T12:32:00Z,21
2024-04-04T12:33:00Z,16
2024-04-04T12:36:00Z,12
2024-04-04T12:39:00Z,22
2024-04-04T12:41:00Z,64
2024-04-04T12:42:00Z,22
2024-04-04T12:43:00Z,33
2024-04-04T12:45:00Z,17
2024-04-04T13:05:00Z,64
2024-04-04T13:06:00Z,78
2024-04-04T13:07:00Z,37
2024-04-04T13:08:00Z,76
2024-04-04T13:09:00Z,7
2024-04-04T13:11:00Z,55
2024-04-04T13:12:00Z,37
2024-04-04T13:15:00Z,9
2024-04-04T13:18:00Z,31
2024-04-04T13:19:00Z,6
2024-04-04T13:21:00Z,8
2024-04-04T13:24:00Z,5
2024-04-04T13:25:00Z,12
2024-04-04T13:26:00Z,3
2024-04-04T13:27:00Z,4
2024-04-04T13:29:00Z,22
2024-04-04T13:30:00Z,16
2024-04-04T13:31:00Z,34
2024-04-04T13:33:00Z,1
2024-04-04T13:34:00Z,15
2024-04-04T13:39:00Z,4
2024-04-04T13:43:00Z,9
2024-04-04T13:45:00Z,17
2024-04-04T13:46:00Z,30
2024-04-04T13:47:00Z,27
2024-04-04T13:48:00Z,39
2024-04-04T13:49:00Z,34
2024-04-04T13:50:00Z,75
2024-04-04T13:51:00Z,76
2024-04-04T13:52:00Z,18
2024-04-04T13:55:00Z,11
2024-04-04T13:56:00Z,22
2024-04-04T13:57:00Z,5
2024-04-04T13:58:00Z,5
2024-04-04T13:59:00Z,46
2024-04-04T14:00:00Z,19
2024-04-04T14:01:00Z,64
2024-04-04T14:02:00Z,58
2024-04-04T14:03:00Z,74
2024-04-05T13:42:00Z,29
2024-04-05T13:43:00Z,54
2024-04-05T13:44:00Z,11
2024-04-05T13:45:00Z,7
2024-04-05T13:46:00Z,14
2024-04-05T13:47:00Z,35
2024-04-05T13:48:00Z,47
2024-04-05T13:49:00Z,11
2024-04-05T13:50:00Z,28
2024-04-05T13:51:00Z,34
2024-04-05T13:52:00Z,31
2024-04-05T13:53:00Z,42
2024-04-05T13:54:00Z,37
2024-04-05T13:55:00Z,9
2024-04-05T13:56:00Z,51
2024-04-05T13:59:00Z,3
