timestamp,floors
2023-06-04T00:28:00Z,1
2023-06-04T00:37:00Z,1
2023-06-06T13:22:00Z,1
2023-06-06T13:26:00Z,2
2023-06-06T13:43:00Z,4
2023-06-06T13:45:00Z,3
2023-06-06T13:49:00Z,2
2023-06-14T08:31:00Z,1
2023-06-14T13:24:00Z,1
2023-06-15T00:37:00Z,1
2023-06-15T05:53:00Z,1
2023-06-15T06:26:00Z,1
2023-06-15T10:53:00Z,1
2023-06-16T08:10:00Z,1
2023-06-16T09:51:00Z,1
2023-06-20T07:00:00Z,1
2023-06-23T08:28:00Z,1
2023-06-26T17:28:00Z,1
2023-06-27T08:44:00Z,1
2023-06-28T08:22:00Z,1
2023-06-29T08:22:00Z,1
