timestamp,stride length
2025-07-15T07:09:43Z,68.70
2025-07-15T07:09:47Z,69.30
2025-07-15T07:09:50Z,70.50
2025-07-15T07:09:53Z,69.60
2025-07-15T07:09:56Z,67.80
2025-07-15T07:09:59Z,69.70
2025-07-15T07:10:01Z,68.50
2025-07-15T07:10:05Z,81.10
2025-07-15T07:10:08Z,83.80
2025-07-15T07:10:11Z,78.90
2025-07-15T07:10:14Z,73.90
2025-07-15T07:10:17Z,73.90
2025-07-15T07:10:20Z,74.90
2025-07-15T07:10:23Z,78.90
2025-07-15T07:10:26Z,74.90
2025-07-15T07:10:29Z,73.90
2025-07-15T07:10:32Z,76.90
2025-07-15T07:10:35Z,81.80
2025-07-15T07:10:38Z,77.90
2025-07-15T07:10:41Z,79.80
2025-07-15T07:10:45Z,81.80
2025-07-15T07:10:48Z,79.80
2025-07-15T07:10:51Z,76.90
2025-07-15T07:10:54Z,75.90
2025-07-15T07:10:57Z,77.90
2025-07-15T07:11:00Z,73.90
2025-07-15T07:11:03Z,73.90
2025-07-15T07:11:06Z,73.90
2025-07-15T07:11:09Z,73.90
2025-07-15T07:11:12Z,73.90
2025-07-15T07:11:15Z,73.90
2025-07-15T07:11:18Z,73.90
2025-07-15T07:11:22Z,73.90
2025-07-15T07:11:38Z,68.20
2025-07-15T07:11:40Z,66.20
2025-07-15T07:12:06Z,65.20
2025-07-15T07:12:09Z,67.30
2025-07-15T07:12:12Z,68.10
2025-07-15T07:12:15Z,67.80
2025-07-15T07:12:18Z,68.10
2025-07-15T07:12:20Z,75.80
2025-07-15T07:12:23Z,73.90
2025-07-15T07:12:27Z,73.90
2025-07-15T07:12:30Z,73.90
2025-07-15T07:12:33Z,74.50
2025-07-15T07:12:36Z,73.90
2025-07-15T07:12:39Z,75.70
2025-07-15T07:12:42Z,75.10
2025-07-15T07:12:46Z,77.00
2025-07-15T07:12:49Z,77.60
2025-07-15T07:12:52Z,79.40
2025-07-15T07:12:55Z,79.40
2025-07-15T07:12:59Z,78.80
2025-07-15T07:13:02Z,77.00
2025-07-15T07:13:12Z,77.00
2025-07-15T07:13:15Z,75.10
2025-07-15T07:13:19Z,76.70
2025-07-15T07:13:22Z,76.40
2025-07-15T07:13:25Z,75.50
2025-07-15T07:13:28Z,75.10
2025-07-15T07:13:32Z,74.50
2025-07-15T07:13:36Z,73.90
2025-07-15T07:13:38Z,72.00
2025-07-15T07:13:42Z,73.90
2025-07-15T07:13:45Z,74.50
2025-07-15T07:13:48Z,75.50
2025-07-15T07:13:51Z,73.90
2025-07-15T07:13:54Z,74.90
2025-07-15T07:13:58Z,73.90
2025-07-15T07:14:10Z,75.10
2025-07-15T07:14:13Z,73.90
2025-07-15T07:14:17Z,75.50
2025-07-15T07:14:20Z,77.10
2025-07-15T07:14:23Z,74.50
2025-07-15T07:14:26Z,74.50
2025-07-15T07:14:30Z,73.90
2025-07-15T07:14:33Z,75.10
2025-07-15T07:14:36Z,73.90
2025-07-15T07:14:39Z,74.50
2025-07-15T07:14:43Z,78.80
2025-07-15T07:14:46Z,73.90
2025-07-15T07:14:49Z,76.40
2025-07-15T07:14:52Z,75.70
2025-07-15T07:14:55Z,78.80
2025-07-15T07:14:59Z,80.00
2025-07-15T07:15:02Z,78.80
2025-07-15T07:15:05Z,77.00
2025-07-15T07:15:08Z,74.50
2025-07-15T07:15:11Z,80.00
2025-07-15T07:15:15Z,80.00
2025-07-15T07:15:18Z,80.00
2025-07-15T07:15:21Z,77.00
2025-07-15T07:15:24Z,73.90
2025-07-15T07:15:28Z,73.90
2025-07-15T07:15:31Z,73.90
2025-07-15T07:15:34Z,73.90
2025-07-15T07:15:38Z,73.90
2025-07-15T07:15:40Z,75.70
2025-07-15T07:15:44Z,75.70
2025-07-15T07:15:47Z,77.10
2025-07-15T07:15:51Z,75.20
2025-07-15T07:15:54Z,71.20
2025-07-15T07:15:58Z,68.80
2025-07-15T07:17:09Z,72.10
2025-07-15T07:17:56Z,63.50
2025-07-15T07:18:00Z,63.80
2025-07-15T07:18:02Z,63.50
2025-07-15T07:18:06Z,63.40
2025-07-15T07:18:11Z,64.80
2025-07-15T07:18:13Z,63.20
2025-07-15T07:18:17Z,65.80
2025-07-15T07:18:21Z,68.40
2025-07-15T07:18:22Z,69.40
2025-07-15T07:18:26Z,67.80
2025-07-15T07:18:31Z,71.40
2025-07-15T07:18:33Z,71.60
2025-07-15T07:19:42Z,68.50
2025-07-15T07:19:45Z,68.40
2025-07-15T07:19:48Z,67.50
2025-07-15T07:19:51Z,67.50
2025-07-15T07:19:54Z,67.50
2025-07-15T07:19:57Z,67.50
2025-07-15T07:20:01Z,67.50
2025-07-15T07:20:04Z,67.50
2025-07-15T07:20:07Z,67.50
2025-07-15T07:20:11Z,67.30
2025-07-15T07:20:14Z,75.40
2025-07-15T07:20:17Z,74.50
2025-07-15T07:20:20Z,77.00
2025-07-15T07:20:23Z,73.90
2025-07-15T07:20:26Z,73.90
2025-07-15T07:20:30Z,73.90
2025-07-15T07:20:33Z,73.90
2025-07-15T07:20:36Z,73.90
2025-07-15T07:20:40Z,73.90
2025-07-15T07:20:43Z,73.90
2025-07-15T07:20:46Z,73.90
2025-07-15T07:20:49Z,73.90
2025-07-15T07:20:53Z,77.10
