timestamp,steps
2023-11-08T11:16:00Z,8
2023-11-08T11:17:00Z,10
2023-11-08T11:23:00Z,20
2023-11-08T11:35:00Z,18
2023-11-08T11:36:00Z,61
2023-11-08T11:41:00Z,5
2023-11-08T11:42:00Z,10
2023-11-08T11:45:00Z,9
2023-11-08T11:46:00Z,20
2023-11-08T11:47:00Z,30
2023-11-08T11:51:00Z,17
2023-11-08T11:52:00Z,19
2023-11-08T11:53:00Z,19
2023-11-08T11:59:00Z,7
2023-11-08T12:05:00Z,23
2023-11-08T12:06:00Z,16
2023-11-08T12:11:00Z,48
2023-11-08T13:13:00Z,51
2023-11-08T13:14:00Z,19
2023-11-08T13:15:00Z,11
2023-11-08T13:17:00Z,11
2023-11-08T13:18:00Z,98
2023-11-08T13:19:00Z,26
2023-11-08T13:21:00Z,18
2023-11-08T13:22:00Z,15
2023-11-08T13:23:00Z,14
2023-11-08T13:29:00Z,7
2023-11-08T13:33:00Z,17
2023-11-08T13:36:00Z,22
2023-11-08T13:38:00Z,30
2023-11-08T13:39:00Z,15
2023-11-08T13:41:00Z,7
2023-11-08T13:53:00Z,4
2023-11-08T13:55:00Z,3
2023-11-08T13:56:00Z,19
2023-11-08T13:57:00Z,43
2023-11-08T14:28:00Z,5
2023-11-08T14:29:00Z,7
2023-11-08T15:09:00Z,3
2023-11-08T15:35:00Z,11
2023-11-08T15:56:00Z,18
2023-11-08T15:57:00Z,10
2023-11-09T00:37:00Z,66
2023-11-09T00:38:00Z,19
2023-11-09T00:39:00Z,43
2023-11-09T00:40:00Z,30
2023-11-09T00:41:00Z,14
2023-11-09T00:42:00Z,20
2023-11-09T00:43:00Z,15
2023-11-09T00:44:00Z,38
2023-11-09T00:45:00Z,22
2023-11-09T00:46:00Z,34
2023-11-09T00:49:00Z,27
2023-11-09T00:50:00Z,13
2023-11-09T00:51:00Z,17
2023-11-09T00:52:00Z,12
2023-11-09T00:55:00Z,13
2023-11-09T00:56:00Z,2
2023-11-09T01:02:00Z,11
2023-11-09T01:03:00Z,68
2023-11-09T01:04:00Z,27
2023-11-09T01:05:00Z,58
2023-11-09T01:11:00Z,5
2023-11-09T01:12:00Z,35
2023-11-09T01:30:00Z,8
2023-11-09T01:33:00Z,57
2023-11-09T01:34:00Z,52
2023-11-09T01:35:00Z,35
2023-11-09T01:36:00Z,38
2023-11-09T01:37:00Z,19
2023-11-09T01:38:00Z,63
2023-11-09T01:39:00Z,5
2023-11-09T01:52:00Z,64
2023-11-09T01:53:00Z,66
2023-11-09T01:54:00Z,55
2023-11-09T02:34:00Z,39
2023-11-09T02:35:00Z,12
2023-11-09T02:53:00Z,55
2023-11-09T02:54:00Z,69
2023-11-09T02:55:00Z,44
2023-11-09T03:11:00Z,20
2023-11-09T03:14:00Z,10
2023-11-09T03:17:00Z,3
2023-11-09T03:57:00Z,7
2023-11-09T09:44:00Z,88
2023-11-09T09:45:00Z,19
