timestamp,steps
2024-07-01T17:07:00Z,41
2024-07-01T17:09:00Z,33
2024-07-01T17:10:00Z,27
2024-07-01T17:24:00Z,22
2024-07-01T17:25:00Z,4
2024-07-01T17:26:00Z,2
2024-07-01T17:27:00Z,35
2024-07-01T17:28:00Z,28
2024-07-01T17:29:00Z,33
2024-07-01T17:30:00Z,2
2024-07-01T17:34:00Z,47
2024-07-01T17:35:00Z,35
2024-07-01T17:36:00Z,47
2024-07-01T17:37:00Z,4
2024-07-01T17:52:00Z,3
2024-07-01T17:57:00Z,22
2024-07-02T11:22:00Z,115
2024-07-02T11:23:00Z,146
2024-07-02T11:24:00Z,162
2024-07-02T11:25:00Z,180
2024-07-02T11:26:00Z,183
2024-07-02T11:27:00Z,184
2024-07-02T11:28:00Z,185
2024-07-02T11:29:00Z,184
2024-07-02T11:30:00Z,188
2024-07-02T11:31:00Z,189
2024-07-02T11:32:00Z,189
2024-07-02T11:33:00Z,188
2024-07-02T11:34:00Z,187
2024-07-02T11:35:00Z,187
2024-07-02T11:36:00Z,186
2024-07-02T11:37:00Z,183
2024-07-02T11:38:00Z,184
2024-07-02T11:39:00Z,191
2024-07-02T11:40:00Z,183
2024-07-02T11:41:00Z,178
2024-07-02T11:42:00Z,180
2024-07-02T11:43:00Z,182
2024-07-02T11:44:00Z,186
2024-07-02T11:45:00Z,187
2024-07-02T11:46:00Z,189
2024-07-02T11:47:00Z,184
2024-07-02T11:48:00Z,184
2024-07-02T11:49:00Z,184
2024-07-02T11:50:00Z,185
2024-07-02T11:51:00Z,186
2024-07-02T11:52:00Z,186
2024-07-02T11:53:00Z,162
2024-07-02T11:54:00Z,130
2024-07-02T11:55:00Z,128
2024-07-02T11:56:00Z,131
2024-07-02T11:57:00Z,124
2024-07-02T11:58:00Z,124
2024-07-02T11:59:00Z,125
2024-07-02T12:00:00Z,128
2024-07-02T12:01:00Z,126
2024-07-02T12:02:00Z,164
2024-07-02T12:03:00Z,185
2024-07-02T12:04:00Z,186
2024-07-02T12:05:00Z,186
2024-07-02T12:06:00Z,187
2024-07-02T12:07:00Z,186
2024-07-02T12:08:00Z,185
2024-07-02T12:09:00Z,184
2024-07-02T12:10:00Z,183
2024-07-02T12:11:00Z,147
2024-07-02T12:12:00Z,125
2024-07-02T12:13:00Z,127
2024-07-02T12:14:00Z,118
2024-07-02T12:15:00Z,120
2024-07-02T12:16:00Z,144
2024-07-02T12:17:00Z,176
2024-07-02T12:18:00Z,181
2024-07-02T12:19:00Z,184
2024-07-02T12:20:00Z,180
2024-07-02T12:21:00Z,182
2024-07-02T12:22:00Z,185
2024-07-02T12:23:00Z,185
2024-07-02T12:24:00Z,185
2024-07-02T12:25:00Z,183
2024-07-02T12:26:00Z,143
2024-07-02T12:27:00Z,128
2024-07-02T12:28:00Z,126
2024-07-02T12:29:00Z,131
2024-07-02T12:30:00Z,131
2024-07-02T12:31:00Z,54
2024-07-08T10:59:00Z,79
2024-07-08T11:01:00Z,13
2024-07-08T11:04:00Z,47
2024-07-08T11:05:00Z,42
2024-07-08T11:06:00Z,18
2024-07-08T11:07:00Z,6
2024-07-08T11:08:00Z,64
2024-07-08T11:09:00Z,31
2024-07-08T11:12:00Z,57
2024-07-08T11:14:00Z,14
2024-07-08T11:17:00Z,1
2024-07-08T11:18:00Z,6
2024-07-08T11:21:00Z,11
2024-07-08T11:25:00Z,5
2024-07-08T11:26:00Z,16
2024-07-08T11:27:00Z,45
2024-07-08T11:30:00Z,50
2024-07-08T11:32:00Z,55
2024-07-08T11:34:00Z,15
2024-07-08T11:36:00Z,4
2024-07-08T11:37:00Z,25
2024-07-08T11:40:00Z,13
2024-07-08T11:42:00Z,4
2024-07-08T11:44:00Z,21
2024-07-08T11:45:00Z,2
2024-07-08T11:49:00Z,41
2024-07-08T11:50:00Z,23
2024-07-08T11:51:00Z,28
2024-07-08T11:55:00Z,21
2024-07-08T12:00:00Z,10
