timestamp,ground contact time
2025-07-27T23:37:49Z,274
2025-07-27T23:37:54Z,273
2025-07-27T23:38:00Z,271
2025-07-27T23:38:04Z,279
2025-07-27T23:38:09Z,276
2025-07-27T23:38:14Z,276
2025-07-27T23:38:19Z,263
2025-07-27T23:38:24Z,264
2025-07-27T23:38:29Z,264
2025-07-27T23:38:34Z,265
2025-07-27T23:38:39Z,264
2025-07-27T23:38:44Z,263
2025-07-27T23:38:49Z,262
2025-07-27T23:38:54Z,266
2025-07-27T23:38:59Z,261
2025-07-27T23:39:04Z,269
2025-07-27T23:39:09Z,267
2025-07-27T23:39:14Z,271
2025-07-27T23:39:19Z,264
2025-07-27T23:39:24Z,264
2025-07-27T23:39:29Z,265
2025-07-27T23:39:34Z,268
2025-07-27T23:39:39Z,269
2025-07-27T23:39:44Z,268
2025-07-27T23:39:49Z,265
2025-07-27T23:39:54Z,268
2025-07-27T23:39:59Z,271
2025-07-27T23:40:04Z,272
2025-07-27T23:40:09Z,267
2025-07-27T23:40:14Z,267
2025-07-27T23:40:19Z,277
2025-07-27T23:40:24Z,286
2025-07-27T23:40:29Z,289
2025-07-27T23:40:34Z,280
2025-07-27T23:40:39Z,274
2025-07-27T23:40:44Z,274
2025-07-27T23:40:49Z,273
2025-07-27T23:40:54Z,274
2025-07-27T23:40:59Z,273
2025-07-27T23:41:04Z,276
2025-07-27T23:41:09Z,270
2025-07-27T23:41:14Z,271
2025-07-27T23:41:19Z,268
2025-07-27T23:41:24Z,274
2025-07-27T23:41:29Z,274
2025-07-27T23:41:34Z,276
2025-07-27T23:41:39Z,273
2025-07-27T23:41:44Z,271
2025-07-27T23:41:49Z,266
2025-07-27T23:41:54Z,284
2025-07-27T23:41:59Z,283
2025-07-27T23:42:04Z,285
2025-07-27T23:42:09Z,267
2025-07-27T23:42:14Z,269
2025-07-27T23:42:19Z,268
2025-07-27T23:42:24Z,268
2025-07-27T23:42:29Z,267
2025-07-27T23:42:34Z,267
2025-07-27T23:42:39Z,268
2025-07-27T23:42:45Z,267
2025-07-27T23:42:49Z,269
2025-07-27T23:42:54Z,268
2025-07-27T23:42:59Z,271
2025-07-27T23:43:04Z,271
2025-07-27T23:43:09Z,270
2025-07-27T23:43:14Z,268
2025-07-27T23:43:19Z,268
2025-07-27T23:43:24Z,268
2025-07-27T23:43:30Z,265
2025-07-27T23:43:34Z,263
2025-07-27T23:43:39Z,264
2025-07-27T23:43:44Z,268
2025-07-27T23:43:49Z,267
2025-07-27T23:43:54Z,267
2025-07-27T23:43:59Z,272
2025-07-27T23:44:04Z,277
2025-07-27T23:44:09Z,278
2025-07-27T23:44:14Z,273
2025-07-27T23:44:19Z,288
2025-07-27T23:44:24Z,288
2025-07-27T23:44:29Z,286
2025-07-27T23:44:34Z,269
2025-07-27T23:44:39Z,267
2025-07-27T23:44:44Z,267
2025-07-27T23:44:49Z,267
2025-07-27T23:44:54Z,271
2025-07-27T23:44:59Z,272
2025-07-27T23:45:04Z,273
2025-07-27T23:45:09Z,273
2025-07-27T23:45:14Z,273
2025-07-27T23:45:19Z,274
2025-07-27T23:45:24Z,277
2025-07-27T23:45:29Z,276
2025-07-27T23:45:34Z,292
2025-07-27T23:45:39Z,304
2025-07-27T23:45:45Z,315
