timestamp,steps,distance millimeters,altitude gain millimeters
2025-04-29T00:51:26Z,0,0,0
2025-04-29T00:51:43Z,0,0,0
2025-04-29T00:53:27Z,0,2960,0
2025-04-29T00:53:28Z,0,0,0
2025-04-29T00:53:29Z,0,0,0
2025-04-29T00:53:30Z,0,1480,0
2025-04-29T00:53:31Z,0,0,0
2025-04-29T00:53:32Z,0,0,0
2025-04-29T00:53:33Z,0,0,0
2025-04-29T00:56:01Z,0,0,0
2025-04-29T00:56:24Z,0,0,0
2025-04-29T00:56:47Z,0,4190,0
2025-04-29T00:56:48Z,0,650,0
2025-04-29T00:56:49Z,0,1270,0
2025-04-29T00:56:50Z,0,640,0
2025-04-29T00:56:51Z,0,0,0
2025-04-29T00:56:52Z,0,0,0
2025-04-29T00:56:53Z,0,0,0
2025-04-29T00:57:15Z,0,9740,0
2025-04-29T00:57:16Z,0,0,0
2025-04-29T00:57:17Z,0,1880,0
2025-04-29T00:57:18Z,0,0,0
2025-04-29T00:57:19Z,0,0,0
2025-04-29T00:57:20Z,0,0,0
2025-04-29T00:58:59Z,0,4230,0
2025-04-29T00:59:00Z,0,1340,0
2025-04-29T00:59:01Z,0,1380,0
2025-04-29T00:59:02Z,0,1370,0
2025-04-29T00:59:03Z,0,0,0
2025-04-29T00:59:04Z,0,0,0
2025-04-29T00:59:05Z,0,0,0
2025-04-29T00:59:18Z,0,4290,0
2025-04-29T00:59:19Z,0,0,0
2025-04-29T00:59:20Z,0,740,0
2025-04-29T00:59:21Z,0,0,0
2025-04-29T00:59:22Z,0,0,0
2025-04-29T00:59:23Z,0,0,0
2025-04-29T01:02:02Z,0,2960,0
2025-04-29T01:02:03Z,0,1140,0
2025-04-29T01:02:04Z,0,0,0
2025-04-29T01:02:05Z,0,0,0
2025-04-29T01:02:06Z,0,0,0
2025-04-29T01:04:00Z,0,0,0
2025-04-29T01:04:21Z,0,0,0
2025-04-29T01:06:39Z,0,6050,0
2025-04-29T01:06:40Z,0,1470,0
2025-04-29T01:06:41Z,0,740,0
2025-04-29T01:06:42Z,0,0,0
2025-04-29T01:06:43Z,0,0,0
2025-04-29T01:06:44Z,0,0,0
2025-04-29T01:08:05Z,0,0,0
2025-04-29T01:08:47Z,0,0,0
2025-04-29T01:11:46Z,0,2960,0
2025-04-29T01:11:47Z,0,570,0
2025-04-29T01:11:48Z,0,1140,0
2025-04-29T01:11:49Z,0,0,0
2025-04-29T01:11:50Z,0,0,0
2025-04-29T01:11:51Z,0,0,0
2025-04-29T01:13:11Z,0,4270,0
2025-04-29T01:13:12Z,0,1280,0
2025-04-29T01:13:13Z,0,1350,0
2025-04-29T01:13:14Z,0,0,0
2025-04-29T01:13:15Z,0,1300,0
2025-04-29T01:13:16Z,0,610,0
2025-04-29T01:13:17Z,0,0,0
2025-04-29T01:13:18Z,0,3190,0
2025-04-29T01:13:19Z,0,1300,0
2025-04-29T01:13:20Z,0,640,0
2025-04-29T01:13:21Z,0,1340,0
2025-04-29T01:13:22Z,0,650,0
2025-04-29T01:13:23Z,0,1280,0
2025-04-29T01:13:24Z,0,640,0
2025-04-29T01:13:25Z,0,1250,0
2025-04-29T01:13:28Z,0,570,0
2025-04-29T01:13:29Z,0,570,0
2025-04-29T01:13:30Z,0,560,0
2025-04-29T01:13:31Z,0,560,0
2025-04-29T01:13:32Z,0,1140,0
2025-04-29T01:13:33Z,0,0,0
2025-04-29T01:13:34Z,0,0,0
2025-04-29T01:13:35Z,0,0,0
2025-04-29T01:13:36Z,0,0,0
2025-04-29T01:13:37Z,0,0,0
2025-04-29T01:13:38Z,0,0,0
2025-04-29T01:13:39Z,0,0,0
2025-04-29T01:13:40Z,0,0,0
2025-04-29T01:13:41Z,0,0,0
2025-04-29T01:13:42Z,0,0,0
2025-04-29T01:14:00Z,0,0,0
2025-04-29T01:15:43Z,0,4980,0
2025-04-29T01:15:44Z,0,1520,0
2025-04-29T01:15:45Z,0,1310,0
2025-04-29T01:15:46Z,0,660,0
2025-04-29T01:15:47Z,0,0,0
2025-04-29T01:15:48Z,0,0,0
2025-04-29T01:15:49Z,0,0,0
2025-04-29T01:15:50Z,0,0,0
2025-04-29T01:15:51Z,0,0,0
2025-04-29T01:15:52Z,0,0,0
2025-04-29T01:15:53Z,0,0,0
2025-04-29T01:15:54Z,0,0,0
2025-04-29T01:15:55Z,0,2920,0
2025-04-29T01:15:56Z,0,1290,0
2025-04-29T01:15:57Z,0,1290,0
2025-04-29T01:15:59Z,0,1340,0
2025-04-29T01:16:00Z,0,0,0
2025-04-29T01:16:01Z,0,1290,0
2025-04-29T01:16:02Z,0,1210,0
2025-04-29T01:16:03Z,0,0,0
2025-04-29T01:16:04Z,0,1200,0
2025-04-29T01:16:05Z,0,1170,0
2025-04-29T01:16:06Z,0,1180,0
2025-04-29T01:16:07Z,0,650,0
2025-04-29T01:16:08Z,0,620,0
2025-04-29T01:16:09Z,0,0,0
2025-04-29T01:16:10Z,0,730,0
2025-04-29T01:16:11Z,0,0,0
2025-04-29T01:16:12Z,0,0,0
2025-04-29T01:16:13Z,0,0,0
2025-04-29T01:17:33Z,0,5950,0
2025-04-29T01:17:34Z,0,4700,0
2025-04-29T01:17:35Z,0,0,0
2025-04-29T01:17:36Z,0,0,0
2025-04-29T01:17:37Z,0,0,0
2025-04-29T01:18:44Z,0,0,0
2025-04-29T01:19:06Z,0,0,0
2025-04-29T01:20:24Z,0,0,0
2025-04-29T01:20:25Z,0,0,0
2025-04-29T01:21:15Z,0,5280,0
2025-04-29T01:21:16Z,0,660,0
2025-04-29T01:21:17Z,0,0,0
2025-04-29T01:21:18Z,0,2540,0
2025-04-29T01:21:19Z,0,0,0
2025-04-29T01:21:20Z,0,1460,0
2025-04-29T01:21:21Z,0,630,0
2025-04-29T01:21:22Z,0,600,0
2025-04-29T01:21:23Z,0,600,0
2025-04-29T01:21:24Z,0,1160,0
2025-04-29T01:21:25Z,0,0,0
2025-04-29T01:21:26Z,0,0,0
2025-04-29T01:21:27Z,0,0,0
2025-04-29T01:22:31Z,0,19560,0
2025-04-29T01:22:32Z,0,830,0
2025-04-29T01:22:33Z,0,3320,0
2025-04-29T01:22:34Z,0,3300,0
2025-04-29T01:22:35Z,0,0,0
2025-04-29T01:22:36Z,0,4100,0
2025-04-29T01:22:37Z,0,0,0
2025-04-29T01:22:38Z,0,0,0
2025-04-29T01:22:39Z,0,0,0
2025-04-29T01:22:40Z,0,0,0
2025-04-29T01:22:41Z,0,0,0
2025-04-29T01:22:42Z,0,0,0
2025-04-29T01:22:43Z,0,0,0
2025-04-29T01:22:44Z,0,0,0
2025-04-29T01:22:45Z,0,17220,0
2025-04-29T01:22:48Z,0,0,0
2025-04-29T01:23:33Z,0,2960,0
2025-04-29T01:23:34Z,0,0,0
2025-04-29T01:23:35Z,0,0,0
2025-04-29T01:23:36Z,0,0,0
2025-04-29T01:23:37Z,0,0,0
2025-04-29T01:23:38Z,0,0,0
2025-04-29T01:26:05Z,0,7760,0
2025-04-29T01:26:06Z,0,1200,0
2025-04-29T01:26:07Z,0,1200,0
2025-04-29T01:26:08Z,0,0,0
2025-04-29T01:26:09Z,0,0,0
2025-04-29T01:26:10Z,0,0,0
2025-04-29T01:29:04Z,0,2960,0
2025-04-29T01:29:05Z,0,600,0
2025-04-29T01:29:06Z,0,590,0
2025-04-29T01:29:07Z,0,0,0
2025-04-29T01:29:08Z,0,0,0
2025-04-29T01:29:09Z,0,0,0
2025-04-29T01:30:22Z,0,0,0
2025-04-29T01:30:23Z,0,0,0
2025-04-29T01:32:01Z,0,2960,0
2025-04-29T01:32:02Z,0,0,0
2025-04-29T01:32:03Z,0,1830,0
2025-04-29T01:32:04Z,0,590,0
2025-04-29T01:32:05Z,0,0,0
2025-04-29T01:32:06Z,0,0,0
2025-04-29T01:32:07Z,0,0,0
2025-04-29T01:32:27Z,0,2960,0
2025-04-29T01:32:28Z,0,0,0
2025-04-29T01:32:29Z,0,0,0
2025-04-29T01:32:30Z,0,0,0
2025-04-29T01:35:03Z,0,3570,0
2025-04-29T01:35:04Z,0,640,0
2025-04-29T01:35:05Z,0,640,0
2025-04-29T01:35:06Z,0,1210,0
2025-04-29T01:35:07Z,0,610,0
2025-04-29T01:35:08Z,0,0,0
2025-04-29T01:35:09Z,0,0,0
2025-04-29T01:35:10Z,0,0,0
2025-04-29T01:35:11Z,0,4970,0
2025-04-29T01:35:12Z,0,0,0
2025-04-29T01:35:13Z,0,1310,0
2025-04-29T01:35:14Z,0,1300,0
2025-04-29T01:35:15Z,0,0,0
2025-04-29T01:35:16Z,0,1270,0
2025-04-29T01:35:17Z,0,1280,0
2025-04-29T01:35:18Z,0,630,0
2025-04-29T01:35:21Z,0,0,0
2025-04-29T01:35:42Z,0,3580,0
2025-04-29T01:35:43Z,0,650,0
2025-04-29T01:35:44Z,0,650,0
2025-04-29T01:35:45Z,0,640,0
2025-04-29T01:35:46Z,0,0,0
2025-04-29T01:35:47Z,0,0,0
2025-04-29T01:35:48Z,0,0,0
2025-04-29T01:37:51Z,0,17780,0
2025-04-29T01:37:52Z,0,0,0
2025-04-29T01:37:53Z,0,0,0
2025-04-29T01:37:54Z,0,0,0
2025-04-29T01:39:44Z,0,3550,0
2025-04-29T01:39:45Z,0,1250,0
2025-04-29T01:39:46Z,0,0,0
2025-04-29T01:39:47Z,0,590,0
2025-04-29T01:39:48Z,0,0,0
2025-04-29T01:39:49Z,0,0,0
2025-04-29T01:39:50Z,0,0,0
2025-04-29T01:39:51Z,0,1460,0
2025-04-29T01:39:52Z,0,0,0
2025-04-29T01:39:53Z,0,0,0
2025-04-29T01:39:54Z,0,0,0
2025-04-29T01:41:03Z,0,7000,0
2025-04-29T01:41:04Z,0,1540,0
2025-04-29T01:41:05Z,0,1460,0
2025-04-29T01:41:06Z,0,2260,0
2025-04-29T01:41:07Z,0,0,0
2025-04-29T01:41:08Z,0,0,0
2025-04-29T01:41:09Z,0,0,0
2025-04-29T01:42:22Z,0,4230,0
2025-04-29T01:42:23Z,0,1380,0
2025-04-29T01:42:24Z,0,1380,0
2025-04-29T01:42:25Z,0,680,0
2025-04-29T01:42:26Z,0,1360,0
2025-04-29T01:42:27Z,0,1370,0
2025-04-29T01:42:28Z,0,0,0
2025-04-29T01:42:29Z,0,0,0
2025-04-29T01:42:30Z,0,0,0
2025-04-29T01:42:38Z,0,3610,0
2025-04-29T01:42:39Z,0,1370,0
2025-04-29T01:42:40Z,0,0,0
2025-04-29T01:42:41Z,0,0,0
2025-04-29T01:42:42Z,0,590,0
2025-04-29T01:42:43Z,0,1140,0
2025-04-29T01:42:44Z,0,1170,0
2025-04-29T01:42:45Z,0,2100,0
2025-04-29T01:42:46Z,0,1410,0
2025-04-29T01:42:47Z,0,680,0
2025-04-29T01:42:48Z,0,1320,0
2025-04-29T01:42:49Z,0,650,0
2025-04-29T01:42:50Z,0,630,0
2025-04-29T01:42:51Z,0,1230,0
2025-04-29T01:42:52Z,0,1270,0
2025-04-29T01:42:53Z,0,1420,0
2025-04-29T01:42:54Z,0,1450,0
2025-04-29T01:42:55Z,0,1420,0
2025-04-29T01:42:56Z,0,700,0
2025-04-29T01:42:57Z,0,690,0
2025-04-29T01:42:58Z,0,2080,0
2025-04-29T01:42:59Z,0,1400,0
2025-04-29T01:43:00Z,0,680,0
2025-04-29T01:43:01Z,0,0,0
2025-04-29T01:43:02Z,0,600,0
2025-04-29T01:43:03Z,0,570,0
